Sample,Ctrl_BL6_db._2273,Ctrl_BL6_db._2274,Ctrl_BL6_db._2275,Ctrl_BL6_db._2279,HF_BL6_db._2286,HF_BL6_db._2287,HF_BL6_db._2288,HF_BL6_db._2289
Label,CT,CT,CT,CT,HF,HF,HF,HF
PC 36_0,363709.9923,175032.4741,69536.04481,192602.2541,462676.4832,287323.1398,186985.3844,154711.4806
PC 41_6,187080.3906,336085.2173,118051.6105,135451.7057,602750.3939,400337.9292,318222.8725,189706.3027
PC 38_8,414444.7612,779602.1428,72204.51269,340235.0438,562997.3612,346028.9285,304795.3742,252937.6406
PC 40_6,13024462.38,15635351.63,14050316.29,16288372.56,16799437.08,18907753.64,16914926.95,25343482.43
PC 42_6,461363.9381,804694.8242,243366.6669,562970.6263,982726.5294,945841.1728,938737.1176,713465.5745
PC 35_0,169177.6242,285480.1308,71659.83639,163029.8466,271897.5626,185218.8711,206416.1696,149912.4004
PC 40_10,108058.3568,150039.5328,78791.33918,117216.5163,117364.7419,97050.49388,118505.0156,131448.1436
PC 44_4,102551.1542,109890.1127,86820.18524,145084.2944,113878.4723,92122.29563,48038.68533,117314.1678
PC 28_0,47702.56497,77102.87808,40138.90012,38833.57765,31107.27312,22837.69989,28078.82712,8777.101889
PC 30_2,258110.7398,169261.1135,31518.39491,48964.35539,80793.98384,82570.34101,102463.5714,17647.57547
PC 31_0,45054.67026,55069.81781,36596.5279,31172.69572,40273.91977,30761.32317,31807.31094,19626.09421
PC 42_4,117202.9188,120908.6618,99066.87173,165525.8621,201917.6518,237840.4041,122208.5043,230190.2601
PC 39_8,35951.7193,60511.12929,11861.17441,40793.46243,57623.36299,47924.69487,27457.34582,41253.74222
PC 37_0,115008.2877,88764.14796,23010.03932,91589.85717,139290.6992,85485.5623,79915.21199,36848.34283
PC 40_4,31766.07196,39381.13918,16596.90882,40516.94967,70669.81163,62148.64007,34510.67606,52569.18581
PC 39_2,59411.05954,154608.4339,39655.9888,72513.37059,119791.8199,82679.62802,78145.6217,74453.52756
PC 36_4,144724.8217,206966.7798,14346.94225,57808.9131,248983.3877,137352.9678,252518.9198,42508.41596
PC 18_0,11049.31747,51427.07388,14045.0357,32755.16018,39357.7451,19860.85834,9848.826266,16258.85659
PC 38_6,52208.10523,68597.9797,94328.93466,89627.7194,18024.87896,26846.51813,76581.80497,139297.5589
PC 38_0,23787.47641,41243.8465,16268.96211,33920.19301,87208.19936,78779.13752,48458.68638,33774.12738
PC 33_4,26051.30533,31548.11916,8166.240967,18678.923,33949.17822,8049.758075,14822.91444,8654.165618
PC 32_4,146419.8205,80301.48635,10336.24581,36524.50874,67710.31912,38192.64985,32686.04718,7332.630698
PC 20_2,16415.48076,64321.46191,9659.310557,48250.99939,66320.7398,17821.76631,23147.69002,11718.98555
PC 19_2,16978.27175,11060.54048,5451.619996,10034.7294,12063.06409,7287.861213,8638.802948,4389.165026
PC 33_0,108743.7272,147778.8952,56511.03213,99216.27772,92520.75295,125333.3885,131375.1541,154769.7677
PC 40_0,42705.75037,123011.8824,82790.35867,280473.8271,50238.34159,85713.31859,23326.28751,85596.07248
PC 44_6,27666.70102,73003.48082,149204.0617,221641.6237,43332.54568,150670.452,24167.15347,67628.74279
PC 38_4,21062.81178,44454.39428,30368.96132,17513.02903,22183.79441,28253.47055,22710.14756,40620.33996
PC 43_6,15039.60634,35110.19228,3294.985402,5394.49689,33441.06726,25729.36636,29132.56162,24995.56074
PC 28_2,9476.145481,5027.252935,4093.918812,17932.85431,3236.615719,4298.185407,2898.645254,1691.130154
PC 39_0,19812.56242,16408.10001,5862.265638,26310.16516,25455.85708,29542.72459,14494.58655,32292.97702
PC 17_0,5159.972962,2065.138161,660.040542,532.2470935,3193.704363,2134.793429,11976.49825,268.4094543
PC 31_2,47126.10248,89934.05873,10882.07759,26774.84431,50473.53492,18945.69672,19737.78356,6870.437932
PC 41_4,57930.14552,89654.94655,17448.45018,45259.68643,96009.87603,52778.12263,52903.30732,46122.41823
PC 31_4,66960.71538,178939.0058,58881.52047,62326.33797,83909.10657,53263.43726,33939.7603,29696.42368
PC 24_6,4922.614318,13309.79421,6030.813624,9026.230127,16874.8372,6472.997431,9493.671161,2354.923887
PC 29_0,19274.89922,14842.03384,10154.71554,9189.308911,22386.75083,10326.71445,16623.28751,6414.599117
PC 30_4,5189.048987,5030.571746,7328.642317,8069.009625,2058.910905,3990.190918,1107.802783,2447.819418
