"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"PE 36_0",485965.537390618,625636.822827445,538169.051634409,808430.961338688,581443.631605996,743475.798229849,639095.094773155,625636.822827445
"PE 38_3",312313.446709965,528928.358604734,508954.688689991,694046.244752706,528928.358604734,625636.822827445,593680.372546821,559311.052346091
"PE 36_2",365926.886783037,1220538.32809233,1220538.32809233,976513.466727858,694046.244752706,1126925.96936975,808430.961338688,668899.818579714
"PE 34_3",23405.7501917733,24103.5313144553,42289.2103262086,64347.7833401961,43516.6518434638,13083.5577641879,35147.1963522091,25038.7220317533
"PE 40_4",219895.798058679,300594.491324654,283900.147748847,593680.372546821,388549.653473836,274042.873629878,428208.362204687,420031.33529828
"PE 36_4",1300876.63591984,1415950.67866297,1891315.00930159,1891315.00930159,1273086.0311756,2262226.30154771,1273086.0311756,1094226.2079901
"PE 38_5",1891315.00930159,2174210.99429714,2519262.74101024,2262226.30154771,2361033.38820366,3630410.70849431,2105833.86715036,2361033.38820366
"PE 38_7",550866.251529508,439588.312701574,336287.778342442,541996.314239799,559311.052346091,498921.355512567,498921.355512567,485965.537390618
"PE 36_1",269054.501519072,182013.062898843,263009.855006669,399638.407278493,269054.501519072,133578.194443024,274042.873629878,283900.147748847
"PE 40_7",952415.001755678,1659805.95321523,863411.857229731,1126925.96936975,1344746.17238693,1344746.17238693,1126925.96936975,1162176.38646214
"PE 34_1",52956.3951662452,62697.4706732821,44024.0922561105,76973.0616912095,59295.6593322572,55268.5982785574,45693.0241821957,46764.7572681307
"PE 40_6",559311.052346091,2262226.30154771,1659805.95321523,2174210.99429714,1509678.80795524,863411.857229731,1772184.27558777,2006486.5564712
"PE 40_8",191781.315366133,239649.141858628,197258.633944881,250662.54663703,279726.070307564,283900.147748847,174653.851017311,236098.534861412
"PE 36_5",406035.037487536,123235.978736071,216701.615215464,209728.588613599,213215.101914531,213215.101914531,150500.517608254,148557.419965488
"PE 38_4",3940207.45922362,5570843.99885273,4548799.77765387,5268696.54947492,5838334.37089802,5838334.37089802,5268696.54947492,4879775.52485589
"PE 34_2",439588.312701574,119146.889017984,182013.062898843,182013.062898843,184394.056512352,219895.798058679,146684.209558101,133578.194443024
"PE 36_6",22554.6299610122,24300.2153389872,41040.9749646158,63912.7748038651,40164.9571390481,13180.8142668834,34528.7216254758,24103.5313144553
"PE 38_2",149475.507196352,82430.4668837162,104241.280521005,165049.156497165,96776.1655260265,99853.8759968656,197258.633944881,161913.223851172
"PE 42_7",30189.6993468738,25676.3609893751,11319.6472605879,27032.3276249879,24669.9862781051,25410.9030402082,21140.9885035055,19459.5668569119
"PE 32_2",7913.38091911515,10277.655315727,13510.288389398,10438.2833045293,8451.02017039113,4561.97948587872,7149.98832484369,6204.20539970562
"PE 38_1",41371.2783282,19842.3013124,21891.214775356,35341.5189546025,27559.8037176293,20312.1753037811,49095.6636716867,44779.6960547522
"PE 42_6",13681.1088522039,29275.2218724974,18653.8622896869,37880.7574159998,29101.4604065852,26025.0430099942,61080.6159934839,62697.4706732821
"PE 32_1",2898.12549182328,2734.92864144503,3190.39601988978,2537.35150865498,3760.1105090174,3892.40519672107,2039.71323146747,2137.90127913935
"PE 40_3",16117.4974673831,22358.7957710269,18281.2092683311,38254.2056444587,27988.8581754784,27559.8037176293,59295.6593322572,60429.0992623498
