"Sample","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243"
"MG 22_0",8376.80072429699,9295.15236708354,11273.4736028691,9744.92372465852,17027.9137424237,10217.9101496267,11546.1641882785,10458.9206785961
"MG 20_4",6235.46847186208,3515.55305378852,7122.75331455143,10333.3513768161,6414.07589437904,8643.23297631198,6154.27078515524,7122.75331455143
"MG 18_2",6673.20576055493,6905.43634838432,5849.40568966629,4772.42405507662,7122.75331455143,5718.39377688003,6813.54548410478,8099.14144085014
"PC 38_7",61913.9655484281,33717.5256255891,95139.118409496,50116.3302176068,72498.6134936229,52725.2571325448,50116.3302176068,26862.5909896027
"PC 34_3",204933.035648811,195751.994832818,216662.892799858,186702.776833345,265090.481626636,223524.973258297,246152.157378492,195751.994832818
"PC 36_2",1170172.54612086,977535.754080651,1170172.54612086,1232916.63256369,1521673.43425927,1292322.62228349,1736024.69956758,1232916.63256369
"PC 44_2",157347.172911954,123658.23604849,149931.595090387,173899.488566082,186702.776833345,162650.431708373,204933.035648811,113564.066355539
"PC 32_2",285600.905882484,180760.130342769,230154.557420029,230154.557420029,334156.635012901,209636.075455232,253046.948715379,180760.130342769
"PC 40_2",397778.30771661,342721.467376627,387270.617647466,417740.909957642,491092.55596236,325851.575914495,358500.314910743,302985.693493846
"PC 36_5",117834.275494868,112273.979003138,121912.318370366,95139.118409496,113564.066355539,71273.2768878392,99347.903225749,49328.283990755
"PC 38_4",302985.693493846,319910.382681414,236581.254552268,236581.254552268,302985.693493846,236581.254552268,285600.905882484,265090.481626636
"PC 42_2",1292322.62228349,1049340.94581209,1292322.62228349,583382.461353452,905287.045004015,1232916.63256369,848209.171972885,937247.526570316
"PC 40_5",39077.7767939668,32627.1825471288,31911.2149348523,30235.1958660684,34190.1335949228,31911.2149348523,29559.6127479216,22544.1877704726
"PC 36_4",1362378.17713652,1292322.62228349,1110766.02950714,977535.754080651,1049340.94581209,605884.428076666,656031.417080701,526908.240486991
"PC 30_1",123658.23604849,84918.4763312966,101448.863644726,121912.318370366,141350.507760114,101448.863644726,149931.595090387,41111.2411963647
"PC 28_0",71273.2768878392,41493.4848411557,60166.5128489118,74499.5627401666,91651.5838497487,74499.5627401666,112273.979003138,31656.9988202952
"PC 38_1",905287.045004015,605884.428076666,738235.701981288,905287.045004015,937247.526570316,738235.701981288,605884.428076666,430834.214148233
"PC 40_6",70138.2473968135,54302.3577917493,50116.3302176068,40070.6248917404,44920.290820394,44315.8758536031,41493.4848411557,70138.2473968135
"PC 48_4",3818.53011743654,4493.79792135863,2805.82042661492,3671.55825258607,6608.62976664637,5785.05303214301,5718.39377688003,2764.03066801077
"PC 38_6",873649.246921088,583382.461353452,873649.246921088,491092.55596236,977535.754080651,526908.240486991,473514.396323247,491092.55596236
"PC 42_1",152548.141497764,157347.172911954,152548.141497764,165784.569108554,138334.780008591,143918.337393831,126906.029457438,170896.657612624
"PC 38_3",59264.4870583515,56628.2489575549,48784.8995749478,51873.638520381,68865.4159911298,45464.0372744196,68865.4159911298,41493.4848411557
"PC 32_0",817013.140585522,1362378.17713652,1362378.17713652,1292322.62228349,873649.246921088,1110766.02950714,1232916.63256369,1170172.54612086
"PC 38_2",74499.5627401666,67312.5417816368,62980.3834795584,83139.8336152387,67312.5417816368,58535.5165196886,57845.1879812337,61913.9655484281
"PC 40_8",48111.2995296212,34456.083497354,58535.5165196886,30553.0861994212,66257.3182483344,51873.638520381,48784.8995749478,29882.8347307373
"PC 32_1",4686841.93355262,2697020.12172107,3362555.33742302,3362555.33742302,3362555.33742302,2051052.90424736,2174841.31280487,1736024.69956758
"PC 40_1",49328.283990755,60166.5128489118,52725.2571325448,48784.8995749478,41111.2411963647,40070.6248917404,33717.5256255891,51873.638520381
"PC 46_6",6414.07589437904,6813.54548410478,7673.45763461263,7194.96845122194,6673.20576055493,5296.8660515496,6496.08711644631,9295.15236708354
"PC 44_4",138334.780008591,138334.780008591,123658.23604849,143918.337393831,121912.318370366,135780.63468126,117834.275494868,72498.6134936229
"PC 42_5",7294.55431427239,9980.98145413166,6314.38882186503,5035.99303458581,4932.64129284711,9884.69373829821,4640.22791190902,5950.32139780381
"PC 42_9",3626.56543918095,3232.93503835219,5785.05303214301,6314.38882186503,3580.15988602528,6016.07480905237,7376.93467832335,5480.36106743619
"PC 44_12",25378.2584819943,11684.1084991369,17514.1100655277,25721.1527974077,32627.1825471288,21379.1619379132,28993.464117957,10333.3513768161
"PC 34_4",38664.5565837041,27087.4875242112,34456.083497354,34456.083497354,52725.2571325448,32627.1825471288,48111.2995296212,13021.0867705264
"PC 40_4",34456.083497354,15508.0548213557,13472.5799988513,13688.4367662645,14972.2221675654,26862.5909896027,15106.4196359861,13146.3545478315
"PC 40_3",17832.1854382187,25378.2584819943,16635.8568564016,19884.771516843,39556.1177807976,30553.0861994212,24524.5636861208,27902.260694099
"PC 36_1",325.045423786159,1198.94675430264,867.322201796512,628.582411607803,228.162425794145,426.708547511286,503.297067667094,628.582411607803
"PC 38_8",3515.55305378852,2571.09949565564,1677.24310014025,569.981663224656,2902.82107368187,1677.24310014025,3043.53122756663,1580.02568520813
"PC 34_2",10746.7319360256,14040.7586622347,10458.9206785961,9980.98145413166,9980.98145413166,11145.78705092,4772.42405507662,10084.5243079081
"PC 30_3",5296.8660515496,1808.20348206218,3818.53011743654,2571.09949565564,4066.41069116318,3515.55305378852,2764.03066801077,3130.44089174333
"PC 42_4",34190.1335949228,26862.5909896027,22292.2234065992,26862.5909896027,31656.9988202952,23720.7146673046,25127.7562827948,16067.463872993
"PC 46_4",16789.57049199,16067.463872993,9197.27529763568,17832.1854382187,21379.1619379132,24524.5636861208,20167.5334982146,17983.8299036484
"PC 34_1",6905.43634838432,9744.92372465852,6496.08711644631,9081.68863387421,8376.80072429699,6743.26506864414,10866.8464510759,5035.99303458581
"PC 32_4",5718.39377688003,4420.77640356408,4493.79792135863,6414.07589437904,5480.36106743619,1258.62638779867,3818.53011743654,3626.56543918095
"PC 32_3",12781.7273109445,3043.53122756663,9884.69373829821,7569.33270324337,20335.218871122,14826.5622407911,19550.4786983602,6314.38882186503
"PC 46_1",1905.7821167239,6097.54149632318,3515.55305378852,3338.7624604319,4286.3938586557,2571.09949565564,3580.15988602528,6154.27078515524
"PC 42_7",5239.63454479781,4882.87107528133,4932.64129284711,4932.64129284711,5183.99948461113,4932.64129284711,3232.93503835219,4882.87107528133
"plasmenyl-PC 18_0",101448.863644726,64201.4139458909,87005.7529160053,99347.903225749,103984.583455646,97562.7801367842,113564.066355539,40070.6248917404
"plasmenyl-PC 22_0",503.297067667094,503.297067667094,503.297067667094,753.882161980778,569.981663224656,569.981663224656,1123.46535027962,228.162425794145
"plasmenyl-PC 24_0",1258.62638779867,1677.24310014025,1411.04692391368,1953.22247719673,1747.80890679262,1580.02568520813,2805.82042661492,1063.18474221352
"PE 44_1",555145.350920222,437221.514779839,437221.514779839,685471.647616083,685471.647616083,832611.156279203,95139.118409496,407759.608837126
"PE 36_1",387270.617647466,334156.635012901,376139.7399138,376139.7399138,430834.214148233,367151.564201145,387270.617647466,325851.575914495
"PE 40_1",103984.583455646,99347.903225749,107262.312485813,116292.48473204,110803.361269483,126906.029457438,116292.48473204,107262.312485813
"PE 36_2",1080053.48765962,726573.790066376,957391.640325484,1080053.48765962,1327350.39971,921267.285787166,1013438.34994637,764790.289172919
"PE 38_4",195751.994832818,184121.861896287,186702.776833345,209636.075455232,246152.157378492,216662.892799858,230154.557420029,154857.470859957
"PE 40_6",90509.0858914233,108768.194434849,112273.979003138,87005.7529160053,90509.0858914233,99347.903225749,77688.3233362909,99347.903225749
"PE 34_1",325851.575914495,294671.854636573,258509.846527005,302985.693493846,319910.382681414,310104.381309937,334156.635012901,285600.905882484
"PE 36_4",105572.933037897,101448.863644726,88679.2392471334,107262.312485813,101448.863644726,66257.3182483344,80589.2574650181,65353.683728467
"PE 38_2",27670.0936672965,17027.9137424237,20723.8087261491,22124.5566343064,26862.5909896027,27286.3180180708,21891.5537184833,12488.6839695275
"PE 38_3",11090.1603754275,15039.3209017758,15414.2863747017,14573.1838347099,12274.3220921269,13228.8092187611,13580.5083825579,15808.6154020873
"PE 42_2",57845.1879812337,50116.3302176068,74499.5627401666,72498.6134936229,55419.8712241161,61008.804468095,45464.0372744196,38115.5030990945
"PE 34_2",223524.973258297,204933.035648811,190994.770565509,223524.973258297,223524.973258297,190994.770565509,184121.861896287,147710.638309571
"PE 42_1",255778.397621192,230154.557420029,249599.553046936,338439.051194764,255778.397621192,338439.051194764,371645.652057473,273593.712628702
"PE 36_5",30235.1958660684,25127.7562827948,27286.3180180708,22292.2234065992,28187.2005027653,19028.7732969402,17190.9294185986,11546.1641882785
"PE 38_1",42420.0850862687,39077.7767939668,35072.2571670287,49328.283990755,53353.6202968467,40539.8678624307,31656.9988202952,32962.545244116
"PE 38_5",349702.387293389,246152.157378492,285600.905882484,358500.314910743,387270.617647466,258509.846527005,265090.481626636,186702.776833345
"PE 40_2",36539.0195933176,43871.1143900149,35588.2730403146,37365.7036328191,38664.5565837041,39077.7767939668,28187.2005027653,26658.0812070253
"PE 36_3",180760.130342769,141350.507760114,162650.431708373,168295.152220327,294671.854636573,204933.035648811,170896.657612624,157347.172911954
"PE 40_4",20723.8087261491,21379.1619379132,18187.6939136266,11840.9053550274,18898.0750906925,16461.9185105772,14826.5622407911,11684.1084991369
"PE 34_3",18688.3500713106,18352.1386873316,25127.7562827948,18688.3500713106,30553.0861994212,22292.2234065992,27087.4875242112,17190.9294185986
"PE 42_5",5849.40568966629,2945.91375862882,5035.99303458581,6154.27078515524,5849.40568966629,12216.4647436599,4066.41069116318,5718.39377688003
"PE 42_3",7569.33270324337,7122.75331455143,10585.4030459485,10458.9206785961,14826.5622407911,9295.15236708354,9413.31698330455,11273.4736028691
"PE 44_3",8837.01907379447,7673.45763461263,6673.20576055493,9197.27529763568,11383.9987105799,7294.55431427239,8295.86235620433,6813.54548410478
"PE 40_5",32962.545244116,41111.2411963647,29882.8347307373,26134.6162467604,30997.9822217921,23507.9832798941,22877.4895171125,22292.2234065992
"PE 38_6",141350.507760114,133617.563461576,165784.569108554,108768.194434849,147710.638309571,84918.4763312966,64201.4139458909,95139.118409496
"PE 32_1",24318.9240043805,27902.260694099,21163.8866669064,15508.0548213557,19718.7150950917,13021.0867705264,9081.68863387421,14972.2221675654
"PE 30_1",1198.94675430264,940.261813181366,1123.46535027962,1338.64304046164,1411.04692391368,1063.18474221352,709.339876200706,503.297067667094
"PE 32_2",5480.36106743619,5718.39377688003,5183.99948461113,6813.54548410478,6496.08711644631,3130.44089174333,2716.3062741143,2902.82107368187
"PE 40_3",5950.32139780381,8295.86235620433,5239.63454479781,5403.07213030986,11273.4736028691,5083.0431779587,4099.0418512615,4493.79792135863
"plasmenyl-PE 40_5",121912.318370366,103984.583455646,117834.275494868,129987.126107419,129987.126107419,114832.463512575,123658.23604849,103984.583455646
"plasmenyl-PE 36_1",55419.8712241161,35588.2730403146,44920.290820394,61008.804468095,62980.3834795584,48784.8995749478,52725.2571325448,25127.7562827948
"plasmenyl-PE 38_4",177646.613127887,143918.337393831,154857.470859957,160324.769336452,157347.172911954,170896.657612624,138334.780008591,160324.769336452
"plasmenyl-PE 18_0",28993.464117957,20723.8087261491,25721.1527974077,36934.2201731801,34456.083497354,25378.2584819943,36539.0195933176,18793.2125810015
"plasmenyl-PE 34_2",135780.63468126,165784.569108554,157347.172911954,147710.638309571,119966.049617415,116292.48473204,108768.194434849,135780.63468126
"plasmenyl-PE 38_5",184121.861896287,200904.581953389,170896.657612624,177646.613127887,195751.994832818,180760.130342769,173899.488566082,165784.569108554
"plasmenyl-PE 20_0",26445.6498018445,10458.9206785961,19884.771516843,23720.7146673046,23998.0735836947,19718.7150950917,30997.9822217921,8643.23297631198
"plasmenyl-PE 34_1",1232916.63256369,937247.526570316,1049340.94581209,1170172.54612086,1110766.02950714,977535.754080651,738235.701981288,848209.171972885
"plasmenyl-PE 40_1",41964.9397968801,28993.464117957,40070.6248917404,52725.2571325448,45464.0372744196,51022.0681513153,61913.9655484281,24318.9240043805
"plasmenyl-PE 40_6",143918.337393831,105572.933037897,138334.780008591,138334.780008591,117834.275494868,107262.312485813,91651.5838497487,112273.979003138
"plasmenyl-PE 36_2",5772658.72700205,3690060.34754154,4364115.82260871,4364115.82260871,4000456.5695573,4145863.07051071,4000456.5695573,3835179.60198713
"plasmenyl-PE 38_6",160324.769336452,152548.141497764,141350.507760114,133617.563461576,184121.861896287,117834.275494868,110803.361269483,116292.48473204
"plasmenyl-PE 22_0",4420.77640356408,3130.44089174333,3082.74948686888,7376.93467832335,4349.42677600596,7455.48388835241,7569.33270324337,2571.09949565564
"plasmenyl-PE 38_2",46346.1451413675,35072.2571670287,41111.2411963647,29882.8347307373,33717.5256255891,26445.6498018445,23507.9832798941,28581.5931744224
"plasmenyl-PE 40_4",162650.431708373,90509.0858914233,135780.63468126,152548.141497764,162650.431708373,133617.563461576,133617.563461576,84918.4763312966
"plasmenyl-PE 42_4",22544.1877704726,19550.4786983602,23998.0735836947,27902.260694099,26445.6498018445,26134.6162467604,21379.1619379132,15320.5179280477
"plasmenyl-PE 38_1",112273.979003138,72498.6134936229,105572.933037897,101448.863644726,123658.23604849,80589.2574650181,74499.5627401666,51022.0681513153
"plasmenyl-PE 32_1",84918.4763312966,55419.8712241161,67312.5417816368,67312.5417816368,76079.3350327907,41964.9397968801,38664.5565837041,31366.7141337358
"plasmenyl-PE 40_2",52725.2571325448,26134.6162467604,36067.1033115075,44315.8758536031,40070.6248917404,20335.218871122,20562.9661931337,15508.0548213557
"SM 38_2",39556.1177807976,29882.8347307373,27902.260694099,38115.5030990945,37365.7036328191,35588.2730403146,36067.1033115075,34456.083497354
"SM 34_2",14673.5522850476,8743.03737327956,8376.80072429699,10866.8464510759,7860.68074802649,6154.27078515524,6314.38882186503,7194.96845122194
"SM 40_2",165784.569108554,160324.769336452,160324.769336452,180760.130342769,165784.569108554,157347.172911954,177646.613127887,123658.23604849
"SM 42_4",56628.2489575549,61913.9655484281,34190.1335949228,44920.290820394,50116.3302176068,43127.956453077,65353.683728467,93023.381499912
"SM 36_2",133617.563461576,116292.48473204,114832.463512575,162650.431708373,170896.657612624,173899.488566082,195751.994832818,143918.337393831
"SM 44_2",108768.194434849,91651.5838497487,76079.3350327907,105572.933037897,133617.563461576,105572.933037897,147710.638309571,108768.194434849
"SM 40_4",1808.20348206218,5645.94363028883,1953.22247719673,1627.74608298836,2764.03066801077,2805.82042661492,3172.08257104545,2618.5692247546
"SM 42_2",4850288.45298836,5772658.72700205,5772658.72700205,5772658.72700205,5772658.72700205,4686841.93355262,5772658.72700205,4145863.07051071
"SM 32_1",28581.5931744224,29559.6127479216,28993.464117957,41493.4848411557,41493.4848411557,46346.1451413675,83139.8336152387,25721.1527974077
"SM 34_1",977535.754080651,1521673.43425927,1521673.43425927,1521673.43425927,1232916.63256369,2529997.29173415,2529997.29173415,2051052.90424736
"SM 36_0",68865.4159911298,83139.8336152387,83139.8336152387,97562.7801367842,84918.4763312966,138334.780008591,168295.152220327,121912.318370366
"SM 36_1",848209.171972885,848209.171972885,714911.878151464,937247.526570316,738235.701981288,1049340.94581209,1362378.17713652,905287.045004015
"SM 40_1",36934.2201731801,40070.6248917404,26658.0812070253,30997.9822217921,27286.3180180708,29882.8347307373,43127.956453077,62980.3834795584
"SM 32_0",3580.15988602528,4286.3938586557,2902.82107368187,5563.09756279768,5356.20958603735,5563.09756279768,6235.46847186208,3759.98949699223
"SM 42_1",23507.9832798941,32254.2506654743,26445.6498018445,15106.4196359861,9884.69373829821,17679.5541886965,15903.1636719416,30235.1958660684
"SM 30_1",1063.18474221352,993.774257288947,628.582411607803,1123.46535027962,1808.20348206218,1338.64304046164,2193.16301258689,753.882161980778
"SM 38_1",4532.17699145362,2716.3062741143,5296.8660515496,2251.81869021205,5403.07213030986,4219.33294412033,4882.87107528133,7017.19469566664
"TG 56_3",605884.428076666,905287.045004015,905287.045004015,632064.883944359,358500.314910743,417740.909957642,417740.909957642,605884.428076666
"TG 50_5",334156.635012901,491092.55596236,397778.30771661,310104.381309937,216662.892799858,443608.815411446,325851.575914495,873649.246921088
"TG 50_3",3835179.60198713,3835179.60198713,3835179.60198713,3690060.34754154,2862450.72438281,2862450.72438281,2697020.12172107,2862450.72438281
"TG 54_3",4073159.82003401,4254989.44655971,4768565.19327049,4768565.19327049,4768565.19327049,3917818.08577221,4254989.44655971,3594740.5722386
