"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"PC 42_5",36743.522125,19707.9837678571,34815.1407125,40740.1316785714,33549.8261214286,36743.522125,48620.6934642857,34815.1407125
"PC 30_1",18589.3386625,18589.3386625,17648.0953017857,20701.8814285714,11835.7087017857,14429.5051482143,12054.161475,17205.0590267857
"PC 44_7",2111.11652232143,3797.53521178571,2738.26377142857,5083.32325839286,7149.45778035714,4565.76887392857,5083.32325839286,3598.08826178571
"PC 36_0",329361.089857143,276026.942321429,342575.355107143,205717.823821429,266987.788392857,208476.134642857,201258.031607143,208476.134642857
"PC 34_4",157757.314821429,96672.7195,164340.867678571,157757.314821429,97910.0930892857,111261.935339286,114718.668821429,125566.644553571
"PC 38_1",125566.644553571,76376.5748392857,148082.963214286,125566.644553571,109734.807660714,95086.8434821429,122175.508571429,92328.8735892857
"PC 38_2",816021.157142857,626634.444821429,994300.145714286,613608.007821429,1334914.06285714,753683.109821429,788580.424071429,955879.297321429
"PC 40_8",599307.431678572,407758.431857143,919618.595714286,816021.157142857,1479117.02589286,613608.007821429,708525.935696429,599307.431678572
"PC 42_10",100478.048964286,65810.4067678571,230115.201964286,193773.984285714,372047.992285714,166881.198089286,164340.867678571,139873.235125
"PC 40_7",2194597.62678571,1272932.56785714,1211694.65464286,1750917.09642857,2057660.45535714,1750917.09642857,1750917.09642857,1662327.25089286
"PC 36_1",8413786.19642857,11631902.2053571,11631902.2053571,7750404.18214286,8413786.19642857,4720640.14285714,6336154.78392857,8413786.19642857
"PC 42_8",70122.0761785714,46053.4322303571,53084.9719464286,43924.0483357143,56548.0280714286,51078.9281285714,58039.6899285714,51078.9281285714
"PC 42_11",23233.7167285714,19054.5808375,30828.0614821429,26496.8920107143,58039.6899285714,30024.804525,30024.804525,17648.0953017857
"PC 40_6",103280.380357143,92328.8735892857,57274.9927142857,51863.2385178571,150075.023571429,83724.0643392857,74354.0717321429,73265.899375
"PC 40_5",29604.2187464286,25885.5997321429,12252.0707714286,12961.7473964286,20466.9086928571,12646.7265160714,11664.5865464286,25187.8067964286
"PC 42_9",92328.8735892857,81740.4788392857,60928.3265178571,49173.166625,125566.644553571,75446.9514642857,68428.0165178571,64172.3337857143
"PC 34_0",180852.8255,201258.031607143,106251.872142857,119141.037589286,281397.249821429,177587.820892857,116331.312910714,155129.416142857
"PC 42_7",99141.5412678571,48620.6934642857,78684.2205,77587.5420535714,76376.5748392857,87020.9964285714,84781.2899285714,91027.3493928571
"PC 40_10",61580.5224107143,15660.504375,39180.905925,60928.3265178571,35409.6194821429,45353.4926071429,48140.8671607143,48620.6934642857
"PC 40_3",48620.6934642857,38739.4274821429,82936.7736785714,68428.0165178571,114718.668821429,85871.8150892857,95086.8434821429,72407.9940714286
"PC 42_6",74354.0717321429,20466.9086928571,112896.958089286,54373.6077857143,151750.858928571,84781.2899285714,106251.872142857,120778.945660714
"PC 42_3",10660.3970267857,7019.53097964286,11664.5865464286,11515.6484035714,8182.79665892857,12054.161475,15660.504375,12054.161475
"PC 30_0",148082.963214286,169170.56625,190104.917589286,148082.963214286,79587.1851607143,139873.235125,136258.970214286,132752.419464286
"PC 44_4",7818.80072071429,7288.34971535714,8062.34949107143,10821.5161821429,5932.3872675,5707.80606535714,7149.45778035714,5510.25820196429
"PC 42_2",10147.4543035714,14429.5051482143,20184.7195535714,15248.5211732143,11187.2991785714,16990.3754589286,14025.1392089286,11664.5865464286
"PC 32_1",1662327.25089286,1750917.09642857,2377512.36607143,1145645.24982143,1401515.98839286,1211694.65464286,1211694.65464286,1401515.98839286
"PC 34_5",20584.3950607143,17337.6122276786,26028.4268401786,24493.6378125,3648.33124946429,20325.8141232143,18235.4757473214,15124.6669464286
"PC 40_1",9666.19391607143,5830.36731714286,5932.3872675,8182.79665892857,6547.23283035714,6413.77860446429,4767.35150946429,6894.08267107143
"PC 44_12",11515.6484035714,22996.4870714286,21115.1249267857,21658.0276339286,23233.7167285714,14590.6986964286,17205.0590267857,8568.66695714286
"PC 40_0",8321.50644589286,2623.71107660714,4972.19124428571,5830.36731714286,2200.30958714286,2623.71107660714,3176.56450892857,4003.08042589286
"PC 42_4",44872.1232142857,33549.8261214286,41284.5769428571,34346.9940660714,21658.0276339286,27852.3630714286,43924.0483357143,21395.8974232143
"PC 44_5",8453.61662321429,5630.22297285714,2962.86339982143,4767.35150946429,4677.01265857143,5187.78708392857,4859.26014035714,8453.61662321429
"PC 44_9",5510.25820196429,2738.26377142857,2853.8806975,3598.08826178571,3286.37972392857,6074.70763767857,5510.25820196429,5707.80606535714
"PC 42_1",4767.35150946429,4233.94117535714,7149.45778035714,7818.80072071429,2409.38093892857,4859.26014035714,2962.86339982143,2623.71107660714
"PC 38_9",12054.161475,6413.77860446429,9366.42718928572,11664.5865464286,4129.22620732143,9666.19391607143,13482.9624910714,13295.9136892857
"PC 44_11",8709.31950178571,10660.3970267857,11835.7087017857,8885.06739660714,14429.5051482143,10480.6037157143,7674.84652875,9064.79783035714
"PC 44_8",3904.26020160714,1801.38623892857,1801.38623892857,1583.11261982143,5187.78708392857,3062.60029232143,2738.26377142857,4440.50417821429
"PC 38_0",12445.6085892857,4767.35150946429,7446.81342910714,6894.08267107143,8453.61662321429,9518.17948142857,6295.60251607143,5932.3872675
"plasmenyl-PC 18_0",414307.393392857,316463.574178571,348602.556071429,306250.888214286,271658.989642857,285347.296428571,353551.866446429,393477.473428571
"plasmenyl-PC 38_0",136258.970214286,143734.935357143,166881.198089286,122175.508571429,161801.384107143,125566.644553571,96672.7195,136258.970214286
"plasmenyl-PC 20_0",34155.9564080357,13060.9811357143,16874.3575598214,18951.7933660714,12348.8396803571,12891.0276848214,23661.0509401786,29430.5246767857
"plasmenyl-PC 38_1",164340.867678571,161801.384107143,155129.416142857,177587.820892857,155129.416142857,164340.867678571,177587.820892857,197317.689285714
"plasmenyl-PC 40_0",41284.5769428571,22098.1082571429,32263.4358392857,30024.804525,15439.1810178571,22344.0875178571,25187.8067964286,24045.4217035714
"plasmenyl-PC 40_3",22996.4870714286,23233.7167285714,13482.9624910714,14429.5051482143,12820.3079732143,10296.9797839286,19707.9837678571,18589.3386625
"plasmenyl-PC 24_0",2623.71107660714,1429.82686803571,2301.18930267857,2200.30958714286,1583.11261982143,1801.38623892857,1429.82686803571,2524.25251839286
"plasmenyl-PC 38_5",14025.1392089286,8182.79665892857,10296.9797839286,9518.17948142857,15248.5211732143,8321.50644589286,8568.66695714286,10296.9797839286
"plasmenyl-PC 40_5",24045.4217035714,7958.53787553571,5187.78708392857,10147.4543035714,13295.9136892857,9064.79783035714,6894.08267107143,10480.6037157143
"PE 36_4",290126.623517857,322976.941964286,276026.942321429,348602.556071429,157757.314821429,322976.941964286,359016.831160714,316463.574178571
"PE 38_6",540163.743267857,459518.717321429,220961.976607143,571729.962142857,322976.941964286,599307.431678572,554847.643767857,496519.185875
"PE 36_3",571729.962142857,485844.163392857,217027.624642857,554847.643767857,335816.517321429,583411.744732143,540163.743267857,477320.170892857
"PE 40_7",197317.689285714,146110.468035714,123774.517142857,316463.574178571,129249.328392857,300330.617678571,271658.989642857,263002.767857143
"PE 34_2",184039.758214286,263002.767857143,252427.242857143,257841.348571429,116331.312910714,238608.613928571,247227.189464286,247227.189464286
"PE 38_3",306250.888214286,153655.769107143,99141.5412678571,247227.189464286,89732.2299821428,243308.448035714,226122.400535714,230115.201964286
"PE 40_6",266987.788392857,155129.416142857,97910.0930892857,230115.201964286,88251.3293035714,220961.976607143,220961.976607143,226122.400535714
"PE 38_4",657027.033392857,708525.935696429,847475.440892857,919618.595714286,428359.130321429,788580.424071429,816021.157142857,657027.033392857
"PE 34_0",54373.6077857143,47588.3137857143,15837.7024571429,36743.522125,95086.8434821429,33964.91875,37709.0024642857,46053.4322303571
"PE 36_2",276026.942321429,450520.603928571,459518.717321429,365996.245535714,295686.620535714,266987.788392857,316463.574178571,257841.348571429
"PE 36_1",7958.53787553571,57274.9927142857,19250.3550410714,9828.88380535714,51078.9281285714,9198.65279285714,10147.4543035714,10821.5161821429
"PE 38_7",20184.7195535714,9666.19391607143,7674.84652875,39180.905925,20701.8814285714,24338.8607678571,30426.4898571429,18146.6995535714
"PE 40_5",22098.1082571429,30024.804525,19508.9562589286,37709.0024642857,17905.7529821429,37210.6875,42270.1891785714,30828.0614821429
"PE 34_3",11324.7492232143,15248.5211732143,9518.17948142857,14025.1392089286,5707.80606535714,8062.34949107143,11515.6484035714,9518.17948142857
"PE 32_0",2301.18930267857,4677.01265857143,1208.25424607143,4440.50417821429,1429.82686803571,4677.01265857143,1801.38623892857,5830.36731714286
"PE 36_0",4677.01265857143,5510.25820196429,5630.22297285714,2853.8806975,4972.19124428571,7019.53097964286,5830.36731714286,7958.53787553571
"PE 34_1",33549.8261214286,15837.7024571429,22098.1082571429,32697.9834678571,13696.6282857143,23233.7167285714,33163.5863571429,30426.4898571429
"plasmenyl-PE 40_6",626634.444821429,329361.089857143,508610.486392857,414307.393392857,407758.431857143,459518.717321429,414307.393392857,435166.857857143
"plasmenyl-PE 38_3",212703.797678571,177587.820892857,243308.448035714,161801.384107143,187151.798392857,187151.798392857,141663.135,150075.023571429
"plasmenyl-PE 38_1",68428.0165178571,53603.7779642857,53603.7779642857,59235.9577142857,34346.9940660714,35812.2215678571,36345.0238035714,57274.9927142857
"plasmenyl-PE 36_3",101877.901339286,74354.0717321429,69235.555,47138.1425892857,36743.522125,60928.3265178571,52560.8878035714,49856.8851607143
"plasmenyl-PE 38_6",753683.109821429,372047.992285714,613608.007821429,428359.130321429,365996.245535714,428359.130321429,421091.437803571,450520.603928571
"plasmenyl-PE 38_5",435166.857857143,353551.866446429,386893.902142857,220961.976607143,238608.613928571,233684.990357143,205717.823821429,271658.989642857
"plasmenyl-PE 42_5",139873.235125,100478.048964286,114718.668821429,89732.2299821428,73265.899375,72407.9940714286,72407.9940714286,85871.8150892857
"plasmenyl-PE 42_6",95086.8434821429,58039.6899285714,100478.048964286,63343.01875,66790.6490892857,54373.6077857143,44872.1232142857,64910.1661964286
"plasmenyl-PE 40_5",554847.643767857,386893.902142857,477320.170892857,359016.831160714,342575.355107143,329361.089857143,365996.245535714,377003.085
"plasmenyl-PE 36_1",322976.941964286,101877.901339286,150075.023571429,116331.312910714,99141.5412678571,157757.314821429,123774.517142857,166881.198089286
"plasmenyl-PE 38_2",679997.608267857,365996.245535714,496519.185875,381549.305160714,329361.089857143,353551.866446429,377003.085,428359.130321429
"plasmenyl-PE 36_4",205717.823821429,119141.037589286,197317.689285714,123774.517142857,177587.820892857,143734.935357143,157757.314821429,127190.990535714
