"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"PA 38:6"," [M-H]-@6.10",22544.8577041667,18280.9233333333,12962.267875,13281.7717083333,17175.6065395833,17465.24675,17465.24675,17175.6065395833,21688.8810416667,18541.8472229167,25541.2615416667,28250.2671395833,33861.6809875,22544.8577041667,9448.78993333333,20893.5855625,22132.86596875,24063.7683395833,21259.37896875,28949.8776458333,28250.2671395833,28250.2671395833,30287.9736875,25541.2615416667,17970.4351875,21259.37896875,22544.8577041667,28250.2671395833,10145.1095604167,23063.5994791667,24063.7683395833,24063.7683395833,33238.1991791667,22132.86596875,26602.2745458333,35625.1602333333,20893.5855625,28250.2671395833,27797.4300166667,32509.9035916667,22132.86596875,23522.5458958333,28250.2671395833,28250.2671395833,15060.9004375,16915.5772916667,17175.6065395833,18280.9233333333
"PA 39:6"," [M-H]-@6.10",5395.97505833333,6718.47587708333,9448.78993333333,2702.80562708333,9448.78993333333,9619.97441041667,6584.2581375,3858.29441666667,6989.40031666667,10001.7661854167,4694.14749791667,9448.78993333333,8529.06370625,11965.2273354167,4811.94473333333,7915.54248958333,4584.2799125,8971.83196666667,6718.47587708333,8186.03482708333,7281.24951666667,6127.38864583333,8049.451475,10370.2495875,3268.71018541667,4308.53387916667,5115.05807708333,11750.3515166667,2906.88859583333,3994.95661875,9318.36366666667,8049.451475,10535.0390625,3268.71018541667,3858.29441666667,8374.20185625,5395.97505833333,6989.40031666667,3566.34782916667,9448.78993333333,8374.20185625,4811.94473333333,7281.24951666667,6292.1307125,3994.95661875,7118.75041666667,7762.3034625,9318.36366666667
"PA 41:4"," [M-H]-@6.54",128403.045291667,80199.8062916667,45793.1089333333,86560.593,80199.8062916667,84475.2393541667,104728.787166667,135453.902916667,155663.639770833,99858.162125,99858.162125,52117.87525,71071.29125,99858.162125,152473.817666667,82331.7497916667,57590.560375,86560.593,73130.0420625,80199.8062916667,101909.416125,84475.2393541667,78578.43375,57590.560375,58719.1642041667,59485.5002708333,73130.0420625,90587.111375,48615.53380625,73130.0420625,82331.7497916667,82331.7497916667,99858.162125,101909.416125,172936.257291667,58719.1642041667,34484.8097729167,101909.416125,95162.8968333333,125388.937083333,71071.29125,74727.3977291667,90587.111375,69599.4996041667,69599.4996041667,36380.1305625,50289.6522041667,59485.5002708333
"PC 16:0"," [M-Ac-H]-@1.63",13448.74141875,13144.2378395833,16031.0450625,24063.7683395833,14745.1714375,14165.0126375,25088.1532708333,15060.9004375,14165.0126375,16031.0450625,13696.3288333333,17970.4351875,25088.1532708333,9318.36366666667,13696.3288333333,15060.9004375,12337.2137625,13696.3288333333,16588.0037291667,17175.6065395833,11965.2273354167,15060.9004375,12781.0313625,16915.5772916667,10001.7661854167,12781.0313625,14165.0126375,18541.8472229167,17970.4351875,22544.8577041667,16031.0450625,14446.7673583333,12962.267875,18541.8472229167,10694.4418229167,15487.4946145833,11568.75289375,15060.9004375,18956.0786583333,9134.30040416667,7915.54248958333,12781.0313625,12337.2137625,13893.7330229167,14446.7673583333,30287.9736875,22544.8577041667,15756.860475
"PC 17:0"," [M-Ac-H]-@1.64",49498.7655833333,54453.632875,34484.8097729167,57590.560375,50289.6522041667,23522.5458958333,30287.9736875,31792.1137583333,54453.632875,32509.9035916667,49498.7655833333,35625.1602333333,31792.1137583333,42695.3741458333,50289.6522041667,57590.560375,35625.1602333333,63937.1064583333,57590.560375,69599.4996041667,37031.668975,53085.7541041667,57590.560375,78578.43375,40386.0144375,25088.1532708333,27133.5096666667,21259.37896875,21259.37896875,27133.5096666667,28949.8776458333,21259.37896875,37031.668975,38910.1464354167,35026.1554166667,29549.91340625,38117.1930541667,18541.8472229167,17465.24675,27133.5096666667,32509.9035916667,29549.91340625,23063.5994791667,20533.64331875,41124.9908375,26602.2745458333,32509.9035916667,28949.8776458333
"PC 17:1"," [M-Ac-H]-@1.36",31792.1137583333,48615.53380625,35026.1554166667,62558.7624791667,25541.2615416667,46437.0999854167,38910.1464354167,45793.1089333333,30287.9736875,22544.8577041667,41779.6395333333,50289.6522041667,45013.45729375,33861.6809875,38117.1930541667,32509.9035916667,32509.9035916667,31792.1137583333,47576.13153125,32509.9035916667,28949.8776458333,37528.1198333333,29549.91340625,50289.6522041667,54453.632875,50289.6522041667,66110.8831875,34484.8097729167,52117.87525,38910.1464354167,33861.6809875,38117.1930541667,46437.0999854167,40386.0144375,37031.668975,39611.803,78578.43375,55622.8930416667,59485.5002708333,25541.2615416667,42695.3741458333,35026.1554166667,38117.1930541667,37528.1198333333,67351.142,40386.0144375,59485.5002708333,48615.53380625
"PC 18:0"," [M-Ac-H]-@1.79",8049.451475,9134.30040416667,8049.451475,18280.9233333333,7443.24359583333,4694.14749791667,6127.38864583333,6584.2581375,11382.6070979167,5847.75046041667,6426.67031041667,5115.05807708333,4694.14749791667,4466.32208541667,7915.54248958333,15487.4946145833,8971.83196666667,14745.1714375,9134.30040416667,8049.451475,10001.7661854167,15296.57116875,11382.6070979167,14446.7673583333,9134.30040416667,3406.68124166667,6867.47458958333,4466.32208541667,6584.2581375,3093.54476458333,6426.67031041667,5672.31426041667,2444.91235208333,7118.75041666667,6867.47458958333,5981.49893958333,8678.39841666667,3268.71018541667,4584.2799125,5540.79805,4974.18005833333,4466.32208541667,3723.82275625,6127.38864583333,8374.20185625,6292.1307125,5981.49893958333,5243.77696041667
"PC 18:0"," [M-Ac-H]-@2.41",15296.57116875,14165.0126375,6867.47458958333,13696.3288333333,11382.6070979167,6989.40031666667,8529.06370625,8971.83196666667,9134.30040416667,9318.36366666667,10370.2495875,10145.1095604167,5847.75046041667,3994.95661875,8529.06370625,12553.5332291667,15487.4946145833,18541.8472229167,9318.36366666667,13893.7330229167,15060.9004375,16588.0037291667,7281.24951666667,12337.2137625,6292.1307125,18541.8472229167,12553.5332291667,16031.0450625,18280.9233333333,13281.7717083333,9448.78993333333,8529.06370625,9448.78993333333,15756.860475,17175.6065395833,17970.4351875,20533.64331875,11568.75289375,10145.1095604167,14165.0126375,13281.7717083333,22544.8577041667,18541.8472229167,12337.2137625,21688.8810416667,24063.7683395833,16915.5772916667,19304.9175125
"PC 18:1"," [M-Ac-H]-@1.58",7915.54248958333,10535.0390625,7281.24951666667,19304.9175125,9134.30040416667,9134.30040416667,7612.69178333333,8678.39841666667,6426.67031041667,7443.24359583333,8186.03482708333,9619.97441041667,6584.2581375,6989.40031666667,8186.03482708333,7612.69178333333,7281.24951666667,9448.78993333333,7281.24951666667,7915.54248958333,8049.451475,11000.4750270833,8678.39841666667,12131.4490770833,4974.18005833333,9853.95052708333,17465.24675,8841.10327708333,13448.74141875,4466.32208541667,6989.40031666667,6718.47587708333,7118.75041666667,8049.451475,11750.3515166667,11382.6070979167,10001.7661854167,11382.6070979167,12131.4490770833,8186.03482708333,4584.2799125,5540.79805,10001.7661854167,9318.36366666667,12553.5332291667,10535.0390625,15060.9004375,10370.2495875
"PC 19:0"," [M-Ac-H]-@2.44",4308.53387916667,5540.79805,5540.79805,4694.14749791667,5847.75046041667,7118.75041666667,5243.77696041667,3994.95661875,5540.79805,4811.94473333333,3566.34782916667,6867.47458958333,6426.67031041667,5672.31426041667,6426.67031041667,3566.34782916667,5847.75046041667,7612.69178333333,4169.19714583333,7443.24359583333,8841.10327708333,7762.3034625,6127.38864583333,9448.78993333333,2444.91235208333,3093.54476458333,6292.1307125,5395.97505833333,5115.05807708333,3858.29441666667,4694.14749791667,1597.72216458333,8049.451475,5540.79805,10145.1095604167,7443.24359583333,4169.19714583333,7118.75041666667,4169.19714583333,6867.47458958333,4466.32208541667,8678.39841666667,10145.1095604167,4169.19714583333,18280.9233333333,7281.24951666667,9318.36366666667,12337.2137625
"PC 30:0"," [M-Ac-H]-@5.97",54453.632875,52117.87525,35625.1602333333,47576.13153125,54453.632875,44231.6914166667,40386.0144375,41124.9908375,38910.1464354167,39611.803,37528.1198333333,48615.53380625,58719.1642041667,38910.1464354167,78578.43375,50289.6522041667,44231.6914166667,43436.658125,58719.1642041667,53085.7541041667,41124.9908375,60769.2423666667,55622.8930416667,59485.5002708333,62558.7624791667,84475.2393541667,49498.7655833333,56630.062125,38910.1464354167,55622.8930416667,59485.5002708333,56630.062125,55622.8930416667,57590.560375,46437.0999854167,62558.7624791667,69599.4996041667,53085.7541041667,56630.062125,60769.2423666667,51332.2736666667,44231.6914166667,74727.3977291667,58719.1642041667,41779.6395333333,47576.13153125,69599.4996041667,45793.1089333333
"PC 30:1"," [M-Ac-H]-@5.34",14446.7673583333,17465.24675,13448.74141875,10001.7661854167,11568.75289375,15296.57116875,8841.10327708333,16588.0037291667,11568.75289375,6867.47458958333,10694.4418229167,8529.06370625,14745.1714375,15487.4946145833,13893.7330229167,16915.5772916667,10001.7661854167,5672.31426041667,7118.75041666667,6584.2581375,5243.77696041667,9619.97441041667,10370.2495875,11568.75289375,8186.03482708333,7443.24359583333,6426.67031041667,10694.4418229167,6989.40031666667,8678.39841666667,14165.0126375,13448.74141875,8529.06370625,8529.06370625,8971.83196666667,11568.75289375,9853.95052708333,10370.2495875,6426.67031041667,11965.2273354167,6867.47458958333,10694.4418229167,5115.05807708333,9134.30040416667,2444.91235208333,10370.2495875,7443.24359583333,11965.2273354167
"PC 31:0"," [M-Ac-H]-@6.21",30287.9736875,39611.803,41779.6395333333,54453.632875,28949.8776458333,29549.91340625,28949.8776458333,27133.5096666667,45793.1089333333,33238.1991791667,35625.1602333333,41779.6395333333,38910.1464354167,21259.37896875,64999.2906875,40386.0144375,42695.3741458333,40386.0144375,50289.6522041667,38910.1464354167,35026.1554166667,33238.1991791667,33861.6809875,34484.8097729167,33238.1991791667,51332.2736666667,37528.1198333333,30918.343375,54453.632875,50289.6522041667,38910.1464354167,36380.1305625,25541.2615416667,35026.1554166667,41779.6395333333,37031.668975,52117.87525,58719.1642041667,46437.0999854167,30287.9736875,43436.658125,27797.4300166667,49498.7655833333,49498.7655833333,61539.6982791667,60769.2423666667,68464.99575,54453.632875
"PC 31:1"," [M-Ac-H]-@5.99",39611.803,20893.5855625,22544.8577041667,33861.6809875,38117.1930541667,30287.9736875,23522.5458958333,30918.343375,40386.0144375,24627.10450625,20533.64331875,21259.37896875,28250.2671395833,27133.5096666667,24627.10450625,27133.5096666667,16282.5292583333,34484.8097729167,26113.377025,22544.8577041667,25541.2615416667,24627.10450625,36380.1305625,33861.6809875,15487.4946145833,15487.4946145833,17970.4351875,9853.95052708333,15060.9004375,17970.4351875,15756.860475,15756.860475,12553.5332291667,11965.2273354167,21259.37896875,13144.2378395833,12781.0313625,19682.9724604167,16915.5772916667,11138.5500583333,12131.4490770833,13696.3288333333,13144.2378395833,10833.5547541667,17970.4351875,11138.5500583333,8841.10327708333,13448.74141875
"PC 31:1"," [M-Ac-H]-@6.58",162797.223958333,289901.078125,324855.999583333,312544.684166667,232780.307708333,201090.408125,232780.307708333,162797.223958333,211572.988333333,273288.797916667,206815.778125,225559.36,225559.36,206815.778125,368108.611666667,225559.36,299494.924166667,241178.727083333,312544.684166667,241178.727083333,185693.504791667,225559.36,182114.807083333,206815.778125,232780.307708333,312544.684166667,149117.577916667,169550.306875,387579.426458333,324855.999583333,225559.36,247850.58875,191399.39125,232780.307708333,247850.58875,263565.505416667,247850.58875,206815.778125,165628.54125,138509.837604167,225559.36,201090.408125,191399.39125,241178.727083333,155663.639770833,387579.426458333,196979.4625,289901.078125
"PC 32:0"," [M-Ac-H]-@6.59",273288.797916667,324855.999583333,273288.797916667,354220.567291667,263565.505416667,324855.999583333,280880.108541667,289901.078125,241178.727083333,247850.58875,211572.988333333,280880.108541667,405844.428958333,312544.684166667,441246.131410417,273288.797916667,289901.078125,273288.797916667,289901.078125,273288.797916667,241178.727083333,172936.257291667,218006.204375,256232.85125,241178.727083333,280880.108541667,218006.204375,241178.727083333,354220.567291667,273288.797916667,273288.797916667,256232.85125,263565.505416667,289901.078125,312544.684166667,273288.797916667,280880.108541667,256232.85125,280880.108541667,263565.505416667,241178.727083333,211572.988333333,211572.988333333,273288.797916667,232780.307708333,280880.108541667,263565.505416667,232780.307708333
"PC 32:1"," [M-Ac-H]-@6.06",241178.727083333,211572.988333333,177477.074166667,225559.36,312544.684166667,247850.58875,191399.39125,225559.36,280880.108541667,232780.307708333,201090.408125,211572.988333333,241178.727083333,299494.924166667,196979.4625,247850.58875,122679.889895833,201090.408125,263565.505416667,152473.817666667,172936.257291667,177477.074166667,241178.727083333,196979.4625,84475.2393541667,115556.2018125,118859.085770833,112868.234166667,51332.2736666667,97185.8440416667,107277.668020833,112868.234166667,101909.416125,104728.787166667,122679.889895833,107277.668020833,104728.787166667,99858.162125,125388.937083333,107277.668020833,63937.1064583333,64999.2906875,88822.9877291667,86560.593,74727.3977291667,51332.2736666667,56630.062125,78578.43375
"PC 32:2"," [M-Ac-H]-@5.60",118859.085770833,118859.085770833,128403.045291667,138509.837604167,86560.593,107277.668020833,82331.7497916667,88822.9877291667,90587.111375,109834.615583333,86560.593,97185.8440416667,99858.162125,149117.577916667,51332.2736666667,86560.593,50289.6522041667,49498.7655833333,76198.4411458333,64999.2906875,55622.8930416667,66110.8831875,67351.142,52117.87525,74727.3977291667,78578.43375,69599.4996041667,66110.8831875,60769.2423666667,62558.7624791667,62558.7624791667,58719.1642041667,44231.6914166667,45793.1089333333,73130.0420625,45013.45729375,56630.062125,69599.4996041667,68464.99575,73130.0420625,36380.1305625,46437.0999854167,47576.13153125,30918.343375,48615.53380625,38117.1930541667,53085.7541041667,28250.2671395833
"PC 32:3"," [M-Ac-H]-@5.19",4169.19714583333,4811.94473333333,5981.49893958333,4466.32208541667,2148.63743541667,3566.34782916667,3093.54476458333,1922.52797916667,4584.2799125,3406.68124166667,2444.91235208333,1597.72216458333,3406.68124166667,3268.71018541667,3858.29441666667,1243.34019166667,1922.52797916667,2148.63743541667,3994.95661875,1243.34019166667,2148.63743541667,1922.52797916667,2148.63743541667,2148.63743541667,1597.72216458333,3723.82275625,1597.72216458333,2702.80562708333,3093.54476458333,1597.72216458333,3268.71018541667,2148.63743541667,1922.52797916667,2906.88859583333,7281.24951666667,3093.54476458333,2702.80562708333,1922.52797916667,1597.72216458333,2444.91235208333,1922.52797916667,1922.52797916667,2444.91235208333,1922.52797916667,3093.54476458333,1597.72216458333,2444.91235208333,1922.52797916667
"PC 33:0"," [M-Ac-H]-@7.16",17970.4351875,18956.0786583333,22132.86596875,22544.8577041667,16031.0450625,16031.0450625,12781.0313625,13448.74141875,15756.860475,22132.86596875,17465.24675,17465.24675,18956.0786583333,21688.8810416667,38910.1464354167,17465.24675,22544.8577041667,19682.9724604167,25541.2615416667,18280.9233333333,16915.5772916667,21259.37896875,14745.1714375,18541.8472229167,23522.5458958333,28250.2671395833,15060.9004375,13144.2378395833,40386.0144375,30287.9736875,18541.8472229167,25541.2615416667,16282.5292583333,21688.8810416667,16031.0450625,23063.5994791667,29549.91340625,23522.5458958333,20085.2703270833,21259.37896875,25088.1532708333,20085.2703270833,27797.4300166667,21259.37896875,34484.8097729167,33861.6809875,36380.1305625,30287.9736875
"PC 33:1"," [M-Ac-H]-@6.48",78578.43375,82331.7497916667,92604.0852916667,104728.787166667,165628.54125,88822.9877291667,69599.4996041667,67351.142,99858.162125,80199.8062916667,80199.8062916667,73130.0420625,115556.2018125,115556.2018125,122679.889895833,155663.639770833,74727.3977291667,90587.111375,115556.2018125,97185.8440416667,138509.837604167,107277.668020833,125388.937083333,109834.615583333,67351.142,71071.29125,42695.3741458333,61539.6982791667,64999.2906875,60769.2423666667,68464.99575,73130.0420625,69599.4996041667,92604.0852916667,95162.8968333333,63937.1064583333,50289.6522041667,67351.142,74727.3977291667,68464.99575,60769.2423666667,51332.2736666667,61539.6982791667,53085.7541041667,53085.7541041667,64999.2906875,62558.7624791667,42695.3741458333
"PC 33:2"," [M-Ac-H]-@5.95",112868.234166667,145720.310625,182114.807083333,162797.223958333,182114.807083333,218006.204375,138509.837604167,132405.719833333,101909.416125,104728.787166667,122679.889895833,169550.306875,182114.807083333,191399.39125,158768.220416667,191399.39125,141853.619375,162797.223958333,155663.639770833,172936.257291667,125388.937083333,169550.306875,177477.074166667,191399.39125,218006.204375,185693.504791667,211572.988333333,138509.837604167,225559.36,145720.310625,172936.257291667,185693.504791667,118859.085770833,141853.619375,118859.085770833,169550.306875,256232.85125,218006.204375,225559.36,152473.817666667,201090.408125,196979.4625,196979.4625,211572.988333333,273288.797916667,263565.505416667,299494.924166667,247850.58875
"PC 34:1"," [M-Ac-H]-@6.64",1871251.55416667,2088672.43333333,2685498.14791667,2456433.69375,3671223.98125,2456433.69375,2685498.14791667,1871251.55416667,1871251.55416667,2088672.43333333,2257961.56875,1736414.69791667,2456433.69375,2685498.14791667,2456433.69375,3355715.76458333,2456433.69375,2257961.56875,2955893.31458333,2088672.43333333,2685498.14791667,2456433.69375,2685498.14791667,2257961.56875,1736414.69791667,1609283.6875,1180175.90416667,1871251.55416667,1871251.55416667,2257961.56875,1871251.55416667,2257961.56875,1871251.55416667,1736414.69791667,1871251.55416667,1736414.69791667,1736414.69791667,1871251.55416667,2257961.56875,1871251.55416667,1418508.43958333,1347916.11666667,1609283.6875,1418508.43958333,2257961.56875,1736414.69791667,2456433.69375,1418508.43958333
"PC 34:2"," [M-Ac-H]-@6.21",4108854.16041667,4108854.16041667,4108854.16041667,4108854.16041667,4108854.16041667,4108854.16041667,3355715.76458333,5143884.70833333,2685498.14791667,2955893.31458333,2955893.31458333,4108854.16041667,4108854.16041667,4108854.16041667,3671223.98125,4108854.16041667,3671223.98125,3671223.98125,3671223.98125,3671223.98125,2456433.69375,4108854.16041667,4108854.16041667,4108854.16041667,4108854.16041667,4108854.16041667,5143884.70833333,4108854.16041667,4108854.16041667,4108854.16041667,4108854.16041667,4108854.16041667,3671223.98125,4108854.16041667,3671223.98125,4108854.16041667,5143884.70833333,5143884.70833333,7984579.14583333,5143884.70833333,4108854.16041667,4108854.16041667,4108854.16041667,4108854.16041667,4108854.16041667,3671223.98125,5143884.70833333,4108854.16041667
"PC 34:3"," [M-Ac-H]-@5.69",739724.095929167,1005645.94898958,1558641.871875,1142395.81395833,701294.45003125,1070965.049375,886956.294713542,886956.294713542,701294.45003125,942624.491697917,831472.435248958,886956.294713542,781923.964269792,1070965.049375,499648.190917708,633862.963905208,522709.311309375,522709.311309375,701294.45003125,545654.066967708,396711.927708333,476038.721370833,499648.190917708,499648.190917708,781923.964269792,452562.27860625,499648.190917708,739724.095929167,598720.504032292,633862.963905208,633862.963905208,701294.45003125,545654.066967708,701294.45003125,633862.963905208,545654.066967708,633862.963905208,570888.561403125,739724.095929167,476038.721370833,432675.614142708,347176.1315625,432675.614142708,414974.762916667,432675.614142708,414974.762916667,499648.190917708,414974.762916667
"PC 34:3"," [M-Ac-H]-@5.93",739724.095929167,1005645.94898958,1558641.871875,1142395.81395833,701294.45003125,1070965.049375,886956.294713542,886956.294713542,701294.45003125,942624.491697917,831472.435248958,886956.294713542,781923.964269792,1070965.049375,499648.190917708,633862.963905208,522709.311309375,522709.311309375,701294.45003125,545654.066967708,396711.927708333,476038.721370833,499648.190917708,499648.190917708,781923.964269792,452562.27860625,499648.190917708,739724.095929167,598720.504032292,633862.963905208,633862.963905208,701294.45003125,545654.066967708,701294.45003125,633862.963905208,545654.066967708,633862.963905208,570888.561403125,739724.095929167,476038.721370833,432675.614142708,347176.1315625,432675.614142708,414974.762916667,432675.614142708,414974.762916667,499648.190917708,414974.762916667
"PC 34:4"," [M-Ac-H]-@5.47",67351.142,71071.29125,57590.560375,78578.43375,49498.7655833333,64999.2906875,50289.6522041667,53085.7541041667,67351.142,84475.2393541667,76198.4411458333,62558.7624791667,66110.8831875,76198.4411458333,41124.9908375,64999.2906875,38117.1930541667,45793.1089333333,43436.658125,37528.1198333333,34484.8097729167,36380.1305625,26602.2745458333,30918.343375,47576.13153125,18280.9233333333,44231.6914166667,43436.658125,43436.658125,37528.1198333333,35026.1554166667,33238.1991791667,58719.1642041667,45013.45729375,66110.8831875,41779.6395333333,45013.45729375,43436.658125,35625.1602333333,53085.7541041667,20893.5855625,21688.8810416667,16915.5772916667,20085.2703270833,30287.9736875,10833.5547541667,14165.0126375,16915.5772916667
"PC 35:0"," [M-Ac-H]-@7.47",12131.4490770833,13696.3288333333,7118.75041666667,23522.5458958333,8841.10327708333,13144.2378395833,9318.36366666667,6426.67031041667,8971.83196666667,8971.83196666667,10001.7661854167,16031.0450625,10535.0390625,7915.54248958333,232780.307708333,10535.0390625,11382.6070979167,11750.3515166667,12553.5332291667,10145.1095604167,13893.7330229167,13696.3288333333,12131.4490770833,7612.69178333333,13281.7717083333,13281.7717083333,16588.0037291667,15487.4946145833,16915.5772916667,19304.9175125,11568.75289375,12337.2137625,14165.0126375,12781.0313625,13696.3288333333,10535.0390625,15060.9004375,8374.20185625,12337.2137625,11382.6070979167,19682.9724604167,13144.2378395833,14745.1714375,13144.2378395833,25541.2615416667,14165.0126375,11382.6070979167,13281.7717083333
"PC 35:1"," [M-Ac-H]-@7.07",38910.1464354167,42695.3741458333,52117.87525,61539.6982791667,68464.99575,45013.45729375,49498.7655833333,42695.3741458333,47576.13153125,46437.0999854167,53085.7541041667,57590.560375,63937.1064583333,63937.1064583333,49498.7655833333,58719.1642041667,67351.142,74727.3977291667,61539.6982791667,59485.5002708333,61539.6982791667,78578.43375,69599.4996041667,64999.2906875,63937.1064583333,66110.8831875,68464.99575,51332.2736666667,82331.7497916667,52117.87525,60769.2423666667,54453.632875,45793.1089333333,59485.5002708333,60769.2423666667,51332.2736666667,76198.4411458333,57590.560375,62558.7624791667,51332.2736666667,64999.2906875,60769.2423666667,55622.8930416667,61539.6982791667,92604.0852916667,73130.0420625,73130.0420625,69599.4996041667
"PC 35:2"," [M-Ac-H]-@6.60",91595.5983333333,101909.416125,135453.902916667,155663.639770833,160782.7221875,152473.817666667,109834.615583333,93883.4910625,85517.9161770833,91595.5983333333,96174.3704375,117207.643791667,147418.944270833,133929.811375,115556.2018125,140181.728489583,133929.811375,136981.870260417,179795.940625,128403.045291667,167589.4240625,164212.882604167,171243.282083333,183904.1559375,152473.817666667,214789.596354167,179795.940625,135453.902916667,273288.797916667,152473.817666667,145720.310625,152473.817666667,125388.937083333,126895.9911875,115556.2018125,164212.882604167,306019.804166667,244514.657916667,194189.426875,143786.965,185693.504791667,157215.93009375,203953.093125,162797.223958333,306019.804166667,211572.988333333,225559.36,259899.178333333
"PC 35:2"," [M-Ac-H]-@6.91",91595.5983333333,95162.8968333333,74727.3977291667,97185.8440416667,160782.7221875,135453.902916667,73130.0420625,93883.4910625,85517.9161770833,91595.5983333333,96174.3704375,117207.643791667,147418.944270833,133929.811375,109834.615583333,140181.728489583,133929.811375,136981.870260417,179795.940625,122679.889895833,167589.4240625,164212.882604167,171243.282083333,183904.1559375,115556.2018125,214789.596354167,179795.940625,118859.085770833,263565.505416667,112868.234166667,141853.619375,122679.889895833,112868.234166667,126895.9911875,80199.8062916667,164212.882604167,306019.804166667,244514.657916667,194189.426875,143786.965,182114.807083333,157215.93009375,203953.093125,149117.577916667,306019.804166667,201090.408125,211572.988333333,259899.178333333
"PC 35:4"," [M-Ac-H]-@5.92",106003.22759375,140181.728489583,77388.4374479167,171243.282083333,150795.697791667,96174.3704375,100883.789125,98522.0030833333,143786.965,124034.413489583,106003.22759375,136981.870260417,157215.93009375,140181.728489583,106003.22759375,150795.697791667,154068.72871875,175206.665729167,150795.697791667,209194.383229167,203953.093125,236979.517395833,164212.882604167,167589.4240625,98522.0030833333,96174.3704375,87691.7903645833,83403.4945729167,117207.643791667,117207.643791667,103319.101645833,100883.789125,157215.93009375,183904.1559375,157215.93009375,154068.72871875,157215.93009375,124034.413489583,154068.72871875,133929.811375,167589.4240625,147418.944270833,124034.413489583,179795.940625,171243.282083333,130404.3825625,126895.9911875,147418.944270833
"PC 35:4"," [M-Ac-H]-@6.26",106003.22759375,140181.728489583,77388.4374479167,171243.282083333,150795.697791667,96174.3704375,100883.789125,98522.0030833333,143786.965,124034.413489583,106003.22759375,136981.870260417,157215.93009375,140181.728489583,106003.22759375,150795.697791667,154068.72871875,175206.665729167,150795.697791667,209194.383229167,203953.093125,236979.517395833,164212.882604167,167589.4240625,98522.0030833333,96174.3704375,87691.7903645833,83403.4945729167,117207.643791667,117207.643791667,103319.101645833,100883.789125,157215.93009375,183904.1559375,157215.93009375,154068.72871875,157215.93009375,124034.413489583,154068.72871875,133929.811375,167589.4240625,147418.944270833,124034.413489583,179795.940625,171243.282083333,130404.3825625,126895.9911875,147418.944270833
"PC 36:1"," [M-Ac-H]-@7.27",441246.131410417,387579.426458333,441246.131410417,534321.257722917,973977.522979167,686684.89525625,612650.761470833,441246.131410417,655075.166339583,655075.166339583,556986.8762125,463878.425802083,715904.00480625,655075.166339583,1037314.375,911271.460416667,862641.129010417,911271.460416667,800303.7414875,862641.129010417,1104615.72375,973977.522979167,1037314.375,973977.522979167,424105.096875,556986.8762125,441246.131410417,488199.016939583,800303.7414875,534321.257722917,387579.426458333,354220.567291667,441246.131410417,488199.016939583,534321.257722917,511097.364895833,911271.460416667,612650.761470833,584790.24659375,534321.257722917,655075.166339583,584790.24659375,686684.89525625,584790.24659375,911271.460416667,800303.7414875,763544.187052083,763544.187052083
"PC 36:2"," [M-Ac-H]-@6.48",115556.2018125,122679.889895833,115556.2018125,158768.220416667,141853.619375,109834.615583333,88822.9877291667,101909.416125,152473.817666667,128403.045291667,128403.045291667,109834.615583333,112868.234166667,158768.220416667,169550.306875,158768.220416667,104728.787166667,206815.778125,169550.306875,155663.639770833,152473.817666667,132405.719833333,145720.310625,145720.310625,107277.668020833,118859.085770833,115556.2018125,92604.0852916667,169550.306875,99858.162125,109834.615583333,95162.8968333333,115556.2018125,115556.2018125,169550.306875,122679.889895833,149117.577916667,169550.306875,141853.619375,122679.889895833,128403.045291667,104728.787166667,132405.719833333,122679.889895833,177477.074166667,182114.807083333,191399.39125,165628.54125
