"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"PE 36:3; [M-H]-@6.58",10480768.4375,7006816.625,10480768.4375,11952768.4645833,9753526.89583333,8861371.25,8861371.25,8861371.25,9274637.10416667,6650179.22291667,9274637.10416667,9274637.10416667,7657607.915,8861371.25,13833503.625,8861371.25,8445744.9375,8445744.9375,8861371.25,9274637.10416667,7657607.915,7657607.915,6292932.0375,8861371.25,8445744.9375,8445744.9375,8861371.25,7006816.625,8009773.27083333,8861371.25,8009773.27083333,8009773.27083333,9274637.10416667,6292932.0375,6292932.0375,5078814.51041667,8009773.27083333,10480768.4375,9274637.10416667,10480768.4375,6650179.22291667,7006816.625,7657607.915,8009773.27083333,7657607.915,8009773.27083333,7657607.915,7006816.625
"PE 36:4; [M-H]-@5.56",478623.983958333,286032.253666667,387158.839208333,187663.241375,394302.1925,167513.650958333,310098.294125,162225.8261875,358678.690270833,203395.012791667,159390.5331875,199089.715852083,279384.545583333,310098.294125,402517.978541667,99955.5317770833,358678.690270833,330293.988104167,468758.245625,371062.993958333,330293.988104167,199089.715852083,286032.253666667,236216.932041667,347286.614791667,101576.713875,241366.222729167,195279.97075,310098.294125,151134.420270833,134936.058039583,167513.650958333,241366.222729167,132674.1826875,98134.4957708333,117405.670854167,80107.6354791667,172415.280375,137090.312272917,147185.30411875,142156.7398,156846.742279167,258789.519647917,117405.670854167,330293.988104167,159390.5331875,211219.880875,241366.222729167
"PE 36:4; [M-H]-@6.25",23929486.75,18547279.3333333,28021374.125,18547279.3333333,18547279.3333333,18547279.3333333,28021374.125,23929486.75,28021374.125,18547279.3333333,13833503.625,18547279.3333333,18547279.3333333,28021374.125,28021374.125,23929486.75,23929486.75,18547279.3333333,23929486.75,18547279.3333333,18547279.3333333,13833503.625,18547279.3333333,18547279.3333333,18547279.3333333,13833503.625,18547279.3333333,23929486.75,23929486.75,18547279.3333333,18547279.3333333,18547279.3333333,11952768.4645833,18547279.3333333,18547279.3333333,13833503.625,13833503.625,18547279.3333333,18547279.3333333,18547279.3333333,18547279.3333333,18547279.3333333,23929486.75,18547279.3333333,18547279.3333333,18547279.3333333,18547279.3333333,23929486.75
"PE 36:4; [M-H]-@8.04",50484.2317708333,37369.1714104167,61855.178625,51862.794375,50484.2317708333,51170.9351666667,46245.3720041667,45435.5450645833,41026.02533125,49090.8447895833,50484.2317708333,42825.3781875,35718.1649583333,39462.2278416667,46245.3720041667,76073.9130708333,70976.9742520833,49580.3464375,67233.9381041667,50484.2317708333,66261.228125,103276.840125,59011.776625,44106.5843541667,70009.0241604167,29974.5672708333,58093.2025395833,61855.178625,63425.9577020833,18111.1894104167,78815.1411333333,88883.3072916667,43584.9339583333,64435.3765833333,81333.9621666667,93078.32204375,66261.228125,41557.1257916667,60033.4667666667,34272.9579166667,36156.6118125,52740.4624791667,29550.1267520833,66261.228125,37963.1421416667,40449.9306354167,44106.5843541667,49580.3464375
"PE 36:5; [M-H]-@5.82",5078814.51041667,2312636.64416667,5713811.91458333,4453059.93958333,8009773.27083333,3527752.49791667,4453059.93958333,3771561.5875,6650179.22291667,5078814.51041667,3176441.76875,3527752.49791667,5713811.91458333,3946360.315,7657607.915,3771561.5875,5374473.0125,6650179.22291667,6292932.0375,7657607.915,5713811.91458333,1830650.47,4687422.81041667,5374473.0125,7657607.915,1414408.42020833,2406312.57729167,2240571.24479167,3771561.5875,2908437.58625,1830650.47,1646007.86375,2809039.98,2406312.57729167,1964354.9125,3322214.69583333,2159448.32458333,2499539.9075,1763450.82770833,2240571.24479167,3527752.49791667,1414408.42020833,1964354.9125,2593109.39791667,8009773.27083333,2159448.32458333,2593109.39791667,1493609.32875
"PE 36:6; [M-H]-@5.54",799037.748958333,77287.1863333333,608883.827083333,499316.143854167,946828.742708333,358678.690270833,426501.326166667,468758.245625,574046.247708333,340640.225416667,443203.719166667,330293.988104167,563536.71375,279384.545583333,409992.590916667,156846.742279167,225641.215229167,220406.684645833,106596.412375,443203.719166667,225641.215229167,112252.899477083,139303.953916667,137090.312272917,216098.346395833,253073.961729167,378455.299791667,499316.143854167,552741.421875,220406.684645833,236216.932041667,315762.1311875,364104.8544375,195279.97075,156846.742279167,134936.058039583,132674.1826875,263801.6485625,195279.97075,253073.961729167,211219.880875,106596.412375,147185.30411875,179555.18096875,203395.012791667,60033.4667666667,88883.3072916667,99955.5317770833
"PE 37:1; [M-H]-@7.65",330293.988104167,478623.983958333,253073.961729167,402517.978541667,241366.222729167,248255.588,274616.789916667,394302.1925,258789.519647917,279384.545583333,499316.143854167,394302.1925,322958.2921875,358678.690270833,394302.1925,799037.748958333,330293.988104167,352728.328229167,187663.241375,509758.529583333,468758.245625,552741.421875,460468.9915625,468758.245625,394302.1925,184323.375979167,364104.8544375,292465.537291667,322958.2921875,165079.401708333,330293.988104167,460468.9915625,352728.328229167,286032.253666667,279384.545583333,241366.222729167,279384.545583333,315762.1311875,394302.1925,310098.294125,310098.294125,468758.245625,450922.884583333,303919.4088125,371062.993958333,387158.839208333,478623.983958333,499316.143854167
"PE 37:2; [M-H]-@6.52",27778.1414229167,25329.151,11983.8822041667,26105.4302541667,26498.420875,13453.86504375,14389.55874375,17808.9790416667,31260.0800833333,14055.94956875,16327.420575,20360.16340625,23640.8702708333,18111.1894104167,30421.200875,11394.8441291667,17808.9790416667,25689.6501708333,30780.1824541667,22139.6661145833,23968.4614375,36156.6118125,19005.6985541667,20979.4415979167,19388.13125625,48459.23671875,46848.1183875,29057.1929791667,39005.3823541667,57137.2800020833,24601.2273125,49580.3464375,36156.6118125,31260.0800833333,25689.6501708333,28596.44476875,24957.6777895833,36156.6118125,40449.9306354167,41557.1257916667,41557.1257916667,31260.0800833333,29057.1929791667,26498.420875,19005.6985541667,38513.4215625,33783.529375,33783.529375
"PE 37:2; [M-H]-@7.24",258789.519647917,335534.321020833,167513.650958333,478623.983958333,175812.062972917,231339.821416667,371062.993958333,322958.2921875,292465.537291667,94530.74474375,187663.241375,159390.5331875,225641.215229167,216098.346395833,225641.215229167,203395.012791667,106596.412375,179555.18096875,179555.18096875,172415.280375,167513.650958333,394302.1925,132674.1826875,139303.953916667,110293.041854167,364104.8544375,409992.590916667,489236.096458333,297574.1365625,417952.228333333,468758.245625,701851.745625,608883.827083333,207599.025997917,248255.588,187663.241375,641471.710833333,563536.71375,542487.388958333,552741.421875,378455.299791667,402517.978541667,468758.245625,268557.622985417,142156.7398,402517.978541667,460468.9915625,574046.247708333
"PE 37:3; [M-H]-@6.93",358678.690270833,310098.294125,241366.222729167,286032.253666667,303919.4088125,268557.622985417,268557.622985417,274616.789916667,330293.988104167,159390.5331875,207599.025997917,207599.025997917,253073.961729167,274616.789916667,303919.4088125,187663.241375,220406.684645833,248255.588,417952.228333333,203395.012791667,274616.789916667,358678.690270833,207599.025997917,207599.025997917,286032.253666667,340640.225416667,352728.328229167,468758.245625,417952.228333333,402517.978541667,286032.253666667,352728.328229167,409992.590916667,292465.537291667,207599.025997917,297574.1365625,263801.6485625,402517.978541667,335534.321020833,335534.321020833,315762.1311875,253073.961729167,330293.988104167,216098.346395833,231339.821416667,322958.2921875,253073.961729167,236216.932041667
