"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"PC 41:1; [M-Ac-H]-@9.11",699345.541041667,1020880.29166667,909153.464375,1020880.29166667,778496.646041667,1058111.18125,1093763.90625,847423.65,1020880.29166667,1058111.18125,1020880.29166667,1207191.46041667,699345.541041667,949993.279166667,881300.595833333,1268821.575,831174.50625,949993.279166667,926638.6,813248.633333333,983260.608333333,864185.970833333,949993.279166667,831174.50625,1020880.29166667,1093763.90625,949993.279166667,949993.279166667,1020880.29166667,983260.608333333,831174.50625,926638.6,1093763.90625,926638.6,831174.50625,1020880.29166667,1020880.29166667,1129425.60416667,1093763.90625,1129425.60416667,983260.608333333,1020880.29166667,1167413.84791667,1129425.60416667,1020880.29166667,1058111.18125,983260.608333333,1167413.84791667
"PC 41:2; [M-Ac-H]-@8.56",79742.6092479167,108653.370458333,165531.023541667,96156.6880416667,121235.062416667,160695.172291667,168184.579208333,136570.370541667,180778.844166667,134258.5811875,153789.592208333,90074.87175,158507.858458333,118576.950604167,115704.431166667,194776.34875,86288.4909583333,139244.509395833,121235.062416667,111150.552479167,116717.251625,76663.7290541667,97655.0216666667,86288.4909583333,132355.4099375,91229.5804583333,118576.950604167,91229.5804583333,155516.0353125,143624.663958333,155516.0353125,132355.4099375,105680.993166667,81848.86525,71651.8529645833,71651.8529645833,101481.620625,130477.721,82748.561875,91229.5804583333,87500.3355625,91229.5804583333,92701.6042708333,125675.550416667,97655.0216666667,116717.251625,81848.86525,101481.620625
"PC 42:0; [M-Ac-H]-@9.15",763702.085416667,926638.6,683967.380833333,1268821.575,1129425.60416667,909153.464375,1129425.60416667,683967.380833333,881300.595833333,1093763.90625,831174.50625,813248.633333333,1129425.60416667,1020880.29166667,716670.43125,1129425.60416667,1268821.575,741662.729166667,1167413.84791667,926638.6,1020880.29166667,983260.608333333,1058111.18125,864185.970833333,1129425.60416667,847423.65,1093763.90625,983260.608333333,983260.608333333,1129425.60416667,699345.541041667,1058111.18125,949993.279166667,949993.279166667,909153.464375,847423.65,778496.646041667,699345.541041667,778496.646041667,926638.6,699345.541041667,864185.970833333,864185.970833333,794528.128541667,864185.970833333,813248.633333333,617566.294375,909153.464375
"PC 42:1; [M-Ac-H]-@10.87",70154.5103958333,137993.268375,152366.204760417,118576.950604167,101481.620625,94090.4670833333,113641.252,148534.616354167,127336.136125,90074.87175,109891.124666667,148534.616354167,128879.895208333,45922.3139875,111150.552479167,82298.7135625,141965.218208333,127336.136125,190549.7848125,95267.0073333333,122712.231041667,62754.5572708333,6219.27649583333,104550.670229167,148534.616354167,50760.31256875,95267.0073333333,116717.251625,141965.218208333,140604.863802083,56266.06525,158507.858458333,109891.124666667,177269.962958333,101481.620625,115704.431166667,72566.2263958333,91229.5804583333,59207.0505020833,72566.2263958333,103212.8038125,72566.2263958333,127336.136125,146285.331541667,121235.062416667,103212.8038125,70991.306875,111150.552479167
"PC 42:1; [M-Ac-H]-@11.25",76663.7290541667,139244.509395833,152366.204760417,27676.6418604167,100529.715520833,29291.0508958333,115704.431166667,146285.331541667,128879.895208333,88968.3448958333,108653.370458333,146285.331541667,130477.721,99141.0652083333,112274.593166667,82298.7135625,139244.509395833,125675.550416667,187685.97375,96156.6880416667,121235.062416667,63654.43118,128879.895208333,103212.8038125,150942.8173125,61783.7577083333,94090.4670833333,115704.431166667,143624.663958333,140604.863802083,55419.1373770833,160695.172291667,111150.552479167,174316.516458333,100529.715520833,113641.252,71651.8529645833,90074.87175,75571.00100625,71651.8529645833,101481.620625,71651.8529645833,128879.895208333,148534.616354167,122712.231041667,104550.670229167,70154.5103958333,112274.593166667
"PC 42:10; [M-Ac-H]-@6.00",17162.0462764583,11476.6678583333,7747.71398729167,46646.3957083333,23031.8996791667,21282.4130208333,15563.0972433333,6971.70692875,12868.7836991667,28267.8984791667,14183.7353604167,8970.5155075,12555.6590508333,16306.0838354167,16306.0838354167,15563.0972433333,22550.3212541667,16756.9298395833,25016.62705625,18354.1362791667,37852.5531041667,41666.7833895833,19925.0109770833,32192.8107354167,27263.143275,36750.4532541667,46646.3957083333,21282.4130208333,14896.15223125,22158.77841875,10699.9751375,16756.9298395833,17586.1453127083,19925.0109770833,39058.19975,22158.77841875,36099.429875,24014.0376041667,22550.3212541667,16756.9298395833,19925.0109770833,36099.429875,23580.1622914583,22158.77841875,20784.1587933333,22550.3212541667,16306.0838354167,15254.0722854167
"PC 42:2; [M-Ac-H]-@8.78",1111594.75520833,1348749.05833333,1148419.72604167,625405.7834375,1296128.64479167,1348749.05833333,1296128.64479167,1416577.9125,1296128.64479167,1348749.05833333,1187302.65416667,839299.078125,1238006.51770833,1348749.05833333,1296128.64479167,708007.986145833,1111594.75520833,1075937.54375,1039495.73645833,1075937.54375,1075937.54375,567188.105520833,1148419.72604167,1075937.54375,1238006.51770833,1238006.51770833,1148419.72604167,1238006.51770833,1296128.64479167,1187302.65416667,1187302.65416667,1148419.72604167,855804.810416667,1002070.45,966626.94375,938315.939583333,450316.269895833,855804.810416667,895227.030104167,515579.617083333,839299.078125,515579.617083333,938315.939583333,872743.283333333,938315.939583333,612452.795520833,803888.3809375,502778.156666667
"PC 42:2; [M-Ac-H]-@9.12",1111594.75520833,1348749.05833333,1148419.72604167,625405.7834375,1296128.64479167,1348749.05833333,1296128.64479167,1416577.9125,1296128.64479167,1348749.05833333,1187302.65416667,839299.078125,1238006.51770833,1348749.05833333,1296128.64479167,708007.986145833,1111594.75520833,1075937.54375,1039495.73645833,1075937.54375,1075937.54375,567188.105520833,1148419.72604167,1075937.54375,1238006.51770833,1238006.51770833,1148419.72604167,1238006.51770833,1296128.64479167,1187302.65416667,1187302.65416667,1148419.72604167,855804.810416667,1002070.45,966626.94375,938315.939583333,450316.269895833,855804.810416667,895227.030104167,515579.617083333,839299.078125,515579.617083333,938315.939583333,872743.283333333,938315.939583333,612452.795520833,803888.3809375,502778.156666667
"PC 42:3; [M-Ac-H]-@8.38",74693.5414166667,73695.8563958333,128879.895208333,66534.1416666667,95267.0073333333,171175.852916667,141965.218208333,155516.0353125,113641.252,116717.251625,122712.231041667,136570.370541667,165531.023541667,160695.172291667,171175.852916667,116717.251625,88968.3448958333,108653.370458333,113641.252,101481.620625,81848.86525,105680.993166667,139244.509395833,71651.8529645833,109891.124666667,128879.895208333,108653.370458333,123977.3861875,148534.616354167,155516.0353125,141965.218208333,127336.136125,96156.6880416667,70154.5103958333,56932.30865,82748.561875,49954.3611458333,70991.306875,77688.853125,92701.6042708333,86288.4909583333,105680.993166667,54625.004125,115704.431166667,53875.9706666667,74693.5414166667,100529.715520833,103212.8038125
"PC 42:4; [M-Ac-H]-@8.18",33332.7928145833,30395.1965208333,34403.5681104167,31508.4377916667,26143.45485,38544.81548125,51414.408125,48102.1699166667,34967.5567166667,41666.7833895833,47368.5327291667,40967.5579645833,60865.8679791667,29819.8713645833,31508.4377916667,38544.81548125,29291.0508958333,44377.3274041667,45922.3139875,54625.004125,113641.252,42281.90090625,36750.4532541667,39058.19975,42993.7747291667,82748.561875,28267.8984791667,32749.4106666667,33916.7242020833,38544.81548125,30395.1965208333,55419.1373770833,55419.1373770833,34967.5567166667,17162.0462764583,45159.1204583333,19925.0109770833,49347.1053541667,39058.19975,48696.1248708333,58402.6393541667,58402.6393541667,53875.9706666667,86288.4909583333,49954.3611458333,80716.5704375,130477.721,40387.4898958333
"PC 42:5; [M-Ac-H]-@7.79",4974.645463125,13910.366725,21658.8999833333,15943.844825,12265.8437395833,27263.143275,37852.5531041667,8970.5155075,12555.6590508333,13910.366725,9372.56314583333,17586.1453127083,8970.5155075,14183.7353604167,5489.9807275,18774.7562270833,11127.243135625,15563.0972433333,5915.24118,16756.9298395833,22550.3212541667,14183.7353604167,13910.366725,19925.0109770833,23031.8996791667,36099.429875,31508.4377916667,14896.15223125,35428.6763333333,14536.0704639583,15563.0972433333,19925.0109770833,16756.9298395833,18774.7562270833,20316.9451697917,23580.1622914583,32192.8107354167,21658.8999833333,12868.7836991667,19561.1862991667,23031.8996791667,37852.5531041667,34967.5567166667,47368.5327291667,26143.45485,36099.429875,57626.2914375,20784.1587933333
"PC 42:8; [M-Ac-H]-@6.54",10012.3295410417,26642.4511666667,12265.8437395833,17162.0462764583,9372.56314583333,24539.21546875,27676.6418604167,7356.89519375,5489.9807275,18354.1362791667,10346.3920322917,14183.7353604167,18774.7562270833,12265.8437395833,9372.56314583333,19182.4028597917,14183.7353604167,14896.15223125,19561.1862991667,12265.8437395833,30959.76515,26143.45485,12555.6590508333,15563.0972433333,21658.8999833333,33916.7242020833,18354.1362791667,30395.1965208333,13525.6953791667,24539.21546875,15254.0722854167,9670.75871041667,27676.6418604167,19561.1862991667,14896.15223125,27676.6418604167,14896.15223125,26143.45485,16756.9298395833,38544.81548125,22158.77841875,37256.2866541667,21282.4130208333,29819.8713645833,33332.7928145833,25518.5891083333,24539.21546875,23031.8996791667
"PC 43:0; [M-Ac-H]-@9.58",44377.3274041667,42281.90090625,40387.4898958333,73695.8563958333,64543.8173125,70991.306875,53875.9706666667,51414.408125,40967.5579645833,48102.1699166667,42281.90090625,32749.4106666667,87500.3355625,59207.0505020833,51414.408125,52181.53185,79742.6092479167,33332.7928145833,79742.6092479167,46646.3957083333,64543.8173125,45922.3139875,39676.7029166667,45922.3139875,45159.1204583333,52181.53185,47368.5327291667,33332.7928145833,36750.4532541667,59207.0505020833,32749.4106666667,42281.90090625,40387.4898958333,40967.5579645833,24539.21546875,28267.8984791667,29819.8713645833,22550.3212541667,24014.0376041667,36099.429875,17586.1453127083,32749.4106666667,33332.7928145833,15563.0972433333,27676.6418604167,35428.6763333333,19182.4028597917,27676.6418604167
