"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"SM 42:2; [M]+@7.65",5782317.6,8957293.22291667,8346599.4125,7463552.39791667,5416602.46458333,5416602.46458333,5782317.6,5023890.17291667,5782317.6,5416602.46458333,5416602.46458333,6292439.3875,5416602.46458333,5023890.17291667,4107271.70625,4366179.4375,4366179.4375,4631220.59791667,4107271.70625,5782317.6,5416602.46458333,5023890.17291667,4631220.59791667,2095398.14041667,11877564.6125,8346599.4125,6292439.3875,7463552.39791667,4107271.70625,6939261.0875,7463552.39791667,5782317.6,6292439.3875,5416602.46458333,5782317.6,5023890.17291667,4366179.4375,3820331.09375,3052972.21041667,4366179.4375,5782317.6,5782317.6,5782317.6,6292439.3875,4107271.70625,3820331.09375,3486151.14166667,4631220.59791667
"SM 42:2; [M+Na]+@7.71",151363.849791667,213189.378958333,220451.552916667,286065.16,237392.758958333,220451.552916667,181867.894583333,175886.743333333,228992.935208333,184834.795625,202457.734041667,276099.016666667,220451.552916667,206135.898333333,517531.029958333,168493.9575,241889.281666667,264300.768333333,254484.092083333,254484.092083333,237392.758958333,250319.574791667,228992.935208333,237392.758958333,332039.3125,213189.378958333,163489.451666667,187850.79125,191190.074895833,194990.065833333,181867.894583333,217565.035625,141264.100895833,163489.451666667,151363.849791667,191190.074895833,191190.074895833,155154.429458333,128654.164791667,145720.307916667,181867.894583333,184834.795625,220451.552916667,194990.065833333,178911.87475,220451.552916667,166082.834020833,171019.685208333
"SM 42:4; [M]+@6.56",51101.6625458333,76518.113625,61257.8340208333,95670.31184375,60552.2871875,50297.6645791667,58363.1380833333,57742.2626041667,94941.0234375,67597.0532708333,59659.3456041667,79920.9511666667,47234.6948541667,45016.8917708333,139440.261541667,52923.282125,44173.5030583333,69309.3741666667,55620.9751458333,73447.825625,11238.1925,2772.67103125,58853.4727916667,20794.0528958333,117345.963375,69309.3741666667,50604.4584708333,96399.60025,74543.2425625,120377.6555625,109325.300604167,114445.714583333,83417.366375,97438.7516666667,88507.5566875,96399.60025,71606.6306875,79920.9511666667,84174.6927708333,75599.7276875,63087.2985833333,73447.825625,72588.0530833333,77855.9771458333,52923.282125,61257.8340208333,67597.0532708333,50604.4584708333
"SM 42:4; [M]+@6.87",51944.7519583333,75599.7276875,62029.7429583333,95670.31184375,59659.3456041667,50297.6645791667,57742.2626041667,58363.1380833333,96399.60025,68508.3222083333,60552.2871875,81153.9992291667,47758.9782916667,45519.8539166667,137619.249791667,53522.8828958333,44577.8549166667,68508.3222083333,56293.1427916667,72588.0530833333,52923.282125,37985.1469166667,58363.1380833333,35758.1840625,115996.3006875,70183.0941041667,51101.6625458333,97438.7516666667,75599.7276875,121666.818333333,110953.795604167,112620.561395833,84174.6927708333,98859.3038333333,89968.8006041667,97438.7516666667,72588.0530833333,81153.9992291667,83417.366375,76518.113625,62029.7429583333,72588.0530833333,71606.6306875,78978.719125,53522.8828958333,60552.2871875,66755.3401041667,49990.8706875
"SM 42:5; [M]+@6.53",128654.164791667,173902.047291667,27133.1699895833,254484.092083333,47234.6948541667,29943.8677166667,29556.6328083333,39032.279175,209862.654166667,79920.9511666667,78978.719125,134324.259375,37985.1469166667,32640.2276291667,72588.0530833333,37985.1469166667,135777.999,115996.3006875,139440.261541667,161471.084583333,75599.7276875,39863.32525,54186.4249229167,51101.6625458333,51944.7519583333,44173.5030583333,48666.9900208333,76518.113625,51944.7519583333,63087.2985833333,84174.6927708333,58853.4727916667,112620.561395833,137619.249791667,181867.894583333,93458.0455625,31406.0081458333,35235.3549791667,27133.1699895833,57742.2626041667,137619.249791667,96399.60025,92306.1198125,134324.259375,49159.265625,51101.6625458333,29556.6328083333,92306.1198125
"SM 42:5; [M]+@7.33",18732.2352729167,39032.279175,42923.3547083333,42923.3547083333,43677.1272708333,48666.9900208333,32640.2276291667,23195.0149541667,35758.1840625,29184.7310625,33920.6009583333,33920.6009583333,23991.3646333333,31406.0081458333,16920.8990354167,21794.4534791667,40415.3011458333,23482.1031125,26803.9871666667,26458.4521375,25196.9335541667,17553.70601875,18187.99374375,15193.21068125,58853.4727916667,23991.3646333333,18456.56423125,39032.279175,47234.6948541667,39032.279175,60552.2871875,46668.7099791667,37559.88925,51944.7519583333,36686.6962083333,49990.8706875,28078.54518125,48188.0902291667,39032.279175,23195.0149541667,33059.991,41032.5074020833,32640.2276291667,35758.1840625,23991.3646333333,34245.28030625,47234.6948541667,34245.28030625
"SM 43:1; [M]+@8.37",19599.9995208333,9859.3114125,18732.2352729167,11579.0472833333,20615.4701458333,13978.2827020833,22585.8167083333,20092.8545416667,17389.3152083333,13675.2238125,12456.1725625,19144.1430479167,12931.48115,15372.3599166667,12931.48115,7250.98941791667,21033.49339375,23991.3646333333,20615.4701458333,35235.3549791667,23482.1031125,20615.4701458333,28078.54518125,27486.5542708333,26157.2847104167,18187.99374375,20374.5253291667,19144.1430479167,16700.9761041667,26458.4521375,25528.05865,26157.2847104167,22947.9124375,24859.9216041667,23991.3646333333,16493.7119833333,18059.4561458333,17553.70601875,18059.4561458333,14938.1347770833,24298.8014791667,23731.5803104167,23482.1031125,31033.5502291667,26157.2847104167,21033.49339375,19801.3261666667,27486.5542708333
"SM 43:1; [M+Na]+@8.38",2772.67103125,1114.47482541667,1876.97116520833,3291.181811875,3633.87322875,603.145561458333,3633.87322875,4708.26592979167,2217.0934625,3291.181811875,4501.17950916667,2989.37715770833,2548.85183645833,3939.44719958333,16011.815175,2772.67103125,2331.85993479167,5128.42599375,3209.75795916667,6502.33034375,3405.353899375,1711.4869475,3833.82687479167,4501.17950916667,5778.71500541667,4915.54216625,5317.684505625,3833.82687479167,2772.67103125,2889.598258125,4501.17950916667,6604.02352791667,2989.37715770833,6367.912446875,4708.26592979167,6604.02352791667,2889.598258125,3291.181811875,3524.99586375,2331.85993479167,6863.88292666667,3524.99586375,4285.66851395833,8157.03962291667,3833.82687479167,6246.09857708333,2444.60393416667,5579.26779958333
"SM 43:2; [M]+@7.97",21794.4534791667,27486.5542708333,16245.5038354167,23991.3646333333,21794.4534791667,17819.8805,18732.2352729167,17128.2259270833,16700.9761041667,17389.3152083333,22013.0520291667,22947.9124375,14719.932025,17389.3152083333,22278.03725,9859.3114125,14368.9235270833,22947.9124375,24859.9216041667,42923.3547083333,25528.05865,19599.9995208333,23991.3646333333,25196.9335541667,39367.812125,21033.49339375,26458.4521375,34651.1374770833,22278.03725,29184.7310625,24859.9216041667,28417.44054375,21794.4534791667,33478.2896,20374.5253291667,20374.5253291667,17819.8805,14368.9235270833,12456.1725625,13978.2827020833,31033.5502291667,16245.5038354167,16011.815175,27133.1699895833,20794.0528958333,26157.2847104167,10350.3905604167,14526.652875
"TG 48:0; [M+NH4]+@10.55",63087.2985833333,41489.65503125,98859.3038333333,69309.3741666667,93458.0455625,76518.113625,54995.65375,61257.8340208333,46114.5605416667,42923.3547083333,54186.4249229167,48666.9900208333,51944.7519583333,59659.3456041667,141264.100895833,71606.6306875,77855.9771458333,72588.0530833333,57742.2626041667,51944.7519583333,48188.0902291667,37051.7601666667,47234.6948541667,53522.8828958333,54995.65375,97438.7516666667,37985.1469166667,42923.3547083333,117345.963375,54995.65375,36686.6962083333,63087.2985833333,30704.1703333333,27133.1699895833,31406.0081458333,51944.7519583333,58363.1380833333,41992.00268125,44577.8549166667,33920.6009583333,46114.5605416667,33920.6009583333,51101.6625458333,65680.1210208333,51944.7519583333,69309.3741666667,89968.8006041667,51101.6625458333
