Class	Carbon_Chain	Double_Bond	Adduct	RT	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
PC	34	5	 [M+H]+	5.28	19.59	30880.17378	36534.47556	44414.37128	36217.74368	23254.29911	16780.07458	29334.3705	25223.32479	32118.9953	29334.3705	29962.78609	33762.57541	4079.600469	21711.68883	20501.86708	16780.07458	52062.87215	33438.1132	33438.1132	30880.17378	33115.18438	41299.85808	42964.2521	20706.29588	30590.2293	44414.37128	20104.3671	23666.92395	15362.93039	21501.59766	28214.40137	34483.72625	20706.29588	23868.65282	28756.71467	22077.29264	17088.81797	16213.75082	13764.03376	13764.03376	19880.6981	26245.18315	29334.3705	24081.02794	14382.05384	13764.03376	18668.44834	14979.49801
TG	54	2	 [M+NH4]+	10.83	19.59	978544.6528	485982.0772	433828.2083	293647.0657	159105.5653	1152700.584	340290.2038	470332.2955	586195.0754	514327.2106	697334.6274	494570.316	633297.6342	485982.0772	308922.0619	441111.5015	215671.4797	159105.5653	390576.8543	167212.0666	697334.6274	279101.7597	470332.2955	325336.759	572463.2624	586195.0754	514327.2106	978544.6528	319747.4666	409040.8055	448577.7205	433828.2083	732261.9102	663682.3478	783327.4494	463022.4263	433828.2083	448577.7205	448577.7205	633297.6342	805568.9706	871360.3524	871360.3524	1101212.473	614369.6069	697334.6274	352472.8775	441111.5015
TG	51	2	 [M+NH4]+	10.52	19.87	198869.5974	113828.8226	101759.5467	53393.48696	48358.84919	161594.8899	89936.46118	96551.43198	113828.8226	80723.32158	149132.6279	100528.7877	83520.44303	81625.74061	53393.48696	95406.13851	28613.28879	45098.78587	100528.7877	44612.9401	73483.40295	39094.91666	59480.37711	53393.48696	126941.8804	149132.6279	66724.03274	119906.8328	62865.60055	67963.63261	89029.54398	62865.60055	109913.347	95406.13851	88043.69169	73483.40295	78590.41593	86952.37795	69529.13567	98056.0822	102937.9447	84729.37693	119906.8328	157057.3649	85783.85021	113828.8226	58160.74661	62865.60055
PC	42	2	 [M+H]+	8.4	19.89	12863.94281	13831.49534	10991.5564	10534.71001	10991.5564	14323.59808	23151.90496	15975.85865	11740.61722	6183.279216	14802.05629	19986.14002	10991.5564	17782.12364	15559.24676	12628.75552	12739.65203	15842.89017	9433.005737	11941.51324	19436.00247	18429.50739	15687.34626	10017.06457	15295.01654	17326.40359	19436.00247	12863.94281	6963.350001	15687.34626	21049.67203	9045.419913	12628.75552	14440.74817	11740.61722	9263.602734	11663.63733	13317.767	19603.71903	16444.65872	10714.47226	19436.00247	14802.05629	10799.2918	17004.28626	13088.60108	12377.28522	13696.90122
lysoPE	20	3	 [M+H]+	1.65	20.03	33279.99224	17607.33003	19986.14002	23573.33416	23760.88531	13950.00659	15975.85865	6031.542335	13429.81812	13317.767	12504.02192	19603.71903	7092.994729	17607.33003	10892.99285	20223.29354	36384.64296	39803.74731	16721.11124	24385.60147	19603.71903	37920.01161	32653.14066	17173.7699	8486.601532	18906.45718	24385.60147	17173.7699	12863.94281	20596.00482	16444.65872	18748.49434	21398.58822	17462.81276	34992.82183	27132.93644	16291.44585	28613.28879	23357.14612	21605.10297	23573.33416	22167.48397	25586.96834	21185.7618	21987.46826	25586.96834	26879.54101	19986.14002
TG	52	1	 [M+NH4]+	10.81	20.03	1152700.584	524711.8197	494570.316	319747.4666	169286.6276	1257489.017	390576.8543	524711.8197	559749.6145	559749.6145	710072.9634	485982.0772	559749.6145	478840.0514	352472.8775	524711.8197	243055.8124	238468.2906	599148.0973	159105.5653	441111.5015	188348.1868	455176.598	315567.3201	614369.6069	599148.0973	504090.1639	697334.6274	283628.6279	535024.4361	470332.2955	367163.0112	783327.4494	559749.6145	710072.9634	494570.316	485982.0772	470332.2955	402460.9178	470332.2955	754323.8708	732261.9102	732261.9102	871360.3524	783327.4494	663682.3478	335483.9618	463022.4263
DG	34	1	 [M+Li]+	8.02	20.09	10534.71001	20817.17756	21398.58822	29176.90976	29789.4811	33279.99224	10202.09952	14323.59808	28900.85948	24878.74892	15975.85865	13317.767	39803.74731	19278.17359	25105.8749	18429.50739	29176.90976	27327.41077	20408.15963	23760.88531	28613.28879	23760.88531	17607.33003	28613.28879	23573.33416	22775.57884	39094.91666	25857.93131	29492.68102	38717.9035	24621.43657	13950.00659	32951.19268	27851.55478	27327.41077	23573.33416	15559.24676	21818.80052	16136.42632	28613.28879	23151.90496	26879.54101	21987.46826	26646.02747	23573.33416	24185.59889	26646.02747	34315.39148
PS	34	0	 [M+H]+	6.45	20.4	171445.846	76718.57134	835092.3774	835092.3774	478840.0514	152849.7562	190636.9938	586195.0754	283628.6279	346765.5881	175881.7573	269598.8282	835092.3774	1059989.004	255727.4497	902038.4319	805568.9706	978544.6528	131313.273	235107.046	288690.7778	372710.2708	235107.046	419167.707	91934.16296	325336.759	871360.3524	192962.0032	335483.9618	269598.8282	247667.6099	134274.7868	298536.7414	150671.8615	231468.2405	215671.4797	161594.8899	169286.6276	223317.979	231468.2405	274413.3305	126941.8804	105909.3798	169286.6276	163690.5817	288690.7778	372710.2708	409040.8055
CE	18	3	 [M+NH4]+	10.52	20.56	43156.70584	61474.3726	71107.42821	50831.41871	81625.74061	64562.88981	90804.37134	67279.79372	78590.41593	96551.43198	81625.74061	62324.32462	139917.3118	48879.55911	86952.37795	90804.37134	78590.41593	115325.4208	108543.766	71916.48569	75093.50173	112285.6304	54583.11106	91934.16296	79546.63876	98056.0822	56263.50213	131313.273	121651.7206	104510.3492	123260.2711	91934.16296	51811.35023	45581.41301	71916.48569	60137.67249	50831.41871	47384.27633	65168.05999	53393.48696	84729.37693	82642.56897	75967.0516	71916.48569	74343.49208	62865.60055	110956.0216	46014.1659
TG	49	2	 [M+NH4]+	10.28	20.61	53393.48696	41886.7757	53962.16761	29492.68102	37486.80802	58160.74661	31918.77435	29176.90976	43664.69969	45581.41301	54583.11106	36684.92517	47970.33731	42378.23472	39094.91666	41886.7757	24185.59889	53393.48696	50831.41871	22371.22734	23976.90912	29789.4811	21987.46826	34652.8868	46014.1659	49443.30779	84729.37693	46014.1659	41886.7757	33279.99224	51282.16087	33279.99224	46534.24218	45098.78587	49443.30779	36684.92517	37024.22482	33928.98154	43156.70584	36051.60998	46534.24218	53962.16761	41493.90284	50397.68698	48358.84919	55085.44644	58766.58296	31918.77435
PC	40	1	 [M+H]+	8.23	20.62	6590.985409	6300.773746	10614.69499	7160.903879	10202.09952	5617.916074	6530.58836	8204.96775	13950.00659	10285.46389	10093.56234	14210.51883	6834.590277	7035.657714	4541.212524	7217.727526	15842.89017	11849.75625	13088.60108	8695.674039	9433.005737	17004.28626	13831.49534	9685.688123	17782.12364	12739.65203	12739.65203	8486.601532	7035.657714	7472.041327	9510.279984	15141.36863	13558.0511	17909.73884	12863.94281	11180.78743	11381.04017	10534.71001	10799.2918	11663.63733	10534.71001	14922.74669	18206.73171	10202.09952	7472.041327	4497.767367	7869.852807	8807.957563
DG	33	0	 [M+NH4]+	8.1	20.7	2815.764921	2402.141259	3927.217859	3295.568832	1477.764544	1477.764544	2281.770078	1240.368777	2512.862581	1154.649609	2204.662698	711.1191944	4952.904236	4244.342675	711.1191944	1748.457733	4952.904236	4448.178867	1748.457733	2250.278413	1787.589375	2115.838803	1240.368777	2004.754499	1321.141083	2815.764921	5920.180336	2859.214096	2645.413033	2434.029605	5090.382455	3416.561226	2004.754499	1554.711954	3295.568832	6657.315225	1477.764544	1710.410366	2434.029605	1631.217685	1477.764544	2904.849934	5398.484208	4355.291055	1154.649609	2815.764921	5039.73712	4103.755015
TG	53	2	 [M+NH4]+	10.75	20.75	152849.7562	60729.6923	75967.0516	54583.11106	32951.19268	163690.5817	74343.49208	73483.40295	123260.2711	63815.60297	152849.7562	65168.05999	76718.57134	85783.85021	45098.78587	67963.63261	27576.27292	28613.28879	72634.99393	30137.09931	70262.89681	32951.19268	52315.61511	27327.41077	47970.33731	95406.13851	66039.1908	80723.32158	43156.70584	71916.48569	64562.88981	60137.67249	101759.5467	90804.37134	86952.37795	46940.02636	63815.60297	64562.88981	56946.4925	67963.63261	71107.42821	89029.54398	128454.0993	163690.5817	73483.40295	108543.766	67279.79372	59480.37711
TG	51	3	 [M+NH4]+	10.32	21.12	175881.7573	116697.0135	109913.347	46534.24218	35707.01503	129772.2715	73483.40295	112285.6304	75093.50173	74343.49208	125176.1639	93228.66841	56946.4925	100528.7877	76718.57134	101759.5467	19603.71903	39094.91666	74343.49208	55625.01356	53962.16761	30741.45545	58766.58296	41886.7757	81625.74061	109913.347	46940.02636	89029.54398	47384.27633	77527.60804	108543.766	79546.63876	68787.00396	56263.50213	61474.3726	41106.72077	60137.67249	77527.60804	40207.65709	62865.60055	50397.68698	39803.74731	50397.68698	76718.57134	70262.89681	112285.6304	47970.33731	49443.30779
plasmenyl-PE	34	1	 [M+H]+	7.16	21.21	16585.43683	12863.94281	21605.10297	19603.71903	37920.01161	15295.01654	24385.60147	17326.40359	20817.17756	13696.90122	21185.7618	29789.4811	14323.59808	20817.17756	25857.93131	13696.90122	26879.54101	29492.68102	15295.01654	15559.24676	23357.14612	21987.46826	18206.73171	18906.45718	28098.8669	19278.17359	76718.57134	27132.93644	29789.4811	22960.96628	17326.40359	31620.49728	10534.71001	21987.46826	15687.34626	21605.10297	17909.73884	19603.71903	19074.6501	21185.7618	29176.90976	29176.90976	29789.4811	17782.12364	28613.28879	19986.14002	21987.46826	22960.96628
TG	50	0	 [M+NH4]+	10.82	21.22	119906.8328	67279.79372	84729.37693	56263.50213	47384.27633	150671.8615	59480.37711	78590.41593	112285.6304	81625.74061	77527.60804	79546.63876	112285.6304	82642.56897	44216.68627	78590.41593	39468.63973	52765.47469	33928.98154	52765.47469	68787.00396	36384.64296	65168.05999	64562.88981	57592.48043	81625.74061	136306.8441	116697.0135	94232.12223	80723.32158	65168.05999	60729.6923	94232.12223	84729.37693	115325.4208	78590.41593	65168.05999	75967.0516	83520.44303	81625.74061	95406.13851	98056.0822	89029.54398	96551.43198	76718.57134	104510.3492	108543.766	102937.9447
TG	58	8	 [M+NH4]+	10.31	21.41	679700.1328	395772.7509	185661.9489	335483.9618	131313.273	372710.2708	325336.759	303862.2993	175881.7573	293647.0657	448577.7205	243055.8124	227468.4857	243055.8124	269598.8282	223317.979	247667.6099	161594.8899	269598.8282	283628.6279	308922.0619	283628.6279	409040.8055	283628.6279	395772.7509	274413.3305	395772.7509	414027.9106	359887.5975	352472.8775	274413.3305	319747.4666	385255.8602	372710.2708	379055.9334	352472.8775	586195.0754	504090.1639	546148.1982	485982.0772	485982.0772	402460.9178	315567.3201	448577.7205	647224.5341	732261.9102	732261.9102	663682.3478
PE	32	0	 [M+H]+	6.72	21.43	1669.027991	2595.139951	4541.212524	1966.360692	2078.724739	4150.581127	1477.764544	4700.208221	1787.589375	7472.041327	2781.873525	10017.06457	1669.027991	4497.767367	1966.360692	5617.916074	2163.5003	1196.738251	3881.786259	167.0647885	3582.050538	4902.023842	1966.360692	1748.457733	886.6634641	1240.368777	2859.214096	4591.523028	2046.309545	1515.414593	1829.959223	1829.959223	2693.967625	3837.170711	2115.838803	2004.754499	4150.581127	3582.050538	3384.296426	3384.296426	1877.023498	1041.247314	3455.706846	2367.867489	1000.805195	2004.754499	4244.342675	2004.754499
plasmenyl-PE	34	2	 [M+H]+	6.73	21.49	25341.32414	28613.28879	60729.6923	41493.90284	63815.60297	34652.8868	54583.11106	33279.99224	41886.7757	39803.74731	53393.48696	50397.68698	35707.01503	40207.65709	48879.55911	40207.65709	34992.82183	22167.48397	30137.09931	42378.23472	21049.67203	21605.10297	14659.6055	27851.55478	49879.06417	43156.70584	31620.49728	39468.63973	53962.16761	46014.1659	68787.00396	47970.33731	43156.70584	56946.4925	22960.96628	38345.67711	27851.55478	42378.23472	48358.84919	52765.47469	34992.82183	49443.30779	41886.7757	48358.84919	57592.48043	49879.06417	60137.67249	58160.74661
lysoPC	26	1	 [M+H]+	5.11	21.52	6031.542335	2781.873525	3837.170711	3881.786259	5291.079096	2078.724739	6963.350001	3927.217859	2250.278413	5241.93972	2163.5003	4591.523028	4497.767367	2904.849934	3216.649245	3494.481661	6077.802298	7978.330093	4700.208221	7599.018089	2693.967625	6963.350001	5666.30516	6903.119698	5090.382455	4448.178867	3621.149593	4902.023842	5812.552331	2115.838803	3384.296426	4902.023842	2945.294414	7599.018089	4295.419316	4952.904236	4952.904236	3494.481661	2738.547094	4992.326724	6657.315225	8264.48388	6657.315225	4591.523028	6963.350001	5503.620959	3621.149593	2325.733977
lysoPC	17	2	 [M+H]+	1.12	21.54	2781.873525	3793.99308	5039.73712	5451.162248	4398.653589	2434.029605	4150.581127	3881.786259	3837.170711	2987.341643	4150.581127	4700.208221	4355.291055	2163.5003	3295.568832	3216.649245	3455.706846	5812.552331	2472.498077	3536.559619	3216.649245	4103.755015	1787.589375	1438.821715	4192.120978	3136.713422	3136.713422	3582.050538	3793.99308	2250.278413	2472.498077	2859.214096	2645.413033	2559.651658	3927.217859	3621.149593	1321.141083	2281.770078	1748.457733	3181.036913	2472.498077	2781.873525	2595.139951	3881.786259	2512.862581	3216.649245	1710.410366	1554.711954
PC	31	1	 [M+H]+	5.77	21.6	11941.51324	11663.63733	14922.74669	18906.45718	3136.713422	8204.96775	9773.279469	14210.51883	15431.1458	9840.48043	9045.419913	17782.12364	3455.706846	7416.388262	3793.99308	7657.291207	25105.8749	19436.00247	15559.24676	15842.89017	12377.28522	10892.99285	10892.99285	7790.699455	13088.60108	21605.10297	14922.74669	18906.45718	6530.58836	9840.48043	6300.773746	6474.257656	11286.72955	12377.28522	14323.59808	9433.005737	5920.180336	3216.649245	6590.985409	5772.693787	11180.78743	13558.0511	9773.279469	11081.29933	1787.589375	3260.133964	4902.023842	6077.802298
TG	60	13	 [M+NH4]+	9.73	21.79	128454.0993	24385.60147	11081.29933	18206.73171	31918.77435	24185.59889	66724.03274	62324.32462	14440.74817	17782.12364	32951.19268	12979.3006	25341.32414	28613.28879	27327.41077	18748.49434	20596.00482	28098.8669	22167.48397	57592.48043	64562.88981	39803.74731	69529.13567	52765.47469	23357.14612	16291.44585	12863.94281	6530.58836	51282.16087	45581.41301	25341.32414	71107.42821	22167.48397	21049.67203	29176.90976	31620.49728	89936.46118	105909.3798	145214.2617	65168.05999	26361.83476	5451.162248	21818.80052	12979.3006	75967.0516	91934.16296	70262.89681	65168.05999
SM	40	4	 [M]+	6.32	21.89	13950.00659	15687.34626	13950.00659	15842.89017	14548.76514	12739.65203	14095.26241	17909.73884	9773.279469	12628.75552	11081.29933	6963.350001	19986.14002	23573.33416	12069.98941	24878.74892	18748.49434	15431.1458	13558.0511	18429.50739	22775.57884	37486.80802	36051.60998	30439.74708	13696.90122	11286.72955	22775.57884	10093.56234	9510.279984	14659.6055	18429.50739	21398.58822	18047.13162	18047.13162	17326.40359	26646.02747	22564.4391	18206.73171	10202.09952	19775.81246	6183.279216	12863.94281	13317.767	7725.758721	14802.05629	12377.28522	9510.279984	13558.0511
lysoPE	19	0	 [M+H]+	2.96	22.02	3927.217859	3621.149593	3582.050538	3748.766247	3455.706846	2472.498077	4852.925988	2904.849934	5617.916074	2559.651658	2281.770078	3031.450982	927.0582471	2281.770078	2078.724739	1438.821715	2004.754499	4650.845335	8334.700628	3216.649245	1240.368777	351.8530465	4016.577954	9596.743001	3031.450982	3536.559619	10440.77393	7217.727526	4992.326724	2204.662698	2693.967625	962.5835859	1588.153718	3136.713422	5398.484208	4244.342675	4192.120978	2512.862581	2987.341643	5503.620959	2738.547094	9939.261685	1748.457733	4650.845335	3881.786259	5090.382455	4295.419316	3494.481661
PE	39	6	 [M+H]+	6.52	22.05	11663.63733	8204.96775	13696.90122	5241.93972	23573.33416	26879.54101	12185.61467	21049.67203	11585.27676	10534.71001	16839.24585	10714.47226	9195.252369	14210.51883	22371.22734	13429.81812	13429.81812	13950.00659	6834.590277	9195.252369	14323.59808	15036.46516	15036.46516	7472.041327	10017.06457	12377.28522	6300.773746	7416.388262	7416.388262	12739.65203	13831.49534	14922.74669	7725.758721	9120.369282	5503.620959	3661.093152	5451.162248	7929.778275	7869.852807	14659.6055	7929.778275	5343.930802	9939.261685	7869.852807	6834.590277	6474.257656	8748.179596	7929.778275
lysoPE	18	3	 [M+H]+	1.12	22.07	3536.559619	4150.581127	4103.755015	4244.342675	5451.162248	3960.204897	4650.845335	1748.457733	5503.620959	2815.764921	5190.510311	2325.733977	4753.526187	2046.309545	1588.153718	2402.141259	3136.713422	6777.304007	3536.559619	6357.426088	2004.754499	3582.050538	1280.374518	3697.590859	5137.065394	2645.413033	3793.99308	4497.767367	4016.577954	2163.5003	4355.291055	1588.153718	2281.770078	2945.294414	2815.764921	2559.651658	3455.706846	2325.733977	2693.967625	1918.54647	2367.867489	2472.498077	3181.036913	1240.368777	2472.498077	2559.651658	5720.633691	2434.029605
TG	50	4	 [M+NH4]+	9.97	22.12	697334.6274	390576.8543	426654.8409	101759.5467	96551.43198	414027.9106	161594.8899	319747.4666	201999.6098	211857.5368	385255.8602	260385.4205	115325.4208	159105.5653	107168.8845	182854.636	41106.72077	108543.766	293647.0657	101759.5467	105909.3798	40207.65709	108543.766	62324.32462	198869.5974	352472.8775	89936.46118	198869.5974	79546.63876	115325.4208	198869.5974	110956.0216	161594.8899	112285.6304	171445.846	102937.9447	91934.16296	139917.3118	96551.43198	102937.9447	91934.16296	75967.0516	102937.9447	121651.7206	99253.61496	85783.85021	68787.00396	68787.00396
TG	60	10	 [M+NH4]+	10.23	22.17	165248.6492	94232.12223	39468.63973	108543.766	42378.23472	77527.60804	100528.7877	62865.60055	48358.84919	73483.40295	104510.3492	68787.00396	57592.48043	76718.57134	101759.5467	56263.50213	96551.43198	70262.89681	63815.60297	85783.85021	112285.6304	105909.3798	185661.9489	110956.0216	121651.7206	61474.3726	107168.8845	67963.63261	137964.9384	90804.37134	63815.60297	128454.0993	102937.9447	110956.0216	89029.54398	98056.0822	255727.4497	255727.4497	208187.0013	192962.0032	145214.2617	100528.7877	99253.61496	101759.5467	235107.046	243055.8124	269598.8282	269598.8282
SM	41	5	 [M]+	6.55	22.31	20596.00482	33596.98543	35398.04461	45098.78587	53393.48696	47384.27633	24621.43657	33928.98154	31019.51807	31278.51402	24878.74892	24185.59889	32320.47221	44612.9401	45581.41301	45098.78587	43156.70584	29789.4811	29789.4811	33596.98543	36384.64296	33279.99224	22775.57884	39468.63973	37920.01161	21185.7618	44612.9401	20408.15963	38345.67711	34652.8868	26879.54101	21049.67203	26646.02747	21605.10297	31918.77435	25341.32414	30741.45545	31278.51402	30439.74708	22960.96628	26879.54101	21818.80052	22960.96628	28098.8669	28098.8669	28330.4109	28613.28879	42772.6566
lysoPC	25	0	 [M+H]+	5.52	22.32	4398.653589	3295.568832	3340.129973	2859.214096	7286.744108	2859.214096	4700.208221	4591.523028	4355.291055	3927.217859	4398.653589	7537.2898	3340.129973	3661.093152	2367.867489	2204.662698	5503.620959	6963.350001	6903.119698	5343.930802	3031.450982	3455.706846	5720.633691	4952.904236	1554.711954	5398.484208	1515.414593	3295.568832	617.2339986	2595.139951	3494.481661	5343.930802	3494.481661	5562.045029	6183.279216	5451.162248	5562.045029	6590.985409	2512.862581	3085.097187	7537.2898	8131.752512	6474.257656	2645.413033	1554.711954	3031.450982	4016.577954	3582.050538
CE	22	4	 [M+NH4]+	10.86	22.35	41886.7757	47970.33731	31918.77435	74343.49208	45581.41301	21185.7618	48879.55911	44612.9401	38345.67711	44612.9401	33928.98154	72634.99393	19436.00247	34992.82183	50397.68698	42772.6566	104510.3492	67279.79372	64562.88981	76718.57134	67963.63261	71107.42821	85783.85021	47384.27633	94232.12223	35707.01503	33596.98543	56946.4925	32951.19268	26361.83476	18906.45718	52765.47469	90804.37134	81625.74061	69529.13567	109913.347	29176.90976	42772.6566	31918.77435	23760.88531	59480.37711	89936.46118	61474.3726	66039.1908	28330.4109	18906.45718	25341.32414	18206.73171
SM	41	4	 [M]+	6.6	22.42	10799.2918	16136.42632	18588.74409	27132.93644	17782.12364	31620.49728	21605.10297	31620.49728	17462.81276	19603.71903	13696.90122	13950.00659	29176.90976	26129.04772	32653.14066	30137.09931	21605.10297	13088.60108	21049.67203	13696.90122	19986.14002	16444.65872	26129.04772	31918.77435	23976.90912	17782.12364	18047.13162	15431.1458	32320.47221	24878.74892	28900.85948	15842.89017	16444.65872	10714.47226	24385.60147	12504.02192	19074.6501	15036.46516	19986.14002	16721.11124	15975.85865	12504.02192	12628.75552	19775.81246	18748.49434	20596.00482	24385.60147	18748.49434
PC	41	4	 [M+H]+	7.52	22.6	14210.51883	14659.6055	13317.767	15036.46516	31620.49728	7978.330093	20596.00482	16839.24585	22371.22734	22960.96628	12377.28522	17326.40359	21605.10297	20596.00482	25586.96834	21987.46826	19775.81246	25105.8749	15431.1458	19278.17359	30741.45545	23151.90496	27327.41077	22564.4391	13317.767	20408.15963	22960.96628	15687.34626	28098.8669	19603.71903	15559.24676	18588.74409	18906.45718	19775.81246	15036.46516	22371.22734	26879.54101	30439.74708	13188.8734	21987.46826	19603.71903	30741.45545	35398.04461	16721.11124	24185.59889	19775.81246	23976.90912	18047.13162
SM	43	2	 [M]+	7.97	22.63	21398.58822	29492.68102	16839.24585	27327.41077	44612.9401	21605.10297	29789.4811	37024.22482	23760.88531	19775.81246	19436.00247	18906.45718	23760.88531	32951.19268	29176.90976	32951.19268	20223.29354	18748.49434	25586.96834	25857.93131	25105.8749	39468.63973	23760.88531	23357.14612	15975.85865	18588.74409	21398.58822	10202.09952	18906.45718	15559.24676	12863.94281	14659.6055	16136.42632	25341.32414	25586.96834	49879.06417	34992.82183	17782.12364	17004.28626	30439.74708	26646.02747	21605.10297	26879.54101	27576.27292	22167.48397	26646.02747	10017.06457	16136.42632
TG	52	0	 [M+Na]+	10.67	22.82	21818.80052	16839.24585	17782.12364	14095.26241	5090.382455	41106.72077	23760.88531	20223.29354	23357.14612	26361.83476	14440.74817	16136.42632	40207.65709	18748.49434	15036.46516	17326.40359	6246.010047	17004.28626	11740.61722	7092.994729	18748.49434	13831.49534	15559.24676	18206.73171	21605.10297	14922.74669	25586.96834	19278.17359	34992.82183	22564.4391	19074.6501	18429.50739	23151.90496	14802.05629	13950.00659	20408.15963	18906.45718	25586.96834	21049.67203	20408.15963	14095.26241	27576.27292	23573.33416	25586.96834	26879.54101	26879.54101	17909.73884	21818.80052
TG	54	1	 [M+NH4]+	11.06	23.04	141893.6934	33279.99224	64562.88981	34992.82183	18429.50739	227468.4857	71107.42821	81625.74061	89936.46118	90804.37134	113828.8226	105909.3798	108543.766	84729.37693	80723.32158	75967.0516	32320.47221	27851.55478	44612.9401	41493.90284	100528.7877	27851.55478	82642.56897	76718.57134	71107.42821	84729.37693	81625.74061	163690.5817	91934.16296	83520.44303	96551.43198	75967.0516	123260.2711	116697.0135	90804.37134	68787.00396	93228.66841	113828.8226	109913.347	134274.7868	89936.46118	161594.8899	131313.273	150671.8615	113828.8226	136306.8441	64562.88981	109913.347
TG	54	8	 [M+NH4]+	9.79	23.09	298536.7414	126941.8804	149132.6279	70262.89681	93228.66841	126941.8804	126941.8804	238468.2906	80723.32158	71107.42821	121651.7206	89936.46118	51811.35023	123260.2711	100528.7877	105909.3798	37486.80802	60729.6923	77527.60804	77527.60804	65168.05999	65168.05999	95406.13851	70262.89681	69529.13567	74343.49208	42772.6566	46940.02636	48879.55911	79546.63876	75967.0516	89029.54398	73483.40295	41493.90284	76718.57134	35398.04461	66039.1908	101759.5467	89936.46118	66039.1908	44216.68627	24878.74892	27851.55478	40207.65709	71107.42821	81625.74061	82642.56897	80723.32158
TG	49	0	 [M+NH4]+	10.68	23.21	3455.706846	13317.767	15431.1458	32951.19268	28900.85948	28330.4109	14548.76514	7286.744108	19603.71903	30137.09931	10991.5564	7869.852807	23976.90912	23976.90912	21185.7618	17782.12364	15431.1458	21818.80052	14922.74669	16291.44585	9120.369282	14922.74669	8058.955017	22371.22734	17909.73884	24621.43657	44216.68627	17909.73884	27576.27292	28098.8669	18748.49434	13429.81812	17173.7699	25105.8749	24878.74892	18047.13162	18748.49434	8807.957563	14210.51883	25586.96834	17004.28626	20596.00482	8748.179596	17004.28626	21185.7618	24385.60147	23151.90496	28900.85948
lysoPC	22	5	 [M+Na]+	1.47	23.54	13188.8734	9939.261685	7286.744108	21818.80052	16839.24585	11479.57855	14922.74669	11081.29933	3455.706846	5873.265742	3136.713422	11849.75625	12276.58421	6474.257656	7472.041327	11849.75625	15141.36863	29176.90976	6077.802298	15295.01654	15687.34626	14659.6055	8131.752512	6963.350001	11381.04017	16839.24585	17607.33003	25105.8749	13696.90122	5503.620959	7035.657714	3661.093152	16721.11124	29789.4811	19074.6501	28330.4109	7416.388262	18748.49434	9433.005737	9773.279469	23976.90912	33928.98154	27327.41077	43664.69969	8748.179596	7537.2898	9263.602734	10440.77393
TG	52	6	 [M+NH4]+	9.86	23.54	524711.8197	293647.0657	395772.7509	89936.46118	143238.2444	352472.8775	182854.636	390576.8543	145214.2617	154915.5059	288690.7778	211857.5368	113828.8226	227468.4857	147412.984	219634.6027	53962.16761	93228.66841	211857.5368	95406.13851	77527.60804	58766.58296	115325.4208	71916.48569	128454.0993	165248.6492	75967.0516	89936.46118	78590.41593	98056.0822	150671.8615	115325.4208	91934.16296	51811.35023	110956.0216	67963.63261	98056.0822	121651.7206	129772.2715	99253.61496	75967.0516	39468.63973	45098.78587	53962.16761	112285.6304	123260.2711	90804.37134	78590.41593
PE	40	5	 [M+H]+	7.04	23.87	23573.33416	25341.32414	29789.4811	8623.616821	25341.32414	31019.51807	22371.22734	41493.90284	26879.54101	14659.6055	25586.96834	46940.02636	18429.50739	41493.90284	49879.06417	35398.04461	61474.3726	23357.14612	21605.10297	14802.05629	25857.93131	24185.59889	34652.8868	30137.09931	11849.75625	23357.14612	29789.4811	26129.04772	20817.17756	23573.33416	21185.7618	32653.14066	15036.46516	28900.85948	24621.43657	12628.75552	18588.74409	15975.85865	5812.552331	29789.4811	22167.48397	25857.93131	28098.8669	10534.71001	17173.7699	15842.89017	11740.61722	17782.12364
