"","DG.36_2","DG.38_4","DG.40_2","DG.36_0","DG.36_4","DG.34_0","DG.32_1","DG.42_2","DG.40_5","DG.40_1","DG.36_1","DG.38_7","DG.32_0","DG.38_3","DG.38_2","DG.40_6","DG.38_0","DG.40_0","DG.38_6","DG.40_4","DG.30_1","DG.42_3","DG.44_2","DG.42_4","DG.42_0","DG.44_1","DG.30_2","DG.44_6","lysoPC.16_0","lysoPC.18_2","lysoPC.18_1","lysoPC.20_3","lysoPC.18_0","lysoPC.22_1","lysoPC.20_1","lysoPC.22_5","lysoPC.20_2","lysoPC.26_0","lysoPC.20_5","lysoPC.24_0","lysoPC.26_1","lysoPE.18_1","lysoPE.22_6","lysoPE.20_1","lysoPE.16_0","lysoPE.18_0","lysoPE.24_4","lysoPE.22_5","lysoPE.20_3","lysoPE.20_2","lysoPE.14_0","MG.18_0","MG.22_0","MG.20_4","MG.18_2","MG.16_0","PC.32_0","PC.42_1","PC.48_4","PC.40_6","PC.38_1","PC.32_1","PC.38_6","PC.38_3","PC.44_4","PC.40_8","PC.38_2","PC.40_1","PC.36_4","PC.46_6","PC.42_5","PC.34_4","PC.44_12","PC.42_9","PC.40_3","PC.40_4","PC.36_1","PC.30_1","PC.42_2","PC.38_8","PC.34_2","PC.46_4","PC.30_3","PC.28_0","PC.34_1","PC.42_4","PC.32_4","PC.46_1","PC.38_7","PC.32_3","PC.42_7","plasmenyl.PC.22_0","plasmenyl.PC.24_0","PE.44_1","PE.36_1","PE.42_2","PE.36_4","PE.38_5","PE.42_1","PE.36_5","PE.34_2","PE.38_4","PE.38_1","PE.36_3","PE.34_3","PE.40_2","PE.40_4","PE.42_5","PE.42_3","PE.38_6","PE.44_3","PE.32_1","PE.40_5","PE.30_1","PE.32_2","PE.40_3","plasmenyl.PE.36_1","plasmenyl.PE.34_2","plasmenyl.PE.40_1","plasmenyl.PE.38_6","plasmenyl.PE.22_0","plasmenyl.PE.40_4","plasmenyl.PE.36_2","plasmenyl.PE.38_2","plasmenyl.PE.42_4","plasmenyl.PE.38_1","plasmenyl.PE.32_1","plasmenyl.PE.40_2","plasmenyl.PE.34_1","SM.34_2","SM.34_1","SM.36_0","SM.36_1","SM.32_1","SM.40_1","SM.42_2","SM.32_0","SM.30_1","SM.42_1","SM.38_1","TG.50_3","TG.56_3","TG.54_7","TG.54_3","TG.58_3","TG.50_2","TG.42_0","TG.48_2","TG.54_8","TG.52_3","TG.54_5","TG.50_0","TG.58_9","TG.42_2","TG.58_2","TG.56_9","TG.62_3","TG.58_5","TG.52_4","TG.44_1","TG.42_1","TG.60_2","TG.58_7","TG.48_0","TG.48_1","TG.58_6","TG.52_1","TG.54_1","TG.58_8","TG.46_0","TG.62_4","TG.46_1","TG.40_0","TG.58_1","TG.60_0","CL.78_9","CL.78_3","CL.74_5","CL.72_4","CL.68_2","CL.68_1","CL.74_9","CL.68_3","CL.78_4","CL.78_0","CL.66_3","CL.70_5","CL.78_12","CL.80_1","CL.80_9","CL.74_7","CL.82_11","CL.76_2","CL.82_9","CL.66_2","CL.78_2","CL.70_4","PA.36_1","PA.40_5","PA.36_2","PA.20_2","PA.42_7","PA.42_4","PA.44_1","PA.38_4","PA.40_6","PA.38_3","PA.34_2","PA.34_0","PG.36_1","PG.36_4","PG.34_1","PG.38_6","PG.32_0","PG.40_7","PG.40_8","PG.36_3","PG.38_3","PG.36_2","PI.38_3","PI.34_2","PI.40_6","PI.38_5","PI.36_1","PI.32_1","PI.36_3","PI.40_4","PI.40_5","PI.40_7","PS.36_3","PS.38_3","PS.40_5","PS.34_2","PS.42_2","PS.44_3","PS.42_8","PS.40_4","PS.44_2","PS.38_6","PS.44_12","PS.42_4","PS.38_2","PS.40_7","PS.36_4","PS.38_5","PS.42_1","PS.44_11","PS.34_1","PS.36_1"
"DG 36_2",NA,0.0733115979425096,0.0908904473943868,0.176153125182128,0.370507494362517,0.261085699831157,0.777583038162138,0.0686927521165404,0.0964926463907256,0.0446226019212543,0.137446740056316,0.0664288289483101,0.0305127533219263,0.0269756456682777,0.777583038162138,0.734221462757227,0.0620926814048985,0.20703125,0.471260539894454,0.116753555171166,0.348683743945526,0.243269913117294,0.179628977226493,0.286195728436754,0.0395556287515959,0.0446226019212543,0.567772141999149,0.516069262489561,0.0819635541680934,0.229740531646696,0.0446226019212543,0.301266637917141,0.700366132777161,0.0756896866190004,0.116753555171166,0.365202073791303,0.0305127533219263,0.0599235328103087,0.452798754298664,0.593420798963138,0.0427539446599692,0.0154193711280015,0.387580528047272,0.0446226019212543,0.240065466388549,0.452798754298664,0.233257256147028,0.865730117640363,0.0446226019212543,0.528366478933535,0.102343561555137,0.24074975563627,0.332517098346835,0.257192092743849,0.0830877104643313,0.17654711416908,0.840881517670957,0.977546654824989,0.156457560558007,0.321394559161366,0.197550008503798,0.0283492900789413,0.896015897248163,0.0568193831635848,0.820393293420749,0.587844569710658,0.0756896866190004,0.567772141999149,0.691465359846351,0.067524339192524,0.00451238667659148,0.452798754298664,0.0830877104643313,0.547942627244371,0.0195445334835405,0.887990647246408,0.628674684807953,0.179628977226493,0.691465359846351,0.399263874219139,0.843546496612451,0.0609156142603049,0.404637178352027,0.0195445334835405,0.0168287991065501,0.75440042472362,0.404991597360906,0.477845278925186,0.528366478933535,0.932691471788112,0.00932311710089784,0.134526231152887,0.0969313114444499,0.0480922086616149,0.154024557272961,0.382064664227475,0.509054066086705,0.0509044825350462,0.547942627244371,0.107721218530495,0.040226151602361,0.92102741814366,0.100712928176616,0.603699586392858,0.157018414535662,0.243269913117294,0.809320260082598,0.200728783537753,0.794587706096616,0.0517519902269123,0.0105309246165695,0.0480922086616149,0.332517098346835,0.45916833346504,0.0509044825350462,0.159498810912463,0.083040816949818,0.0631264714948108,0.0228673411559259,0.560465870206043,0.143389630546621,0.0620926814048985,0.107721218530495,0.0844520778031064,0.188431650317641,0.182437681190518,0.00337334045071502,0.00169086156824783,0.734221462757227,0.0599235328103087,0.14865475764839,0.487294337574679,0.444452535464696,0.516069262489561,0.431723792082966,0.58554206472651,0.721861201684274,0.0143279042299975,0.64941020292092,0.691465359846351,0.00116936845199911,0.732669613795983,0.037791361740831,0.915805555244412,0.0500634043429102,0.0756896866190004,0.0446226019212543,0.321394559161366,0.743516526237353,0.15580876466856,0.0336700391121443,0.0509044825350462,0.0830877104643313,0.0756896866190004,0.243269913117294,0.00111081623783149,0.216608213034686,0.332517098346835,0.0114427626794498,0.711092875779855,0.146331543412542,0.126198980581487,0.955106190120909,0.0756896866190004,0.567772141999149,0.670344269136563,0.799460424271685,0.0265200156233014,0.608149062000113,0.0908904473943868,0.0140864941124035,0.257192092743849,0.126198980581487,0.0500634043429102,0.838719247157505,0.0114427626794498,0.00343423400208387,0.15580876466856,0.0631264714948108,0.146331543412542,0.7982748070862,0.05588472559899,0.107721218530495,0.345549109858734,0.910315357486492,0.0395556287515959,0.243269913117294,0.691465359846351,0.547942627244371,0.422732435094475,0.691465359846351,0.487294337574679,0.910315357486492,0.00932311710089784,0.909778372321857,0.226549202532893,0.734221462757227,0.628674684807953,0.547942627244371,0.43463943157129,0.257192092743849,0.490015464154943,0.136058239945173,0.843546496612451,0.691465359846351,0.144910336492902,0.136058239945173,0.7356408235729,0.0208990210955124,0.0883625697894987,0.509054066086705,0.712761706173323,0.0908904473943868,0.271502369517075,0.404991597360906,0.762502797859752,0.516069262489561,0.348683743945526,0.799460424271685,0.14865475764839,0.734221462757227,0.136058239945173,0.431723792082966,0.545459316897417,0.399263874219139,0.909778372321857,0.386912662170544,0.301266637917141,0.440794316383452,0.0830877104643313,0.731090233121934,0.490015464154943,0.490015464154943,0.0446226019212543,0.0114427626794498,0.399263874219139,0.226549202532893,0.452798754298664,0.126198980581487,0.628674684807953,0.282986562999031,0.0568193831635848,0.382064664227475,0.0305127533219263,0.831492302400359,0.0305127533219263,0.332517098346835,0.506407574551746,0.0114427626794498
"DG 38_4",0.0733115979425096,NA,0.0159045652316858,0.00501736147173393,0.641192798665381,0.167140680789408,0.863253390031136,0.0108579587572968,0.00118676287537856,0.00696528445423383,0.416681035915072,0.620031485502842,0.00696528445423383,0.000189540920439324,0.127246579775326,0.127246579775326,0.0496282490489737,0.0372460807830528,0.863253390031136,0.00410393188924552,0.520441000541729,0.306912262667969,0.0108579587572968,0.038998267693005,0.601334202540764,0.194223440634923,0.685954764074763,1,0.366409276075593,0.407633756967421,0.00696528445423383,0.407633756967421,0.641192798665381,0.0159045652316858,0.0496282490489737,0.685954764074763,0.0222145155963378,0.00997309539906377,0.306912262667969,0.535200179166973,0.0283492900789413,0.00997309539906377,0.335878692328381,0.00696528445423383,0.167140680789408,0.601334202540764,0.105660632553704,0.685954764074763,0.00027489339679132,0.407633756967421,0.316388903201565,0.0224527062978899,0.219943829565937,0.643225540049204,0.0496282490489737,0.0283492900789413,0.458981506708062,0.908654488035033,0.0709582580065291,0.684142717653674,0.0709582580065291,0.000300898649981285,0.859024239834339,0.00180740911442578,0.953998414575225,0.643225540049204,0.038998267693005,0.863253390031136,0.407633756967421,0.00427265060161131,0.0618347433123181,0.601334202540764,0.0159045652316858,0.863253390031136,0.0159045652316858,0.685954764074763,0.247323262888563,0.0756668009699986,0.818177203483825,0.0159045652316858,0.601334202540764,0.152784284464916,0.50978129782361,0.127246579775326,0.105660632553704,0.976992278121054,0.244116027562514,0.684142717653674,0.44398924646348,0.44398924646348,0.219943829565937,0.245931993257991,0.0171199971032143,0.578396888684292,0.303718268313563,0.44398924646348,0.481617804547961,0.00360788597308126,0.481617804547961,0.0911626681862372,0.00260779256577548,0.862438002052577,0.303718268313563,0.0943124065902636,0.0496282490489737,0.00696528445423383,0.422703960711838,0.578396888684292,0.0975379943847656,0.617857211056376,0.303718268313563,0.273114199589519,0.306912262667969,0.167140680789408,0.00997309539906377,0.258411584295167,0.445415558576253,0.167140680789408,0.0298843766968326,0.0617745203067543,0.167140680789408,0.00410393188924552,0.818177203483825,0.0476649365746609,0.167140680789408,0.0176893013765209,0.038998267693005,0.0496282490489737,0.863253390031136,0.258411584295167,0.537758196581823,0.230232651776876,0.190116154478504,0.578396888684292,0.216765966509659,0.662567327808051,0.662567327808051,0.284971384492571,0.306912262667969,0.127246579775326,0.128609203780413,0.386912662170544,0.000400142873019149,0.664111209062596,0.194223440634923,0.306912262667969,0.0911626681862372,0.7278457314646,0.817099168544671,0.115839981689454,0.0550673005279734,0.441103840415568,0.0298843766968326,0.407633756967421,0.908654488035033,0.0159045652316858,0.601334202540764,0.0496282490489737,0.0222145155963378,0.931032251687213,0.601334202540764,0.147860103017153,0.685954764074763,0.0756668009699986,0.44398924646348,0.0756668009699986,0.954272833932617,0.127246579775326,0.10835006051742,0.601334202540764,0.0148072255955212,0.643225540049204,0.601334202540764,0.372624716072584,0.166273863934875,0.127246579775326,0.258411584295167,0.470338731490523,0.641192798665381,0.0298843766968326,0.794587706096616,0.44398924646348,0.560375592828664,0.124416898234581,0.560375592828664,0.520441000541729,0.954272833932617,1,0.520441000541729,0.59909551791147,0.127246579775326,1,0.194223440634923,0.170189228175805,0.839720431858037,0.931032251687213,0.601334202540764,0.863253390031136,0.560375592828664,0.44398924646348,0.219943829565937,0.372624716072584,0.0618347433123181,0.306912262667969,1,0.360012054443359,0.0756668009699986,0.765162912858055,0.0662613202804894,0.7278457314646,0.601334202540764,0.908654488035033,0.44398924646348,0.10835006051742,0.404637178352027,0.594503052235975,0.705906425043896,0.0756668009699986,0.954272833932617,0.0208990210955124,0.818177203483825,0.0496282490489737,0.557947288741715,0.335878692328381,0.10835006051742,0.134446290782495,0.634879994850159,0.339030185438339,0.303718268313563,0.147860103017153,0.953718993597653,0.643225540049204,1,0.147860103017153,0.038998267693005,0.520441000541729,0.641192798665381,0.908654488035033,0.00213764631319235,0.863253390031136,0.386912662170544,0.258411584295167,0.481617804547961,0.306912262667969,1,0.10835006051742,0.818177203483825,0.273114199589519,0.038998267693005
"DG 40_2",0.0908904473943868,0.0159045652316858,NA,0.0273960512517641,0.821452404201837,0.257192092743849,0.910849166864041,0.138959935436682,0.0395556287515959,0.101733021258081,0.603645049369088,0.691465359846351,0.0465282246239052,0.0114427626794498,0.0465282246239052,0.138959935436682,0.0149026651573279,0.136058239945173,0.778885725405871,0.00653001613094428,0.910849166864041,0.778885725405871,0.182720722518637,0.0579903239926907,0.735764848389418,0.0709876428231786,0.138959935436682,0.528366478933535,0.605916302655487,0.419753071702557,0.101733021258081,0.455644873333694,0.977546654824989,0.160025645147444,0.182720722518637,0.385120631403818,0.0101755436015445,0.107721218530495,0.232935533059122,0.909771836963317,0.168118008132364,0.203876712130003,0.628674684807953,0.101733021258081,0.348683743945526,0.866526264749772,0.348683743945526,0.955374010985285,0.00653001613094428,0.351812543394401,0.226510568941392,0.0475671171038505,0.0365527665668517,0.289403219527163,0.0208151319289789,0.0165407242730553,0.159930508552075,0.735764848389418,0.449908200935055,0.509054066086705,0.413785282453575,0.038998267693005,0.498071110741431,0.0138442630655189,0.670344269136563,0.455644873333694,0.0365527665668517,0.778885725405871,0.778885725405871,4.25616499444281e-06,0.0208151319289789,0.866526264749772,0.119529810576334,0.492726224819,0.000862969091808274,0.319888633787,0.693238802925385,0.20703125,0.570156319631878,0.0208151319289789,0.910849166864041,0.0250590177821399,0.908654488035033,0.351812543394401,0.0165407242730553,0.547942627244371,0.691465359846351,0.755832640918276,1,0.866526264749772,0.182720722518637,0.0186875371735029,0.194223440634923,0.216608213034686,0.116753555171166,0.570156319631878,0.610344412012024,0.0908904473943868,0.119529810576334,0.182720722518637,0.126198980581487,0.910315357486492,0.157018414535662,0.545429161471689,0.119529810576334,0.0855588965089285,0.490015464154943,0.348683743945526,0.170189228175805,0.711072590989986,0.243269913117294,0.257192092743849,0.319888633787,0.734221462757227,0.136058239945173,0.932691471788112,0.278728835407539,0.126198980581487,0.0579903239926907,0.446972115248861,0.528366478933535,0.0709876428231786,0.319888633787,0.0620926814048985,0.168118008132364,0.0756896866190004,0.0855588965089285,0.0365527665668517,0.955374010985285,0.191549303028594,0.348683743945526,0.301266637917141,0.355917692289022,0.977546654824989,0.843546496612451,0.191549303028594,0.755832640918276,0.165040713479562,0.610344412012024,0.385120631403818,0.150935503760147,0.243269913117294,0.0165407242730553,0.763148543072096,0.0855588965089285,0.778885725405871,0.101733021258081,0.509054066086705,0.509054066086705,0.127246579775326,0.401289134068562,0.734221462757227,0.232935533059122,0.232935533059122,0.319888633787,0.0208151319289789,0.610344412012024,0.232935533059122,0.260404764070372,1,0.289403219527163,0.0855588965089285,0.651401489524128,0.0465282246239052,0.232935533059122,0.232935533059122,0.735764848389418,0.0465282246239052,0.260404764070372,0.455644873333694,0.0991008049489794,0.289403219527163,0.138959935436682,0.0709876428231786,0.422555579372784,0.138959935436682,0.316709202364198,0.44398924646348,0.316709202364198,0.119529810576334,0.691465359846351,0.351812543394401,0.651401489524128,0.168118008132364,0.735764848389418,0.20703125,0.693238802925385,0.651401489524128,0.351812543394401,0.547942627244371,0.232935533059122,0.691465359846351,0.138959935436682,0.419753071702557,0.887990647246408,0.365202073791303,0.570156319631878,0.955374010985285,0.955374010985285,0.530922838481855,0.351812543394401,0.610344412012024,0.0149026651573279,0.232935533059122,0.822505426937524,0.10835006051742,0.0579903239926907,0.884474071692212,0.276326828719043,0.471260539894454,0.651401489524128,0.693238802925385,0.232935533059122,0.419753071702557,0.910315357486492,0.542873615603951,0.977546654824989,0.160025645147444,0.735764848389418,0.136058239945173,0.955374010985285,0.101733021258081,0.587844569710658,0.399263874219139,0.385120631403818,0.179628977226493,0.818177203483825,0.385120631403818,1,0.455644873333694,0.887313024657933,0.651401489524128,0.735764848389418,0.0709876428231786,0.232935533059122,0.910849166864041,0.755832640918276,0.822505426937524,0.119529810576334,0.530922838481855,0.0830877104643313,0.43463943157129,0.492726224819,0.530922838481855,0.547942627244371,0.138959935436682,0.693238802925385,0.00932311710089784,0.20703125
"DG 36_0",0.176153125182128,0.00501736147173393,0.0273960512517641,NA,0.453386198434789,0.322901270088558,0.931867021452225,0.102278515589545,0.0757551426185132,0.0408562837211093,0.976854203667417,0.773581932292907,0.0273960512517641,0.0159462846381389,0.236746203867536,0.393105622834719,0.00348224917501616,0.000714749537308101,0.542873615603951,0.00348224917501616,0.977271197229741,0.428691508957515,0.00174407588978021,0.250651934437431,0.624375407761316,0.161938211864266,0.294748343660158,0.807013885490703,0.578455752579184,0.523126694546497,0.0408562837211093,0.687824250462273,0.988566506628814,0.0236233802307877,0.236746203867536,0.687824250462273,0.0577098738934905,0.0652218095301869,0.264957664242445,0.609589744977238,0.122466250765006,0.0652218095301869,0.462754133763027,0.0408562837211093,0.087224277682878,0.864094136999208,0.052605744325513,0.687824250462273,0.0170878761591138,0.279658280585843,0.609589744977238,0.000993429997206308,0.0709238813485298,0.542873615603951,0.00348224917501616,0.117687305644602,0.285618291965585,0.864094136999208,0.0177191059702073,0.591088543300902,0.203799330634453,0.0216744098146742,0.634853009857361,0.0953963997405389,0.920060730490482,0.797038570344857,0.00771694752248941,0.687824250462273,0.797038570344857,0.0148342958535148,0.046086872914445,0.864094136999208,0.102278515589545,0.909218322081619,0.0315194274125159,0.687824250462273,0.774907103000281,0.465565577170322,0.774907103000281,0.111163121796817,0.977271197229741,0.335958003604746,0.769461497261601,0.279658280585843,0.0587119352041952,0.550384393032992,0.82944757920285,0.954283030245587,0.326072505845396,0.774907103000281,0.48446245562374,0.193354862792086,0.0617745203067543,0.632747926879961,0.233547322369976,0.428691508957515,0.709353363344266,0.039064310592277,0.326072505845396,0.375817781212883,0.0587119352041952,0.283946323107813,0.132345895923184,0.0505654283829382,0.120470341244014,0.000386002223412119,0.276446538683171,0.276446538683171,0.0337977981641511,0.988497004897494,0.762502797859752,0.339147544453289,0.150935503760147,0.087224277682878,0.0174033676649565,0.434886513841291,0.390258516706023,0.117687305644602,0.111163121796817,0.0783445714940572,0.127352393645058,0.0641151746569837,0.687824250462273,0.0343180831135972,0.087224277682878,0.0061827798171219,0.0938148986729708,0.13020124924677,0.886622946415821,0.425757184942806,0.31491876343738,0.127352393645058,0.346422067695495,0.942866535446695,0.372739568275337,0.751458778162755,0.540368308857934,0.508054008179347,0.542873615603951,0.264957664242445,0.269902957948648,0.818217263410374,0.0441897091375936,0.234646815341689,0.197473041914427,0.185208934184974,0.0857699223049038,0.632747926879961,0.908674807868137,0.100253924830612,0.365381697627139,0.347409513229194,0.236746203867536,0.34229354525346,0.797038570344857,0.0938148986729708,0.774907103000281,0.465565577170322,0.111163121796817,0.93145853606517,0.503652832612989,0.120470341244014,0.977271197229741,0.0517024688142231,0.375817781212883,0.375817781212883,0.624375407761316,0.428691508957515,0.236746203867536,0.358877781665721,0.18817189731286,0.542873615603951,0.797038570344857,0.375817781212883,0.0975040090890111,0.428691508957515,0.560465870206043,0.769461497261601,0.762502797859752,0.00174407588978021,0.390069822569508,0.797038570344857,0.731051845329002,0.322901270088558,0.977271197229741,0.48446245562374,0.819288880700688,0.886622946415821,0.774907103000281,0.220062341747747,0.197473041914427,0.407745252366815,0.0408562837211093,0.140356343690629,0.818217263410374,0.977134713858332,0.797038570344857,0.774907103000281,0.375817781212883,0.264957664242445,0.046086872914445,0.465565577170322,0.00606519254509319,0.562882932778327,0.624375407761316,0.6370210620392,0.0201910388237354,0.812557704860771,0.329444533256227,0.500984796525899,0.410733028524032,0.797038570344857,0.250651934437431,0.0315194274125159,0.453386198434789,0.495518301803237,0.591088543300902,0.102278515589545,0.523126694546497,0.00256772958865614,0.666476847629534,0.446972115248861,0.462754133763027,0.0497021181646056,0.0201910388237354,0.0757551426185132,0.172643929543754,0.624375407761316,0.142654868257228,0.542873615603951,0.641244039700708,0.931867021452225,0.841645070570257,0.603645049369088,0.161938211864266,0.310221881480967,0.729482567101113,0.666476847629534,0.0236233802307877,0.954555754846293,0.795839108178639,0.15892282069324,0.120470341244014,0.774907103000281,0.632747926879961,0.446972115248861,0.542873615603951,0.147970340315526,0.185208934184974
"DG 36_4",0.370507494362517,0.641192798665381,0.821452404201837,0.453386198434789,NA,0.143389630546621,0.00932311710089784,0.755832640918276,0.776272988814159,0.843546496612451,0.182109466166568,0.387580528047272,0.843546496612451,0.831492302400359,0.567772141999149,0.43463943157129,0.567772141999149,0.545459316897417,0.00337334045071502,0.243269913117294,0.191549303028594,0.286195728436754,0.547942627244371,0.799460424271685,0.126198980581487,0.0620926814048985,0.509054066086705,0.213435747818981,0.720222064372463,0.00451238667659148,0.843546496612451,0.157018414535662,0.0509044825350462,0.932691471788112,0.332517098346835,0.365202073791303,0.203876712130003,0.689682486872412,0.471260539894454,0.151008464334224,0.75440042472362,0.647408787391416,0.143389630546621,0.843546496612451,0.565377148528407,0.126198980581487,0.943558243964265,0.0756896866190004,0.977546654824989,0.691465359846351,0.931877011349584,0.988422690113774,0.416791604640847,0.0265200156233014,0.191549303028594,0.362100246383774,0.950825058150392,0.0908904473943868,0.210230478342366,0.138229150823628,0.140427917191023,0.862438002052577,0.988422690113774,0.977411825429079,0.0631264714948108,0.136058239945173,0.05588472559899,0.00451238667659148,0.0446226019212543,0.774939530410886,0.157018414535662,0.126198980581487,0.547942627244371,0.146331543412542,0.628674684807953,0.587844569710658,1,0.547942627244371,0.136058239945173,0.399263874219139,0.05588472559899,0.808177471979295,0.498206184535825,0.608149062000113,0.321394559161366,0.842615717807803,0.887321158605268,0.298067503141316,0.887990647246408,0.05588472559899,0.126198980581487,0.685383942211307,0.839720431858037,0.282986562999031,0.040226151602361,0.286195728436754,0.116753555171166,0.876116247752407,0.107721218530495,0.301266637917141,0.831492302400359,0.842615717807803,0.431723792082966,0.965915976163601,0.365202073791303,0.271502369517075,0.732669613795983,0.154024557272961,0.953998414575225,0.11122998891771,0.831492302400359,0.535596427588081,0.587844569710658,0.165077481803447,0.842615717807803,0.422732435094475,0.119677891968574,0.0154193711280015,0.821452404201837,0.863283684777364,0.943558243964265,0.471260539894454,0.0686927521165404,0.143389630546621,0.182437681190518,0.17076033871659,0.799460424271685,0.191549303028594,0.116753555171166,0.954836764773172,0.00597780171212614,0.496815515051975,0.168369452532747,0.118634723539516,0.321394559161366,0.932287920523192,0.468469512572661,0.709394651824359,0.05588472559899,1,0.840703205243375,0.17076033871659,0.776272988814159,0.560181981980833,0.0348550478783527,0.157018414535662,0.126198980581487,0.00459335910460723,0.19452883620437,0.0148072255955212,0.906940799305276,0.165077481803447,0.712761706173323,0.0228673411559259,0.0830877104643313,0.348683743945526,0.0138442630655189,0.452798754298664,0.608149062000113,0.0250762819744068,0.0395556287515959,0.0165407242730553,0.00747141878247914,0.0395556287515959,0.0395556287515959,0.365202073791303,0.0195445334835405,0.712761706173323,0.168118008132364,0.0138442630655189,0.431723792082966,0.0265200156233014,0.691465359846351,0.734221462757227,0.284848843484711,0.977546654824989,0.954836764773172,0.885238290767605,0.268288995858766,0.712761706173323,0.787258532926354,0.547942627244371,0.865730117640363,0.240065466388549,0.203876712130003,0.755832640918276,0.509054066086705,0.587844569710658,0.107721218530495,0.575429412265372,0.365202073791303,0.966121836554438,0.977546654824989,0.271502369517075,0.679043416362489,0.506407574551746,0.932691471788112,0.00169086156824783,0.0195445334835405,0.000679105558576421,0.628674684807953,0.0114427626794498,0.509054066086705,0.0395556287515959,0.00451238667659148,0.335878692328381,0.0305127533219263,0.552778179918158,0.953998414575225,0.887321158605268,0.332517098346835,0.0348550478783527,0.229740531646696,0.229740531646696,0.535596427588081,0.611804605537617,0.118634723539516,0.509054066086705,0.271502369517075,0.105037025103368,0.0446226019212543,0.509054066086705,0.668450468444918,0.831492302400359,0.712761706173323,0.422732435094475,0.498206184535825,0.567772141999149,0.133173466086144,0.547942627244371,0.988636433598706,0.547942627244371,0.0756896866190004,0.628674684807953,0.670344269136563,0.348683743945526,0.362100246383774,0.0908904473943868,0.932691471788112,0.64941020292092,0.362100246383774,0.842615717807803,0.977546654824989,0.670344269136563,0.0923759906601083,0.843546496612451,0.547942627244371,0.616228711575563,0.587844569710658
