"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"SM 38_2",48111.2995296212,39077.7767939668,39556.1177807976,36067.1033115075,39077.7767939668,35072.2571670287,34730.4902446366,32962.545244116
"SM 41_2",53353.6202968467,52725.2571325448,72498.6134936229,53353.6202968467,47317.5833278387,55419.8712241161,48784.8995749478,58535.5165196886
"SM 34_2",7455.48388835241,5403.07213030986,7569.33270324337,6414.07589437904,7998.19358554573,8837.01907379447,9413.31698330455,9646.40068994235
"SM 40_2",230154.557420029,190994.770565509,173899.488566082,173899.488566082,141350.507760114,123658.23604849,143918.337393831,133617.563461576
"SM 42_4",43871.1143900149,38115.5030990945,58535.5165196886,42420.0850862687,45464.0372744196,66257.3182483344,91651.5838497487,76079.3350327907
"SM 36_2",184121.861896287,168295.152220327,157347.172911954,135780.63468126,209636.075455232,190994.770565509,184121.861896287,184121.861896287
"SM 44_2",101448.863644726,107262.312485813,116292.48473204,68865.4159911298,97562.7801367842,107262.312485813,129987.126107419,83139.8336152387
"SM 40_4",1854.63901314069,818.182590978346,2511.13227825513,1677.24310014025,2618.5692247546,1627.74608298836,3043.53122756663,2296.76873423381
"SM 42_2",3690060.34754154,4145863.07051071,4000456.5695573,3002995.03061119,3218141.73962487,4000456.5695573,5772658.72700205,5772658.72700205
"SM 43_2",50116.3302176068,48111.2995296212,50116.3302176068,36539.0195933176,48784.8995749478,53353.6202968467,60166.5128489118,40539.8678624307
"SM 36_0",186702.776833345,246152.157378492,258509.846527005,180760.130342769,160324.769336452,110803.361269483,105572.933037897,108768.194434849
"SM 35_2",2618.5692247546,2395.43871185329,2296.76873423381,2902.82107368187,4591.8598427265,6314.38882186503,5785.05303214301,3818.53011743654
"SM 32_0",2511.13227825513,2347.39096477112,3172.08257104545,2142.46085230216,1854.63901314069,4841.88132293702,3393.8336610994,2805.82042661492
"SM 33_2",426.708547511286,325.045423786159,325.045423786159,569.981663224656,325.045423786159,709.339876200706,228.162425794145,503.297067667094
"SM 37_2",6154.27078515524,6673.20576055493,2445.17648560438,3626.56543918095,5563.09756279768,4932.64129284711,6743.26506864414,5356.20958603735
"TG 52_4",4145863.07051071,4000456.5695573,3218141.73962487,3835179.60198713,3690060.34754154,3499420.79693566,4145863.07051071,3362555.33742302
"TG 51_4",57845.1879812337,87005.7529160053,29882.8347307373,88679.2392471334,110803.361269483,93023.381499912,88679.2392471334,74499.5627401666
"TG 46_2",473514.396323247,1170172.54612086,1110766.02950714,1736024.69956758,342721.467376627,505819.673411506,342721.467376627,491092.55596236
"TG 50_2",3218141.73962487,3499420.79693566,4850288.45298836,2174841.31280487,2051052.90424736,1362378.17713652,1889416.98346053,1110766.02950714
"TG 56_8",83139.8336152387,91651.5838497487,23720.7146673046,143918.337393831,112273.979003138,90509.0858914233,76079.3350327907,126906.029457438
"TG 55_2",65353.683728467,68865.4159911298,41964.9397968801,119966.049617415,173899.488566082,143918.337393831,126906.029457438,119966.049617415
"TG 53_6",8295.86235620433,9884.69373829821,2089.28813686937,9413.31698330455,18688.3500713106,22292.2234065992,51022.0681513153,20335.218871122
"TG 52_6",138334.780008591,273593.712628702,101448.863644726,656031.417080701,397778.30771661,605884.428076666,367151.564201145,656031.417080701
"TG 58_4",29559.6127479216,26862.5909896027,12781.7273109445,49328.283990755,56628.2489575549,65353.683728467,35072.2571670287,42420.0850862687
"TG 54_6",632064.883944359,473514.396323247,168295.152220327,738235.701981288,2529997.29173415,2697020.12172107,2529997.29173415,2862450.72438281
"TG 54_2",1970234.94385395,1327350.39971,1201544.58934227,2429664.42520148,4073159.82003401,5311473.5899952,3917818.08577221,3762619.97476433
"TG 56_2",173899.488566082,129987.126107419,87005.7529160053,397778.30771661,491092.55596236,397778.30771661,273593.712628702,246152.157378492
"TG 53_2",294671.854636573,302985.693493846,133617.563461576,246152.157378492,417740.909957642,230154.557420029,302985.693493846,195751.994832818
"TG 56_4",310104.381309937,236581.254552268,103984.583455646,285600.905882484,367151.564201145,216662.892799858,246152.157378492,236581.254552268
"TG 56_6",123658.23604849,103984.583455646,44920.290820394,105572.933037897,152548.141497764,114832.463512575,108768.194434849,95139.118409496
"TG 44_2",61913.9655484281,170896.657612624,230154.557420029,325851.575914495,68865.4159911298,154857.470859957,71273.2768878392,173899.488566082
"TG 60_4",29882.8347307373,25721.1527974077,21891.5537184833,44920.290820394,31656.9988202952,37679.2324284736,18898.0750906925,49328.283990755
"TG 48_2",2862450.72438281,3362555.33742302,4145863.07051071,2697020.12172107,1049340.94581209,1049340.94581209,848209.171972885,848209.171972885
"TG 51_2",162650.431708373,325851.575914495,180760.130342769,165784.569108554,133617.563461576,88679.2392471334,99347.903225749,70138.2473968135
"TG 42_0",14472.8153843723,21581.1265728941,32962.545244116,17190.9294185986,6235.46847186208,12216.4647436599,5563.09756279768,13688.4367662645
"TG 49_2",91651.5838497487,165784.569108554,123658.23604849,103984.583455646,37679.2324284736,34190.1335949228,33305.8925619482,30553.0861994212
"TG 54_8",26862.5909896027,59264.4870583515,17832.1854382187,117834.275494868,36539.0195933176,45464.0372744196,32254.2506654743,55419.8712241161
"TG 50_4",1292322.62228349,2862450.72438281,1292322.62228349,4364115.82260871,2329331.55866882,3002995.03061119,2329331.55866882,3002995.03061119
"TG 54_4",4000456.5695573,2697020.12172107,1736024.69956758,2862450.72438281,4364115.82260871,2862450.72438281,3499420.79693566,3218141.73962487
"TG 49_4",25127.7562827948,42420.0850862687,27670.0936672965,66257.3182483344,32254.2506654743,51873.638520381,19884.771516843,36067.1033115075
"TG 50_0",108768.194434849,342721.467376627,376139.7399138,83139.8336152387,83139.8336152387,41964.9397968801,110803.361269483,91651.5838497487
"TG 42_2",23507.9832798941,61008.804468095,61008.804468095,72498.6134936229,17679.5541886965,34730.4902446366,14040.7586622347,29559.6127479216
