Sample,Ctrl_BKS_2202,Ctrl_BKS_2203,Ctrl_BKS_2206,Ctrl_BKS_2211,HF_BKS_2214,HF_BKS_2216,HF_BKS_2217,HF_BKS_2218
plasmenyl-PE 40_2,33305.89256,19718.7151,40070.62489,14256.58893,28187.2005,26134.61625,13872.47313,30997.98222
SM 38_2,30235.19587,37679.23243,44315.87585,34190.13359,41493.48484,53353.6203,41493.48484,31656.99882
SM 41_2,95139.11841,70138.2474,105572.933,70138.2474,83139.83362,114832.4635,70138.2474,93023.3815
SM 34_2,4160.779317,4932.641293,6743.265069,6608.629767,5356.209586,9513.549069,7017.194696,5849.40569
SM 40_2,216662.8928,200904.582,285600.9059,184121.8619,177646.6131,253046.9487,160324.7693,165784.5691
SM 42_4,28581.59317,44315.87585,76079.33503,40070.62489,66257.31825,95139.11841,45464.03727,48784.89957
SM 36_2,177646.6131,116292.4847,184121.8619,99347.90323,236581.2546,258509.8465,121912.3184,190994.7706
SM 44_2,143918.3374,113564.0664,149931.5951,93023.3815,162650.4317,165784.5691,87005.75292,108768.1944
SM 40_4,1953.222477,2142.460852,1198.946754,2142.460852,4160.779317,4882.871075,2764.030668,2511.132278
SM 42_2,5772658.727,2697020.122,5772658.727,4000456.57,5772658.727,4850288.453,3218141.74,5772658.727
SM 43_2,99347.90323,59264.48706,95139.11841,43127.95645,71273.27689,123658.236,49328.28399,83139.83362
SM 36_0,113564.0664,204933.0356,135780.6347,129987.1261,56628.24896,186702.7768,154857.4709,154857.4709
SM 35_2,4493.797921,3338.76246,5718.393777,2995.742089,5480.361067,8643.232976,3818.530117,6314.388822
SM 32_0,9513.549069,1992.226221,7017.194696,2395.438712,8643.232976,3172.082571,2995.742089,7860.680748
SM 33_2,325.0454238,426.7085475,818.182591,628.5824116,818.182591,940.2618132,426.7085475,628.5824116
SM 37_2,4286.393859,1478.388117,5785.053032,2347.390965,4349.426776,4219.332944,4420.776404,5950.321398
TG 52_4,3499420.797,4850288.453,4364115.823,3835179.602,3690060.348,2174841.313,4145863.071,3690060.348
TG 51_4,72498.61349,165784.5691,61913.96555,105572.933,88679.23925,16635.85686,123658.236,101448.8636
TG 46_2,632064.8839,1049340.946,334156.635,1292322.622,302985.6935,30553.0862,376139.7399,230154.5574
TG 50_2,1889416.983,3690060.348,2697020.122,1889416.983,1362378.177,1170172.546,2529997.292,1736024.7
TG 56_8,9413.316983,21891.55372,7194.968451,11546.16419,21379.16194,7194.968451,44315.87585,15714.06713
TG 55_2,186702.7768,246152.1574,108768.1944,310104.3813,204933.0356,44920.29082,258509.8465,168295.1522
TG 53_6,4349.426776,7194.968451,4349.426776,4882.871075,10084.52431,1258.626388,19884.77152,10585.40305
