"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","QC.7"
"TG 52:3; [M+Na]+@10.39",497653.776660714,789837.720857143,919811.714464286,542210.801339286,789837.720857143,848770.746428571,659169.824642857,600861.892142857,429725.905142857,497653.776660714,731899.660357143,510851.192285714,755090.185178571,919811.714464286,555964.060553571,681627.936660714,755090.185178571,628296.991339286,817119.528392857,542210.801339286,659169.824642857,468590.270857143,555964.060553571,628296.991339286,468590.270857143,887868.323214286,628296.991339286,681627.936660714,919811.714464286,817119.528392857,600861.892142857,600861.892142857,468590.270857143,460679.283589286,487914.244571429,585245.623017857,520033.360964286,955960.843392857,955960.843392857,681627.936660714,628296.991339286,640858.796428571,731899.660357143,600861.892142857,600861.892142857,919811.714464286,755090.185178571,640858.796428571,755090.185178571,710177.399982143,755090.185178571,731899.660357143,789837.720857143,731899.660357143,731899.660357143,681627.936660714
"TG 52:4; [M+Na]+@10.22",460679.283589286,640858.796428571,681627.936660714,216846.032678571,378431.959821429,388393.894821429,520033.360964286,338409.199767857,127051.975535714,250914.672142857,451466.038375,265536.020178571,378431.959821429,479261.927321429,208790.035892857,344122.044982143,383170.626232143,205109.509821429,350513.1025,208790.035892857,193810.348035714,158817.032142857,225006.267321429,283088.982678571,283088.982678571,640858.796428571,367633.486785714,497653.776660714,497653.776660714,510851.192285714,429725.905142857,497653.776660714,255634.077857143,216846.032678571,228862.426071429,283088.982678571,216846.032678571,436825.135357143,573410.438214286,361322.767767857,302355.75625,374439.636214286,395864.378607143,350513.1025,308375.033571429,402297.648696429,287659.414107143,193810.348035714,361322.767767857,326711.000928571,350513.1025,260843.768928571,326711.000928571,297591.5925,255634.077857143,270136.797678571
"TG 52:4; [M+NH4]+@10.23",11913971.1857143,4311916.23392857,4311916.23392857,1144315.27660714,2359340.24642857,2191199.3875,5307504.55892857,3456077.74642857,614752.391928571,1263556.35357143,2798794.35357143,1393007.22035714,2081552.18107143,3215466.78928571,887868.323214286,1263556.35357143,2081552.18107143,1144315.27660714,1787562.77232143,1144315.27660714,1144315.27660714,731899.660357143,994511.13,1263556.35357143,1553076.83392857,9050673.90535714,3215466.78928571,9747255.375,2081552.18107143,4593318.40535714,2798794.35357143,4052666.14821429,1553076.83392857,955960.843392857,1330164.48803571,1393007.22035714,1627644.31964286,2491126.09285714,5307504.55892857,3006940.2875,2798794.35357143,3764057.53571429,3456077.74642857,3006940.2875,3215466.78928571,3006940.2875,2491126.09285714,1860499.51964286,2798794.35357143,2359340.24642857,2491126.09285714,1553076.83392857,2081552.18107143,1553076.83392857,1393007.22035714,1553076.83392857
"TG 52:5; [M+Na]+@10.05",201538.518285714,250914.672142857,338409.199767857,82936.7736785714,119097.626160714,134451.952857143,216846.032678571,160941.353928571,41150.2392553571,85871.8150892857,151008.209285714,77587.5420535714,111224.579625,152999.632857143,46830.2759821429,77587.5420535714,88251.3293035714,54459.8826125,76376.5748392857,58731.063,42527.17075,46275.2542142857,56658.1950714286,71442.064375,112882.916910714,246450.584285714,132548.171607143,237562.454642857,139506.747571429,201538.518285714,130619.48875,175243.289464286,68477.7417142857,44274.6306214286,65856.897125,64224.9674821429,64224.9674821429,97753.6464285714,147438.660892857,85871.8150892857,79587.1851607143,91027.3493928571,95075.6899107143,99113.9248928571,71442.064375,127051.975535714,74356.9077142857,71442.064375,101791.171339286,112882.916910714,117720.216285714,74356.9077142857,99113.9248928571,71442.064375,69262.1564285714,80728.0989821429
"TG 52:5; [M+NH4]+@10.05",1969837.23214286,955960.843392857,1203954.15821429,265536.020178571,415374.851428571,640858.796428571,1079072.0475,755090.185178571,151008.209285714,318731.34775,710177.399982143,313888.249107143,487914.244571429,614752.391928571,265536.020178571,383170.626232143,429725.905142857,241761.683214286,378431.959821429,225006.267321429,201538.518285714,151008.209285714,201538.518285714,297591.5925,355618.159839286,1203954.15821429,659169.824642857,1263556.35357143,468590.270857143,1041433.58625,614752.391928571,681627.936660714,344122.044982143,212420.734464286,344122.044982143,265536.020178571,277935.385892857,555964.060553571,817119.528392857,531026.981196429,497653.776660714,614752.391928571,542210.801339286,468590.270857143,460679.283589286,585245.623017857,444437.45375,332675.474285714,573410.438214286,585245.623017857,510851.192285714,395864.378607143,468590.270857143,344122.044982143,297591.5925,361322.767767857
"TG 52:7; [M+NH4]+@9.68",99113.9248928571,49400.7583928571,116274.217910714,28127.9062446429,34760.1168196429,32254.4192678571,63421.3177142857,44274.6306214286,15000.8127196429,24045.4217035714,21395.8974232143,21870.113375,18146.6995535714,21658.0276339286,18146.6995535714,20701.8814285714,19707.9837678571,14779.4399142857,22098.1082571429,10017.8381107143,9366.42718928572,7674.84652875,12820.3079732143,11664.5865464286,77587.5420535714,114703.463214286,45726.4707125,112882.916910714,16990.3754589286,47875.041125,34760.1168196429,45193.1514821429,14779.4399142857,14429.5051482143,26836.2163571429,20701.8814285714,16562.38995,20896.0796607143,31487.0496071429,28127.9062446429,18324.2519410714,28484.2771892857,29597.3340142857,23535.6674,21115.1249267857,23786.4344803571,34760.1168196429,20896.0796607143,29597.3340142857,32676.7934678571,29597.3340142857,24045.4217035714,19915.4671964286,19250.3550410714,21395.8974232143,19707.9837678571
"TG 53:2; [M+NH4]+@10.75",141280.816660714,55268.8108928571,70135.8244107143,49400.7583928571,111224.579625,56658.1950714286,143094.981607143,59318.3306071429,24045.4217035714,26166.8999839286,65030.9336964286,26487.900225,42527.17075,88251.3293035714,63421.3177142857,73270.1325,92328.8735892857,81740.4788392857,78684.2205,41150.2392553571,61669.8644464286,78684.2205,116274.217910714,149550.788928571,28815.6255678571,151008.209285714,65856.897125,66853.877,70135.8244107143,77587.5420535714,39505.2075535714,60172.0349642857,60991.8658035714,27514.0103767857,45726.4707125,24045.4217035714,40014.9148214286,65030.9336964286,56658.1950714286,53169.105125,55973.5535178571,58120.9773214286,50166.1227321429,59318.3306071429,65030.9336964286,100442.2395,60172.0349642857,53750.5081428571,76376.5748392857,73270.1325,59318.3306071429,58731.063,37075.7029285714,49400.7583928571,58731.063,46275.2542142857
"TG 53:3; [M+NH4]+@10.55",232949.467321429,95075.6899107143,128999.073214286,29252.5447857143,107929.540357143,84781.2899285714,149550.788928571,74356.9077142857,24878.3242321429,28484.2771892857,70135.8244107143,32254.4192678571,69262.1564285714,104881.886964286,45726.4707125,92328.8735892857,103273.5125,87020.9964285714,89732.2299821428,61669.8644464286,66853.877,60991.8658035714,109733.612125,89732.2299821428,38542.2943035714,178345.979607143,83724.0643392857,109733.612125,68477.7417142857,127051.975535714,80728.0989821429,116274.217910714,77587.5420535714,42527.17075,54459.8826125,54459.8826125,46275.2542142857,87020.9964285714,111224.579625,58731.063,80728.0989821429,107929.540357143,59318.3306071429,83724.0643392857,109733.612125,130619.48875,81740.4788392857,73270.1325,73270.1325,65856.897125,71442.064375,54459.8826125,78684.2205,63421.3177142857,70135.8244107143,55268.8108928571
"TG 53:4; [M+NH4]+@10.37",96664.5798571429,74356.9077142857,80728.0989821429,27851.6195714286,46275.2542142857,46275.2542142857,76376.5748392857,45726.4707125,8453.61662321429,15439.1810178571,40548.962,24878.3242321429,35788.9906928571,33095.3851071429,21658.0276339286,28815.6255678571,42527.17075,30799.8339821429,39505.2075535714,22655.337375,28815.6255678571,28484.2771892857,28815.6255678571,58731.063,28484.2771892857,125469.371339286,58731.063,91027.3493928571,49400.7583928571,69262.1564285714,34282.9123875,80728.0989821429,41150.2392553571,19915.4671964286,35300.0843035714,23535.6674,24045.4217035714,33517.6937464286,79587.1851607143,36296.6571607143,50788.064225,62457.6624285714,41613.2883303571,56658.1950714286,60991.8658035714,70135.8244107143,38062.8084464286,41150.2392553571,49400.7583928571,53169.105125,49400.7583928571,44684.7790892857,41613.2883303571,32254.4192678571,44684.7790892857,46830.2759821429
"TG 53:5; [M+NH4]+@10.18",52676.0858214286,43068.5914821429,33517.6937464286,14429.5051482143,22098.1082571429,16305.6618767857,38062.8084464286,24878.3242321429,9064.79783035714,8182.79665892857,24045.4217035714,17905.7529821429,19508.9562589286,22996.4870714286,23233.7167285714,17470.1654285714,23786.4344803571,13696.6282857143,22344.0875178571,11324.7492232143,15660.504375,15248.5211732143,16562.38995,25512.6945214286,13482.9624910714,47875.041125,35788.9906928571,52676.0858214286,23535.6674,37615.9747321429,17905.7529821429,36710.8180714286,21115.1249267857,16305.6618767857,24338.8607678571,14590.6986964286,20184.7195535714,30385.9211607143,40014.9148214286,22996.4870714286,28815.6255678571,45726.4707125,27154.9757589286,30799.8339821429,31127.5517321429,29997.9773464286,23786.4344803571,20466.9086928571,22344.0875178571,29997.9773464286,20466.9086928571,15000.8127196429,13696.6282857143,22098.1082571429,17470.1654285714,13867.7270535714
