"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6"
"lysoPE 22:6; [M-H]-@1.28",3394078.14,2619513.95018182,2716377.40072727,1802122.93327273,1587420.38909091,2619513.95018182,3229656.93818182,2274690.92090909,1394570.70072727,5492718.39272727,3080095.77672727,2946370.76072727,2835888.66436364,3394078.14,1929694.03727273,1994143.77545455,1530432.83418182,2060493.18436364,419126.190254545,2060493.18436364,1994143.77545455,1239695.88418182,1994143.77545455,1994143.77545455,1444773.01581818,1686317.84109091,2195152.09418182,4762311.88909091,2437387.81836364,560959.010363636,2274690.92090909,2946370.76072727,1530432.83418182,2195152.09418182,3229656.93818182,697628.276363636,1802122.93327273,1686317.84109091,2060493.18436364,2437387.81836364,1028587.93018182,1587420.38909091,2118735.71527273,2531011.20836364,2946370.76072727,2274690.92090909,1485711.65727273,3602199.16909091,2531011.20836364,2619513.95018182,2531011.20836364,2716377.40072727,2946370.76072727,2716377.40072727,2946370.76072727
"PA 20:0; [M-H]-@2.38",11235.9546090909,41801.2299327273,10889.6398345455,1675.24554752727,6626.63622727273,19454.9507381818,18263.7496,5736.96142218182,18263.7496,16715.8519709091,13844.0676381818,18263.7496,33896.7524363636,8225.74937090909,12378.3137418182,142096.445236364,25553.6257436364,12641.9272836364,8845.11965054546,19853.05966,17317.2069272727,6094.27259472727,23081.9237636364,69010.7775272727,45569.1658727273,12953.8671654545,6094.27259472727,5199.07647963636,6374.92344745454,6094.27259472727,14764.7669272727,6626.63622727273,7254.92661472727,16715.8519709091,12378.3137418182,10203.8374272727,13317.7002018182,5736.96142218182,6094.27259472727,7940.51515927273,14190.8863109091,23402.6223636364,5454.47434418182,9106.39652545455,50491.1294181818,119571.566285455,27546.7334909091,11235.9546090909,9106.39652545455,13590.0947509091,15983.7219818182,24837.3356909091,9485.01359090909,18263.7496,13844.0676381818
"PA 28:4; [M-H]-@1.83",22702.7971363636,29287.9707436364,38691.0477236364,25982.6688545455,43646.6938545455,22371.1972909091,23402.6223636364,19853.05966,22371.1972909091,30649.9499818182,28443.9839327273,40211.6636618182,23880.3388490909,46252.17302,38118.9479581818,32516.9935909091,49254.6504636364,34476.8470545455,27141.4456363636,33896.7524363636,36939.0280363636,18587.7054854545,45569.1658727273,46252.17302,52059.9616,27973.4361236364,21920.0518236364,14764.7669272727,21185.9942018182,14764.7669272727,12378.3137418182,18263.7496,25553.6257436364,16373.9728734545,25553.6257436364,12953.8671654545,15983.7219818182,26755.2754945455,34999.6499818182,26335.2579181818,15983.7219818182,23880.3388490909,9851.92554545455,18263.7496,41801.2299327273,19130.3346,14764.7669272727,15384.1900181818,22702.7971363636,19853.05966,20214.1686854545,31133.5932909091,32516.9935909091,29758.4751527273,36939.0280363636
"PA 30:1; [M-H]-@5.00",3414.63888827273,2415.56199021818,5199.07647963636,1173.848892,2742.00259987273,1675.24554752727,3661.43731072727,1173.848892,3414.63888827273,2054.40269803636,1675.24554752727,1675.24554752727,5199.07647963636,4144.11813581818,1173.848892,2054.40269803636,3872.34405290909,2742.00259987273,7254.92661472727,3081.45539012727,1675.24554752727,2415.56199021818,2742.00259987273,1173.848892,1675.24554752727,2054.40269803636,1675.24554752727,5454.47434418182,2742.00259987273,9851.92554545455,7940.51515927273,3872.34405290909,1675.24554752727,3414.63888827273,4413.35340094545,6626.63622727273,6094.27259472727,2742.00259987273,3081.45539012727,3872.34405290909,2415.56199021818,3414.63888827273,4144.11813581818,9485.01359090909,3661.43731072727,5736.96142218182,5736.96142218182,2415.56199021818,3081.45539012727,3081.45539012727,3661.43731072727,3081.45539012727,1173.848892,2742.00259987273,2742.00259987273
"PA 34:1; [M-H]-@5.80",33896.7524363636,22702.7971363636,83321.3255272727,47079.0264945455,30649.9499818182,106755.761490909,38118.9479581818,69010.7775272727,27546.7334909091,52059.9616,52719.8287272727,37545.7085145455,44424.3557454545,17931.6382,52059.9616,41245.6346454545,38118.9479581818,37545.7085145455,22702.7971363636,34476.8470545455,20857.7649,15071.2004309091,35507.2881127273,49254.6504636364,30247.7272927273,55367.3559636364,25982.6688545455,20857.7649,12641.9272836364,30247.7272927273,24538.3401090909,8500.65318836364,18263.7496,26755.2754945455,25982.6688545455,31954.7877272727,16715.8519709091,28443.9839327273,10203.8374272727,17317.2069272727,26755.2754945455,14764.7669272727,27546.7334909091,28866.8427290909,38118.9479581818,21920.0518236364,25982.6688545455,14438.0224727273,35507.2881127273,38118.9479581818,31133.5932909091,28443.9839327273,29287.9707436364,39748.1242545455,25982.6688545455
"PA 34:2; [M-H]-@5.29",12641.9272836364,9485.01359090909,40211.6636618182,16373.9728734545,9106.39652545455,48432.2206,14438.0224727273,31492.8251054545,7940.51515927273,21491.6465945455,25982.6688545455,24837.3356909091,20857.7649,7254.92661472727,25553.6257436364,7599.69885636364,13317.7002018182,13844.0676381818,5199.07647963636,12378.3137418182,9851.92554545455,8845.11965054546,14190.8863109091,17317.2069272727,8845.11965054546,15685.6745418182,8500.65318836364,21185.9942018182,4413.35340094545,11479.4335054545,16373.9728734545,4971.074438,5736.96142218182,12378.3137418182,10203.8374272727,5454.47434418182,4971.074438,9485.01359090909,4413.35340094545,14438.0224727273,10203.8374272727,6094.27259472727,9106.39652545455,6094.27259472727,8845.11965054546,13317.7002018182,11777.8953272727,4971.074438,11777.8953272727,13844.0676381818,12953.8671654545,9485.01359090909,11479.4335054545,12641.9272836364,8845.11965054546
"PA 34:2; [M-H]-@5.98",11777.8953272727,10889.6398345455,6626.63622727273,12953.8671654545,12087.3563745455,13317.7002018182,12953.8671654545,6374.92344745454,12378.3137418182,12087.3563745455,8225.74937090909,6626.63622727273,5736.96142218182,10203.8374272727,10498.8054963636,31492.8251054545,17931.6382,8500.65318836364,32516.9935909091,11479.4335054545,22371.1972909091,69985.03186,17317.2069272727,14190.8863109091,18263.7496,17600.0296327273,12378.3137418182,8500.65318836364,13844.0676381818,33429.8404363636,12953.8671654545,12953.8671654545,16715.8519709091,7254.92661472727,9485.01359090909,222223.408654545,98497.51518,10889.6398345455,13844.0676381818,11777.8953272727,18263.7496,22371.1972909091,15071.2004309091,34999.6499818182,8225.74937090909,10889.6398345455,12953.8671654545,9851.92554545455,8500.65318836364,10498.8054963636,6626.63622727273,6626.63622727273,12087.3563745455,10889.6398345455,6374.92344745454
"PA 35:2; [M-H]-@5.95",31954.7877272727,19130.3346,30649.9499818182,43090.7831818182,29287.9707436364,32911.8687090909,17931.6382,25982.6688545455,28443.9839327273,15983.7219818182,5454.47434418182,17931.6382,21491.6465945455,10889.6398345455,15071.2004309091,6374.92344745454,17317.2069272727,21920.0518236364,14438.0224727273,7599.69885636364,10498.8054963636,24837.3356909091,13844.0676381818,9106.39652545455,6930.98048381818,48432.2206,34999.6499818182,41801.2299327273,29758.4751527273,20520.7712290909,33896.7524363636,19853.05966,18876.3971054545,29287.9707436364,23081.9237636364,12378.3137418182,12641.9272836364,18587.7054854545,13317.7002018182,30649.9499818182,19454.9507381818,15685.6745418182,15983.7219818182,15983.7219818182,5736.96142218182,12087.3563745455,9106.39652545455,31492.8251054545,15384.1900181818,20214.1686854545,21491.6465945455,17931.6382,20520.7712290909,23402.6223636364,18587.7054854545
"PA 36:1; [M-H]-@6.37",69010.7775272727,80876.7953527273,142096.445236364,96688.5032127273,64961.5754854545,226505.851218182,69010.7775272727,119571.566285455,60226.4174727273,112544.273218182,110923.84088,100284.475327273,69010.7775272727,51320.0548545455,73847.5967290909,87734.0242,100284.475327273,69985.03186,103651.992436364,59196.6667254545,52059.9616,48432.2206,92035.2746545454,171473.8692,70828.8490727273,168713.719854545,79391.2009818182,60226.4174727273,28866.8427290909,100284.475327273,89160.5603509091,40211.6636618182,47715.5223018182,118012.069658182,106755.761490909,73847.5967290909,58211.9495836364,93664.2092109091,43090.7831818182,116262.422754545,116262.422754545,59196.6667254545,67927.7699636364,60226.4174727273,80876.7953527273,87734.0242,71752.8295036364,48432.2206,78163.6084254545,78163.6084254545,67927.7699636364,72866.9151654545,70828.8490727273,73847.5967290909,79391.2009818182
"PA 36:2; [M-H]-@5.89",361254.183236364,508696.292272727,966026.157272727,595526.972727273,460382.592727273,1239695.88418182,498091.327636364,837114.373636364,292158.856181818,560959.010363636,528776.874181818,427434.871818182,595526.972727273,208849.187345455,427434.871818182,254440.884163636,317084.643054545,348780.494181818,367149.7966,394904.705127273,165586.455581818,386847.215272727,310727.959872727,470144.766818182,361254.183236364,720822.807454545,540545.846363636,861132.77,200722.905381818,861132.77,697628.276363636,304136.792272727,540545.846363636,518900.789454545,582941.103272727,323399.440127273,386847.215272727,470144.766818182,242355.9656,737219.181818182,791574.716,292158.856181818,361254.183236364,373075.494963636,435604.455563636,837114.373636364,861132.77,361254.183236364,355774.152363636,444464.642909091,460382.592727273,528776.874181818,528776.874181818,572257.537636364,619891.031636364
