"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6"
"TG 55:5; [M+NH4]+@10.41",103639.022727273,242831.018854545,87830.3538363636,135021.577636364,135021.577636364,102372.594854545,88821.7647818182,112326.382254545,115721.583345455,77962.3411454546,92440.1403818182,81920.6542727273,111174.8864,89927.5572181818,103639.022727273,143664.605345455,74170.8933272727,121255.659745455,81920.6542727273,129268.228418182,102372.594854545,223560.858872727,133519.678072727,66540.5450909091,105756.157127273,263356.946909091,263356.946909091,91722.2230363636,217503.327836364,256875.327472727,172359.861854545,146745.789054545,174172.084618182,124965.359763636,139173.582872727,136188.063509091,98046.1871454545,223560.858872727,183862.438145455,204185.293890909,137763.659781818,272978.497290909,276675.456872727,223560.858872727,61422.4354545455,234611.921636364,245895.618909091,162715.722109091,150080.264363636,133519.678072727,123694.411981818,129268.228418182,137763.659781818,136188.063509091,140484.951654545
"TG 55:6; [M+NH4]+@10.31",88821.7647818182,174172.084618182,86989.778,89927.5572181818,143664.605345455,105756.157127273,114585.696290909,98046.1871454545,102372.594854545,91722.2230363636,109115.460727273,113527.461927273,119165.1816,85410.2938909091,112326.382254545,89927.5572181818,109115.460727273,129268.228418182,110000.273963636,114585.696290909,115721.583345455,211638.739309091,109115.460727273,79561.0127454546,118051.8614,197074.866654545,135021.577636364,96286.7683636364,185466.268981818,506457.097272727,146745.789054545,162715.722109091,182204.125090909,201830.250838182,145099.225363636,168407.0792,140484.951654545,192877.733945455,187670.7994,179841.941036364,190318.503872727,253482.179218182,220335.644909091,199571.422690909,94333.1557272727,194921.772418182,204185.293890909,276675.456872727,127669.098,139173.582872727,153341.857127273,140484.951654545,127669.098,102372.594854545,142171.954836364
"TG 55:7; [M+NH4]+@10.10",64426.9965490909,394242.847781818,77145.0667272727,121255.659745455,105756.157127273,72163.1920363636,76222.3182363636,77962.3411454546,71546.2243454546,68549.3480909091,99038.3810727273,86989.778,114585.696290909,64426.9965490909,107034.830818182,66540.5450909091,74804.1815636364,187670.7994,102372.594854545,80220.1599454546,74804.1815636364,248312.654781818,63065.3417454545,43347.1480727273,87830.3538363636,150080.264363636,114585.696290909,62530.0757636364,190318.503872727,288898.531818182,187670.7994,145099.225363636,166493.737454545,376042.501272727,259551.012,256875.327472727,226629.339090909,220335.644909091,232011.047781818,160694.203509091,232011.047781818,511414.783454545,282606.720181818,492549.516618182,42565.8686927273,410575.043436364,217503.327836364,299162.824,282606.720181818,166493.737454545,169967.696145455,142171.954836364,240190.892727273,145099.225363636,131995.398745455
"TG 55:8; [M+NH4]+@9.94",38444.9934909091,179841.941036364,33414.3866727273,77962.3411454546,49913.9046,32352.7322181818,42103.2863818182,40986.7213272727,28466.7080181818,39208.3464909091,63847.08296,63847.08296,92440.1403818182,49402.7100545455,47352.2586909091,51616.9901090909,28182.9433818182,65807.7183872727,86164.197,49913.9046,46448.1197636364,436209.171090909,36284.7392363636,27753.5968,47780.1323529091,127669.098,79561.0127454546,24396.3578545455,142171.954836364,178036.991418182,169967.696145455,183862.438145455,288898.531818182,162715.722109091,131995.398745455,156763.576672727,206778.335763636,137763.659781818,251463.927163636,131995.398745455,295236.965690909,263356.946909091,299162.824,206778.335763636,40160.9789472727,168407.0792,234611.921636364,153341.857127273,103639.022727273,119165.1816,150080.264363636,110000.273963636,112326.382254545,99958.4901818182,108164.480381818
"TG 56:10; [M+NH4]+@9.68",223560.858872727,795327.691145455,150080.264363636,939569.791927273,248312.654781818,156763.576672727,220335.644909091,199571.422690909,168407.0792,279673.268909091,701325.704,456293.769818182,416044.814509091,321631.470272727,340132.464854545,354600.284418182,110000.273963636,154914.347709091,129268.228418182,192877.733945455,126348.508109091,2197096.35127273,76222.3182363636,80220.1599454546,152121.593654545,900390.988872727,574512.028036364,99958.4901818182,737530.098218182,658585.550545455,863882.098363636,1040075.02290909,2126211.73709091,1207238.26872727,1110745.132,1342117.47927273,2326237.65690909,529612.275454545,1452641.21298182,456293.769818182,3472913.31581818,1172309.19309091,1256021.99527273,1009230.66127273,99958.4901818182,436209.171090909,551710.395381818,1056362.87690909,667342.082363636,650696.698,589300.629636364,635765.168145455,529612.275454545,529612.275454545,506457.097272727
"TG 56:3; [M+NH4]+@10.87",9216119.50727273,6804116.54909091,10106588.5545455,15404964.2763636,11511563.5716364,11511563.5716364,13356288.6218182,8517867.16909091,10538684.8309091,16073762.9872727,13356288.6218182,16625380.3272727,13896456.5927273,14383180.2672727,16073762.9872727,15404964.2763636,15404964.2763636,10106588.5545455,10106588.5545455,11047324.1147273,11047324.1147273,12812097.0872727,10538684.8309091,8517867.16909091,11511563.5716364,5471586.06018182,4230086.48563636,2251714.44418182,8839298.47090909,10106588.5545455,7817356.94181818,5796097.07163636,16073762.9872727,9642589.10363636,9216119.50727273,10538684.8309091,12238166.2218182,13356288.6218182,11047324.1147273,7817356.94181818,13356288.6218182,12238166.2218182,6119136.15963636,10106588.5545455,7312229.91272727,11047324.1147273,8839298.47090909,15404964.2763636,14383180.2672727,12812097.0872727,8181734.75090909,11511563.5716364,11047324.1147273,11047324.1147273,12238166.2218182
"TG 56:4; [M+NH4]+@10.67",5471586.06018182,7817356.94181818,5935705.04254545,7078323.12727273,6360318.07454546,5471586.06018182,7312229.91272727,5298661.06,6119136.15963636,6360318.07454546,4712055.47963636,7585002.38363636,7817356.94181818,6572407.95272727,8517867.16909091,7585002.38363636,7078323.12727273,5471586.06018182,1763549.02,3536936.63272727,3536936.63272727,8839298.47090909,4435629.74,2760630.01454545,3253317.96690909,6360318.07454546,4712055.47963636,2433918.17909091,7817356.94181818,10538684.8309091,6804116.54909091,5935705.04254545,9216119.50727273,5935705.04254545,7078323.12727273,5471586.06018182,4712055.47963636,10106588.5545455,7078323.12727273,7585002.38363636,5111085.13109091,11511563.5716364,7585002.38363636,8517867.16909091,2889300.81636364,10538684.8309091,8517867.16909091,11047324.1147273,8181734.75090909,7312229.91272727,5637480.10727273,7817356.94181818,8517867.16909091,7817356.94181818,6804116.54909091
"TG 56:5; [M+Na]+@10.48",354600.284418182,658585.550545455,360915.397709091,288898.531818182,428844.325981818,306467.651781818,366054.389509091,423324.861454545,335427.000363636,242831.018854545,178036.991418182,306467.651781818,302660.81,428844.325981818,376042.501272727,404948.202363636,279673.268909091,371234.0706,49402.7100545455,206778.335763636,206778.335763636,240190.892727273,185466.268981818,129268.228418182,204185.293890909,456293.769818182,313366.061345455,288898.531818182,492549.516618182,745934.406181818,251463.927163636,470877.003636364,158966.992018182,317027.384472727,309708.732690909,313366.061345455,122484.4488,565786.394,306467.651781818,492549.516618182,176442.611581818,335427.000363636,737530.098218182,574512.028036364,204185.293890909,719279.023272727,565786.394,464999.774709091,529612.275454545,517218.7322,511414.783454545,492549.516618182,544537.133309091,544537.133309091,350089.396727273
"TG 56:5; [M+NH4]+@10.50",3935354.258,11511563.5716364,4350811.16727273,3851092.22763636,4435629.74,3536936.63272727,5637480.10727273,4830743.43818182,3766152.59345455,3611967.17090909,3399368.19127273,4969253.104,7585002.38363636,6360318.07454546,5298661.06,5935705.04254545,4435629.74,5298661.06,1207238.26872727,2624805.55636364,3019797.65272727,9216119.50727273,2074451.60381818,1717612.02781818,2197096.35127273,5935705.04254545,6119136.15963636,3253317.96690909,10538684.8309091,14819318.0418182,7312229.91272727,8181734.75090909,5471586.06018182,7078323.12727273,6804116.54909091,7078323.12727273,4350811.16727273,11047324.1147273,7585002.38363636,5637480.10727273,4830743.43818182,12812097.0872727,10538684.8309091,12238166.2218182,1890077.15636364,13356288.6218182,10106588.5545455,11511563.5716364,8839298.47090909,9216119.50727273,6572407.95272727,7312229.91272727,6572407.95272727,6804116.54909091,7817356.94181818
"TG 56:6; [M+NH4]+@10.40",2952578.45618182,12812097.0872727,3082506.10181818,4435629.74,4045073.85727273,2952578.45618182,4550146.45490909,5637480.10727273,2952578.45618182,2816832.05381818,3851092.22763636,3611967.17090909,4969253.104,5935705.04254545,4435629.74,4134070.73636364,3164885.20545455,3611967.17090909,2197096.35127273,2074451.60381818,1931440.226,10106588.5545455,1763549.02,1172309.19309091,2074451.60381818,9216119.50727273,7585002.38363636,4045073.85727273,13896456.5927273,16073762.9872727,8181734.75090909,7078323.12727273,6119136.15963636,7585002.38363636,8181734.75090909,7312229.91272727,6119136.15963636,9642589.10363636,8839298.47090909,7312229.91272727,7078323.12727273,17315951.9472727,16073762.9872727,14819318.0418182,1485751.94036364,13896456.5927273,12238166.2218182,12812097.0872727,7078323.12727273,6804116.54909091,7585002.38363636,7078323.12727273,7078323.12727273,7312229.91272727,6360318.07454546
