"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","Test.Pool_Positive_01","Test.Pool_Positive_02","Test.Pool_Positive_03","Test.Pool_Positive_03a","Test.Pool_Positive_04","Test.Pool_positive_05","Test.Pool_positive_06","Test.Pool_positive_07"
"PC 32:1; [M+H]+@6.00",7014537.1,4124800,3317403.2,3775719.6,3295071.3,4167296.9,4258974.9,6871514.7,6740121.4,3361109.3,3440786.5,3319784.2,4205696.5,4399435.7,2973823.7,5321857.3,2780251.2,2324804.5,2813715.1,3175007.5,2916776.8,3591071.9,4175112.9,3651371.7,1225603,1373857.9,2499437.8,1612309.4,810138.7,1214198.3,1313859.1,1511119.6,1558442.1,1769499.5,2507802.3,1306505.8,924220.1,1018720,1108918.9,1783941,937148.3,1062516.2,839305.5,834402.1,752485.5,519522.5,714929.8,1064735.9,1861829.9,2609842.2,2517040.5,2627993,2845919.9,1998118.8,2321074.4,2288701.6
"PC 32:1; [M+Na]+@6.05",43304.65,47571.397,64468.494,81729.909,49351.575,65847.032,42128.899,72671.59,34989.497,33847.656,18268.081,30399.747,54116.147,55271.948,97490.864,77743.646,16702.221,41301.754,73007.287,52865.518,42297.511,49065.63,49880.065,73903.348,13456.586,9373.986,14586.539,11214.999,18557.505,13820.359,16157.445,15046.747,1834.422,10898.036,17849.082,16116.623,27171.924,25004.143,33149.479,41187.584,30727.912,7551.392,18940.396,7834.521,12229.769,11753.293,24976.806,6900.648,23254.797,16995.364,20774.254,20777.046,18319.868,17000.168,22532.05,30887.563
"PC 32:2; [M+H]+@5.54",840878.45,436421.99,380334.41,476219.44,483047.7,352402.43,390983.1,806533.43,545088.57,498117.78,554444.09,379136.61,429972.08,582597.55,124657.64,467728.99,197341.75,193090.3,264950.47,268600.54,213942.57,265245.13,347798.36,230778.57,266076.16,193003.28,388883.17,376419.53,108520.41,255442.15,244124,258227.36,292475.22,305190.84,394593.47,210605.16,124584.35,181337.06,247957.62,352294.44,143025.01,180174.79,104792.75,113958.6,109958.65,71902.36,100783.92,122135.83,246424.07,235766.72,251067.75,204682.43,244157.87,219722.33,235507.47,218755.92
"PC 32:2; [M+Na]+@5.59",50878.997,38960.675,33553.858,32422.18,34560.434,32115.828,36211.497,49843.432,41181.854,33984.399,41058.587,31432.522,41491.991,44041.037,10073.789,28026.294,17451.398,20181.439,25959.487,22294.936,20888.329,23176.715,29738.693,18384.902,18409.552,17925.946,33435.157,30789.041,4540.14,28094.594,22324.083,20931.294,32838.609,35880.427,42907.775,19901.457,13375.519,14003.915,26751.727,32397.407,21325.625,21249.736,10866.759,14709.018,10571.992,9456.707,11274.912,14474.808,27498.476,24374.924,22232.488,20089.782,18458.191,27872.096,26884.857,20379.924
"PC 33:0; [M+H]+@6.76",62427.25,48387.45,37314.63,53105.35,71741.97,49465.91,56804.71,92336.73,42051.42,48825.69,67370.64,73164.73,73601.82,69961.34,39129.96,65327.21,57191.44,44575.9,56327.99,63013.77,36568.11,42355.7,55303.9,49699.47,42456.7,40926.5,76277.05,59488.61,51621.81,64959.12,56250.96,58314.17,72549.08,66788.66,76466.41,56248.26,39366.99,43461.89,50421.16,54302.81,42915.31,33653.63,37596.37,41605.25,50877.75,30751,30274.98,49885.47,56311.39,54706.24,51092.03,43753.36,49449.58,60839.29,49361.01,47971.28
"PC 33:1; [M+H]+@6.39",576449.5,325467.3,336461,389234.5,521811.9,341183.2,533745.3,649712.3,451184.4,407346,484763.6,418021.1,490497,592254.1,226528.4,504037.9,330052.3,327143.6,317728.8,392354.7,412829,463661.9,513801.6,439543.7,318665.2,211055.9,401226.3,389662.2,133809.1,300648.3,347674.8,436677.1,396313.5,374251.2,478758.2,290456.1,205858.4,244650.1,326816.9,393746.4,249787.5,266351,199709.7,250550.8,229750.5,159525.3,159313.5,222043.3,347852.8,354109.4,320049.1,270669.5,339983.9,355488.9,321063.2,320575.4
"PC 33:2; [M+H]+@5.87",610040.9,282969.6,334285.3,274471.9,452957.2,304616.9,443061,597929.6,351036.7,360527,396312.9,495825,408999.1,380985.8,126755.4,280864.5,195864.7,172501.1,193986.7,241829.5,235206,212604.1,301106.5,204541.5,398401.5,278844.7,814953.2,610030.5,229677.7,471362.8,523359.4,574529,517945.3,549727.1,544569.3,359462.2,281397.5,277146.3,562540.2,580460.9,361116.8,410523,294123.6,312554.2,410841.7,229274.6,239494.4,317546,305814.9,293915.9,295815.7,312590.8,312158.2,316842.8,303788.2,320111
"PC 33:2; [M+Na]+@5.94",44681.69,16890.026,17110.092,14752.077,18237.344,25237.941,28283.803,28024.923,8775.371,22572.978,27494.182,17027.908,21041.45,23141.808,13577.807,15729.66,23462.969,21544.706,13668.762,18578.982,15925.889,18411.546,16907.185,18473.157,23325.846,23398.506,25880.661,22232.074,10914.551,28357.735,13874.836,19710.266,31213.698,21387.833,24502.597,11728.749,12958.052,18995.812,28811.729,27097.943,19611.438,20240.1,16706.773,21494.278,14735.852,14625.192,18107.245,17668.061,17905.306,23565.024,23661.148,17033.115,12976.549,17554.488,13710.649,22265.765
"PC 34:0; [M+Na]+@7.15",118360.3,144183.8,194272.8,177033,176285.9,165552.7,148088.9,134329.6,143206.8,169721.1,170699.2,130484.2,166156.1,150271.3,199146.4,121767.9,164414,125288.7,170080.4,166000.3,138520.9,129939.9,102641.7,151644.6,149401.2,185229.1,128831.5,150546.2,183202.3,182186.5,127110.1,165350.7,152254.9,165302,138234.5,184145,186135.8,195474.9,151842.4,152458.4,166761.2,133073.5,140508.8,156408.5,148670.3,192990.5,177746.1,178093.2,190210.1,166514.1,160827,183741.1,164309.5,181132.6,178815.1,208726.7
"PC 34:1; [M+H]+@6.62",44936032,35606407,30800807,37764639,38134979,33046352,34236847,43663499,42110483,30854113,33854811,30338425,42769391,41389279,28653016,40635405,35977444,33126124,39335327,32237815,35387425,38926367,44464334,42145099,30696319,23059106,32449637,33185073,18394456,30707288,35388574,32089010,33446351,32952785,37537557,27810510,24621931,25580675,26896784,32249757,29827732,28485272,24043611,26329453,25967460,23120724,22967031,27515491,34832779,35627860,34945148,29949856,35598144,36640792,34749950,36724196
