"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6"
"PC 17:1"," [M-Ac-H]-@1.36",31629.8523345455,48294.6786672727,34807.9464727273,61933.1436181818,25275.5612727273,46157.4479872727,38782.4138890909,45526.0605236364,30130.8315818182,22409.6534854545,41592.5119563636,49904.1102872727,44727.9883654545,33655.2162072727,37989.7489563636,32310.8818436364,32310.8818436364,31629.8523345455,47326.6418818182,32310.8818436364,28814.0675636364,37351.5887636364,29402.5963909091,49904.1102872727,53916.5330545455,49904.1102872727,65312.1200545455,34257.5131836364,51649.7562181818,38782.4138890909,33655.2162072727,37989.7489563636,46157.4479872727,40203.6584909091,36859.4703418182,39474.9633090909,76980.1354545455,54993.2422181818,58943.4986,25275.5612727273,42410.7590545455,34807.9464727273,37989.7489563636,37351.5887636364,66468.6728909091,40203.6584909091,58943.4986,48294.6786672727,53916.5330545455,47326.6418818182,32310.8818436364,42410.7590545455,56038.5704,50922.1355636364,43146.7638545455
"PC 18:0"," [M-Ac-H]-@1.79",8105.70919272727,9174.25360727273,8105.70919272727,18116.0346363636,7484.21061090909,4714.74555090909,6147.33081818182,6618.18286545455,11371.2585218182,5866.43738363636,6450.73831090909,5135.84030363636,4714.74555090909,4473.90411636364,7963.58558,15413.1013036364,9017.58217090909,14681.0309272727,9174.25360727273,8105.70919272727,9990.47905272727,15203.6983836364,11371.2585218182,14376.4855672727,9174.25360727273,3446.48707636364,6914.74766,4473.90411636364,6618.18286545455,3133.09006,6450.73831090909,5687.03287636364,2481.13534,7162.15114545455,6914.74766,5994.45970727273,8709.07516363636,3300.25515818182,4592.72678727273,5547.77660727273,4988.57443636364,4473.90411636364,3759.13447272727,6147.33081818182,8419.50032909091,6310.87070363636,5994.45970727273,5260.09209818182,9017.58217090909,7652.70599272727,6914.74766,11940.6530927273,7028.74746545455,5687.03287636364,14376.4855672727
"PC 18:0"," [M-Ac-H]-@2.41",15203.6983836364,14096.7378490909,6914.74766,13633.1121090909,11371.2585218182,7028.74746545455,8558.57108909091,9017.58217090909,9174.25360727273,9346.85608727273,10355.0839872727,10143.9528345455,5866.43738363636,4025.66982909091,8558.57108909091,12520.5827454545,15413.1013036364,18353.8908218182,9346.85608727273,13836.4772727273,14984.6869636364,16454.7909436364,7327.28099454545,12307.9185381818,6310.87070363636,18353.8908218182,12520.5827454545,15934.0585272727,18116.0346363636,13236.2018363636,9468.03370545455,8558.57108909091,9468.03370545455,15670.0123418182,17022.6279036364,17792.0980981818,20377.7579981818,11549.2759618182,10143.9528345455,14096.7378490909,13236.2018363636,22409.6534854545,18353.8908218182,12307.9185381818,21547.6614,23830.6759872727,16763.26976,19107.8860654545,12737.5104981818,18745.5195018182,17792.0980981818,14984.6869636364,18116.0346363636,21130.3930763636,13633.1121090909
"PC 18:1"," [M-Ac-H]-@1.58",7963.58558,10540.3549818182,7327.28099454545,19107.8860654545,9174.25360727273,9174.25360727273,7652.70599272727,8709.07516363636,6450.73831090909,7484.21061090909,8236.94939454545,9628.43103090909,6618.18286545455,7028.74746545455,8236.94939454545,7652.70599272727,7327.28099454545,9468.03370545455,7327.28099454545,7963.58558,8105.70919272727,11005.9712345455,8709.07516363636,12118.4005945455,4988.57443636364,9846.83809636364,17305.741,8889.12027272727,13406.0181290909,4473.90411636364,7028.74746545455,6757.53943818182,7162.15114545455,8105.70919272727,11724.04016,11371.2585218182,9990.47905272727,11371.2585218182,12118.4005945455,8236.94939454545,4592.72678727273,5547.77660727273,9990.47905272727,9346.85608727273,12520.5827454545,10540.3549818182,14984.6869636364,10355.0839872727,8105.70919272727,9628.43103090909,14984.6869636364,12915.2874909091,9990.47905272727,9017.58217090909,17548.8040236364
"PC 19:0"," [M-Ac-H]-@2.44",4320.24171454545,5547.77660727273,5547.77660727273,4714.74555090909,5866.43738363636,7162.15114545455,5260.09209818182,4025.66982909091,5547.77660727273,4835.73145636364,3600.76852363636,6914.74766,6450.73831090909,5687.03287636364,6450.73831090909,3600.76852363636,5866.43738363636,7652.70599272727,4188.42650545455,7484.21061090909,8889.12027272727,7801.94191454545,6147.33081818182,9468.03370545455,2481.13534,3133.09006,6310.87070363636,5407.52952363636,5135.84030363636,3888.09214727273,4714.74555090909,1610.83320181818,8105.70919272727,5547.77660727273,10143.9528345455,7484.21061090909,4188.42650545455,7162.15114545455,4188.42650545455,6914.74766,4473.90411636364,8709.07516363636,10143.9528345455,4188.42650545455,18116.0346363636,7327.28099454545,9346.85608727273,12307.9185381818,5866.43738363636,9017.58217090909,7801.94191454545,9346.85608727273,6310.87070363636,6450.73831090909,5407.52952363636
"PC 30:0"," [M-Ac-H]-@5.97",53916.5330545455,51649.7562181818,35426.3408036364,47326.6418818182,53916.5330545455,43902.5757818182,40203.6584909091,40968.4490581818,38782.4138890909,39474.9633090909,37351.5887636364,48294.6786672727,58124.6517781818,38782.4138890909,76980.1354545455,49904.1102872727,43902.5757818182,43146.7638545455,58124.6517781818,52626.5637090909,40968.4490581818,60180.1820472727,54993.2422181818,58943.4986,61933.1436181818,82698.2120727273,49150.1218727273,56038.5704,38782.4138890909,54993.2422181818,58943.4986,56038.5704,54993.2422181818,57009.8259636364,46157.4479872727,61933.1436181818,68622.9051272727,52626.5637090909,56038.5704,60180.1820472727,50922.1355636364,43902.5757818182,73335.3534727273,58124.6517781818,41592.5119563636,47326.6418818182,68622.9051272727,45526.0605236364,40968.4490581818,46157.4479872727,56038.5704,43146.7638545455,53916.5330545455,47326.6418818182,48294.6786672727
"PC 30:1"," [M-Ac-H]-@5.34",14376.4855672727,17305.741,13406.0181290909,9990.47905272727,11549.2759618182,15203.6983836364,8889.12027272727,16454.7909436364,11549.2759618182,6914.74766,10703.09232,8558.57108909091,14681.0309272727,15413.1013036364,13836.4772727273,16763.26976,9990.47905272727,5687.03287636364,7162.15114545455,6618.18286545455,5260.09209818182,9628.43103090909,10355.0839872727,11549.2759618182,8236.94939454545,7484.21061090909,6450.73831090909,10703.09232,7028.74746545455,8709.07516363636,14096.7378490909,13406.0181290909,8558.57108909091,8558.57108909091,9017.58217090909,11549.2759618182,9846.83809636364,10355.0839872727,6450.73831090909,11940.6530927273,6914.74766,10703.09232,5135.84030363636,9174.25360727273,2481.13534,10355.0839872727,7484.21061090909,11940.6530927273,10540.3549818182,7162.15114545455,8558.57108909091,6450.73831090909,8558.57108909091,11371.2585218182,13236.2018363636
"PC 31:0"," [M-Ac-H]-@6.21",30130.8315818182,39474.9633090909,41592.5119563636,53916.5330545455,28814.0675636364,29402.5963909091,28814.0675636364,26888.5792545455,45526.0605236364,33063.6316290909,35426.3408036364,41592.5119563636,38782.4138890909,21130.3930763636,64243.8006545454,40203.6584909091,42410.7590545455,40203.6584909091,49904.1102872727,38782.4138890909,34807.9464727273,33063.6316290909,33655.2162072727,34257.5131836364,33063.6316290909,50922.1355636364,37351.5887636364,30768.1272727273,53916.5330545455,49904.1102872727,38782.4138890909,36156.6902181818,25275.5612727273,34807.9464727273,41592.5119563636,36859.4703418182,51649.7562181818,58124.6517781818,46157.4479872727,30130.8315818182,43146.7638545455,27572.9905781818,49150.1218727273,49150.1218727273,60988.4211163636,60180.1820472727,67610.8300363636,53916.5330545455,49904.1102872727,51649.7562181818,61933.1436181818,57009.8259636364,40203.6584909091,40203.6584909091,44727.9883654545
"PC 31:1"," [M-Ac-H]-@5.99",39474.9633090909,20758.1983927273,22409.6534854545,33655.2162072727,37989.7489563636,30130.8315818182,23308.7433072727,30768.1272727273,40203.6584909091,24385.52956,20377.7579981818,21130.3930763636,28113.76454,26888.5792545455,24385.52956,26888.5792545455,16174.2238418182,34257.5131836364,25843.01804,22409.6534854545,25275.5612727273,24385.52956,36156.6902181818,33655.2162072727,15413.1013036364,15413.1013036364,17792.0980981818,9846.83809636364,14984.6869636364,17792.0980981818,15670.0123418182,15670.0123418182,12520.5827454545,11940.6530927273,21130.3930763636,13106.4799327273,12737.5104981818,19517.7800563636,16763.26976,11142.6323054545,12118.4005945455,13633.1121090909,13106.4799327273,10843.7392036364,17792.0980981818,11142.6323054545,8889.12027272727,13406.0181290909,20758.1983927273,21973.8504818182,25275.5612727273,22409.6534854545,20758.1983927273,28113.76454,25275.5612727273
"PC 31:1"," [M-Ac-H]-@6.58",160811.746363636,285415.938545455,321176.399272727,308293.047454545,231001.406363636,198668.458545455,231001.406363636,160811.746363636,209157.165090909,269006.216181818,204184.841272727,223622.827454545,223622.827454545,204184.841272727,369559.635636364,223622.827454545,294771.417636364,239329.325272727,308293.047454545,239329.325272727,183178.331090909,223622.827454545,179711.890909091,204184.841272727,231001.406363636,308293.047454545,147460.492181818,167565.376909091,390093.345636364,321176.399272727,223622.827454545,245811.292909091,188525.255090909,231001.406363636,245811.292909091,260124.072909091,245811.292909091,204184.841272727,163793.023636364,137249.682272727,223622.827454545,198668.458545455,188525.255090909,239329.325272727,153872.847618182,390093.345636364,194599.768545455,285415.938545455,231001.406363636,253369.842909091,223622.827454545,260124.072909091,260124.072909091,245811.292909091,269006.216181818
"PC 32:0"," [M-Ac-H]-@6.59",269006.216181818,321176.399272727,269006.216181818,353515.473272727,260124.072909091,321176.399272727,276343.669454545,285415.938545455,239329.325272727,245811.292909091,209157.165090909,276343.669454545,408294.482909091,308293.047454545,443076.330503636,269006.216181818,285415.938545455,269006.216181818,285415.938545455,269006.216181818,239329.325272727,170768.642,216000.790363636,253369.842909091,239329.325272727,276343.669454545,216000.790363636,239329.325272727,353515.473272727,269006.216181818,269006.216181818,253369.842909091,260124.072909091,285415.938545455,308293.047454545,269006.216181818,276343.669454545,253369.842909091,276343.669454545,260124.072909091,239329.325272727,209157.165090909,209157.165090909,269006.216181818,231001.406363636,276343.669454545,260124.072909091,231001.406363636,321176.399272727,260124.072909091,276343.669454545,269006.216181818,269006.216181818,276343.669454545,321176.399272727
"PC 32:1"," [M-Ac-H]-@6.06",239329.325272727,209157.165090909,175207.422545455,223622.827454545,308293.047454545,245811.292909091,188525.255090909,223622.827454545,276343.669454545,231001.406363636,198668.458545455,209157.165090909,239329.325272727,294771.417636364,194599.768545455,245811.292909091,121625.567363636,198668.458545455,260124.072909091,150665.151781818,170768.642,175207.422545455,239329.325272727,194599.768545455,82698.2120727273,114597.354309091,117917.763036364,111709.622727273,50922.1355636364,95166.5004909091,105297.919727273,111709.622727273,99862.3395272727,102596.756618182,121625.567363636,105297.919727273,102596.756618182,97965.3442363636,124290.362181818,105297.919727273,63221.2208,64243.8006545454,86728.1322545455,84666.1086181818,73335.3534727273,50922.1355636364,56038.5704,76980.1354545455,124290.362181818,188525.255090909,150665.151781818,147460.492181818,140227.209272727,127338.083345455,188525.255090909
"PC 32:2"," [M-Ac-H]-@5.60",117917.763036364,117917.763036364,127338.083345455,137249.682272727,84666.1086181818,105297.919727273,80580.2439818182,86728.1322545455,88555.1697454546,108507.611418182,84666.1086181818,95166.5004909091,97965.3442363636,147460.492181818,50922.1355636364,84666.1086181818,49904.1102872727,49150.1218727273,74757.7000909091,64243.8006545454,54993.2422181818,65312.1200545455,66468.6728909091,51649.7562181818,73335.3534727273,76980.1354545455,68622.9051272727,65312.1200545455,60180.1820472727,61933.1436181818,61933.1436181818,58124.6517781818,43902.5757818182,45526.0605236364,71886.0408909091,44727.9883654545,56038.5704,68622.9051272727,67610.8300363636,71886.0408909091,36156.6902181818,46157.4479872727,47326.6418818182,30768.1272727273,48294.6786672727,37989.7489563636,52626.5637090909,28113.76454,80580.2439818182,74757.7000909091,74757.7000909091,80580.2439818182,63221.2208,71886.0408909091,114597.354309091
"PC 32:3"," [M-Ac-H]-@5.19",4188.42650545455,4835.73145636364,5994.45970727273,4473.90411636364,2186.76804727273,3600.76852363636,3133.09006,1962.88447636364,4592.72678727273,3446.48707636364,2481.13534,1610.83320181818,3446.48707636364,3300.25515818182,3888.09214727273,1261.14515818182,1962.88447636364,2186.76804727273,4025.66982909091,1261.14515818182,2186.76804727273,1962.88447636364,2186.76804727273,2186.76804727273,1610.83320181818,3759.13447272727,1610.83320181818,2744.18522727273,3133.09006,1610.83320181818,3300.25515818182,2186.76804727273,1962.88447636364,2951.36244545455,7327.28099454545,3133.09006,2744.18522727273,1962.88447636364,1610.83320181818,2481.13534,1962.88447636364,1962.88447636364,2481.13534,1962.88447636364,3133.09006,1610.83320181818,2481.13534,1962.88447636364,2186.76804727273,1610.83320181818,2481.13534,1962.88447636364,2481.13534,1962.88447636364,4025.66982909091
"PC 33:0"," [M-Ac-H]-@7.16",17792.0980981818,18745.5195018182,21973.8504818182,22409.6534854545,15934.0585272727,15934.0585272727,12737.5104981818,13406.0181290909,15670.0123418182,21973.8504818182,17305.741,17305.741,18745.5195018182,21547.6614,38782.4138890909,17305.741,22409.6534854545,19517.7800563636,25275.5612727273,18116.0346363636,16763.26976,21130.3930763636,14681.0309272727,18353.8908218182,23308.7433072727,28113.76454,14984.6869636364,13106.4799327273,40203.6584909091,30130.8315818182,18353.8908218182,25275.5612727273,16174.2238418182,21547.6614,15934.0585272727,22880.6122545455,29402.5963909091,23308.7433072727,19929.6244127273,21130.3930763636,24826.0364181818,19929.6244127273,27572.9905781818,21130.3930763636,34257.5131836364,33655.2162072727,36156.6902181818,30130.8315818182,22880.6122545455,16454.7909436364,25843.01804,23830.6759872727,16454.7909436364,13633.1121090909,24385.52956
"PC 33:1"," [M-Ac-H]-@6.48",76980.1354545455,80580.2439818182,90554.2477090909,102596.756618182,163793.023636364,86728.1322545455,68622.9051272727,66468.6728909091,97965.3442363636,78600.5875454545,78600.5875454545,71886.0408909091,114597.354309091,114597.354309091,121625.567363636,153872.847618182,73335.3534727273,88555.1697454546,114597.354309091,95166.5004909091,137249.682272727,105297.919727273,124290.362181818,108507.611418182,66468.6728909091,69958.4958545455,42410.7590545455,60988.4211163636,64243.8006545454,60180.1820472727,67610.8300363636,71886.0408909091,68622.9051272727,90554.2477090909,93133.5716,63221.2208,49904.1102872727,66468.6728909091,73335.3534727273,67610.8300363636,60180.1820472727,50922.1355636364,60988.4211163636,52626.5637090909,52626.5637090909,64243.8006545454,61933.1436181818,42410.7590545455,73335.3534727273,78600.5875454545,88555.1697454546,84666.1086181818,82698.2120727273,102596.756618182,80580.2439818182
"PC 33:2"," [M-Ac-H]-@5.95",111709.622727273,143925.925636364,179711.890909091,160811.746363636,179711.890909091,216000.790363636,137249.682272727,131142.469127273,99862.3395272727,102596.756618182,121625.567363636,167565.376909091,179711.890909091,188525.255090909,156974.483272727,188525.255090909,140227.209272727,160811.746363636,153872.847618182,170768.642,124290.362181818,167565.376909091,175207.422545455,188525.255090909,216000.790363636,183178.331090909,209157.165090909,137249.682272727,223622.827454545,143925.925636364,170768.642,183178.331090909,117917.763036364,140227.209272727,117917.763036364,167565.376909091,253369.842909091,216000.790363636,223622.827454545,150665.151781818,198668.458545455,194599.768545455,194599.768545455,209157.165090909,269006.216181818,260124.072909091,294771.417636364,245811.292909091,179711.890909091,209157.165090909,209157.165090909,183178.331090909,183178.331090909,188525.255090909,198668.458545455
