Sample,Ctrl_BKS_2202,Ctrl_BKS_2203,Ctrl_BKS_2206,Ctrl_BKS_2211,HF_BKS_2214,HF_BKS_2216,HF_BKS_2217,HF_BKS_2218,Ctrl_BKS_db+_2225,Ctrl_BKS_db+_2226,Ctrl_BKS_db+_2227,Ctrl_BKS_db+_2231,HF_BKS_db+_2239,HF_BKS_db+_2241,HF_BKS_db+_2242,HF_BKS_db+_2243,Ctrl_BL6_2249,Ctrl_BL6_2250,Ctrl_BL6_2251,Ctrl_BL6_2252,HF_BL6_2260,HF_BL6_2261,HF_BL6_2262,HF_BL6_2266,Ctrl_BL6_db+_2273,Ctrl_BL6_db+_2274,Ctrl_BL6_db+_2275,Ctrl_BL6_db+_2279,HF_BL6_db+_2286,HF_BL6_db+_2287,HF_BL6_db+_2288,HF_BL6_db+_2289,Ctrl_BTBR_2292,Ctrl_BTBR_2293,Ctrl_BTBR_2297,Ctrl_BTBR_2298,HF_BTBR_2306,HF_BTBR_2307,HF_BTBR_2308,HF_BTBR_2309,Ctrl_BTBR_ob+_2316,Ctrl_BTBR_ob+_2317,Ctrl_BTBR_ob+_2318,Ctrl_BTBR_ob+_2320,HF_BTBR_ob+_2329,HF_BTBR_ob+_2331,HF_BTBR_ob+_2333,HF_BTBR_ob+_2334,Test Pool_Negatve_01,Test Pool_Negatve_02,Test Pool_Negatve_03,Test Pool_Negatve_04,Test Pool_Negatve_05,Test Pool_Negatve_06,Test Pool_Negatve_07
CL 74:5; [M-2H](2-)@5.17,10473.591,3711.83,4340.237,2989.989,4498.89,5585.968,4383.438,14141.058,9124.148,2474.068,7930.854,7936.597,4829.987,5521.358,1758.85,3431.938,2910.006,4338.574,3252.382,2000.518,5716.822,5581.136,8568.422,5731.869,5695.851,3368.791,12626.293,5207.676,3961.958,6720.163,6354.402,5343.122,4857.227,5457.148,3765.862,8876.48,3040.725,2058.194,4725.92,10353.932,7287.716,9158.187,3259.13,6402.527,4568.552,3455.344,4178.981,5326.29,5894.307,3696.323,4676.194,3298.14,6569.578,5587.959,3172.762
CL 74:5; [M-2H](2-)@5.85,35973.984,32269.989,49757.964,18364.616,24676.893,46210.291,42476.308,41775.317,31604.751,63713.65,21106.944,46577.678,35561.27,33520.133,10460.856,24225.209,16716.018,11092.343,21554.857,21137.525,31767.847,12393.976,43550.893,34786.672,18824.785,21239.596,36969.014,31731.776,7236.457,17321.024,20936.906,53309.28,49641.367,43380.607,18069.508,17975.988,14090.46,13788.32,55014.789,23395.119,20849.945,12086.868,36366.717,11709.016,7294.933,9201.826,9020.89,31777.189,16122.883,14073.029,18086.116,10798.693,17205.094,15727.572,13062.275
CL 74:7; [M-2H](2-)@6.08,1124289.6,633273.5,407600.9,259391.9,493046.5,432784.3,637982.5,931076.8,489390.2,555133.8,493362.5,414352.2,567164.3,568638.2,320281.1,458097.6,409962,422359.7,480357.4,455674.1,680642.7,489171.4,573885.4,408803.9,304507.1,406826.2,653015.1,776658.4,131963.8,311035.5,539761.7,361790.9,802593.6,521020.7,592246.6,478511.9,220502.1,362781.9,444305,818180.2,398325.9,511041.5,417527.6,466703.9,240086.4,170308.3,218271.2,352566.5,367345.8,389314.1,427391.8,330463.8,491544,436378.3,350859.5
CL 76:1; [M-2H](2-)@6.71,13945.642,9304.377,10148.822,8318.617,13592.012,8004.719,13272.201,12122.894,8333.021,8270.458,9007.906,6403.065,15313.344,11944.929,4927.859,14358.885,6082.698,5383.971,7012.935,16074.835,11167.809,13849.063,18026.142,10992.825,4806.329,9266.901,4164.774,9160.352,1696.18,5463.656,4860.841,7961.851,6311.339,12291.726,4830.383,11375.966,7602.236,4587.834,6852.276,9135.55,4435.241,1975.686,7345.104,5323.998,3535.881,3681.106,2433.446,4537.121,4577.345,5630.254,5842.145,8852.494,9278.207,7310.104,3887.177
CL 76:11; [M-2H](2-)@6.61,18903.704,7806.596,9064.607,6873.579,19200.3,9796.221,11108.746,13168.843,9974.357,13474.932,17921.08,20612.371,16010.377,10944.383,6343.783,14134.055,17404.439,14135.04,10241.56,13440.504,23979.744,9348.805,21318.117,21447.618,10676.663,13754.816,17384.819,11899.324,5392.347,11421.293,12179.219,17849.044,14105.71,19487.097,14415.608,9974.821,12625.207,9781.402,13828.378,23028.118,16822.402,13063.641,18792.83,18875.258,9893.926,8511.17,9552.633,13581.281,12825.74,11756.613,12813.245,9696.086,15738.754,8579.823,18171.163
CL 76:12; [M-2H](2-)@6.60,8324.426,13400.763,7248.746,8101.121,9605.663,7569.721,8880.286,12965.3,7095.485,8609.242,9388.982,10914.622,12442.53,7035.605,2222.633,14320.086,8017.656,8161.176,6762.113,5445.246,10582.385,8789.267,16242.04,9618.101,14089.047,8435.259,7851.825,9248.228,940.325,10001.825,12581.587,13071.541,14927.572,7189.708,8021.729,8249.5,6233.907,5713.049,6530.621,13712.609,12063.197,8967.291,10125.241,10139.822,5129.039,11785.179,5912.77,10667.477,7174.178,11819.046,7900.412,8179.044,9408.165,8969.854,9232.757
CL 76:3; [M-2H](2-)@6.44,7450.086,11632.192,8081.078,7873.974,13699.546,10347.061,12021.63,10380.969,9503.293,9493.688,8961.426,13397.176,14335.453,18017.257,5154.961,10350.705,11064.954,11602.904,7367.103,11073.959,7377.885,10846.102,23314.933,24047.521,9087.889,17435.452,11402.006,8197.862,8852.785,10564.532,14452.203,10920.774,16648.645,15453.289,7412.883,9414.711,25140.943,11489.69,14020.499,13699.613,10697.224,12139.508,11684.708,11671.793,6356.783,12715.911,15867.637,10204.477,8721.944,9359.163,10112.976,7067.222,9706.639,13048.257,8057.8
CL 76:5; [M-2H](2-)@6.22,4837.001,5602.781,6030.949,7353.158,5159.945,7588.57,13048.367,8827.414,5797.731,7856.431,9515.45,6562.272,11147.177,5722.906,5757.476,12281.946,13060.131,13315.063,10329.454,13288.75,16416.213,19583.61,16396.445,8607.16,5652.322,5364.584,18989.365,5968.668,3589.892,11503.048,5242.892,9665.799,8649.988,13601.464,3126.503,5520.041,7194.412,7137.477,15893.553,8846.347,24539.37,4678.093,9309.92,23071.877,7962.346,4562.058,5765.919,12516.803,10928.765,10587.229,8010.447,10585.379,8997.397,14420.183,10539.572
CL 76:5; [M-2H](2-)@6.87,19365.924,10400.775,14681.496,8223.51,12360.04,13457.477,14127.377,22000.765,11265.672,14905.752,13631.206,13759.943,20090.564,15123.572,10276.906,13337.253,10181.681,6467.934,12458.556,10228.834,10917.625,8810.028,12563.483,12295.061,7845.047,18405.259,19012.642,17020.203,2536.706,16312.346,16370.144,15352.864,16355.881,12858.171,9780.714,12975.68,11663.73,12315.67,13145.055,17299.447,11619.758,14328,15080.999,10284.414,7793.304,12054.664,8979.527,17966.665,12096.935,11019.857,10451.568,8878.869,15732.953,13289.287,8344.572
CL 76:7; [M-2H](2-)@7.32,1776.8364,2877.279,829.6714,1255.6706,4284.8022,3853.496,9696.6977,6877.1242,6118.6351,3015.0035,5528.7129,3087.5781,12914.5785,4288.9266,1119.9097,6054.7162,1515.1967,3462.037,1326.8065,4630.6006,2621.1975,7043.2384,5569.0923,5427.3737,6270.9005,4827.7668,9906.0373,10701.2874,1442.8109,2996.934,4132.3295,5802.8744,4965.0396,2234.159,4620.2985,4374.5148,2617.5546,3563.5486,7608.254,10834.2768,6188.0408,3837.1242,3084.9211,5210.5379,4219.2423,2233.7524,4707.1243,4308.4336,5287.304,4674.0036,3654.0816,5406.3155,8220.021,9828.7946,4396.1205
