Sample,Ctrl_BKS_2202,Ctrl_BKS_2203,Ctrl_BKS_2206,Ctrl_BKS_2211,HF_BKS_2214,HF_BKS_2216,HF_BKS_2217,HF_BKS_2218,Ctrl_BKS_db+_2225,Ctrl_BKS_db+_2226,Ctrl_BKS_db+_2227,Ctrl_BKS_db+_2231,HF_BKS_db+_2239,HF_BKS_db+_2241,HF_BKS_db+_2242,HF_BKS_db+_2243,Ctrl_BL6_2249,Ctrl_BL6_2250,Ctrl_BL6_2251,Ctrl_BL6_2252,HF_BL6_2260,HF_BL6_2261,HF_BL6_2262,HF_BL6_2266,Ctrl_BL6_db+_2273,Ctrl_BL6_db+_2274,Ctrl_BL6_db+_2275,Ctrl_BL6_db+_2279,HF_BL6_db+_2286,HF_BL6_db+_2287,HF_BL6_db+_2288,HF_BL6_db+_2289,Ctrl_BTBR_2292,Ctrl_BTBR_2293,Ctrl_BTBR_2297,Ctrl_BTBR_2298,HF_BTBR_2306,HF_BTBR_2307,HF_BTBR_2308,HF_BTBR_2309,Ctrl_BTBR_ob+_2316,Ctrl_BTBR_ob+_2317,Ctrl_BTBR_ob+_2318,Ctrl_BTBR_ob+_2320,HF_BTBR_ob+_2329,HF_BTBR_ob+_2331,HF_BTBR_ob+_2333,HF_BTBR_ob+_2334,Tissue_Test Pool_Positive_01,Tissue_Test Pool_Positive_02,Tissue_Test Pool_Positive_03,Tissue_Test Pool_Positive_04,Tissue_Test Pool_Positive_05,Tissue_Test Pool_Positive_06,Tissue_Test Pool_Positive_07
IS TG 51:0; [M+NH4]+,2015778.6,1462898.7,2510465.6,1605314.8,918459.4,5319419.3,1235290.7,1118807.8,1260882.9,1245793.3,1317337.5,1836591.2,885495.2,573331.5,1058114.8,235085.7,1848805.4,1772038.5,858371.6,1761391.4,938735.8,491454.8,176957.3,1089118.6,3128868.6,4056472.8,1238425.8,1819458,1342220.9,467909.9,1255777.4,675643.3,2520366.3,1645829.3,791391.4,1699927,3664090.4,1812072.8,244223.7,2060924.4,815151.5,4122944.9,3322771.2,1435956,980546,894369.3,1237486,1009125.5,3128102.8,2175432.9,1966894.5,1949045.7,1246881.5,675813,495153.9
CE(16:0); [M+NH4]+@11.01,2849.1786,11298.2604,3539.6607,1183.7156,3546.6063,1362.7498,17888.0821,4370.3719,3428.2263,3734.5007,3919.673,480.9506,3545.8673,1954.2936,1750.4991,5449.4888,2726.778,605.414,947.1048,646.6964,15303.5328,1637.7768,1687.8401,741.2986,2479.4269,3617.0338,4382.7688,3038.2005,2250.4429,909.0508,1110.5255,525.0681,1068.091,3189.4343,1027.2242,3355.6732,1303.3876,3565.2044,3060.4626,8127.2507,1078.832,65438.8456,923.3364,3338.1264,64031.6271,2651.2764,103142.485,3839.293,1198.8533,1384.3424,3787.2822,2425.9849,1974.7122,2986.1428,6273.6009
CE(16:1); [M+NH4]+@10.70,1909.7988,598.997,736.217,654.4884,245.2195,1794.0273,452.7744,1604.4064,1112.6554,1228.9274,1111.5086,2126.3609,871.9186,1389.4388,3351.3811,871.21,1500.1655,1497.0293,1067.7627,997.2017,319.6443,763.8799,1222.7288,715.902,660.3515,240.8605,1221.2918,871.6778,499.9084,1216.6106,412.003,725.8221,880.4808,1195.9891,680.6112,862.3346,482.2309,188.3122,558.8809,1124.7089,764.543,659.4233,770.5719,864.9068,320.8349,1110.3962,739.4756,460.9961,278.6586,1533.3124,1527.0569,312.1624,1880.8054,2327.6456,1294.9457
CE(18:1); [M+NH4]+@11.06,11764.421,2681.653,13067.108,4330.812,4996.027,1487.678,1667.731,6917.063,11140.314,5225.14,6466.423,11049.712,6988.957,4488.169,8851.008,3599.668,5018.44,11361.045,2992.467,4192.026,3946.489,2372.27,2651.407,4986.247,4670.12,1499.277,3856.065,4097.868,2557.435,1631.938,4998.78,2629.819,6555.631,4097.174,2827.213,3599.546,2268.916,2124.424,4926.83,4556.691,3737.205,2507.203,1791.614,2789.822,9195.41,2935.812,6251.848,10960.17,6777.675,2274.561,3183.524,4222.735,4218.312,3045.03,5754.303
CE(18:2); [M+NH4]+@13.05,257.528148,44.500851,118.636019,21.216217,1685.356388,53.110865,60.023958,110.138565,26.305028,44.205145,22.842148,237.000247,89.687842,58.664324,199.257621,79.084048,6.750682,216.587129,77.069662,110.717055,32.215236,33.507264,214.80695,28.917512,106.72824,53.659795,13.325537,34.643054,149.428727,148.001821,96.80202,4.52418,35.349666,46.728284,173.470046,163.006912,155.051318,78.835158,53.319077,32.497017,176.645942,229.068196,161.120642,180.417103,15.746307,220.291538,171.621259,34.49588,90.258566,495.135352,179.955624,273.610222,31.381814,14.707446,244.635128
CE(20:3); [M+NH4]+@10.83,910.25144,866.94589,1977.06075,309.24274,473.3755,136.65846,484.50799,1136.97765,757.93306,171.58139,366.40124,1098.21314,1683.31699,33.48773,230.15655,827.98793,1637.11586,2761.59218,2116.54179,2321.14138,816.82312,578.22474,1033.3566,898.068,719.77992,417.90047,893.9059,1295.54553,814.30105,869.27468,1404.07,387.83756,1101.63438,448.84013,865.86425,504.71124,959.08374,392.70086,1386.41229,561.80857,912.89508,570.74134,1256.57425,105.27479,727.77467,678.49647,517.19757,445.36347,991.54503,2274.1457,1360.51705,798.74166,1025.87496,1732.83487,1396.42462
CE(22:4); [M+NH4]+@10.91,2002.90074,1288.54886,5367.2856,1674.14229,919.92259,3442.5708,959.10698,1827.55976,3404.28773,868.33432,2994.91907,7746.23774,3277.82536,696.75625,1310.11454,1587.38555,1949.75329,2071.79798,5297.16591,2965.67839,1010.39227,1239.6422,1180.70432,2450.85458,630.45281,1142.45718,1992.7999,785.9457,937.68858,727.74116,2006.61853,490.33548,653.03768,429.8506,335.75195,867.56956,1828.93629,682.94611,966.96781,1137.04319,802.02742,1074.86055,240.20548,742.17492,867.83877,60.66654,765.36461,557.17142,1095.65046,1248.93798,2367.00868,275.29502,1685.64949,5821.06632,3595.87567
CerP 44:2; [M+H]+@7.43,624601.8,377041.5,597642.4,617264.7,610230.6,549547.5,580034.8,525589.2,415328.4,515986,389710.5,438374.9,352866.7,529443.6,750711.1,696519.3,531039.3,416787.6,286589,471345.6,478044.8,629182.9,515458.8,282298.3,517013.9,598861.5,553475.9,662305.1,506965.1,504940.4,534998.4,475929,490243.4,765611.9,874342.4,803781.9,993682.3,697169.5,626679.8,835493.8,903461.2,764095.9,797054.9,589803.4,733333.6,833663.5,770353.9,720952.3,769905.9,632042.1,601698.1,549930.3,506770.2,397095.6,444954.1
DG 29:0; [M+NH4]+@5.41,2203.064124,0.9712051,360.3282714,159.2632721,258.6052796,524.5342611,331.3497869,1052.579415,57.2231088,849.3040809,659.8514327,266.1152083,71.4213301,104.574854,848.0233196,124.7948264,653.7752722,640.3694,212.8387113,868.205399,31.5818457,421.9773925,116.7617725,5.5013821,147.2246712,81.4277914,86.7678334,234.4787249,62.3098631,616.6365994,1141.419391,35.2481656,37.154083,74.3771752,337.2986962,69.7816396,157.7794671,220.4407726,1256.834296,265.2744533,615.0422435,145.2741849,490.6966837,697.321716,277.3144412,695.6598362,152.9989086,173.7041533,170.6631332,138.9649601,228.1762173,28.7114752,1124.401361,120.3891817,273.270516
DG 30:0; [M+NH4]+@7.46,3416.125,4494.792,1129.2573,6863.3068,2653.3427,3907.2765,8476.8162,3136.9965,2879.2285,13110.0862,3145.3062,3575.3953,2694.8691,4608.4067,3501.2782,5698.7578,3458.1134,5500.5426,1846.7944,970.2148,3136.8504,2785.8124,3126.0786,2358.341,3802.0275,6605.7895,5260.3466,4637.5414,3024.4291,1451.5981,3390.0204,4007.2018,7834.5521,6274.2547,13250.5882,6532.8702,2268.047,2249.698,6530.535,7230.552,9819.3223,5638.3423,6090.9658,7389.9807,4388.453,4156.8996,3211.9871,7049.4643,3036.241,6743.7985,1487.8668,6765.4313,7100.2803,2818.9634,2121.4493
