"Sample","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"PC 44_5",4233.94117535714,8182.79665892857,7560.55331428571,6769.99999642857,5707.80606535714,2200.30958714286,4440.50417821429,3904.26020160714
"PC 44_9",5510.25820196429,5083.32325839286,3598.08826178571,3797.53521178571,5380.08657803571,3698.57423714286,7674.84652875,4440.50417821429
"PC 42_1",6547.23283035714,8453.61662321429,5380.08657803571,7446.81342910714,3698.57423714286,4972.19124428571,4972.19124428571,2409.38093892857
"PC 38_9",5707.80606535714,9828.88380535714,7674.84652875,3598.08826178571,9198.65279285714,4677.01265857143,6413.77860446429,6173.28736053571
"PC 44_11",10480.6037157143,13160.214875,10296.9797839286,5510.25820196429,18324.2519410714,10296.9797839286,10147.4543035714,14429.5051482143
"PC 44_8",2409.38093892857,4859.26014035714,2200.30958714286,3481.14064946429,6074.70763767857,3904.26020160714,7958.53787553571,2738.26377142857
"PC 38_0",5932.3872675,9198.65279285714,5276.15300892857,7560.55331428571,10480.6037157143,4565.76887392857,9064.79783035714,9666.19391607143
"plasmenyl-PC 18_0",263002.767857143,233684.990357143,257841.348571429,230115.201964286,276026.942321429,257841.348571429,180852.8255,271658.989642857
"plasmenyl-PC 38_0",93520.8039821429,120778.945660714,89732.2299821428,89732.2299821428,122175.508571429,75446.9514642857,56548.0280714286,104925.049285714
"plasmenyl-PC 20_0",11256.0242008929,22499.7124464286,14138.3182741071,22825.9122232143,23115.1019,20584.3950607143,9923.36095803572,17337.6122276786
"plasmenyl-PC 38_1",91027.3493928571,100478.048964286,91027.3493928571,117821.062892857,96672.7195,71418.1367142857,103280.380357143,100478.048964286
"plasmenyl-PC 40_0",20701.8814285714,20896.0796607143,24878.3242321429,16562.38995,15837.7024571429,15000.8127196429,19508.9562589286,25187.8067964286
"plasmenyl-PC 40_3",7818.80072071429,14251.4973392857,8321.50644589286,8321.50644589286,21870.113375,9518.17948142857,17648.0953017857,11187.2991785714
"plasmenyl-PC 24_0",1429.82686803571,2962.86339982143,1208.25424607143,1801.38623892857,2200.30958714286,1583.11261982143,1801.38623892857,1583.11261982143
"plasmenyl-PC 38_5",8709.31950178571,10017.8381107143,8453.61662321429,9518.17948142857,10017.8381107143,13160.214875,14429.5051482143,9064.79783035714
"plasmenyl-PC 40_5",6173.28736053571,7674.84652875,5187.78708392857,5083.32325839286,8321.50644589286,7560.55331428571,10480.6037157143,10296.9797839286
"PE 36_4",208476.134642857,212703.797678571,252427.242857143,217027.624642857,151750.858928571,137903.137857143,177587.820892857,197317.689285714
"PE 38_6",316463.574178571,263002.767857143,377003.085,329361.089857143,169170.56625,201258.031607143,306250.888214286,243308.448035714
"PE 36_3",290126.623517857,285347.296428571,435166.857857143,342575.355107143,164340.867678571,197317.689285714,300330.617678571,220961.976607143
"PE 40_7",155129.416142857,141663.135,164340.867678571,157757.314821429,101877.901339286,91027.3493928571,141663.135,116331.312910714
"PE 34_2",122175.508571429,116331.312910714,174443.509642857,116331.312910714,79587.1851607143,95086.8434821429,171733.162857143,134721.242857143
"PE 38_3",87020.9964285714,117821.062892857,137903.137857143,129249.328392857,56548.0280714286,119141.037589286,157757.314821429,69235.555
"PE 40_6",85871.8150892857,127190.990535714,134721.242857143,136258.970214286,50560.2420107143,116331.312910714,148082.963214286,65810.4067678571
