"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"TG 50_5",184039.758214286,109734.807660714,148082.963214286,38739.4274821429,48140.8671607143,34346.9940660714,87020.9964285714,62397.9615714286
"TG 56_6",1211694.65464286,847475.440892857,613608.007821429,613608.007821429,393477.473428571,708525.935696429,994300.145714286,708525.935696429
"TG 56_4",477320.170892857,281397.249821429,266987.788392857,153655.769107143,174443.509642857,257841.348571429,377003.085,271658.989642857
"TG 52_4",459518.717321429,638831.869375,708525.935696429,217027.624642857,377003.085,386893.902142857,518741.019642857,335816.517321429
"TG 56_2",100478.048964286,60928.3265178571,44872.1232142857,25885.5997321429,58039.6899285714,97910.0930892857,112896.958089286,99141.5412678571
"TG 58_6",155129.416142857,99141.5412678571,51078.9281285714,60032.3102321429,53603.7779642857,123774.517142857,190104.917589286,106251.872142857
"TG 58_9",169170.56625,146110.468035714,123774.517142857,190104.917589286,95086.8434821429,127190.990535714,174443.509642857,123774.517142857
"TG 56_3",114718.668821429,107961.024285714,100478.048964286,75446.9514642857,80728.0989821429,91027.3493928571,134721.242857143,96672.7195
"TG 54_6",1830197.00892857,1479117.02589286,1272932.56785714,729938.209285714,679997.608267857,994300.145714286,1830197.00892857,994300.145714286
"TG 56_8",1401515.98839286,753683.109821429,496519.185875,414307.393392857,335816.517321429,583411.744732143,886650.390178571,485844.163392857
"TG 56_5",679997.608267857,466485.172642857,393477.473428571,322976.941964286,226122.400535714,322976.941964286,571729.962142857,377003.085
