"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6"
"DG 30:1"," [M+NH4]+@6.90",7181.06267139208,1841.90731019952,7830.0347096027,7181.06267139208,9315.48313178483,8253.97862949947,6737.60235618507,4690.18976199036,4033.57837199241,11970.1854289872,6827.72317715027,8031.41988129279,4033.57837199241,5677.53512080746,7446.47496056903,6986.65352454895,10828.7381983571,4431.89536826276,7181.06267139208,7248.00547219934,7717.57215669645,1008.0225270837,9003.97914838529,11633.1525248554,10828.7381983571,5078.54572133119,2855.25124036555,2526.69052478253,1744.8986397575,2133.5277537567,2165.41334899486,2723.50919798186,1356.2504283063,2526.69052478253,2888.20130516259,4690.18976199036,3512.76359261794,625.945831006615,1275.09920477369,2990.93669150468,2412.99157743283,1181.43716573132,556.009742992647,1066.27728321814,11052.2513510666,926.677194824214,1310.71857019807,951.55816296729,4851.37058862409,3871.3772013047,5597.29459016579,4566.45164615393,5256.26325178087,3684.63961635496,5078.54572133119
"DG 30:2"," [M+NH4]+@6.43",4523.81938229584,2463.72976106722,3871.3772013047,12371.1538903283,4033.57837199241,6944.29567652905,3825.95664015282,4851.37058862409,2819.37281518542,4851.37058862409,4387.32715422547,4387.32715422547,3724.27361308008,3548.58298124476,3073.38796754991,3414.40905155836,2819.37281518542,1376.14463056216,2274.48627613108,3148.91292249763,2631.50820672498,2349.87217094041,2349.87217094041,4523.81938229584,2366.94818681383,9235.46056029495,10234.0226500262,6212.89145658457,3512.76359261794,5677.53512080746,3871.3772013047,4523.81938229584,4033.57837199241,2746.29622424888,1711.36237044589,2296.18709518999,3825.95664015282,1711.36237044589,1517.57027202074,4690.18976199036,2723.50919798186,2412.99157743283,1409.42199173385,2888.20130516259,4363.53746106577,2274.48627613108,2412.99157743283,3021.7095752333,5677.53512080746,5450.01206490267,4071.23124662213,4071.23124662213,3933.98877819309,4315.69286789868,3933.98877819309
"DG 30:3"," [M+NH4]+@6.00",2016.78089022534,1356.2504283063,2723.50919798186,9116.96634196858,2296.18709518999,2576.24005045038,1925.48406474703,3414.40905155836,1610.30246045259,1744.8986397575,1744.8986397575,1517.57027202074,1823.57856873329,1489.26020830246,899.044413759908,2274.48627613108,865.405251708266,816.88161587436,388.959228370039,625.945831006615,899.044413759908,1448.70921663382,1008.0225270837,625.945831006615,792.668621563319,3968.82427597725,6112.19420364619,5597.29459016579,2763.26955216501,899.044413759908,2576.24005045038,2384.9094953177,2914.5716884683,816.88161587436,1640.88491618403,1032.09039381935,1992.79957348893,1202.8325934515,772.591738737534,2324.59129354116,1925.48406474703,1925.48406474703,756.675442748719,1295.87866096083,440.860440874608,1214.09548181217,1640.88491618403,2711.87506641911,1640.88491618403,2063.34429872961,1763.29903418314,1925.48406474703,2746.29622424888,2121.38240169709,2526.69052478253
"DG 32:6"," [M+NH4]+@5.57",1181.43716573132,411.857620228863,1275.09920477369,2631.50820672498,1841.90731019952,556.009742992647,652.014498258233,1640.88491618403,411.857620228863,1160.54267482823,698.43541324027,1711.36237044589,816.88161587436,2349.87217094041,1333.1413460065,1202.8325934515,544.221336627261,411.857620228863,865.405251708266,608.179116249848,544.221336627261,1160.54267482823,229.267379420074,348.253380980336,388.959228370039,2723.50919798186,3791.74057775684,3791.74057775684,951.55816296729,698.43541324027,1008.0225270837,1376.14463056216,1066.27728321814,625.945831006615,671.690912655492,1160.54267482823,1823.57856873329,492.551333941507,1578.23701615733,2775.60599579203,504.415032282568,492.551333941507,348.253380980336,1236.73503590444,492.551333941507,492.551333941507,440.860440874608,2349.87217094041,1214.09548181217,1032.09039381935,967.493285690812,1763.29903418314,1310.71857019807,1640.88491618403,1214.09548181217
"DG 33:0"," [M+NH4]+@8.16",1578.23701615733,3724.27361308008,1659.52222452611,1422.03743606239,2082.10089015757,2274.48627613108,2194.55021318974,951.55816296729,2711.87506641911,2855.25124036555,2238.01365217653,2526.69052478253,1744.8986397575,1992.79957348893,2107.3595663576,2444.07630078938,6481.37711101783,2497.42925529389,4606.09519097871,1784.75471519342,2253.41289796525,3640.97872960073,6018.64947411107,2990.93669150468,5499.30928878379,3414.40905155836,2274.48627613108,2107.3595663576,3148.91292249763,3263.31706892546,2631.50820672498,3021.7095752333,3488.07484525728,4108.57150185707,4606.09519097871,3933.98877819309,3791.74057775684,1925.48406474703,2990.93669150468,2914.5716884683,3488.07484525728,3340.27121100111,2631.50820672498,2819.37281518542,2349.87217094041,2651.01698708592,3204.28483972103,2444.07630078938,2349.87217094041,2216.95286968574,2349.87217094041,2150.65085523474,1593.08427456051,1967.98764251771,2763.26955216501
"DG 33:2"," [M+NH4]+@7.31",25840.7899752339,26384.9106305458,23994.8989578161,20917.2201021667,21359.6461597065,33432.963019786,26954.2584921167,21955.3065881794,22368.5936166911,31780.529422496,29098.7429507766,23285.0086005339,25140.6987545294,23994.8989578161,17674.5104604884,21359.6461597065,25840.7899752339,17674.5104604884,25140.6987545294,25140.6987545294,22806.8163709131,24440.1162705759,31780.529422496,27466.5295318216,24440.1162705759,20489.9222612137,12371.1538903283,33432.963019786,20110.2922438145,18166.6226030207,31780.529422496,40473.1871602372,22806.8163709131,34344.8502303868,33432.963019786,29098.7429507766,41464.3178917538,19565.0653679824,25140.6987545294,30343.1142901674,36831.9509883591,22806.8163709131,25140.6987545294,19058.258001601,31044.5978948227,32856.9614001071,30343.1142901674,28820.2915305852,28220.663034298,28220.663034298,25140.6987545294,24440.1162705759,26954.2584921167,27466.5295318216,35356.0511854785
"DG 34:0"," [M+NH4]+@7.54",2763.26955216501,2526.69052478253,3825.95664015282,3178.84755895613,4658.99882366799,2933.8102000047,3488.07484525728,2954.96209743807,3381.53356686189,2792.16641440127,2775.60599579203,2746.29622424888,3582.78283814596,3968.82427597725,2888.20130516259,2711.87506641911,3021.7095752333,3204.28483972103,3234.7581157626,2412.99157743283,3757.47925791549,2121.38240169709,3757.47925791549,3442.63663383301,3968.82427597725,4809.58357481659,4266.05355737087,3055.71176991106,3582.78283814596,3968.82427597725,2954.96209743807,3307.77124437562,2150.65085523474,3488.07484525728,3307.77124437562,3640.97872960073,3098.33124903292,2238.01365217653,1784.75471519342,3488.07484525728,2194.55021318974,2990.93669150468,2296.18709518999,2349.87217094041,3178.84755895613,2763.26955216501,2296.18709518999,2238.01365217653,2253.41289796525,3340.27121100111,1967.98764251771,2723.50919798186,2990.93669150468,2914.5716884683,2631.50820672498
"DG 34:4"," [M+NH4]+@6.83",25140.6987545294,12859.732335181,32856.9614001071,32856.9614001071,26384.9106305458,32856.9614001071,24440.1162705759,18520.3363245616,17674.5104604884,32856.9614001071,35029.180799929,19565.0653679824,22368.5936166911,20917.2201021667,20110.2922438145,16398.9150415773,15763.3687217144,6212.89145658457,7588.59786689119,10940.7823372663,10940.7823372663,10940.7823372663,9807.58199609661,11514.8733047935,14136.5796460737,30343.1142901674,27466.5295318216,23994.8989578161,17931.284221945,20917.2201021667,21955.3065881794,26384.9106305458,17289.7904010003,19058.258001601,17931.284221945,20110.2922438145,24440.1162705759,8590.10472840768,16137.634013348,27466.5295318216,26954.2584921167,10828.7381983571,3640.97872960073,7921.04733750395,19282.3501521796,10114.6473977691,7717.57215669645,13573.8301418147,18166.6226030207,19565.0653679824,21955.3065881794,20110.2922438145,16398.9150415773,20917.2201021667,21955.3065881794
"DG 35:3"," [M+NH4]+@7.41",65411.1871387707,57656.0640663599,60851.666002477,35356.0511854785,45075.3780566745,73104.0557603158,74711.6316580016,54129.4581072229,36018.5583491844,71392.0823432206,73104.0557603158,60851.666002477,69043.8616110691,41464.3178917538,40473.1871602372,32856.9614001071,45075.3780566745,45075.3780566745,35029.180799929,46168.3328830869,42603.1113185256,35356.0511854785,37606.8448428336,37606.8448428336,62976.8967742018,35029.180799929,35356.0511854785,40473.1871602372,39263.3205847908,34344.8502303868,71392.0823432206,88449.4122228755,41464.3178917538,62976.8967742018,79213.7221080975,57656.0640663599,112487.691855353,27466.5295318216,38237.6486797862,49734.025777868,59201.6588274221,33432.963019786,28220.663034298,24440.1162705759,49734.025777868,55951.1004690342,41464.3178917538,33432.963019786,54129.4581072229,54129.4581072229,65411.1871387707,62976.8967742018,65411.1871387707,65411.1871387707,65411.1871387707
"DG 35:4"," [M+NH4]+@7.07",5234.7527711077,6568.74646067273,10828.7381983571,11883.0535993216,9503.48399080236,8651.41735427099,10441.8264587194,9430.7525966114,6212.89145658457,3488.07484525728,8651.41735427099,6568.74646067273,4917.30150840707,4523.81938229584,1784.75471519342,1593.08427456051,2194.55021318974,2463.72976106722,3442.63663383301,2723.50919798186,1861.51048336748,6615.97621860381,1744.8986397575,2384.9094953177,2349.87217094041,11514.8733047935,4606.09519097871,7347.37161177832,8651.41735427099,11633.1525248554,8881.26991652829,12617.9747302927,10234.0226500262,11389.5918535874,13265.0160448372,5450.01206490267,15576.6245390726,3825.95664015282,4523.81938229584,6615.97621860381,12371.1538903283,9003.97914838529,3098.33124903292,6212.89145658457,1535.07870355577,7830.0347096027,7521.65635821746,7717.57215669645,4690.18976199036,7830.0347096027,7446.47496056903,8590.10472840768,6376.40094562033,3871.3772013047,5256.26325178087
