"Class","Carbon","Double_bond","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"PC","40","6"," [M+H]+@6.93",40723.3977358019,78694.4983954365,59352.6711444856,111807.146445088,38502.1757732035,55093.0072476975,93786.8802149398,43848.29694985,75897.8002485659,55093.0072476975,53213.455248384,42125.3483244454,44618.4280694884,46717.1235449292,42890.1167258328,71534.9288025654,75897.8002485659,100400.488359773,145887.157294554,96361.5720936196,93786.8802149398,100400.488359773,69576.7601220614,108936.095583913,81449.0277045762,81449.0277045762,104090.919482063,301137.914916468,121471.51966599,100400.488359773,69576.7601220614,89738.1247179249,81449.0277045762,75897.8002485659,81449.0277045762,84641.5328138281,89738.1247179249,93786.8802149398,78694.4983954365,81449.0277045762,171136.182335375,93786.8802149398,111807.146445088,93786.8802149398,100400.488359773,115070.968398203,96361.5720936196,84641.5328138281
"PC","33","2"," [M+Na]+@6.18",334764.905306531,111807.146445088,382729.005273053,249349.9543385,262934.409024127,317548.760513688,199472.742024728,317548.760513688,349336.505786575,301137.914916468,317548.760513688,399352.741034576,382729.005273053,227051.026011725,262934.409024127,199472.742024728,483347.455908846,399352.741034576,382729.005273053,334764.905306531,212232.660522217,212232.660522217,249349.9543385,334764.905306531,334764.905306531,249349.9543385,349336.505786575,317548.760513688,199472.742024728,249349.9543385,349336.505786575,301137.914916468,301137.914916468,262934.409024127,212232.660522217,249349.9543385,127405.476958191,117866.977681102,212232.660522217,127405.476958191,227051.026011725,96361.5720936196,159510.921494059,121471.51966599,184029.606908086,150964.942365057,134306.796007648,199472.742024728
"PC","38","1"," [M+H]+@8.13",527378.320838548,643967.830815935,501264.134936585,527378.320838548,460567.265636538,790483.825317275,501264.134936585,643967.830815935,1112769.86069723,643967.830815935,882924.435937889,882924.435937889,981235.41875302,738451.164603208,501264.134936585,460567.265636538,501264.134936585,643967.830815935,643967.830815935,418549.407143566,483347.455908846,281192.863652447,418549.407143566,527378.320838548,738451.164603208,527378.320838548,643967.830815935,527378.320838548,527378.320838548,501264.134936585,790483.825317275,790483.825317275,738451.164603208,643967.830815935,527378.320838548,527378.320838548,418549.407143566,527378.320838548,501264.134936585,501264.134936585,527378.320838548,483347.455908846,643967.830815935,460567.265636538,527378.320838548,399352.741034576,418549.407143566,501264.134936585
"PC","32","1"," [M+H]+@6.31",3459568.70113759,2113876.57185155,3852004.52864112,2113876.57185155,3459568.70113759,3852004.52864112,1885919.29891904,2755533.31492809,5699105.41038844,2755533.31492809,3459568.70113759,3852004.52864112,3852004.52864112,1506748.41479677,1885919.29891904,1506748.41479677,3459568.70113759,2113876.57185155,2113876.57185155,2113876.57185155,981235.41875302,882924.435937889,1234820.67653725,1885919.29891904,1885919.29891904,1506748.41479677,2113876.57185155,1885919.29891904,981235.41875302,1234820.67653725,1506748.41479677,1112769.86069723,2755533.31492809,3459568.70113759,2755533.31492809,2755533.31492809,1112769.86069723,1885919.29891904,1885919.29891904,1234820.67653725,2113876.57185155,1506748.41479677,2755533.31492809,1506748.41479677,1506748.41479677,1234820.67653725,981235.41875302,1506748.41479677
"PC","38","6"," [M+H]+@6.28",382729.005273053,790483.825317275,399352.741034576,738451.164603208,483347.455908846,527378.320838548,981235.41875302,418549.407143566,981235.41875302,527378.320838548,981235.41875302,418549.407143566,1112769.86069723,483347.455908846,399352.741034576,501264.134936585,981235.41875302,981235.41875302,1112769.86069723,1112769.86069723,790483.825317275,1506748.41479677,981235.41875302,1234820.67653725,981235.41875302,790483.825317275,1112769.86069723,1112769.86069723,1506748.41479677,1112769.86069723,1112769.86069723,1234820.67653725,882924.435937889,882924.435937889,738451.164603208,738451.164603208,527378.320838548,790483.825317275,882924.435937889,643967.830815935,1112769.86069723,738451.164603208,790483.825317275,643967.830815935,643967.830815935,738451.164603208,501264.134936585,790483.825317275
"PC","37","0"," [M+H]+@8.29",11901.90028519,13433.7483605795,21130.2726736133,9250.23511778647,10269.0035719441,25188.667608948,11901.90028519,15544.6092995382,11511.7284327243,19877.2411279776,17160.2916295025,14273.0395612304,13433.7483605795,12602.7594101332,30098.7967820094,19597.2107659782,13622.674386754,22426.4691104843,15027.1406563997,16835.2401729163,10269.0035719441,14779.9017017912,12953.4281950997,11669.9680819941,15544.6092995382,11220.6903621017,15544.6092995382,12424.5890532244,15027.1406563997,15776.9599027708,12191.6102211143,12424.5890532244,12191.6102211143,14273.0395612304,12036.3041031809,13433.7483605795,26249.1555971962,27642.6323399554,10871.1086945871,15544.6092995382,9656.42026533208,11511.7284327243,12036.3041031809,11073.8302538504,21130.2726736133,11511.7284327243,18761.9872683988,13984.4095312442
"PC","38","3"," [M+H]+@7.32",50349.9660036893,42890.1167258328,53213.455248384,47712.353079771,62677.1321799159,59352.6711444856,51683.3040683137,73860.6129032848,60911.4337591323,57697.3600365239,51683.3040683137,55093.0072476975,71534.9288025654,48946.973562115,71534.9288025654,41438.2234282091,71534.9288025654,69576.7601220614,73860.6129032848,69576.7601220614,55093.0072476975,50349.9660036893,66207.6842627991,59352.6711444856,56627.3693233835,48946.973562115,69576.7601220614,55093.0072476975,60911.4337591323,73860.6129032848,66207.6842627991,73860.6129032848,36296.6832188317,45700.5340760607,37829.2298220984,40723.3977358019,44618.4280694884,40723.3977358019,51683.3040683137,45700.5340760607,47712.353079771,29551.3434109173,34456.8532031332,47712.353079771,50349.9660036893,56627.3693233835,45700.5340760607,56627.3693233835
"PC","44","4"," [M+H]+@8.82",139440.374509839,46717.1235449292,145887.157294554,159510.921494059,139440.374509839,212232.660522217,190622.324347271,150964.942365057,139440.374509839,150964.942365057,139440.374509839,159510.921494059,121471.51966599,145887.157294554,121471.51966599,73860.6129032848,111807.146445088,150964.942365057,301137.914916468,165366.941305688,227051.026011725,139440.374509839,165366.941305688,212232.660522217,212232.660522217,212232.660522217,165366.941305688,145887.157294554,190622.324347271,150964.942365057,150964.942365057,134306.796007648,190622.324347271,117866.977681102,108936.095583913,184029.606908086,145887.157294554,249349.9543385,165366.941305688,150964.942365057,134306.796007648,177378.456157861,227051.026011725,25566.3418233348,190622.324347271,165366.941305688,25188.667608948,177378.456157861
"PC","40","8"," [M+H]+@5.96",32759.5566592425,40723.3977358019,29551.3434109173,53213.455248384,35687.5315995651,33357.6917264466,67729.5447507206,46717.1235449292,48946.973562115,33357.6917264466,66207.6842627991,32759.5566592425,67729.5447507206,56627.3693233835,55093.0072476975,30098.7967820094,78694.4983954365,57697.3600365239,59352.6711444856,64255.024265003,29070.8716162906,108936.095583913,42125.3483244454,32759.5566592425,46717.1235449292,24364.8481559943,60911.4337591323,117866.977681102,73860.6129032848,51683.3040683137,111807.146445088,108936.095583913,33357.6917264466,34456.8532031332,33855.2150065753,21130.2726736133,32362.2856604165,19877.2411279776,35687.5315995651,29070.8716162906,84641.5328138281,15544.6092995382,24808.7812819412,23633.1281659734,28171.2457107318,42890.1167258328,22426.4691104843,29551.3434109173
"PC","35","4"," [M+H]+@6.08",27391.3439216306,30332.9313053547,26502.8774421331,18395.2684594584,23442.5894360789,16127.4413477761,30782.9282569807,23442.5894360789,27906.9390253436,23798.665018767,23084.9878401862,27391.3439216306,27391.3439216306,21280.1043628229,19737.2259469779,14408.1800172435,23084.9878401862,20971.4725626322,19737.2259469779,20971.4725626322,17483.3389383368,25377.5047161414,20071.8800367991,34757.5057090919,19737.2259469779,9478.07315240884,38821.8305877971,25696.8490434775,19457.7412694708,18643.3096506968,20971.4725626322,33606.453366511,20071.8800367991,26948.327395188,24998.7244454446,33606.453366511,24164.5250137775,25696.8490434775,23442.5894360789,28392.0037718487,21280.1043628229,15876.7008051091,27391.3439216306,22672.1970423362,18111.6563744744,26502.8774421331,29825.0700964634,24998.7244454446
"PC","39","6"," [M+H]+@6.74",7147.95040523972,10584.6427257966,10708.3605223592,9539.55120058464,6129.8949135152,13122.4901870354,9025.33851411094,5170.13709765077,12036.3041031809,5956.97028339901,9250.23511778647,6692.01843259977,9146.55825922703,8153.90939767922,9899.93580826725,8501.97187969049,12602.7594101332,13622.674386754,10871.1086945871,14273.0395612304,7255.06986852259,15776.9599027708,10269.0035719441,13122.4901870354,11400.689235685,9146.55825922703,13122.4901870354,10401.9637199263,15283.1046805948,10025.0998675436,12765.0149216246,20812.672451651,13764.0908345176,20266.5189456207,12191.6102211143,9025.33851411094,15283.1046805948,22426.4691104843,9539.55120058464,18524.6320329948,15776.9599027708,23252.0507061844,10871.1086945871,14779.9017017912,10871.1086945871,18265.904885922,12036.3041031809,8306.27288841959
"PC","39","1"," [M+H]+@8.48",272063.636338287,89738.1247179249,326156.83291011,84641.5328138281,309343.337715078,121471.51966599,81449.0277045762,272063.636338287,256142.181681314,121471.51966599,238200.490175113,291165.389284457,205852.701273473,291165.389284457,326156.83291011,100400.488359773,309343.337715078,291165.389284457,93786.8802149398,366032.755529814,84641.5328138281,46717.1235449292,71534.9288025654,89738.1247179249,117866.977681102,69576.7601220614,93786.8802149398,60911.4337591323,115070.968398203,309343.337715078,117866.977681102,96361.5720936196,108936.095583913,391040.873153814,71534.9288025654,89738.1247179249,78694.4983954365,100400.488359773,84641.5328138281,59352.6711444856,67729.5447507206,71534.9288025654,104090.919482063,59352.6711444856,81449.0277045762,55093.0072476975,55093.0072476975,100400.488359773
"PC","38","2"," [M+H]+@7.65",55093.0072476975,64255.024265003,71534.9288025654,67729.5447507206,48946.973562115,78694.4983954365,69576.7601220614,71534.9288025654,78694.4983954365,69576.7601220614,69576.7601220614,81449.0277045762,69576.7601220614,64255.024265003,57697.3600365239,62677.1321799159,56627.3693233835,55093.0072476975,81449.0277045762,67729.5447507206,51683.3040683137,35058.1582150506,46717.1235449292,93786.8802149398,62677.1321799159,64255.024265003,51683.3040683137,56627.3693233835,50349.9660036893,45700.5340760607,57697.3600365239,62677.1321799159,64255.024265003,59352.6711444856,48946.973562115,66207.6842627991,71534.9288025654,96361.5720936196,71534.9288025654,55093.0072476975,51683.3040683137,50349.9660036893,59352.6711444856,46717.1235449292,59352.6711444856,45700.5340760607,56627.3693233835,57697.3600365239
"PC","40","1"," [M+Na]+@8.89",38502.1757732035,96361.5720936196,46717.1235449292,55093.0072476975,43848.29694985,75897.8002485659,75897.8002485659,37829.2298220984,51683.3040683137,60911.4337591323,56627.3693233835,48946.973562115,42125.3483244454,42125.3483244454,35058.1582150506,51683.3040683137,31442.2488365665,67729.5447507206,96361.5720936196,57697.3600365239,75897.8002485659,39693.2158278092,48946.973562115,100400.488359773,75897.8002485659,73860.6129032848,55093.0072476975,45700.5340760607,75897.8002485659,56627.3693233835,46717.1235449292,40723.3977358019,67729.5447507206,62677.1321799159,47712.353079771,69576.7601220614,46717.1235449292,78694.4983954365,57697.3600365239,62677.1321799159,48946.973562115,47712.353079771,67729.5447507206,39693.2158278092,60911.4337591323,39693.2158278092,39141.4854023907,59352.6711444856
"PC","36","4"," [M+Na]+@6.34",1963.46854508245,9025.33851411094,3896.55084432167,7014.06656003568,2156.37942301987,4934.03800334503,9539.55120058464,2931.00125011162,7336.89093972719,4484.22061029023,2557.86154264857,4100.14813598772,3083.0621834923,2975.33648175349,1821.37709910414,4681.73387176678,3989.04839581373,4812.19203976419,13122.4901870354,7443.45383524768,23252.0507061844,7909.70070228872,6303.51102655984,25566.3418233348,8306.27288841959,11073.8302538504,9539.55120058464,8153.90939767922,7255.06986852259,6031.35248547829,5470.57429724871,6692.01843259977,11220.6903621017,7650.31919781937,5804.77285342986,6214.74897190306,5470.57429724871,11220.6903621017,6031.35248547829,3674.55999256227,6129.8949135152,5564.1832631553,7255.06986852259,9539.55120058464,6932.73372785614,7147.95040523972,8892.25825710858,5564.1832631553
"PC","46","6"," [M+H]+@8.66",7761.56073148846,6129.8949135152,4980.30066002848,5642.88961301532,6932.73372785614,10708.3605223592,5241.13631563334,5241.13631563334,6692.01843259977,6932.73372785614,7909.70070228872,7443.45383524768,6932.73372785614,5328.57750433796,6853.65228039922,9025.33851411094,12036.3041031809,10401.9637199263,14779.9017017912,12036.3041031809,9025.33851411094,9539.55120058464,10401.9637199263,11511.7284327243,11073.8302538504,5642.88961301532,7147.95040523972,7014.06656003568,13984.4095312442,12953.4281950997,11220.6903621017,10708.3605223592,7255.06986852259,4749.89136860154,3465.96257684991,4038.99551503691,3896.55084432167,4567.15900552582,5241.13631563334,5709.26815810453,6214.74897190306,4425.88407080927,5956.97028339901,4176.99837683462,5564.1832631553,3424.19677856288,4567.15900552582,4227.6771360103
"PC","15","0"," [M+H]+@1.21",21701.6136049083,13764.0908345176,24364.8481559943,33357.6917264466,17574.2614698076,28171.2457107318,32759.5566592425,19877.2411279776,21429.9360520325,21701.6136049083,20499.2304299225,23964.2018715607,25566.3418233348,17574.2614698076,24364.8481559943,34456.8532031332,20812.672451651,24808.7812819412,12191.6102211143,14779.9017017912,39693.2158278092,37070.3832857624,28612.7618329656,19597.2107659782,28612.7618329656,46717.1235449292,30998.7906852614,30567.0658287001,27140.0555033059,18265.904885922,27642.6323399554,23964.2018715607,25827.3562636203,22426.4691104843,22426.4691104843,37829.2298220984,42890.1167258328,27140.0555033059,28612.7618329656,31845.302971997,35687.5315995651,51683.3040683137,39693.2158278092,42890.1167258328,41438.2234282091,37829.2298220984,43848.29694985,27642.6323399554
"PC","35","2"," [M+H]+@6.78",29070.8716162906,39141.4854023907,39141.4854023907,28171.2457107318,31845.302971997,64255.024265003,53213.455248384,35058.1582150506,46717.1235449292,31845.302971997,47712.353079771,39141.4854023907,50349.9660036893,38502.1757732035,35687.5315995651,42125.3483244454,25188.667608948,32362.2856604165,37070.3832857624,36296.6832188317,28171.2457107318,30998.7906852614,36296.6832188317,43848.29694985,35687.5315995651,35058.1582150506,27140.0555033059,23633.1281659734,37829.2298220984,38502.1757732035,40723.3977358019,51683.3040683137,40723.3977358019,36296.6832188317,23252.0507061844,21429.9360520325,36296.6832188317,42125.3483244454,30998.7906852614,42125.3483244454,21701.6136049083,28612.7618329656,31442.2488365665,25188.667608948,35687.5315995651,31442.2488365665,37829.2298220984,38502.1757732035
"PC","42","5"," [M+H]+@7.99",7650.31919781937,7650.31919781937,3674.55999256227,5170.13709765077,6692.01843259977,5564.1832631553,16835.2401729163,6853.65228039922,7650.31919781937,10025.0998675436,6476.05039304402,5060.742726822,4980.30066002848,10584.6427257966,4812.19203976419,5956.97028339901,10025.0998675436,8306.27288841959,11511.7284327243,12953.4281950997,7443.45383524768,7336.89093972719,5398.7852010843,10584.6427257966,6853.65228039922,11400.689235685,4176.99837683462,12602.7594101332,8628.29676237836,6853.65228039922,6853.65228039922,7014.06656003568,7909.70070228872,6853.65228039922,4980.30066002848,5241.13631563334,4347.40300235404,4484.22061029023,9025.33851411094,5398.7852010843,4749.89136860154,4484.22061029023,5564.1832631553,5804.77285342986,6394.59740608442,5241.13631563334,3547.05630671208,7336.89093972719
"PC","33","3"," [M+H]+@5.84",28171.2457107318,17160.2916295025,18761.9872683988,13984.4095312442,22917.9249741881,19318.2717729633,15776.9599027708,26249.1555971962,14543.3204732565,21130.2726736133,21429.9360520325,22426.4691104843,12602.7594101332,10401.9637199263,10269.0035719441,8153.90939767922,19107.0742967328,23252.0507061844,6394.59740608442,10871.1086945871,11901.90028519,11220.6903621017,15976.4417074473,7521.44196042592,10871.1086945871,7761.56073148846,17957.4078630268,17160.2916295025,7521.44196042592,7761.56073148846,11511.7284327243,13984.4095312442,12765.0149216246,21130.2726736133,25566.3418233348,16835.2401729163,20812.672451651,12036.3041031809,18524.6320329948,21130.2726736133,13433.7483605795,8755.32397202284,13764.0908345176,9025.33851411094,19107.0742967328,27140.0555033059,4277.33128417099,19597.2107659782
"PC","34","4"," [M+H]+@5.71",33357.6917264466,31442.2488365665,34456.8532031332,20266.5189456207,33855.2150065753,27140.0555033059,23252.0507061844,38502.1757732035,40723.3977358019,27642.6323399554,33855.2150065753,35687.5315995651,53213.455248384,33357.6917264466,53213.455248384,12953.4281950997,42125.3483244454,29070.8716162906,11220.6903621017,30998.7906852614,13764.0908345176,19597.2107659782,14273.0395612304,8306.27288841959,22426.4691104843,6692.01843259977,66207.6842627991,15776.9599027708,32759.5566592425,28612.7618329656,32362.2856604165,22917.9249741881,12036.3041031809,18265.904885922,22048.5671389104,15544.6092995382,18265.904885922,6767.31128303579,12953.4281950997,11901.90028519,19318.2717729633,6579.47330809975,10269.0035719441,6303.51102655984,7650.31919781937,9539.55120058464,4749.89136860154,12424.5890532244
"PC","44","12"," [M+H]+@5.74",24808.7812819412,15544.6092995382,20266.5189456207,9899.93580826725,20266.5189456207,12036.3041031809,5804.77285342986,25566.3418233348,27140.0555033059,11511.7284327243,18761.9872683988,28171.2457107318,35058.1582150506,23633.1281659734,31845.302971997,10165.6694286606,28612.7618329656,21701.6136049083,9899.93580826725,19877.2411279776,5709.26815810453,7650.31919781937,9761.45001253696,8153.90939767922,9416.59510423303,5060.742726822,8501.97187969049,8414.57584326696,9250.23511778647,13764.0908345176,17574.2614698076,14543.3204732565,13122.4901870354,25827.3562636203,21130.2726736133,18761.9872683988,24808.7812819412,12602.7594101332,17574.2614698076,17392.416406866,19107.0742967328,8306.27288841959,12953.4281950997,8306.27288841959,12765.0149216246,10584.6427257966,5956.97028339901,10708.3605223592
"PC","41","2"," [M+H]+@8.51",51683.3040683137,29551.3434109173,69576.7601220614,37070.3832857624,67729.5447507206,104090.919482063,64255.024265003,53213.455248384,69576.7601220614,62677.1321799159,75897.8002485659,84641.5328138281,100400.488359773,78694.4983954365,47712.353079771,66207.6842627991,34456.8532031332,48946.973562115,50349.9660036893,56627.3693233835,42890.1167258328,34456.8532031332,59352.6711444856,64255.024265003,59352.6711444856,44618.4280694884,64255.024265003,42125.3483244454,67729.5447507206,64255.024265003,55093.0072476975,66207.6842627991,47712.353079771,44618.4280694884,30567.0658287001,29070.8716162906,30098.7967820094,42890.1167258328,37070.3832857624,39693.2158278092,28612.7618329656,23633.1281659734,32759.5566592425,17392.416406866,45700.5340760607,23252.0507061844,30998.7906852614,39693.2158278092
"PC","42","9"," [M+H]+@6.13",8501.97187969049,7761.56073148846,6394.59740608442,5470.57429724871,3989.04839581373,7521.44196042592,6692.01843259977,4934.03800334503,3611.62470660732,3312.08530063188,5881.88540760956,6476.05039304402,3611.62470660732,6214.74897190306,7761.56073148846,5470.57429724871,9025.33851411094,4038.99551503691,7992.42248318314,4980.30066002848,4227.6771360103,10269.0035719441,6579.47330809975,4484.22061029023,6394.59740608442,3989.04839581373,7761.56073148846,7992.42248318314,10708.3605223592,3465.96257684991,7336.89093972719,4934.03800334503,5470.57429724871,2490.8093889003,3768.93424168295,7147.95040523972,5642.88961301532,7992.42248318314,3719.24556497706,3719.24556497706,9899.93580826725,9416.59510423303,9899.93580826725,8892.25825710858,5328.57750433796,5709.26815810453,2975.33648175349,4626.67166662418
"PC","35","5"," [M+H]+@5.75",18265.904885922,5470.57429724871,12953.4281950997,7336.89093972719,11669.9680819941,8501.97187969049,11400.689235685,10708.3605223592,13622.674386754,10708.3605223592,11400.689235685,9250.23511778647,6476.05039304402,10269.0035719441,14543.3204732565,5328.57750433796,14543.3204732565,8628.29676237836,4425.88407080927,4100.14813598772,3719.24556497706,6932.73372785614,6031.35248547829,5881.88540760956,5956.97028339901,4567.15900552582,10025.0998675436,7521.44196042592,6031.35248547829,11073.8302538504,11901.90028519,8306.27288841959,7336.89093972719,12765.0149216246,10584.6427257966,7761.56073148846,10708.3605223592,5564.1832631553,9146.55825922703,16541.6503930982,8414.57584326696,5328.57750433796,6214.74897190306,5241.13631563334,6853.65228039922,8892.25825710858,4980.30066002848,4484.22061029023
"PC","40","3"," [M+H]+@7.83",20812.672451651,19877.2411279776,24808.7812819412,16835.2401729163,27642.6323399554,34456.8532031332,19318.2717729633,25827.3562636203,18761.9872683988,25188.667608948,17574.2614698076,23252.0507061844,39693.2158278092,32362.2856604165,28612.7618329656,27642.6323399554,18524.6320329948,15976.4417074473,25188.667608948,19597.2107659782,9656.42026533208,15027.1406563997,13622.674386754,17392.416406866,27140.0555033059,20266.5189456207,21130.2726736133,19107.0742967328,16541.6503930982,17574.2614698076,24808.7812819412,23252.0507061844,10269.0035719441,8755.32397202284,11400.689235685,9146.55825922703,12036.3041031809,14273.0395612304,12424.5890532244,12036.3041031809,12602.7594101332,12424.5890532244,12191.6102211143,11511.7284327243,15976.4417074473,10401.9637199263,10269.0035719441,13764.0908345176
"PC","40","4"," [M+H]+@7.71",15283.1046805948,19597.2107659782,27140.0555033059,13764.0908345176,15027.1406563997,27642.6323399554,24808.7812819412,15027.1406563997,35687.5315995651,14273.0395612304,14273.0395612304,14779.9017017912,15776.9599027708,29551.3434109173,16278.4409881048,13122.4901870354,33855.2150065753,17957.4078630268,28612.7618329656,45700.5340760607,31442.2488365665,21130.2726736133,38502.1757732035,26756.59928707,21130.2726736133,34456.8532031332,37070.3832857624,36296.6832188317,29551.3434109173,21130.2726736133,19597.2107659782,20499.2304299225,27642.6323399554,13764.0908345176,23964.2018715607,16278.4409881048,20499.2304299225,23964.2018715607,24808.7812819412,24808.7812819412,28171.2457107318,12191.6102211143,38502.1757732035,25827.3562636203,28612.7618329656,22917.9249741881,20499.2304299225,25566.3418233348
"PC","39","8"," [M+H]+@6.17",11511.7284327243,9539.55120058464,19107.0742967328,15027.1406563997,13122.4901870354,15544.6092995382,7443.45383524768,13122.4901870354,10708.3605223592,11901.90028519,12036.3041031809,13122.4901870354,11073.8302538504,11073.8302538504,11901.90028519,13622.674386754,14273.0395612304,9761.45001253696,8153.90939767922,12765.0149216246,14779.9017017912,6692.01843259977,9416.59510423303,9146.55825922703,9656.42026533208,7255.06986852259,14273.0395612304,11220.6903621017,7992.42248318314,13433.7483605795,14543.3204732565,13764.0908345176,9539.55120058464,15776.9599027708,9539.55120058464,10025.0998675436,10401.9637199263,9761.45001253696,7909.70070228872,7650.31919781937,11073.8302538504,9146.55825922703,9416.59510423303,5328.57750433796,9025.33851411094,7992.42248318314,13122.4901870354,10165.6694286606
"PC","39","4"," [M+H]+@7.37",2374.24151420868,8628.29676237836,2320.53770503878,3424.19677856288,2557.86154264857,4425.88407080927,3424.19677856288,5564.1832631553,4347.40300235404,5060.742726822,2675.37538399767,1821.37709910414,3674.55999256227,4038.99551503691,1541.08910829682,3465.96257684991,3030.36700834498,4277.33128417099,8628.29676237836,9416.59510423303,3896.55084432167,4176.99837683462,3368.02432613006,6692.01843259977,10584.6427257966,1963.46854508245,3312.08530063188,7147.95040523972,5241.13631563334,3768.93424168295,4347.40300235404,4980.30066002848,3368.02432613006,3236.3323336149,2374.24151420868,1705.5254904802,4812.19203976419,781.688569825783,4277.33128417099,3817.60194751852,2433.2690594929,4681.73387176678,3547.05630671208,2824.90569365922,2007.00597325142,2868.67679630882,6394.59740608442,1870.09942804688
"PC","37","1"," [M+H]+@7.86",31845.302971997,37070.3832857624,35058.1582150506,36296.6832188317,36296.6832188317,51683.3040683137,35687.5315995651,39693.2158278092,42890.1167258328,41438.2234282091,37829.2298220984,41438.2234282091,37070.3832857624,39141.4854023907,37070.3832857624,37829.2298220984,42890.1167258328,45700.5340760607,45700.5340760607,43848.29694985,30567.0658287001,27642.6323399554,31845.302971997,39141.4854023907,45700.5340760607,32362.2856604165,37829.2298220984,27642.6323399554,33855.2150065753,37070.3832857624,39693.2158278092,35058.1582150506,43848.29694985,42125.3483244454,38502.1757732035,47712.353079771,40723.3977358019,39693.2158278092,36296.6832188317,32759.5566592425,42125.3483244454,40723.3977358019,40723.3977358019,35058.1582150506,37070.3832857624,33357.6917264466,31442.2488365665,32362.2856604165
"PC","36","1"," [M+H]+@2.35",300.633994009659,893.925910740501,300.633994009659,664.964195031568,400.502370768594,467.979926103747,781.688569825783,122.617631415061,241.935631038523,1211.78807640315,830.629705806644,597.438130830255,241.935631038523,400.502370768594,467.979926103747,597.438130830255,550.218683648402,241.935631038523,300.633994009659,1261.3328379457,830.629705806644,1418.91822062694,467.979926103747,893.925910740501,241.935631038523,550.218683648402,1012.87486111436,300.633994009659,241.935631038523,300.633994009659,467.979926103747,241.935631038523,467.979926103747,1418.91822062694,781.688569825783,550.218683648402,729.589226984527,1144.10739730656,241.935631038523,241.935631038523,946.715805137213,1870.09942804688,1144.10739730656,2227.83847466196,400.502370768594,1821.37709910414,1963.46854508245,946.715805137213
"PC","30","1"," [M+Na]+@5.66",2557.86154264857,4100.14813598772,5470.57429724871,2374.24151420868,3611.62470660732,3424.19677856288,3547.05630671208,3611.62470660732,6303.51102655984,3989.04839581373,5564.1832631553,6394.59740608442,7650.31919781937,1916.8297425348,3989.04839581373,2781.24650031333,4227.6771360103,2781.24650031333,4484.22061029023,2931.00125011162,3187.40349825349,1763.1416266143,2607.30390174855,1870.09942804688,3817.60194751852,2557.86154264857,3236.3323336149,4749.89136860154,2931.00125011162,3312.08530063188,4934.03800334503,3424.19677856288,4812.19203976419,6031.35248547829,2117.41134444901,2824.90569365922,1418.91822062694,3611.62470660732,1870.09942804688,2726.15351762138,2156.37942301987,2781.24650031333,2607.30390174855,2675.37538399767,2975.33648175349,6031.35248547829,3989.04839581373,2374.24151420868
"PC","42","2"," [M+Na]+@9.17",14273.0395612304,24808.7812819412,30998.7906852614,27642.6323399554,24364.8481559943,39141.4854023907,37070.3832857624,19318.2717729633,41438.2234282091,20812.672451651,24364.8481559943,29070.8716162906,26249.1555971962,23252.0507061844,16541.6503930982,32759.5566592425,4934.03800334503,16835.2401729163,71534.9288025654,29551.3434109173,37829.2298220984,20499.2304299225,24808.7812819412,25188.667608948,37070.3832857624,37829.2298220984,29551.3434109173,21429.9360520325,25566.3418233348,35058.1582150506,30998.7906852614,28171.2457107318,32362.2856604165,17574.2614698076,19318.2717729633,15976.4417074473,25827.3562636203,29070.8716162906,12765.0149216246,19107.0742967328,20499.2304299225,11073.8302538504,18524.6320329948,26249.1555971962,16278.4409881048,11220.6903621017,23964.2018715607,30567.0658287001
