"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","QC.7"
"DG 25:2; [M+NH4]+@4.02",3786.05885392857,1932.36239017857,2072.90318839286,3688.59157071429,2610.50864875,1932.36239017857,4217.19304410714,3688.59157071429,11555.0169464286,5934.35367571429,8372.5780875,4314.71070089286,1195.77037946429,984.342505357143,1565.000575,3359.53925410714,4665.46998178571,6551.378575,4099.36693267857,8961.33935714286,2072.90318839286,1410.84707142857,9162.38664107143,12103.1438910714,8512.3501875,984.342505357143,11020.5853321429,5167.27360178571,9295.57433928571,3579.30554910714,6551.378575,5167.27360178571,10652.7044571429,9772.53663392857,8251.11858571429,5088.60001303571,1565.000575,656.591134821429,1410.84707142857,3880.28439107143,7347.25012964286,3786.05885392857,7050.54476,7050.54476,984.342505357143,656.591134821429,1195.77037946429,1932.36239017857,7701.63170017857,10133.1685892857,8816.23721785714,6078.22740089286,7347.25012964286,6315.46978571429,8512.3501875,6180.84948053571
"DG 32:2; [M+NH4]+@7.06",6551.378575,2610.50864875,5724.02211196429,2072.90318839286,2946.67659517857,5088.60001303571,5844.98421946429,2502.46226125,4665.46998178571,3880.28439107143,5088.60001303571,3688.59157071429,3149.46716821429,6922.36611035714,3047.14357803571,3688.59157071429,1195.77037946429,4758.78730589286,1932.36239017857,3990.92321571429,1410.84707142857,2181.38010482143,1195.77037946429,3047.14357803571,3990.92321571429,4415.97215875,4665.46998178571,1932.36239017857,1932.36239017857,3260.58485017857,2840.1576325,2840.1576325,2181.38010482143,1772.08722303571,2072.90318839286,2726.94451017857,1772.08722303571,3047.14357803571,4217.19304410714,3456.08772910714,656.591134821429,984.342505357143,656.591134821429,2610.50864875,3456.08772910714,2072.90318839286,1932.36239017857,1195.77037946429,2283.52759196429,1932.36239017857,3260.58485017857,3880.28439107143,1565.000575,3990.92321571429,2726.94451017857,2181.38010482143
"DG 33:0; [M+NH4]+@8.10",2610.50864875,2283.52759196429,3990.92321571429,2946.67659517857,2283.52759196429,1195.77037946429,1932.36239017857,1195.77037946429,4217.19304410714,4415.97215875,1410.84707142857,2283.52759196429,1410.84707142857,2726.94451017857,6551.378575,2181.38010482143,1772.08722303571,1195.77037946429,3047.14357803571,5724.02211196429,1565.000575,2610.50864875,4314.71070089286,3990.92321571429,1565.000575,1565.000575,2181.38010482143,656.591134821429,4415.97215875,4415.97215875,656.591134821429,1772.08722303571,2283.52759196429,2388.13856553571,984.342505357143,2283.52759196429,2610.50864875,2610.50864875,5088.60001303571,3047.14357803571,1932.36239017857,1772.08722303571,2502.46226125,1772.08722303571,1565.000575,2946.67659517857,4758.78730589286,4099.36693267857,2502.46226125,2388.13856553571,3456.08772910714,2726.94451017857,2072.90318839286,3456.08772910714,2946.67659517857,3579.30554910714
"DG 33:1; [M+NH4]+@7.76",4314.71070089286,10837.8805821429,7347.25012964286,5167.27360178571,7990.22304464286,6551.378575,5631.42895357143,3359.53925410714,5631.42895357143,3688.59157071429,3880.28439107143,4665.46998178571,5167.27360178571,5167.27360178571,5631.42895357143,8816.23721785714,5270.37840482143,9162.38664107143,8251.11858571429,3786.05885392857,3990.92321571429,5088.60001303571,3047.14357803571,6315.46978571429,4099.36693267857,10652.7044571429,5270.37840482143,5398.0321,11919.7666446429,10133.1685892857,5934.35367571429,4543.34497678571,4217.19304410714,8125.48476017857,3456.08772910714,1772.08722303571,4099.36693267857,5934.35367571429,6661.72394821428,5934.35367571429,2283.52759196429,6315.46978571429,4217.19304410714,7701.63170017857,3260.58485017857,11700.2718053571,6180.84948053571,6551.378575,9464.67715821428,3688.59157071429,5844.98421946429,5631.42895357143,6315.46978571429,7990.22304464286,7347.25012964286,6661.72394821428
"DG 34:1; [M+Li]+@8.02",10294.1983232143,19427.3070232143,20605.481,26555.1806428571,26555.1806428571,22417.2371946429,14739.9143785714,11700.2718053571,25505.1708607143,25146.6001785714,18418.6395375,20815.1330178571,20362.7371928571,21075.5921428571,37552.3767678571,25146.6001785714,30871.5082321429,24825.9185928571,26892.403625,22098.5183035714,21368.9445339286,24489.6108803571,20362.7371928571,24123.8243571429,27642.1983946429,31635.0711428571,8961.33935714286,14161.2389589286,38131.7161321429,18418.6395375,22746.1475357143,16998.0356178571,24123.8243571429,21368.9445339286,16769.8830410714,26555.1806428571,26555.1806428571,35910.3636071429,22098.5183035714,13414.3489392857,13955.8465,19857.4815,15215.9790660714,25505.1708607143,21607.3120732143,23579.0024642857,23315.2417571429,31635.0711428571,28417.0586892857,24825.9185928571,24489.6108803571,19149.8252196429,23860.7347321429,16331.7739839286,15453.0258392857,18418.6395375
"DG 34:3; [M+NH4]+@7.21",19149.8252196429,6439.62519160714,8512.3501875,2502.46226125,5934.35367571429,8125.48476017857,13955.8465,9295.57433928571,3880.28439107143,6439.62519160714,13955.8465,2388.13856553571,7347.25012964286,12525.6698714286,656.591134821429,6922.36611035714,6078.22740089286,2181.38010482143,5398.0321,2181.38010482143,4758.78730589286,4099.36693267857,4665.46998178571,1195.77037946429,3880.28439107143,12103.1438910714,6078.22740089286,6315.46978571429,3359.53925410714,6661.72394821428,5631.42895357143,6439.62519160714,3880.28439107143,2502.46226125,2610.50864875,2502.46226125,2181.38010482143,3579.30554910714,6315.46978571429,2946.67659517857,2840.1576325,1410.84707142857,4855.38819928571,3880.28439107143,2946.67659517857,3579.30554910714,3047.14357803571,2840.1576325,3456.08772910714,4217.19304410714,3047.14357803571,5167.27360178571,5520.08360160714,6439.62519160714,5934.35367571429,5398.0321
"DG 36:0; [M+NH4]+@8.86",8125.48476017857,11367.4251125,12732.5940125,7050.54476,7186.05634642857,8648.21050196429,7347.25012964286,5167.27360178571,12888.5737714286,19149.8252196429,11700.2718053571,15673.4276482143,12299.3981696429,8125.48476017857,10837.8805821429,8512.3501875,9772.53663392857,23010.0447678571,13599.2526607143,13253.6211178571,4665.46998178571,7839.17797125,8372.5780875,5934.35367571429,15453.0258392857,11919.7666446429,8648.21050196429,4855.38819928571,10294.1983232143,9978.52117321429,9772.53663392857,9295.57433928571,9772.53663392857,15874.1222107143,14400.1318625,13098.9696714286,10652.7044571429,10133.1685892857,8372.5780875,6315.46978571429,12732.5940125,12888.5737714286,20605.481,13098.9696714286,4099.36693267857,10487.4956032143,11201.2329928571,11201.2329928571,8816.23721785714,4543.34497678571,9162.38664107143,9162.38664107143,6439.62519160714,6922.36611035714,7839.17797125,3456.08772910714
"DG 36:1; [M+NH4]+@8.51",8816.23721785714,5934.35367571429,6922.36611035714,4314.71070089286,5724.02211196429,7597.96034285714,9295.57433928571,4099.36693267857,3579.30554910714,4665.46998178571,5724.02211196429,5844.98421946429,14556.9376785714,6180.84948053571,22098.5183035714,5934.35367571429,7990.22304464286,8961.33935714286,7347.25012964286,5398.0321,7347.25012964286,7701.63170017857,8961.33935714286,7990.22304464286,5088.60001303571,10487.4956032143,5724.02211196429,2502.46226125,6078.22740089286,7347.25012964286,6078.22740089286,7497.03831660714,5088.60001303571,4099.36693267857,8372.5780875,8512.3501875,5631.42895357143,7701.63170017857,5398.0321,4543.34497678571,3990.92321571429,7597.96034285714,4665.46998178571,5844.98421946429,8251.11858571429,8372.5780875,3149.46716821429,4217.19304410714,4758.78730589286,5724.02211196429,7347.25012964286,5844.98421946429,5167.27360178571,7186.05634642857,6551.378575,6315.46978571429
"DG 36:2; [M+NH4]+@8.09",109260.486,81470.3392857143,86236.0747321428,37003.3471071429,60719.3389107143,40865.2268607143,86236.0747321428,63853.8299321429,45078.8297857143,65292.6203571429,105862.877928571,45819.6608571429,91582.2723821429,84414.4910535714,69792.1983392857,68793.4987857143,55074.1213928571,48807.5821428571,49582.7215642857,40242.4034642857,71082.6420714286,55074.1213928571,102952.236285714,88055.5859285714,43244.4308214286,59633.1933982143,38131.7161321429,41996.9177589286,45819.6608571429,45819.6608571429,43779.5852857143,44423.4569464286,48079.1544821429,30472.3221589286,56709.7669107143,40865.2268607143,23315.2417571429,58747.1725892857,71082.6420714286,45078.8297857143,34705.7523928571,38131.7161321429,31635.0711428571,44423.4569464286,35910.3636071429,44423.4569464286,34705.7523928571,30871.5082321429,47519.2642660714,54177.6545053571,39590.5449357143,61688.1022857143,52724.8140535714,46974.5335535714,42558.8972821429,52724.8140535714
"DG 36:3; [M+NH4]+@7.71",61688.1022857143,67612.5251964286,72376.8640464286,17936.5455178571,28788.7575339286,25881.2709928571,66389.0885178571,28012.4682160714,13098.9696714286,15874.1222107143,65292.6203571429,9978.52117321429,61688.1022857143,60719.3389107143,24123.8243571429,30871.5082321429,24489.6108803571,20605.481,21075.5921428571,23010.0447678571,21075.5921428571,15215.9790660714,24489.6108803571,19149.8252196429,14739.9143785714,77117.3579964286,41996.9177589286,45078.8297857143,41435.4854071429,41435.4854071429,28788.7575339286,43779.5852857143,15453.0258392857,15215.9790660714,31635.0711428571,12732.5940125,21849.6822410714,39125.4085535714,62766.6365035714,19857.4815,18639.4317696429,23010.0447678571,25505.1708607143,33679.5103964286,33679.5103964286,29956.5594839286,25146.6001785714,25505.1708607143,30472.3221589286,34705.7523928571,27253.9484821429,24123.8243571429,25881.2709928571,19857.4815,19427.3070232143,30472.3221589286
