Class	Carbon	Saturation	Adduct	RT	Class.1	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
MG	18	0	 [M+NH4]+	3.91	MG	7.306711966	621994.1168	880423.239	652889.5402	1042328.166	604682.8803	1348516.389	1042328.166	621994.1168	604682.8803	773041.6783	673759.7284	621994.1168	673759.7284	604682.8803	553364.3953	1238563.389	694218.5985	773041.6783	807201.0077	652889.5402	1348516.389	1089010.409	807201.0077	807201.0077	1042328.166	1089010.409	1042328.166	880423.239	935802.9037	880423.239	773041.6783	773041.6783	1013253.079	1170241.598	935802.9037	1013253.079	1013253.079	1089010.409	851263.203	1170241.598	977996.2115	1129376.353	1129376.353	1129376.353	1129376.353	1042328.166	1348516.389	935802.9037
MG	16	0	 [M+NH4]+	2.9	MG	9.276510404	189438.5936	132184.5353	231444.6655	236812.3042	200880.9441	399448.7542	353931.1357	219058.2132	180586.0403	268561.4321	236812.3042	236812.3042	242014.7298	211876.145	260417.1582	325325.0093	242014.7298	292577.8048	138530.4909	121906.8834	458617.4125	306452.3363	231444.6655	130490.0362	391527.6722	399448.7542	343459.0345	325325.0093	314826.9665	273770.6121	260417.1582	200880.9441	353931.1357	299460.4494	268561.4321	343459.0345	299460.4494	231444.6655	299460.4494	334428.9576	260417.1582	520465.6053	409670.8792	444839.6687	368098.6606	361550.5895	418784.4128	285905.1615
MG	17	0	 [M+Li]+	3.28	MG	11.27497886	5593.616175	3534.633299	5048.536444	7604.121685	3722.805152	7948.616223	7948.616223	5386.137656	5651.645311	4641.788098	4393.66351	5429.255262	5429.255262	4480.896291	5876.33717	6744.227051	3799.791315	5983.919099	4996.445978	4211.337463	6231.117745	5593.616175	7200.131385	5536.597906	6744.227051	8512.210857	7948.616223	5826.482158	7530.809589	5933.161129	5386.137656	7283.003449	5147.345466	5826.482158	4835.537305	6231.117745	8046.838572	7604.121685	8295.391711	6231.117745	7875.490429	10934.42132	7813.504373	8984.995884	9793.243288	9793.243288	12176.94637	7948.616223
MG	22	0	 [M+NH4]+	5.63	MG	13.33624212	14558.08559	5536.597906	15196.55845	10824.47854	10934.42132	13690.83598	11196.72951	14204.14243	9681.99512	10172.95485	12522.3119	10824.47854	18758.21968	10627.44419	12176.94637	10824.47854	10934.42132	10824.47854	7200.131385	8358.676685	12522.3119	10696.32158	9146.108891	6390.312368	9337.008436	11855.75068	11309.78534	10086.74601	10086.74601	9533.543017	10172.95485	6517.755259	10934.42132	12446.06247	14063.56143	13690.83598	13326.90369	8442.776165	12806.8901	14732.83801	10824.47854	14732.83801	15721.38306	13690.83598	12915.88073	10172.95485	16466.50135	9986.22697
MG	20	4	 [M+NH4]+	2.22	MG	14.34182389	9054.47894	1894.252739	7813.504373	2905.640596	7132.635791	6790.29513	4798.527859	6790.29513	7200.131385	3407.877676	7604.121685	11729.33191	7374.181445	8984.995884	6443.041527	7200.131385	14063.56143	11622.4413	5593.616175	7604.121685	10696.32158	12176.94637	11309.78534	7283.003449	16466.50135	2802.844887	6629.200142	4641.788098	10517.24599	7461.35657	4430.950426	7001.843942	787.3384626	546.8052098	4641.788098	517.2856136	3722.805152	812.6641799	768.9411996	866.0005218	3165.953768	1194.49044	468.4455153	486.462402	1479.481756	517.2856136	1105.126401	1354.862643
MG	18	2	 [M+NH4]+	2.41	MG	20.58299115	6033.81833	5147.345466	5536.597906	6443.041527	8295.391711	10824.47854	7875.490429	8894.3843	7746.09192	7001.843942	6231.117745	4798.527859	8121.861752	7132.635791	7076.341456	8358.676685	8189.229007	8295.391711	7076.341456	5876.33717	11115.01877	12446.06247	7746.09192	5487.494193	8358.676685	8807.138823	5933.161129	9054.47894	11471.68216	7667.372582	7813.504373	9054.47894	5289.839148	10447.42966	11115.01877	11729.33191	17331.87007	10172.95485	9259.423345	8295.391711	8807.138823	14204.14243	7875.490429	11024.14349	10696.32158	9337.008436	10086.74601	6932.82616
MG	19	0	 [M+NH4]+	4.27	MG	21.6723555	1455.059452	1009.656055	1105.126401	1354.862643	768.9411996	1872.004713	2509.781795	1606.746885	1009.656055	1455.059452	1479.481756	1277.923821	1509.169743	1105.126401	1171.80233	1872.004713	1300.967987	1455.059452	1509.169743	636.8546096	3194.73727	2109.421401	1730.820619	1009.656055	2012.546104	2489.813076	1940.413148	1653.849199	1894.252739	2037.409481	1300.967987	1233.028538	2489.813076	1580.165531	2154.216067	3075.951129	1653.849199	2154.216067	1850.700572	2574.884081	1836.511721	3328.644581	3328.644581	3231.818612	3046.664351	2631.220818	3353.687486	2154.216067
MG	21	0	 [M+NH4]+	5.2	MG	26.18494927	1256.068293	245.1736324	882.4186362	702.8576164	902.4052044	1373.613251	1171.80233	902.4052044	787.3384626	812.6641799	394.0975823	439.345155	1078.864738	787.3384626	1218.783404	546.8052098	718.1761894	787.3384626	415.4318931	275.7432142	1056.295484	768.9411996	636.8546096	593.040721	739.5076125	842.310761	902.4052044	966.2630571	1155.776144	593.040721	275.7432142	812.6641799	1194.49044	882.4186362	882.4186362	1354.862643	921.5462628	468.4455153	966.2630571	1105.126401	1171.80233	2056.907916	1704.06767	2154.216067	1105.126401	768.9411996	1750.977985	941.7722162
MG	23	0	 [M+NH4]+	5.98	MG	29.64966791	486.462402	369.7743645	593.040721	636.8546096	593.040721	1394.770282	986.2232358	1171.80233	517.2856136	1078.864738	211.4682283	394.0975823	620.3235154	660.6016777	339.0038411	660.6016777	1056.295484	339.0038411	546.8052098	468.4455153	718.1761894	1078.864738	986.2232358	275.7432142	1326.532441	1606.746885	1394.770282	1056.295484	593.040721	702.8576164	1277.923821	866.0005218	1233.028538	1653.849199	1673.904794	1056.295484	1455.059452	2305.655716	1256.068293	2460.117207	468.4455153	2631.220818	1627.852423	3165.953768	842.310761	1056.295484	1606.746885	2056.907916
PC	32	2	 [M+H]+	5.76	PC	3.630036591	242014.7298	155761.5367	353931.1357	158437.9124	253340.3771	226198.4777	118653.7689	343459.0345	353931.1357	211876.145	285905.1615	273770.6121	418784.4128	242014.7298	285905.1615	198169.6381	260417.1582	208714.825	104345.6196	198169.6381	71783.0883	69107.74852	109969.6471	91685.51901	126704.5429	85222.35717	194980.59	96567.18597	117112.8993	113034.0706	189438.5936	120405.1651	104345.6196	140845.2377	186913.6971	142911.1978	94315.78286	71783.0883	118653.7689	99507.87234	128728.9914	67436.52072	68180.49027	39958.55439	91685.51901	85222.35717	33709.44587	101230.3089
PC	44	2	 [M+H]+	9.19	PC	4.269825632	226198.4777	99507.87234	247307.9864	106373.5834	219058.2132	231444.6655	106373.5834	208714.825	189438.5936	134342.7299	169170.5188	205141.2665	226198.4777	180586.0403	219058.2132	123518.6453	200880.9441	180586.0403	145226.5468	174216.0384	96567.18597	77564.55512	106373.5834	117112.8993	123518.6453	126704.5429	142911.1978	78917.75005	123518.6453	153621.1533	147621.2227	132184.5353	79906.4642	85222.35717	80839.24563	77564.55512	77564.55512	77564.55512	75955.92836	70745.84126	60024.92445	58122.70206	71783.0883	39142.90233	69107.74852	44979.14152	45422.88187	71783.0883
PC	42	2	 [M+H]+	8.65	PC	6.134794144	1527238.999	673759.7284	1651171.853	736091.9139	1771600.023	2366880.507	851263.203	773041.6783	1450031.999	1238563.389	1450031.999	673759.7284	1089010.409	1392216.64	935802.9037	1042328.166	1013253.079	1392216.64	1013253.079	977996.2115	694218.5985	736091.9139	935802.9037	1013253.079	935802.9037	736091.9139	977996.2115	621994.1168	1013253.079	1392216.64	1292234.609	1129376.353	715296.0689	715296.0689	604682.8803	673759.7284	694218.5985	458617.4125	673759.7284	578458.1021	578458.1021	435164.3255	534418.5089	368098.6606	652889.5402	435164.3255	361550.5895	652889.5402
PC	29	0	 [M+H]+	5.8	PC	6.20366136	45851.00436	22082.21869	56645.59666	28541.66799	52416.19861	54974.6959	21730.22341	47128.76712	51129.81649	37667.00398	34984.47131	46543.75452	54202.25526	37258.37254	34984.47131	39142.90233	38334.3873	45851.00436	22880.89744	30135.59375	16602.55902	17862.50742	23681.35154	14063.56143	21578.76444	31012.7822	26961.89479	17331.87007	15537.39923	23243.56693	29114.57555	21392.72294	22082.21869	40359.47195	38334.3873	39958.55439	34984.47131	23243.56693	27467.08531	28816.39338	28239.96359	32089.70639	30416.9084	12806.8901	23908.99422	24384.40584	13943.38698	26458.05146
PC	31	0	 [M+H]+	6.52	PC	6.613637716	171923.3079	120405.1651	242014.7298	136613.6724	231444.6655	325325.0093	147621.2227	205141.2665	186913.6971	183777.1748	147621.2227	231444.6655	186913.6971	155761.5367	166501.1962	200880.9441	208714.825	211876.145	153621.1533	163820.4218	130490.0362	123518.6453	145226.5468	150334.73	140845.2377	118653.7689	166501.1962	150334.73	124942.0614	171923.3079	180586.0403	169170.5188	200880.9441	247307.9864	226198.4777	226198.4777	174216.0384	215808.0563	242014.7298	231444.6655	222801.3405	140845.2377	222801.3405	132184.5353	208714.825	174216.0384	128728.9914	198169.6381
PC	36	2	 [M+H]+	7.02	PC	7.057867461	1042328.166	736091.9139	1170241.598	1013253.079	1450031.999	2509585.327	977996.2115	1651171.853	1348516.389	1170241.598	1348516.389	1392216.64	1651171.853	1450031.999	1771600.023	1348516.389	1292234.609	1238563.389	1042328.166	1089010.409	977996.2115	977996.2115	1170241.598	1170241.598	880423.239	851263.203	1013253.079	773041.6783	1042328.166	1292234.609	1392216.64	1392216.64	851263.203	851263.203	851263.203	773041.6783	807201.0077	715296.0689	1170241.598	977996.2115	851263.203	473714.663	621994.1168	458617.4125	977996.2115	935802.9037	880423.239	1089010.409
PC	33	0	 [M+H]+	7.03	PC	8.065023833	113034.0706	74998.71264	174216.0384	74998.71264	138530.4909	177684.4334	80839.24563	130490.0362	117112.8993	94315.78286	120405.1651	128728.9914	113034.0706	120405.1651	145226.5468	111645.8634	138530.4909	123518.6453	94315.78286	106373.5834	74998.71264	85222.35717	80839.24563	88000.9002	78917.75005	75955.92836	120405.1651	64495.07466	94315.78286	111645.8634	104345.6196	118653.7689	102761.4095	142911.1978	120405.1651	132184.5353	136613.6724	107976.7383	117112.8993	117112.8993	126704.5429	70745.84126	86274.81925	62545.24944	106373.5834	113034.0706	78917.75005	121906.8834
PC	48	4	 [M+H]+	9.67	PC	8.564966673	3987.494108	1078.864738	5244.072797	2406.789102	6629.200142	4955.023533	2660.892641	7001.843942	4161.917897	4430.950426	2872.255076	3617.910855	7604.121685	5933.161129	5983.919099	2432.310691	8984.995884	8189.229007	5781.651568	6697.629949	5826.482158	4866.332948	4955.023533	8709.591127	5933.161129	2720.283708	9054.47894	5048.536444	6574.562853	8358.676685	9439.727599	9986.22697	3046.664351	4053.994812	2331.339165	3194.73727	1256.068293	2872.255076	3407.877676	3046.664351	2905.640596	1836.511721	3353.687486	2133.381711	3130.667038	2331.339165	1056.295484	1580.165531
PC	28	0	 [M+H]+	5.44	PC	8.745412957	138530.4909	19059.34626	124942.0614	29540.51647	102761.4095	65541.65096	24384.40584	96567.18597	88000.9002	46543.75452	68180.49027	82082.74546	106373.5834	75955.92836	120405.1651	33114.19408	58122.70206	54974.6959	20470.26498	37667.00398	11966.49557	18181.43836	25252.55163	20470.26498	26961.89479	18914.86071	44028.93936	23681.35154	17862.50742	29114.57555	38012.66924	30703.47362	16769.01906	23474.77635	29540.51647	23062.94212	16200.60125	10934.42132	18001.09703	12522.3119	18758.21968	10257.04762	15019.40266	9607.234258	10517.24599	10696.32158	7604.121685	11622.4413
PC	36	4	 [M+H]+	6.27	PC	9.51243426	851263.203	1013253.079	807201.0077	880423.239	736091.9139	1089010.409	1450031.999	880423.239	1527238.999	1450031.999	1292234.609	1170241.598	1238563.389	694218.5985	736091.9139	652889.5402	1450031.999	1527238.999	1957907.916	1450031.999	1129376.353	1651171.853	1450031.999	1392216.64	1771600.023	935802.9037	2366880.507	1292234.609	1450031.999	1348516.389	1450031.999	2087276.69	1292234.609	1348516.389	1238563.389	1238563.389	773041.6783	773041.6783	1042328.166	880423.239	1129376.353	621994.1168	1013253.079	652889.5402	1013253.079	851263.203	484291.1482	1013253.079
PC	43	2	 [M+H]+	9.03	PC	9.582453054	60797.1668	41386.58081	70745.84126	47128.76712	63518.89008	101230.3089	44979.14152	69107.74852	80839.24563	57314.43958	54202.25526	77564.55512	88000.9002	68180.49027	68180.49027	49259.51288	44979.14152	66431.73261	69107.74852	71783.0883	58899.00316	38012.66924	55730.22699	79906.4642	58122.70206	51699.90556	55730.22699	40876.3725	71783.0883	70745.84126	60797.1668	56645.59666	62545.24944	45851.00436	35722.42618	45851.00436	49259.51288	47128.76712	48177.30966	45422.88187	34984.47131	31387.51938	46543.75452	29540.51647	40359.47195	33114.19408	21578.76444	40876.3725
PC	37	4	 [M+H]+	6.69	PC	9.613127132	9607.234258	14732.83801	8121.861752	13793.05002	10257.04762	28239.96359	19227.61365	14063.56143	20078.83511	18001.09703	13943.38698	19059.34626	17463.65618	15406.17715	16337.11783	11309.78534	15922.77687	15537.39923	19542.91673	19408.08598	19227.61365	25532.13449	18414.14302	22468.11183	23474.77635	15019.40266	14558.08559	20078.83511	22709.49399	22327.21182	19408.08598	20078.83511	14869.87986	16466.50135	13943.38698	15721.38306	12305.90809	18600.08183	12915.88073	14413.00307	16466.50135	9146.108891	12176.94637	14063.56143	15196.55845	15196.55845	10696.32158	13690.83598
PC	32	0	 [M+H]+	6.77	PC	9.662422323	1170241.598	1170241.598	1392216.64	1292234.609	1238563.389	2896139.481	1238563.389	1170241.598	977996.2115	1527238.999	1527238.999	1450031.999	1042328.166	1292234.609	1348516.389	1292234.609	1527238.999	1450031.999	2087276.69	1771600.023	1238563.389	1392216.64	1527238.999	1527238.999	1651171.853	1238563.389	1527238.999	1348516.389	1392216.64	1651171.853	1651171.853	1771600.023	1450031.999	1527238.999	1170241.598	1651171.853	1450031.999	1292234.609	1348516.389	1348516.389	1651171.853	1089010.409	1292234.609	1042328.166	1450031.999	1348516.389	1013253.079	1392216.64
PC	38	4	 [M+H]+	7.08	PC	10.65525118	260417.1582	236812.3042	285905.1615	325325.0093	268561.4321	409670.8792	343459.0345	334428.9576	375459.9512	382724.2116	292577.8048	279768.6265	375459.9512	273770.6121	314826.9665	279768.6265	399448.7542	484291.1482	520465.6053	473714.663	382724.2116	473714.663	473714.663	621994.1168	444839.6687	368098.6606	473714.663	473714.663	426803.3436	435164.3255	353931.1357	484291.1482	343459.0345	334428.9576	299460.4494	268561.4321	222801.3405	242014.7298	353931.1357	268561.4321	325325.0093	198169.6381	299460.4494	222801.3405	279768.6265	299460.4494	231444.6655	343459.0345
PC	40	2	 [M+H]+	8.24	PC	11.05224855	435164.3255	247307.9864	391527.6722	242014.7298	444839.6687	604682.8803	292577.8048	426803.3436	505407.2398	418784.4128	484291.1482	505407.2398	621994.1168	382724.2116	409670.8792	343459.0345	325325.0093	325325.0093	382724.2116	353931.1357	211876.145	136613.6724	219058.2132	314826.9665	375459.9512	222801.3405	325325.0093	211876.145	334428.9576	343459.0345	426803.3436	306452.3363	242014.7298	268561.4321	222801.3405	215808.0563	163820.4218	186913.6971	247307.9864	160819.3174	200880.9441	171923.3079	231444.6655	140845.2377	242014.7298	155761.5367	153621.1533	200880.9441
PC	37	0	 [M+H]+	8.29	PC	11.58288871	11966.49557	14558.08559	20831.16733	9607.234258	10447.42966	28541.66799	12806.8901	15196.55845	12915.88073	21578.76444	18414.14302	15019.40266	13943.38698	12305.90809	28816.39338	21239.9287	14204.14243	22880.89744	17862.50742	18600.08183	10934.42132	15196.55845	13793.05002	12522.3119	18181.43836	12656.18091	16945.26735	13943.38698	17646.00525	16055.98323	12915.88073	12806.8901	13519.95059	16055.98323	13326.90369	15019.40266	28023.04736	31012.7822	11855.75068	16200.60125	10341.29307	11471.68216	12446.06247	11309.78534	21578.76444	11729.33191	21239.9287	15406.17715
PC	35	0	 [M+H]+	6.78	PC	11.71924983	34984.47131	18914.86071	31200.15079	17397.76313	28679.03069	33709.44587	22397.66183	26458.05146	31200.15079	13250.92183	27913.69406	31012.7822	39716.46388	30135.59375	29540.51647	19317.84981	29114.57555	26829.4362	28965.48447	28965.48447	4641.788098	19718.04588	14944.64126	29982.83742	20372.64068	21654.49393	21316.32582	19801.81627	24016.06803	19143.47995	22588.80291	19885.58665	19475.50135	24384.40584	24016.06803	24384.40584	21053.77263	17130.56278	26829.4362	18914.86071	19227.61365	20831.16733	26321.73182	16769.01906	19885.58665	17130.56278	16769.01906	24253.77384
PC	40	6	 [M+H]+	6.93	PC	11.88341512	42525.83699	77564.55512	61696.74295	121906.8834	39958.55439	69107.74852	101230.3089	46543.75452	86274.81925	60797.1668	57314.43958	44028.93936	51699.90556	48177.30966	44028.93936	75955.92836	77564.55512	102761.4095	174216.0384	96567.18597	94315.78286	104345.6196	75955.92836	118653.7689	98002.17611	89892.23749	126704.5429	242014.7298	128728.9914	96567.18597	69968.40419	99507.87234	99507.87234	89892.23749	91685.51901	99507.87234	86274.81925	89892.23749	98002.17611	88000.9002	166501.1962	96567.18597	128728.9914	101230.3089	107976.7383	118653.7689	111645.8634	98002.17611
PC	33	2	 [M+H]+	6.19	PC	12.41992056	36595.13001	35305.14154	39142.90233	19408.08598	49259.51288	64495.07466	34025.85466	48750.50814	39142.90233	38334.3873	31735.47788	32488.07954	42525.83699	33353.91111	32488.07954	32488.07954	30416.9084	26185.41217	43602.71871	30703.47362	19885.58665	23908.99422	22880.89744	23062.94212	28816.39338	35722.42618	34680.75675	18181.43836	34390.73834	31735.47788	34390.73834	27467.08531	26185.41217	26696.97761	25883.40532	29540.51647	34025.85466	36595.13001	30416.9084	22082.21869	23243.56693	32828.0275	23908.99422	31012.7822	35722.42618	33353.91111	39142.90233	30135.59375
PC	35	4	 [M+H]+	6.08	PC	13.75941894	27635.71304	32971.11079	26321.73182	20737.08674	22397.66183	16401.80959	31912.59213	22795.19572	29685.29878	25707.76991	23795.17288	28131.50547	28131.50547	20942.46998	19475.50135	14944.64126	22588.80291	21995.3106	23153.25452	22397.66183	19475.50135	27079.93778	20942.46998	40617.92223	22971.91978	10482.33783	46197.37944	28390.81579	21316.32582	20556.63557	19982.21088	39308.63785	21819.31296	28390.81579	26577.51453	37462.68826	24761.57873	29327.54601	23153.25452	29685.29878	23795.17288	15822.07997	29327.54601	25097.49588	18836.5402	27635.71304	32288.89296	26829.4362
PC	40	8	 [M+H]+	5.96	PC	13.82679003	34025.85466	42984.45277	29114.57555	60797.1668	37258.37254	38012.66924	68180.49027	49992.58667	55730.22699	38012.66924	66431.73261	33709.44587	75955.92836	55730.22699	52416.19861	31387.51938	78917.75005	57314.43958	71783.0883	68180.49027	32828.0275	107976.7383	48177.30966	38686.89145	54202.25526	28023.04736	69968.40419	124942.0614	78917.75005	57314.43958	115371.6908	111645.8634	38686.89145	36925.99255	35305.14154	22468.11183	33353.91111	21730.22341	41906.14201	30135.59375	102761.4095	15537.39923	26961.89479	25883.40532	31387.51938	47128.76712	24384.40584	32488.07954
PC	39	6	 [M+H]+	6.74	PC	14.22336763	7374.181445	11196.72951	10627.44419	9986.22697	6290.853212	14063.56143	9607.234258	5339.378486	13326.90369	5826.482158	9681.99512	7001.843942	10086.74601	7875.490429	9681.99512	9259.423345	13073.99457	15406.17715	11471.68216	15537.39923	7530.809589	16200.60125	10696.32158	15019.40266	11966.49557	9681.99512	14063.56143	11471.68216	18001.09703	10341.29307	13519.95059	21730.22341	15019.40266	21730.22341	13690.83598	9337.008436	15196.55845	25252.55163	10341.29307	19227.61365	16769.01906	24123.14184	11309.78534	16602.55902	10824.47854	18914.86071	12915.88073	8984.995884
PC	38	2	 [M+H]+	7.65	PC	15.40252307	58122.70206	67436.52072	74998.71264	74111.75373	48750.50814	104345.6196	69968.40419	70745.84126	91685.51901	74998.71264	70745.84126	94315.78286	80839.24563	61696.74295	60797.1668	67436.52072	54202.25526	55730.22699	99507.87234	73072.94312	61696.74295	37258.37254	54202.25526	96567.18597	70745.84126	73072.94312	62545.24944	62545.24944	58122.70206	53203.45962	61696.74295	64495.07466	73072.94312	69107.74852	56645.59666	75955.92836	74111.75373	91685.51901	82082.74546	60797.1668	58122.70206	58899.00316	65541.65096	54202.25526	69968.40419	50374.41382	66431.73261	67436.52072
PC	38	6	 [M+H]+	6.28	PC	15.43835693	534418.5089	807201.0077	534418.5089	673759.7284	652889.5402	851263.203	1129376.353	578458.1021	1042328.166	694218.5985	1042328.166	604682.8803	1170241.598	652889.5402	534418.5089	604682.8803	1089010.409	1089010.409	1450031.999	1348516.389	1013253.079	1450031.999	1129376.353	1292234.609	1292234.609	807201.0077	1089010.409	1238563.389	1651171.853	1170241.598	1527238.999	1651171.853	1089010.409	1042328.166	807201.0077	880423.239	505407.2398	807201.0077	935802.9037	673759.7284	1042328.166	534418.5089	807201.0077	520465.6053	851263.203	773041.6783	520465.6053	880423.239
PC	44	12	 [M+H]+	5.74	PC	15.61224621	23474.77635	16769.01906	19718.04588	10517.24599	19885.58665	12522.3119	5781.651568	23908.99422	29114.57555	12656.18091	19542.91673	28541.66799	36595.13001	22880.89744	31012.7822	10696.32158	28541.66799	22327.21182	10341.29307	20470.26498	5876.33717	7283.003449	10341.29307	8295.391711	9681.99512	5386.137656	8627.711884	8627.711884	9146.108891	14413.00307	17646.00525	14413.00307	14558.08559	27467.08531	22327.21182	20643.00615	25252.55163	13326.90369	18600.08183	18414.14302	20643.00615	7604.121685	13073.99457	8358.676685	12446.06247	10824.47854	6231.117745	11196.72951
PC	46	6	 [M+H]+	8.66	PC	16.00481564	7948.616223	5487.494193	4996.445978	5536.597906	7001.843942	11309.78534	5194.374936	5487.494193	7461.35657	6860.866275	8295.391711	7813.504373	7667.372582	5487.494193	6697.629949	9793.243288	12656.18091	11309.78534	17646.00525	11966.49557	9533.543017	9681.99512	10824.47854	12078.49421	11729.33191	5983.919099	7076.341456	7283.003449	15406.17715	13690.83598	11729.33191	11024.14349	8046.838572	4996.445978	3954.001667	4161.917897	3987.494108	4129.979558	5723.206757	5781.651568	6443.041527	3722.805152	6159.263596	3846.535463	5429.255262	3353.687486	4480.896291	4211.337463
PC	15	0	 [M+H]+	1.21	PC	16.39495193	21392.72294	14869.87986	24580.71733	35305.14154	18001.09703	31735.47788	35305.14154	19542.91673	22082.21869	23474.77635	21053.77263	22709.49399	25532.13449	17862.50742	22327.21182	37667.00398	20643.00615	27804.34076	13326.90369	16337.11783	47675.58453	38686.89145	31387.51938	23681.35154	31735.47788	54974.6959	34025.85466	32488.07954	31387.51938	19542.91673	29830.08109	26458.05146	29830.08109	23908.99422	23474.77635	42984.45277	47128.76712	30703.47362	31387.51938	33353.91111	36595.13001	60024.92445	41906.14201	50374.41382	48177.30966	41906.14201	48750.50814	29114.57555
PC	41	2	 [M+H]+	8.51	PC	17.18463706	56645.59666	32488.07954	74111.75373	40359.47195	62545.24944	130490.0362	66431.73261	58122.70206	78917.75005	68180.49027	80839.24563	96567.18597	109969.6471	74998.71264	48177.30966	69107.74852	37258.37254	50374.41382	63518.89008	60024.92445	51129.81649	36925.99255	68180.49027	71783.0883	67436.52072	53203.45962	71783.0883	43602.71871	73072.94312	67436.52072	58122.70206	67436.52072	58122.70206	47675.58453	32828.0275	32488.07954	31387.51938	51129.81649	42984.45277	41386.58081	29830.08109	24384.40584	35722.42618	20078.83511	52416.19861	24580.71733	34390.73834	45422.88187
PC	34	4	 [M+H]+	5.71	PC	17.37391468	34680.75675	33709.44587	36062.8865	22468.11183	34025.85466	31012.7822	25532.13449	41386.58081	44028.93936	30135.59375	38334.3873	38012.66924	61696.74295	34680.75675	51699.90556	13174.93997	42984.45277	31387.51938	11729.33191	34390.73834	14413.00307	21578.76444	15537.39923	8358.676685	25252.55163	6932.82616	74998.71264	17463.65618	38012.66924	31387.51938	34680.75675	24384.40584	13073.99457	19542.91673	23062.94212	17331.87007	18181.43836	6443.041527	13690.83598	12656.18091	21053.77263	6159.263596	10934.42132	6159.263596	7746.09192	9533.543017	4686.688052	13174.93997
PC	35	2	 [M+H]+	6.78	PC	18.46607478	29114.57555	40359.47195	41906.14201	29830.08109	32488.07954	83895.46567	55730.22699	36595.13001	51699.90556	34680.75675	49992.58667	39958.55439	57314.43958	39958.55439	36925.99255	46543.75452	25252.55163	34025.85466	44028.93936	39142.90233	32089.70639	33353.91111	39958.55439	53203.45962	40876.3725	40359.47195	30416.9084	26185.41217	44028.93936	42525.83699	44979.14152	54974.6959	50374.41382	39474.37337	24580.71733	22709.49399	39958.55439	49259.51288	34984.47131	42984.45277	24123.14184	29830.08109	34390.73834	27467.08531	39958.55439	33709.44587	42525.83699	44028.93936
PC	39	8	 [M+H]+	6.17	PC	21.19778585	11309.78534	10086.74601	18758.21968	18001.09703	13690.83598	16055.98323	7374.181445	13326.90369	11966.49557	13793.05002	13174.93997	14063.56143	11622.4413	10824.47854	11729.33191	14063.56143	14732.83801	10517.24599	8442.776165	13073.99457	15721.38306	6327.856484	9793.243288	9439.727599	9884.422386	7530.809589	15537.39923	12522.3119	8189.229007	14063.56143	15537.39923	13943.38698	10517.24599	17130.56278	10696.32158	10627.44419	10447.42966	10086.74601	9054.47894	7813.504373	11729.33191	8358.676685	9986.22697	5147.345466	9146.108891	7948.616223	14413.00307	10696.32158
PC	44	4	 [M+H]+	8.82	PC	21.21831227	130490.0362	51699.90556	150334.73	166501.1962	147621.2227	279768.6265	200880.9441	160819.3174	166501.1962	150334.73	145226.5468	163820.4218	140845.2377	147621.2227	128728.9914	78917.75005	118653.7689	163820.4218	375459.9512	208714.825	215808.0563	145226.5468	177684.4334	273770.6121	236812.3042	208714.825	200880.9441	140845.2377	211876.145	177684.4334	174216.0384	153621.1533	208714.825	126704.5429	113034.0706	189438.5936	160819.3174	226198.4777	177684.4334	163820.4218	138530.4909	186913.6971	219058.2132	27804.34076	186913.6971	158437.9124	27467.08531	186913.6971
PC	39	4	 [M+H]+	7.37	PC	21.90632786	2406.789102	9146.108891	2353.453936	3130.667038	2432.310691	4641.788098	2995.122344	5723.206757	4745.754242	4912.784497	2802.844887	1986.190245	3987.494108	3799.791315	1580.165531	3101.702177	3231.818612	4430.950426	8984.995884	9793.243288	3917.335892	3722.805152	3434.39012	6790.29513	11196.72951	2154.216067	3328.644581	7374.181445	5386.137656	3656.86449	4686.688052	4835.537305	4211.337463	3434.39012	2217.249324	1547.623228	4912.784497	636.8546096	4430.950426	3799.791315	2264.273456	4021.329678	3378.153016	2460.117207	1527.841542	2660.892641	6574.562853	1673.904794
