Sample,Ctrl_BL6_db._2273,Ctrl_BL6_db._2274,Ctrl_BL6_db._2275,Ctrl_BL6_db._2279,HF_BL6_db._2286,HF_BL6_db._2287,HF_BL6_db._2288,HF_BL6_db._2289
Label,CT,CT,CT,CT,HF,HF,HF,HF
TG 51_0,14922.74669,14548.76514,19775.81246,13188.8734,22167.48397,12504.02192,15431.1458,7599.018089
TG 56_10,19986.14002,21398.58822,7537.2898,13558.0511,44612.9401,31278.51402,25105.8749,43156.70584
TG 46_0,31918.77435,42378.23472,95406.13851,38717.9035,71107.42821,62865.60055,55625.01356,39468.63973
TG 58_12,8695.674039,10202.09952,2987.341643,5451.162248,23357.14612,17462.81276,10202.09952,21987.46826
CerP 34_2,10200.2181,7907.055784,10315.73832,5904.660592,10920.29018,8003.751018,9790.349785,8851.796225
CerP 42_2,28771.74832,27239.10304,45578.92886,14556.88344,45578.92886,45578.92886,39529.5429,37907.38456
CL 78_4,32334.84937,64291.4863,44143.85588,29755.87153,46948.21139,35775.94702,37907.38456,40215.51767
CL 76_12,11025.18956,7284.649309,4599.237322,12885.31326,8949.167845,7284.649309,7284.649309,10920.29018
CL 78_6,8261.451098,12596.77551,4549.415695,16773.08692,17401.05611,8949.167845,6590.941923,14013.48143
CL 82_6,56058.815,35248.01076,42283.69278,57019.28813,68686.60327,63262.08124,59864.47171,100579.0198
PA 36_2,75184.02256,78173.57034,62362.18914,72107.91103,69708.07873,64291.4863,58048.37328,44834.81588
PA 34_2,30296.39733,32967.89905,38950.18571,36241.9376,43389.83524,33638.17968,36241.9376,21045.67153
PA 33_2,20034.94554,8546.652263,5836.569767,10545.31346,994.7251528,3404.004171,12024.09727,8645.201698
PA 28_4,79918.06789,94540.13303,63262.08124,108334.541,63262.08124,56058.815,31799.10539,40878.69511
PA 38_6,35248.01076,23159.77579,9356.884638,21366.63529,18937.57755,28771.74832,29243.00786,32334.84937
PA 38_4,88404.09597,61526.44933,49280.41387,79918.06789,117019.0448,75184.02256,72107.91103,98648.44982
PA 39_6,8851.796225,12449.79421,3670.896358,8366.496514,5046.353291,6855.172776,3404.004171,9681.432867
PA 41_4,73737.41715,98648.44982,148818.3361,81214.54244,32967.89905,103236.3216,96584.48461,126478.1106
PA 38_2,9571.54774,6855.172776,23924.28495,10799.50907,16966.47591,16584.58647,10200.2181,22812.68529
PA 36_4,24214.705,19484.46922,16773.08692,31799.10539,13026.22852,29755.87153,18501.3278,12024.09727
PG 36_0,269209.8003,211808.4967,123246.812,294373.8016,211808.4967,189774.7148,294373.8016,303721.3261
PG 36_2,38713.60344,59334.81667,85826.72517,63774.70681,48893.68358,80563.69726,89306.33203,64889.13078
PG 38_4,7547.911274,10920.29018,16966.47591,18067.9094,10315.73832,11287.81578,12170.68741,12885.31326
