"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"lysoPE 20_0",9978.52117321429,5167.27360178571,7839.17797125,4981.35488607143,9978.52117321429,6315.46978571429,8125.48476017857,9632.68153035714
"lysoPE 22_5",51795.0621428571,34054.3606964286,23860.7347321429,28417.0586892857,18418.6395375,28417.0586892857,25146.6001785714,37003.3471071429
"lysoPE 20_3",21849.6822410714,14400.1318625,14556.9376785714,5844.98421946429,6798.03111785714,16998.0356178571,9978.52117321429,18178.1888875
"lysoPE 20_4",13253.6211178571,14944.7673089286,4758.78730589286,5520.08360160714,2502.46226125,8251.11858571429,8961.33935714286,6798.03111785714
"lysoPE 20_5",3456.08772910714,17206.6745767857,2946.67659517857,6439.62519160714,2610.50864875,2502.46226125,1565.000575,3880.28439107143
"lysoPE 22_6",22746.1475357143,11700.2718053571,6551.378575,13797.1867678571,7839.17797125,17492.2355,16998.0356178571,10133.1685892857
"lysoPE 20_1",4415.97215875,3579.30554910714,3990.92321571429,2283.52759196429,7701.63170017857,5398.0321,3786.05885392857,5631.42895357143
"lysoPE 18_3",4981.35488607143,4217.19304410714,4099.36693267857,1195.77037946429,4314.71070089286,2388.13856553571,1195.77037946429,2388.13856553571
"MG 18_2",6661.72394821428,16998.0356178571,19149.8252196429,5631.42895357143,5167.27360178571,5844.98421946429,8251.11858571429,9772.53663392857
"MG 18_1",11201.2329928571,19857.4815,22746.1475357143,6078.22740089286,11201.2329928571,13955.8465,7497.03831660714,13098.9696714286
"PC 36_1",10375737.5071429,10375737.5071429,10375737.5071429,7900753.74285714,7900753.74285714,5078044.01785714,10375737.5071429,10375737.5071429
"PC 36_6",263434.931428571,88055.5859285714,120659.397669643,134815.647321429,180820.683571429,152912.219,187605.219642857,139107.900982143
"PC 40_3",50324.3570714286,38131.7161321429,81470.3392857143,65292.6203571429,117295.894107143,84414.4910535714,100624.498053571,71082.6420714286
"PC 38_7",999381.5375,254837.76625,502953.747839286,881327.144642857,630128.590982143,630128.590982143,999381.5375,769351.43425
"PC 30_1",19149.8252196429,18418.6395375,17724.6697839286,21075.5921428571,11700.2718053571,14556.9376785714,12299.3981696429,17492.2355
"PC 36_0",346000.597321429,234177.565178571,305691.987410714,175201.353928571,275623.213214286,209614.510892857,195603.946214286,218579.666142857
"PC 40_5",30871.5082321429,25146.6001785714,12525.6698714286,13253.6211178571,20362.7371928571,12732.5940125,11919.7666446429,25881.2709928571
"PC 42_9",100624.498053571,68793.4987857143,57766.9555892857,48079.1544821429,131122.470535714,73784.2439285714,67612.5251964286,63853.8299321429
"PC 40_6",105862.877928571,75241.3308392857,54177.6545053571,50324.3570714286,157279.283625,82903.4760714286,75241.3308392857,72376.8640464286
"PC 32_1",1768669.68571429,1455147.53910714,2172575.53660714,999381.5375,1344523.83910714,1060267.31625,1060267.31625,1238585.74196429
"PC 40_7",2172575.53660714,999381.5375,1140505.35982143,1455147.53910714,1961062.5375,1455147.53910714,1768669.68571429,1455147.53910714
"PC 36_3",35861359.5714286,35861359.5714286,35861359.5714286,35861359.5714286,35861359.5714286,35861359.5714286,35861359.5714286,35861359.5714286
"PC 42_11",24123.8243571429,18943.2163214286,30871.5082321429,26892.403625,58747.1725892857,29956.5594839286,30871.5082321429,17936.5455178571
"PC 42_3",10652.7044571429,7050.54476,11919.7666446429,11700.2718053571,7990.22304464286,12103.1438910714,15874.1222107143,12103.1438910714
"PC 40_10",65292.6203571429,15874.1222107143,38668.3322857143,60719.3389107143,35910.3636071429,44423.4569464286,48807.5821428571,48079.1544821429
"PC 36_4",1060267.31625,263434.931428571,51795.0621428571,26555.1806428571,78680.0341964286,656382.538178571,935039.595,42558.8972821429
