"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"lysoPC 22_0",4415.97215875,3688.59157071429,4981.35488607143,6551.378575,4665.46998178571,4855.38819928571,3786.05885392857,7701.63170017857
"lysoPC 14_0",3990.92321571429,7050.54476,3047.14357803571,6315.46978571429,2840.1576325,4758.78730589286,3047.14357803571,3990.92321571429
"lysoPE 20_0",6180.84948053571,4981.35488607143,3786.05885392857,5520.08360160714,3786.05885392857,5631.42895357143,4981.35488607143,6922.36611035714
"lysoPE 22_5",39125.4085535714,48807.5821428571,25146.6001785714,52724.8140535714,42558.8972821429,25146.6001785714,31204.8584232143,51035.1771285714
"lysoPE 20_3",32236.8801964286,16331.7739839286,19149.8252196429,21368.9445339286,12299.3981696429,12732.5940125,11555.0169464286,17936.5455178571
"lysoPE 20_4",14161.2389589286,17724.6697839286,7497.03831660714,9464.67715821428,12888.5737714286,8512.3501875,8512.3501875,8648.21050196429
"lysoPE 20_5",9162.38664107143,4665.46998178571,14400.1318625,5631.42895357143,6551.378575,4543.34497678571,2388.13856553571,5520.08360160714
"lysoPE 22_6",12525.6698714286,13253.6211178571,15215.9790660714,20815.1330178571,14400.1318625,14556.9376785714,10652.7044571429,8512.3501875
"lysoPE 20_1",8512.3501875,8251.11858571429,5088.60001303571,10487.4956032143,9162.38664107143,5934.35367571429,6551.378575,9978.52117321429
"lysoPE 18_3",3047.14357803571,3579.30554910714,4314.71070089286,3786.05885392857,4981.35488607143,2610.50864875,5270.37840482143,1932.36239017857
"MG 18_2",12299.3981696429,15874.1222107143,22746.1475357143,4543.34497678571,5844.98421946429,5167.27360178571,8648.21050196429,5270.37840482143
"MG 18_1",25881.2709928571,31635.0711428571,48079.1544821429,20605.481,10652.7044571429,7186.05634642857,23579.0024642857,15215.9790660714
"PC 36_1",3653398.16071429,5078044.01785714,5078044.01785714,7900753.74285714,7900753.74285714,7900753.74285714,10375737.5071429,7900753.74285714
"PC 36_6",102952.236285714,162160.035892857,324681.287678571,275623.213214286,234177.565178571,244054.326071429,139107.900982143,139107.900982143
"PC 40_3",71082.6420714286,69792.1983392857,84414.4910535714,89692.7647232143,152912.219,152912.219,114352.266696429,131122.470535714
"PC 38_7",829835.944821429,999381.5375,935039.595,1961062.5375,1238585.74196429,1060267.31625,656382.538178571,1238585.74196429
"PC 30_1",26195.5927696429,23315.2417571429,26892.403625,24489.6108803571,17936.5455178571,23860.7347321429,17492.2355,25505.1708607143
"PC 36_0",134815.647321429,157279.283625,105862.877928571,244054.326071429,175201.353928571,234177.565178571,131122.470535714,187605.219642857
"PC 40_5",15215.9790660714,22098.5183035714,16769.8830410714,34705.7523928571,18178.1888875,20605.481,17206.6745767857,13414.3489392857
"PC 42_9",23010.0447678571,47519.2642660714,82903.4760714286,65292.6203571429,54177.6545053571,86236.0747321428,37003.3471071429,27253.9484821429
"PC 40_6",23315.2417571429,51795.0621428571,75241.3308392857,79935.5262642857,62766.6365035714,72376.8640464286,41996.9177589286,28788.7575339286
"PC 32_1",2502717.17142857,3653398.16071429,3206715.1125,3206715.1125,3653398.16071429,5078044.01785714,3653398.16071429,5078044.01785714
