"Sample","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243"
"PC 38_1",227119.100088581,297147.382170884,274042.873629878,312313.446709965,161913.223851172,324367.258046751,294471.614786708,125864.35974696
"PC 40_9",250662.54663703,197258.633944881,216701.615215464,269054.501519072,239649.141858628,283900.147748847,279726.070307564,60429.0992623498
"PC 30_2",7238.96136822344,12483.9920387019,9157.37485495905,19986.3389730458,11707.0603577913,41040.9749646158,21716.9374580112,5753.94456184644
"PC 40_2",72698.9541535975,52125.4570300496,58522.2469545577,60429.0992623498,61080.6159934839,64347.7833401961,66568.4103653987,46764.7572681307
"PC 36_6",639095.094773155,593680.372546821,550866.251529508,581443.631605996,616746.36040637,612451.217127404,743475.798229849,167284.443858467
"PC 44_5",12960.1580578633,18415.4383711671,11850.8956648633,11850.8956648633,14996.1771760577,13339.4186942186,12483.9920387019,26785.0806580441
"PC 42_4",29101.4604065852,19986.3389730458,16254.5599799933,17647.5742413616,15441.3314525348,18415.4383711671,14696.9302536588,19627.1270103753
"PC 38_9",12023.0136743158,13180.8142668834,10277.655315727,11619.1247947076,8867.30103392666,7799.28331799802,9407.2863116555,4297.32765293452
"PC 38_8",79042.4947477102,108259.564861215,112611.025065258,108259.564861215,113815.049295875,93824.3805573624,91689.4872602494,15441.3314525348
"PC 44_7",5537.39891337781,5858.54372244989,6004.09932241579,7006.97272119885,5095.39148358637,7149.98832484369,5413.99020214328,6204.20539970562
"PC 30_3",1393.33289572531,512.224221536547,639.648945546397,1699.64212798452,1019.81290876325,2240.20328686215,1256.08208159224,488.550869887022
"PC 36_4",18173.1943736526,4449.80068863028,10651.4909074882,13968.6818038262,20472.7100910555,11133.2459059991,13968.6818038262,2787.46456758213
"PC 40_4",7149.98832484369,6004.09932241579,4297.32765293452,5285.23665755958,4651.07417388974,5095.39148358637,4942.01514868249,4977.01692965908
"PC 36_7",13681.1088522039,9567.20449731463,12023.0136743158,11707.0603577913,7989.04291578823,8813.69018530194,8813.69018530194,6064.23020432577
"PC 40_7",439588.312701574,550866.251529508,541996.314239799,694046.244752706,541996.314239799,559311.052346091,593680.372546821,420031.33529828
"PC 42_5",85119.4370989657,68377.4265053067,65985.9527328861,76973.0616912095,82430.4668837162,79042.4947477102,63912.7748038651,82430.4668837162
"PC 38_0",8298.33160095459,4875.8041486049,9082.4888278898,7989.04291578823,5858.54372244989,3681.18608394247,4816.92661576776,3326.11617920981
"PC 18_0",4046.41168477418,3326.11617920981,3114.51201113667,2039.71323146747,2590.36775579567,1596.21239451326,5858.54372244989,2565.04978497635
"PC 32_4",7006.97272119885,11133.2459059991,5500.96461854484,10956.5558441073,7405.07584755638,20312.1753037811,9457.06140130954,2633.70282567467
"PC 42_6",123235.978736071,110468.98071588,130543.68910042,118148.976285407,107499.323041552,107499.323041552,101847.588492798,48677.9050997056
"PC 38_6",10518.6905312509,10335.0614774214,7799.28331799802,9901.71460703127,7486.03814800902,8451.02017039113,8389.90272731045,19153.5206912724
"PC 28_0",7989.04291578823,7679.39019365722,6624.27680289497,5588.00734598558,6537.23053843069,10043.2766494492,9157.37485495905,8298.33160095459
"PC 34_5",15759.6582710285,9305.37965226405,11524.5059639606,8618.70487840286,11463.9837683774,4651.07417388974,9852.99982527622,11524.5059639606
"PC 26_1",401.357430113191,401.357430113191,251.43706519062,251.43706519062,468.12906795181,853.57897892234,223.545293198864,362.637362261131
"PC 20_2",2292.51319700275,821.027429908824,1131.52388753819,535.373865591017,661.701726194008,1131.52388753819,4194.80605188399,2126.78304823275
"PC 40_1",21499.8675767849,16650.4609520606,11363.6719494148,16742.6095476278,13968.6818038262,18281.2092683311,18415.4383711671,10827.3663226472
"PC 42_7",7092.48104035762,5753.94456184644,3947.68276337239,4816.92661576776,5061.32673980389,3698.46239328225,4875.8041486049,4375.30349670509
"PC 32_5",3089.07011504683,3250.01598520178,2969.9778247057,4596.3214433127,3862.93590767801,17647.5742413616,9745.72162595804,1596.21239451326
"PC 44_11",3980.09283918553,3369.68378296375,2549.9478142938,7296.91110402939,4875.8041486049,5370.9411307013,7405.07584755638,11275.622571761
"PC 38_4",6204.20539970562,6624.27680289497,4016.36413085536,5164.46357938691,3538.48345389949,3114.51201113667,5285.23665755958,6936.11213049948
"PC 32_1",2707.36013913356,1713.15670890654,1340.42363876208,2018.09652912973,1416.2229744169,1699.64212798452,2734.92864144503,2111.16915565378
"PC 30_4",251.43706519062,441.681076871718,362.637362261131,544.522375388823,544.522375388823,801.32014527493,401.357430113191,468.12906795181
"PC 42_9",1699.64212798452,2222.78484828685,1596.21239451326,1556.38587675031,1730.47750624051,1556.38587675031,1870.8452708952,3538.48345389949
"PC 40_0",11427.4024649282,5927.32513005781,9640.2457246382,6064.23020432577,13339.4186942186,9015.61809485474,8963.20183685301,5641.91454082801
"PC 24_6",853.57897892234,975.513669419313,997.628592971291,893.949083022708,401.357430113191,604.512858606365,2111.16915565378,1990.50457950183
"PC 44_6",6302.67907815243,4596.3214433127,5246.73262411114,6670.95130253294,5500.96461854484,5537.39891337781,4977.01692965908,9567.20449731463
"PC 30_0",2057.41867699427,853.57897892234,1294.782669757,1160.42517823827,801.32014527493,1160.42517823827,1572.0345417168,1279.04801721954
"PC 12_0",324.751165357629,283.927080665847,604.512858606365,324.751165357629,488.550869887022,544.522375388823,441.681076871718,283.927080665847
"PC 16_1",5588.00734598558,2941.20182745196,2724.5793195552,3576.13659047438,2039.71323146747,2831.78157646371,3393.37782830152,4064.43123530729
"PC 30_1",5164.46357938691,4104.47432342739,5095.39148358637,3296.42027279908,2969.9778247057,2868.05496409185,2850.89184530722,2362.98400548809
"PC 28_2",544.522375388823,535.373865591017,544.522375388823,562.188632767996,1043.86007020296,1966.56407740869,362.637362261131,223.545293198864
"PC 42_1",11057.8169252351,6811.53938918706,7188.74804537574,8451.02017039113,8298.33160095459,8963.20183685301,8103.10241384769,6302.67907815243
"PC 22_4",1501.14260139955,2724.5793195552,1043.86007020296,754.802255867638,1368.90333501256,821.027429908824,3811.92709393377,3041.7934725039
"PC 46_7",1187.46186529535,2446.63542175239,1556.38587675031,1340.42363876208,2018.09652912973,1776.60150112924,922.188627786189,3137.22308896939
"plasmenyl-PC 18_0",82430.4668837162,242761.467785837,184394.056512352,174653.851017311,165049.156497165,174653.851017311,95091.3174870818,108259.564861215
"plasmenyl-PC 20_0",17322.1951108778,55767.4270065638,42486.3697721669,45994.3055056291,21804.0761166836,33678.4491957781,19571.9944538653,11095.5314156171
"plasmenyl-PC 40_4",1481.60246230716,661.701726194008,661.701726194008,1043.86007020296,975.513669419313,1043.86007020296,801.32014527493,2178.42247754476
"plasmenyl-PC 36_4",1256.08208159224,2039.71323146747,512.224221536547,1796.44019095061,1187.46186529535,2590.36775579567,1083.11737226478,1481.60246230716
"PE 36_3",625636.822827445,312313.446709965,508954.688689991,463279.810590199,493331.907936879,541996.314239799,612451.217127404,743475.798229849
"PE 36_0",808430.961338688,485965.537390618,493331.907936879,485965.537390618,568689.760447028,508954.688689991,463279.810590199,694046.244752706
"PE 38_3",616746.36040637,456109.61713212,439588.312701574,456109.61713212,508954.688689991,365926.886783037,412431.667696579,625636.822827445
"PE 36_2",541996.314239799,246780.912515554,412431.667696579,399638.407278493,420031.33529828,412431.667696579,538169.051634409,1220538.32809233
"PE 34_3",61080.6159934839,36614.4026570515,48260.1465277245,35944.0614955863,46764.7572681307,29101.4604065852,48260.1465277245,27988.8581754784
"PE 40_4",550866.251529508,439588.312701574,463279.810590199,428208.362204687,412431.667696579,475072.255866054,355430.55585346,227119.100088581
"PE 36_4",1891315.00930159,1220538.32809233,1273086.0311756,1070383.96283891,1344746.17238693,1300876.63591984,1300876.63591984,2105833.86715036
"PE 38_5",2361033.38820366,2105833.86715036,2174210.99429714,2105833.86715036,2262226.30154771,2006486.5564712,2361033.38820366,3127646.13736274
"PE 38_7",668899.818579714,581443.631605996,568689.760447028,508954.688689991,647113.793806319,538169.051634409,639095.094773155,606113.21030197
"PE 36_1",274042.873629878,269054.501519072,263009.855006669,230335.205077582,219895.798058679,294471.614786708,269054.501519072,1094226.2079901
"PE 40_7",720459.261598743,844084.566491932,1126925.96936975,808430.961338688,1094226.2079901,639095.094773155,720459.261598743,863411.857229731
"PE 34_1",91689.4872602494,61080.6159934839,85119.4370989657,63912.7748038651,62697.4706732821,71095.2014850835,108259.564861215,297147.382170884
