"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"PC 36_0",41040.9749646158,61080.6159934839,41648.3585519013,20132.9424723763,40530.7723909027,37880.7574159998,41371.2783282,36276.3300613752
"PC 42_8",21281.716105718,24300.2153389872,20786.3918220843,7913.38091911515,30329.2354079651,17647.5742413616,12960.1580578633,14996.1771760577
"PC 42_3",14544.4548822239,10217.7567972871,15441.3314525348,11707.0603577913,12265.7524091103,17227.026328746,19153.5206912724,19153.5206912724
"PC 38_2",976513.466727858,1344746.17238693,952415.001755678,720459.261598743,694046.244752706,1126925.96936975,1509678.80795524,1891315.00930159
"PC 38_1",122038.914022224,167284.443858467,133578.194443024,124433.043449919,119146.889017984,191781.315366133,224515.234726437,255176.613725738
"PC 40_9",178098.597961836,104241.280521005,239649.141858628,129757.033367477,144037.791465528,203605.199452851,250662.54663703,174653.851017311
"PC 30_2",18948.9796782094,2463.85235090243,19986.3389730458,20472.7100910555,14852.7118496099,11057.8169252351,11463.9837683774,21281.716105718
"PC 40_2",45693.0241821957,47727.9679118561,57251.6074609001,35147.1963522091,37880.7574159998,55268.5982785574,71095.2014850835,73961.3872605396
"PC 36_6",625636.822827445,149475.507196352,647113.793806319,399638.407278493,498921.355512567,593680.372546821,647113.793806319,517475.075117045
"PC 44_5",11524.5059639606,8813.69018530194,11619.1247947076,7092.48104035762,11766.433221824,10335.0614774214,13180.8142668834,13180.8142668834
"PC 42_4",17647.5742413616,17914.6728062189,17227.026328746,10651.4909074882,13968.6818038262,19986.3389730458,21281.716105718,21000.2609012931
"PC 38_9",10043.2766494492,4977.01692965908,10518.6905312509,12595.2879669237,19627.1270103753,8963.20183685301,7799.28331799802,7913.38091911515
"PC 38_8",76973.0616912095,41648.3585519013,86390.6868003689,70028.1124047034,52956.3951662452,70028.1124047034,86390.6868003689,65985.9527328861
"PC 44_7",3538.48345389949,3915.41370986772,4651.07417388974,3811.92709393377,3213.95288849175,4714.57132214172,8451.02017039113,6704.6400958362
"PC 30_3",1699.64212798452,604.512858606365,1966.56407740869,1776.60150112924,1416.2229744169,1160.42517823827,801.32014527493,1187.46186529535
"PC 36_4",9640.2457246382,9745.72162595804,8154.35757026881,19986.3389730458,10277.655315727,10651.4909074882,12635.7637753574,19734.4956973106
"PC 40_4",6131.99802999944,4352.74720008174,7006.97272119885,4561.97948587872,5588.00734598558,4875.8041486049,5696.39136030385,5285.23665755958
"PC 36_7",18173.1943736526,8618.70487840286,15185.1170197429,16254.5599799933,18050.1628732226,12595.2879669237,9567.20449731463,12023.0136743158
"PC 40_7",541996.314239799,269054.501519072,612451.217127404,300594.491324654,773996.423332135,550866.251529508,355430.55585346,508954.688689991
"PC 42_5",63912.7748038651,69075.0141810134,76406.0331345384,52956.3951662452,72698.9541535975,76406.0331345384,73961.3872605396,86390.6868003689
