"Sample","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266"
"PC 34_4",122175.508571429,177587.820892857,159336.401428571,190104.917589286,159336.401428571,184039.758214286,177587.820892857,174443.509642857
"PC 38_2",1041433.58625,1401515.98839286,1041433.58625,1211694.65464286,1479117.02589286,1479117.02589286,1587400.85357143,1334914.06285714
"PC 37_2",788580.424071429,788580.424071429,919618.595714286,1082003.45821429,1041433.58625,1145645.24982143,1211694.65464286,1082003.45821429
"PC 40_8",1334914.06285714,1750917.09642857,1272932.56785714,1750917.09642857,1750917.09642857,1830197.00892857,2057660.45535714,1750917.09642857
"PC 42_10",599307.431678572,753683.109821429,477320.170892857,994300.145714286,955879.297321429,955879.297321429,955879.297321429,919618.595714286
"PC 37_4",1587400.85357143,1479117.02589286,1401515.98839286,1830197.00892857,1401515.98839286,1401515.98839286,1401515.98839286,1479117.02589286
"PC 42_8",104925.049285714,143734.935357143,114718.668821429,137903.137857143,166881.198089286,130993.285892857,137903.137857143,134721.242857143
"PC 40_6",74354.0717321429,63343.01875,84781.2899285714,74354.0717321429,59235.9577142857,62397.9615714286,58039.6899285714,53603.7779642857
"PC 39_6",518741.019642857,571729.962142857,401213.237982143,657027.033392857,435166.857857143,527834.730946428,571729.962142857,583411.744732143
"PC 34_0",180852.8255,166881.198089286,205717.823821429,177587.820892857,151750.858928571,161801.384107143,103280.380357143,166881.198089286
"PC 39_4",508610.486392857,443034.381428571,428359.130321429,599307.431678572,508610.486392857,518741.019642857,527834.730946428,477320.170892857
"PC 40_10",61580.5224107143,71418.1367142857,81740.4788392857,96672.7195,80728.0989821429,100478.048964286,111261.935339286,92328.8735892857
"PC 42_6",101877.901339286,119141.037589286,91027.3493928571,111261.935339286,107961.024285714,174443.509642857,143734.935357143,99141.5412678571
"PC 31_0",23233.7167285714,15000.8127196429,17470.1654285714,21115.1249267857,20466.9086928571,27852.3630714286,12054.161475,23786.4344803571
"PC 35_0",38222.1059642857,30024.804525,28827.6476035714,44400.4986964286,29256.8306071429,53603.7779642857,43924.0483357143,31812.2950125
"PC 30_0",119141.037589286,136258.970214286,111261.935339286,150075.023571429,150075.023571429,151750.858928571,159336.401428571,148082.963214286
"PC 44_4",7818.80072071429,10296.9797839286,8182.79665892857,10480.6037157143,8709.31950178571,11835.7087017857,7019.53097964286,8062.34949107143
"PC 42_2",10660.3970267857,13482.9624910714,10147.4543035714,8321.50644589286,9518.17948142857,17905.7529821429,13696.6282857143,9518.17948142857
"PC 39_2",22655.337375,17905.7529821429,36743.522125,25515.7566642857,39180.905925,33964.91875,57274.9927142857,19508.9562589286
"PC 41_4",18146.6995535714,18146.6995535714,13696.6282857143,20701.8814285714,18324.2519410714,28136.8426732143,31521.0185357143,15000.8127196429
"PC 39_8",8182.79665892857,14590.6986964286,6547.23283035714,15837.7024571429,13295.9136892857,7019.53097964286,9666.19391607143,8568.66695714286
"PC 19_2",10296.9797839286,4440.50417821429,9666.19391607143,8182.79665892857,5932.3872675,10660.3970267857,13867.7270535714,14590.6986964286
"PC 44_12",25515.7566642857,31521.0185357143,16562.38995,31521.0185357143,31145.2635178571,52560.8878035714,55107.5350232143,39180.905925
"PC 40_0",3904.26020160714,3286.37972392857,8062.34949107143,5276.15300892857,3367.97632982143,4972.19124428571,3367.97632982143,5380.08657803571
"PC 42_4",28495.2293321429,43291.4779107143,49173.166625,56548.0280714286,57274.9927142857,61580.5224107143,40740.1316785714,26837.4808035714
"PC 25_4",8885.06739660714,9828.88380535714,10821.5161821429,15660.504375,10660.3970267857,18324.2519410714,5380.08657803571,18146.6995535714
"PC 44_8",3598.08826178571,6173.28736053571,5187.78708392857,5510.25820196429,6547.23283035714,8453.61662321429,5276.15300892857,7446.81342910714
"PC 38_0",9198.65279285714,7149.45778035714,4233.94117535714,4347.66305482143,7019.53097964286,8709.31950178571,6894.08267107143,4767.35150946429
"plasmenyl-PC 18_0",466485.172642857,679997.608267857,527834.730946428,571729.962142857,571729.962142857,540163.743267857,599307.431678572,613608.007821429
"plasmenyl-PC 38_0",73265.899375,74354.0717321429,43924.0483357143,79587.1851607143,91027.3493928571,99141.5412678571,74354.0717321429,77587.5420535714
"plasmenyl-PC 20_0",36078.6226857143,56911.5103928571,41536.78409375,55458.5973955357,36977.1048125,36078.6226857143,61254.4244642857,52822.929875
"plasmenyl-PC 40_0",16062.4849892857,20896.0796607143,8321.50644589286,10296.9797839286,16758.3396607143,15000.8127196429,14025.1392089286,12961.7473964286
"plasmenyl-PC 24_0",1583.11261982143,2524.25251839286,1583.11261982143,656.942895535714,3286.37972392857,3904.26020160714,3698.57423714286,1583.11261982143
"PE 36_4",208476.134642857,190104.917589286,285347.296428571,230115.201964286,335816.517321429,226122.400535714,217027.624642857,177587.820892857
"PE 38_6",266987.788392857,205717.823821429,300330.617678571,201258.031607143,342575.355107143,190104.917589286,174443.509642857,184039.758214286
"PE 34_2",72407.9940714286,60032.3102321429,87020.9964285714,69235.555,89732.2299821428,77587.5420535714,64910.1661964286,60928.3265178571
"PE 40_6",71418.1367142857,58590.797375,64910.1661964286,49856.8851607143,72407.9940714286,44872.1232142857,52560.8878035714,33964.91875
"PE 38_4",386893.902142857,381549.305160714,393477.473428571,377003.085,485844.163392857,306250.888214286,401213.237982143,300330.617678571
"PE 34_0",43924.0483357143,31145.2635178571,48620.6934642857,40740.1316785714,35409.6194821429,33549.8261214286,22655.337375,40158.8461785714
"PE 36_2",107961.024285714,141663.135,116331.312910714,109734.807660714,123774.517142857,116331.312910714,129249.328392857,136258.970214286
"PE 32_0",2301.18930267857,3367.97632982143,1801.38623892857,1429.82686803571,1958.08991857143,1208.25424607143,2623.71107660714,1958.08991857143
"PE 39_6",7674.84652875,8062.34949107143,4859.26014035714,3367.97632982143,6646.52262571429,4440.50417821429,9064.79783035714,7149.45778035714
"PE 36_0",4440.50417821429,5630.22297285714,9518.17948142857,5932.3872675,4129.22620732143,2962.86339982143,4003.08042589286,2738.26377142857
"PE 37_4",7560.55331428571,5830.36731714286,9366.42718928572,10821.5161821429,3904.26020160714,10017.8381107143,3598.08826178571,2524.25251839286
"plasmenyl-PE 40_6",212703.797678571,276026.942321429,143734.935357143,208476.134642857,208476.134642857,281397.249821429,263002.767857143,306250.888214286
"plasmenyl-PE 38_6",477320.170892857,583411.744732143,466485.172642857,508610.486392857,428359.130321429,638831.869375,477320.170892857,496519.185875
"plasmenyl-PE 42_6",38739.4274821429,32263.4358392857,31521.0185357143,28495.2293321429,47588.3137857143,54373.6077857143,42270.1891785714,35409.6194821429
"plasmenyl-PE 38_2",247227.189464286,281397.249821429,226122.400535714,342575.355107143,266987.788392857,322976.941964286,311979.460892857,316463.574178571
"plasmenyl-PE 36_4",159336.401428571,217027.624642857,153655.769107143,187151.798392857,116331.312910714,166881.198089286,161801.384107143,171733.162857143
"plasmenyl-PE 36_2",27166.2703839286,32697.9834678571,24338.8607678571,21870.113375,37709.0024642857,50560.2420107143,50560.2420107143,30024.804525
"plasmenyl-PE 38_4",146110.468035714,197317.689285714,95086.8434821429,125566.644553571,164340.867678571,217027.624642857,171733.162857143,190104.917589286
"plasmenyl-PE 34_2",39672.23125,49856.8851607143,21658.0276339286,33163.5863571429,31521.0185357143,42270.1891785714,37210.6875,44400.4986964286
"SM 42_2",243308.448035714,263002.767857143,252427.242857143,252427.242857143,238608.613928571,247227.189464286,226122.400535714,233684.990357143
"SM 34_2",117821.062892857,151750.858928571,132752.419464286,146110.468035714,117821.062892857,134721.242857143,155129.416142857,119141.037589286
"SM 35_2",13867.7270535714,11664.5865464286,12961.7473964286,14429.5051482143,13867.7270535714,15660.504375,12252.0707714286,12252.0707714286
"SM 41_2",435166.857857143,335816.517321429,353551.866446429,485844.163392857,393477.473428571,393477.473428571,414307.393392857,311979.460892857
"SM 42_4",44872.1232142857,68428.0165178571,56548.0280714286,72407.9940714286,53084.9719464286,37709.0024642857,58590.797375,35812.2215678571
"SM 40_2",37709.0024642857,27516.2858410714,25885.5997321429,40158.8461785714,19707.9837678571,22344.0875178571,22344.0875178571,20184.7195535714
"SM 39_2",49856.8851607143,33549.8261214286,34346.9940660714,48620.6934642857,27516.2858410714,48140.8671607143,35812.2215678571,27166.2703839286
"SM 38_2",166881.198089286,111261.935339286,134721.242857143,171733.162857143,101877.901339286,104925.049285714,88251.3293035714,84781.2899285714
"SM 38_0",30828.0614821429,23786.4344803571,33549.8261214286,21395.8974232143,21870.113375,18589.3386625,17905.7529821429,22655.337375
"SM 33_0",20701.8814285714,18849.0058946429,19250.3550410714,17905.7529821429,19508.9562589286,22655.337375,21658.0276339286,16062.4849892857
"SM 37_2",20466.9086928571,16758.3396607143,17905.7529821429,16305.6618767857,8182.79665892857,16062.4849892857,13295.9136892857,22098.1082571429
"SM 32_2",12252.0707714286,13867.7270535714,15837.7024571429,17470.1654285714,17205.0590267857,18849.0058946429,20184.7195535714,18849.0058946429
"SM 36_0",52560.8878035714,35409.6194821429,48140.8671607143,46570.3652142857,49856.8851607143,44400.4986964286,43291.4779107143,38739.4274821429
"SM 34_0",342575.355107143,377003.085,421091.437803571,393477.473428571,353551.866446429,348602.556071429,348602.556071429,342575.355107143
"SM 37_0",14251.4973392857,8453.61662321429,11835.7087017857,14251.4973392857,12252.0707714286,13482.9624910714,22098.1082571429,9828.88380535714
"SM 40_4",16990.3754589286,16305.6618767857,16305.6618767857,24648.4148571429,5187.78708392857,12445.6085892857,12445.6085892857,6894.08267107143
"SM 41_4",14590.6986964286,9366.42718928572,23535.6674,11031.9292982143,14779.4399142857,12054.161475,11664.5865464286,17648.0953017857
"SM 43_2",14429.5051482143,22996.4870714286,24878.3242321429,43291.4779107143,25515.7566642857,19707.9837678571,24045.4217035714,25187.8067964286
"SM 36_2",679997.608267857,657027.033392857,657027.033392857,886650.390178571,708525.935696429,599307.431678572,496519.185875,554847.643767857
"SM 21_0",41788.9912446429,58039.6899285714,57274.9927142857,45353.4926071429,53603.7779642857,63343.01875,96672.7195,49173.166625
"SM 33_2",6646.52262571429,4972.19124428571,2962.86339982143,4677.01265857143,7958.53787553571,5630.22297285714,4859.26014035714,3598.08826178571
"SM 32_0",8321.50644589286,13160.214875,8709.31950178571,7674.84652875,6173.28736053571,14251.4973392857,8062.34949107143,6769.99999642857
"TG 50_2",169170.56625,184039.758214286,193773.984285714,143734.935357143,205717.823821429,159336.401428571,190104.917589286,230115.201964286
"TG 52_2",6336154.78392857,3646891.38928571,5107607.39642857,2377512.36607143,6336154.78392857,4262567.43214286,5549056.43392857,4720640.14285714
"TG 56_6",886650.390178571,729938.209285714,729938.209285714,518741.019642857,613608.007821429,554847.643767857,459518.717321429,638831.869375
"TG 56_4",335816.517321429,316463.574178571,257841.348571429,217027.624642857,329361.089857143,329361.089857143,322976.941964286,443034.381428571
"TG 52_4",381549.305160714,201258.031607143,348602.556071429,205717.823821429,193773.984285714,157757.314821429,220961.976607143,281397.249821429
"TG 56_2",109734.807660714,82936.7736785714,59235.9577142857,49173.166625,73265.899375,109734.807660714,81740.4788392857,109734.807660714
"TG 58_6",89732.2299821428,146110.468035714,106251.872142857,82936.7736785714,129249.328392857,148082.963214286,97910.0930892857,130993.285892857
"TG 54_6",729938.209285714,459518.717321429,753683.109821429,459518.717321429,527834.730946428,377003.085,381549.305160714,571729.962142857
"TG 56_8",613608.007821429,359016.831160714,518741.019642857,414307.393392857,381549.305160714,238608.613928571,300330.617678571,386893.902142857
"TG 53_4",42740.6879821429,30828.0614821429,39672.23125,22655.337375,28827.6476035714,28495.2293321429,28827.6476035714,59235.9577142857
"TG 54_4",1401515.98839286,1334914.06285714,1479117.02589286,1041433.58625,1211694.65464286,1082003.45821429,1145645.24982143,1587400.85357143
"TG 60_12",33163.5863571429,30426.4898571429,38222.1059642857,32697.9834678571,29604.2187464286,19250.3550410714,15660.504375,24878.3242321429
"TG 60_8",46053.4322303571,46570.3652142857,42740.6879821429,30024.804525,48140.8671607143,56548.0280714286,51863.2385178571,56548.0280714286
"TG 58_2",12445.6085892857,11031.9292982143,9064.79783035714,7818.80072071429,7818.80072071429,10480.6037157143,4565.76887392857,13160.214875
"TG 62_14",22344.0875178571,12961.7473964286,23233.7167285714,22344.0875178571,16990.3754589286,10296.9797839286,10821.5161821429,16562.38995
"TG 54_2",657027.033392857,599307.431678572,708525.935696429,428359.130321429,729938.209285714,788580.424071429,816021.157142857,994300.145714286
"TG 48_2",205717.823821429,174443.509642857,247227.189464286,122175.508571429,161801.384107143,171733.162857143,205717.823821429,193773.984285714
"TG 64_16",7019.53097964286,3904.26020160714,5276.15300892857,2738.26377142857,3062.60029232143,1009.10998678571,2301.18930267857,3698.57423714286
"TG 62_12",22996.4870714286,27166.2703839286,29256.8306071429,29256.8306071429,30024.804525,23233.7167285714,23535.6674,23535.6674
"TG 48_0",77587.5420535714,72407.9940714286,58039.6899285714,51863.2385178571,48620.6934642857,36743.522125,47588.3137857143,54373.6077857143
"TG 58_8",348602.556071429,342575.355107143,342575.355107143,322976.941964286,443034.381428571,372047.992285714,285347.296428571,414307.393392857
"TG 51_2",100478.048964286,85871.8150892857,79587.1851607143,64910.1661964286,92328.8735892857,74354.0717321429,107961.024285714,143734.935357143
"TG 53_2",92328.8735892857,81740.4788392857,78684.2205,41284.5769428571,61580.5224107143,78684.2205,116331.312910714,150075.023571429
"TG 50_0",84781.2899285714,75446.9514642857,104925.049285714,70122.0761785714,84781.2899285714,85871.8150892857,78684.2205,85871.8150892857
"TG 51_0",10821.5161821429,10480.6037157143,6074.70763767857,9366.42718928572,14590.6986964286,11031.9292982143,14251.4973392857,9366.42718928572
"TG 60_10",93520.8039821429,100478.048964286,80728.0989821429,88251.3293035714,134721.242857143,88251.3293035714,87020.9964285714,91027.3493928571
"TG 58_10",233684.990357143,125566.644553571,208476.134642857,169170.56625,146110.468035714,82936.7736785714,77587.5420535714,107961.024285714
"TG 50_4",151750.858928571,101877.901339286,155129.416142857,92328.8735892857,81740.4788392857,65810.4067678571,91027.3493928571,111261.935339286
"TG 49_2",42270.1891785714,39672.23125,44872.1232142857,31812.2950125,42270.1891785714,47138.1425892857,36743.522125,46053.4322303571
"TG 52_0",21658.0276339286,14025.1392089286,12646.7265160714,18589.3386625,12961.7473964286,25187.8067964286,21870.113375,22996.4870714286
"TG 49_0",15660.504375,22655.337375,24045.4217035714,16062.4849892857,15439.1810178571,19054.5808375,8182.79665892857,15439.1810178571
"TG 54_8",64910.1661964286,36743.522125,68428.0165178571,30828.0614821429,40158.8461785714,22996.4870714286,24878.3242321429,37709.0024642857
"TG 56_10",18589.3386625,11187.2991785714,32263.4358392857,12820.3079732143,15248.5211732143,9828.88380535714,11187.2991785714,11187.2991785714
"TG 55_8",5932.3872675,4233.94117535714,4767.35150946429,4565.76887392857,2409.38093892857,2301.18930267857,4767.35150946429,2962.86339982143
"TG 51_4",17205.0590267857,14251.4973392857,19707.9837678571,14590.6986964286,15000.8127196429,9366.42718928572,16305.6618767857,27852.3630714286
"CerP 34_2",9174.25360727273,12307.9185381818,7652.70599272727,8889.12027272727,7028.74746545455,9468.03370545455,8419.50032909091,7162.15114545455
"CerP 42_2",47326.6418818182,33655.2162072727,30130.8315818182,35426.3408036364,30130.8315818182,28814.0675636364,30768.1272727273,31629.8523345455
"CL 78_4",43146.7638545455,21973.8504818182,36156.6902181818,43902.5757818182,39474.9633090909,31629.8523345455,37989.7489563636,41592.5119563636
"CL 76_12",8709.07516363636,9174.25360727273,8105.70919272727,4988.57443636364,10355.0839872727,8419.50032909091,12520.5827454545,9990.47905272727
"CL 78_6",5687.03287636364,6618.18286545455,1962.88447636364,12118.4005945455,6310.87070363636,6618.18286545455,7801.94191454545,9846.83809636364
"CL 80_12",6450.73831090909,9346.85608727273,5866.43738363636,4188.42650545455,9174.25360727273,6450.73831090909,3300.25515818182,6310.87070363636
"PA 36_2",68671.3653090909,58943.4986,70164.5698545455,48294.6786672727,66504.8393454545,78638.2235454545,63226.0477090909,61016.50548
"PA 34_2",36156.6902181818,30130.8315818182,33655.2162072727,26888.5792545455,19517.7800563636,34257.5131836364,25843.01804,37989.7489563636
"PA 33_2",4025.66982909091,4988.57443636364,7963.58558,6757.53943818182,917.271849090909,2744.18522727273,2951.36244545455,2744.18522727273
"PA 28_4",80675.9619818182,102831.622436364,95652.4921090909,109356.705054545,93404.9823272727,106410.299363636,98130.0780727273,122604.455909091
"PA 38_6",21973.8504818182,23830.6759872727,21130.3930763636,28814.0675636364,28113.76454,28113.76454,30130.8315818182,25275.5612727273
"PA 38_4",86843.0588,86843.0588,73402.4356545455,82719.2799454545,67615.8849454546,84731.7347454546,80675.9619818182,88696.2273818182
"PA 41_4",57009.8259636364,84731.7347454546,71891.4965272727,78638.2235454545,100160.636436364,82719.2799454545,76996.0096363636,57009.8259636364
"PA 39_6",4592.72678727273,9017.58217090909,6757.53943818182,8236.94939454545,7327.28099454545,6147.33081818182,8105.70919272727,10355.0839872727
"PA 36_4",23308.7433072727,26888.5792545455,15413.1013036364,25275.5612727273,13406.0181290909,24826.0364181818,23308.7433072727,24826.0364181818
"PA 38_2",6914.74766,11940.6530927273,9628.43103090909,9628.43103090909,8236.94939454545,13236.2018363636,5994.45970727273,11724.04016
"PG 36_0",221270.823090909,275597.323090909,244151.382909091,321118.602181818,321118.602181818,393220.224181818,307722.947454545,307722.947454545
"PG 36_2",52138.1599636364,50413.1229254545,45127.0244445455,36508.08028,57567.2388709091,29766.7139863636,43524.6698181818,43524.6698181818
"PG 36_4",3133.09006,3446.48707636364,3888.09214727273,2744.18522727273,3300.25515818182,3888.09214727273,2481.13534,3888.09214727273
"PG 34_2",25275.5612727273,14096.7378490909,15203.6983836364,16763.26976,18116.0346363636,12118.4005945455,12915.2874909091,10843.7392036364
"PG 38_4",19517.7800563636,10703.09232,16174.2238418182,13106.4799327273,19929.6244127273,10703.09232,10703.09232,12737.5104981818
"PG 40_6",8558.57108909091,8105.70919272727,6310.87070363636,7327.28099454545,13236.2018363636,4835.73145636364,13633.1121090909,8558.57108909091
"PG 35_2",16763.26976,17022.6279036364,16763.26976,11142.6323054545,13106.4799327273,18745.5195018182,16454.7909436364,14681.0309272727
"PG 38_6",6618.18286545455,2481.13534,2951.36244545455,4592.72678727273,3888.09214727273,5135.84030363636,4025.66982909091,2481.13534
"PG 40_8",5547.77660727273,3300.25515818182,2186.76804727273,7028.74746545455,4188.42650545455,5994.45970727273,5547.77660727273,4188.42650545455
"PI 36_4",475207.2207,162418.734363636,197027.961818182,197027.961818182,159047.750181818,132130.831690909,138326.028363636,128475.149072727
"PI 40_6",251728.048,98130.0780727273,86843.0588,90651.9524363636,102831.622436364,95652.4921090909,95652.4921090909,93404.9823272727
"PI 36_2",450683.539049091,258998.162181818,293705.257090909,229448.964909091,192408.200181818,251728.048,267639.070545455,244151.382909091
"PI 39_4",125206.079345455,58124.6517781818,84731.7347454546,84731.7347454546,61958.4258,67615.8849454546,49150.1218727273,47326.6418818182
