"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"TG 50_2",125566.644553571,155129.416142857,157757.314821429,89732.2299821428,190104.917589286,164340.867678571,132752.419464286,136258.970214286
"TG 52_2",10316561.6160714,5549056.43392857,5549056.43392857,2524491.27857143,3981165.63392857,3147640.32142857,9353458.89285714,3981165.63392857
"TG 56_6",1211694.65464286,847475.440892857,613608.007821429,613608.007821429,393477.473428571,708525.935696429,994300.145714286,708525.935696429
"TG 56_4",477320.170892857,281397.249821429,266987.788392857,153655.769107143,174443.509642857,257841.348571429,377003.085,271658.989642857
"TG 52_4",459518.717321429,638831.869375,708525.935696429,217027.624642857,377003.085,386893.902142857,518741.019642857,335816.517321429
"TG 56_2",100478.048964286,60928.3265178571,44872.1232142857,25885.5997321429,58039.6899285714,97910.0930892857,112896.958089286,99141.5412678571
"TG 58_6",155129.416142857,99141.5412678571,51078.9281285714,60032.3102321429,53603.7779642857,123774.517142857,190104.917589286,106251.872142857
"TG 54_6",1830197.00892857,1479117.02589286,1272932.56785714,729938.209285714,679997.608267857,994300.145714286,1830197.00892857,994300.145714286
"TG 56_8",1401515.98839286,753683.109821429,496519.185875,414307.393392857,335816.517321429,583411.744732143,886650.390178571,485844.163392857
"TG 53_4",95086.8434821429,74354.0717321429,80728.0989821429,27852.3630714286,46053.4322303571,46053.4322303571,76376.5748392857,45353.4926071429
"TG 54_4",5107607.39642857,2194597.62678571,2917267.36071429,1082003.45821429,1662327.25089286,1662327.25089286,2917267.36071429,1662327.25089286
"TG 60_12",84781.2899285714,40158.8461785714,24338.8607678571,46053.4322303571,23233.7167285714,24878.3242321429,47138.1425892857,25885.5997321429
"TG 60_8",55107.5350232143,30426.4898571429,16990.3754589286,24878.3242321429,11324.7492232143,43291.4779107143,59235.9577142857,34346.9940660714
"TG 58_2",14429.5051482143,6295.60251607143,11324.7492232143,7019.53097964286,11515.6484035714,11031.9292982143,17905.7529821429,14429.5051482143
"TG 62_14",77587.5420535714,22655.337375,13696.6282857143,21870.113375,12054.161475,18589.3386625,24648.4148571429,11515.6484035714
"TG 54_2",886650.390178571,450520.603928571,407758.431857143,271658.989642857,527834.730946428,466485.172642857,626634.444821429,450520.603928571
"TG 48_2",450520.603928571,217027.624642857,300330.617678571,101877.901339286,276026.942321429,208476.134642857,233684.990357143,177587.820892857
"TG 64_16",8885.06739660714,5276.15300892857,1429.82686803571,1208.25424607143,2409.38093892857,4003.08042589286,2962.86339982143,1583.11261982143
"TG 62_12",41284.5769428571,20466.9086928571,9198.65279285714,26837.4808035714,6894.08267107143,14251.4973392857,30828.0614821429,10821.5161821429
"TG 48_0",63343.01875,41284.5769428571,99141.5412678571,69235.555,93520.8039821429,76376.5748392857,55107.5350232143,61580.5224107143
"TG 58_8",613608.007821429,365996.245535714,166881.198089286,311979.460892857,159336.401428571,266987.788392857,407758.431857143,217027.624642857
"TG 51_2",177587.820892857,106251.872142857,93520.8039821429,48620.6934642857,103280.380357143,71418.1367142857,139873.235125,89732.2299821428
"TG 53_2",139873.235125,55107.5350232143,70122.0761785714,49856.8851607143,111261.935339286,56548.0280714286,143734.935357143,59235.9577142857
"TG 50_0",109734.807660714,60032.3102321429,78684.2205,51078.9281285714,101877.901339286,72407.9940714286,70122.0761785714,71418.1367142857
"TG 51_0",10147.4543035714,14251.4973392857,19707.9837678571,17648.0953017857,15000.8127196429,8182.79665892857,11031.9292982143,15837.7024571429
"TG 60_10",151750.858928571,85871.8150892857,36345.0238035714,99141.5412678571,43924.0483357143,64910.1661964286,96672.7195,63343.01875
"TG 58_10",540163.743267857,316463.574178571,184039.758214286,381549.305160714,212703.797678571,311979.460892857,393477.473428571,300330.617678571
"TG 50_4",626634.444821429,359016.831160714,401213.237982143,92328.8735892857,180852.8255,190104.917589286,348602.556071429,233684.990357143
