"Sample","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309"
"plasmenyl-PE 38_4",166881.198089286,155129.416142857,174443.509642857,161801.384107143,174443.509642857,159336.401428571,220961.976607143,263002.767857143
"plasmenyl-PE 34_2",18146.6995535714,18849.0058946429,13482.9624910714,24648.4148571429,48620.6934642857,41284.5769428571,60928.3265178571,42740.6879821429
"SM 42_2",141663.135,164340.867678571,151750.858928571,190104.917589286,193773.984285714,155129.416142857,129249.328392857,141663.135
"SM 34_2",117821.062892857,123774.517142857,134721.242857143,137903.137857143,114718.668821429,99141.5412678571,161801.384107143,146110.468035714
"SM 35_2",27852.3630714286,29604.2187464286,28495.2293321429,30024.804525,11031.9292982143,11324.7492232143,15000.8127196429,21395.8974232143
"SM 41_2",613608.007821429,638831.869375,613608.007821429,626634.444821429,443034.381428571,359016.831160714,508610.486392857,414307.393392857
"SM 42_4",83724.0643392857,99141.5412678571,89732.2299821428,97910.0930892857,72407.9940714286,80728.0989821429,82936.7736785714,76376.5748392857
"SM 40_2",36345.0238035714,48140.8671607143,38222.1059642857,52560.8878035714,43924.0483357143,48620.6934642857,46570.3652142857,37709.0024642857
"SM 39_2",66790.6490892857,70122.0761785714,69235.555,77587.5420535714,31145.2635178571,42740.6879821429,51863.2385178571,41284.5769428571
"SM 38_2",226122.400535714,276026.942321429,263002.767857143,359016.831160714,148082.963214286,166881.198089286,217027.624642857,174443.509642857
"SM 38_0",79587.1851607143,82936.7736785714,92328.8735892857,87020.9964285714,32697.9834678571,33163.5863571429,33163.5863571429,45353.4926071429
"SM 33_0",39180.905925,30426.4898571429,35812.2215678571,33549.8261214286,18324.2519410714,16758.3396607143,14025.1392089286,24648.4148571429
"SM 37_2",22655.337375,22098.1082571429,22655.337375,29604.2187464286,19915.4671964286,15248.5211732143,18589.3386625,12252.0707714286
"SM 32_2",11835.7087017857,9198.65279285714,13295.9136892857,19250.3550410714,15660.504375,5276.15300892857,12252.0707714286,11664.5865464286
"SM 36_0",74354.0717321429,84781.2899285714,76376.5748392857,95086.8434821429,57274.9927142857,43924.0483357143,49173.166625,64910.1661964286
"SM 34_0",407758.431857143,540163.743267857,435166.857857143,571729.962142857,496519.185875,377003.085,353551.866446429,435166.857857143
"SM 37_0",23786.4344803571,18589.3386625,15248.5211732143,18849.0058946429,23535.6674,15837.7024571429,21395.8974232143,13482.9624910714
"SM 40_4",19508.9562589286,31812.2950125,30828.0614821429,27166.2703839286,9518.17948142857,14025.1392089286,16990.3754589286,19508.9562589286
"SM 41_4",17905.7529821429,14025.1392089286,22344.0875178571,28827.6476035714,29256.8306071429,21658.0276339286,26496.8920107143,15248.5211732143
"SM 43_2",21870.113375,33549.8261214286,20466.9086928571,20466.9086928571,17905.7529821429,14429.5051482143,12445.6085892857,14025.1392089286
"SM 36_2",1082003.45821429,1750917.09642857,1479117.02589286,2194597.62678571,1041433.58625,994300.145714286,919618.595714286,1272932.56785714
"SM 21_0",35812.2215678571,39672.23125,21658.0276339286,29256.8306071429,36345.0238035714,19707.9837678571,17205.0590267857,24878.3242321429
"SM 33_2",6173.28736053571,5187.78708392857,5707.80606535714,7149.45778035714,4972.19124428571,8182.79665892857,4859.26014035714,4767.35150946429
"SM 32_0",8182.79665892857,11515.6484035714,8568.66695714286,13696.6282857143,10821.5161821429,6894.08267107143,5932.3872675,7288.34971535714
"TG 50_2",71418.1367142857,37709.0024642857,64172.3337857143,58590.797375,65810.4067678571,85871.8150892857,85871.8150892857,93520.8039821429
"TG 52_2",3147640.32142857,1479117.02589286,2917267.36071429,1750917.09642857,2057660.45535714,3646891.38928571,4262567.43214286,2917267.36071429
"TG 56_6",508610.486392857,496519.185875,626634.444821429,527834.730946428,708525.935696429,679997.608267857,638831.869375,626634.444821429
"TG 56_4",161801.384107143,95086.8434821429,143734.935357143,120778.945660714,212703.797678571,164340.867678571,193773.984285714,136258.970214286
"TG 52_4",257841.348571429,217027.624642857,226122.400535714,285347.296428571,220961.976607143,435166.857857143,571729.962142857,359016.831160714
"TG 56_2",54373.6077857143,26171.2539482143,43924.0483357143,39672.23125,61580.5224107143,53603.7779642857,63343.01875,50560.2420107143
"TG 58_6",72407.9940714286,76376.5748392857,82936.7736785714,69235.555,112896.958089286,112896.958089286,80728.0989821429,80728.0989821429
"TG 54_6",708525.935696429,554847.643767857,729938.209285714,708525.935696429,886650.390178571,1272932.56785714,1145645.24982143,886650.390178571
"TG 56_8",518741.019642857,428359.130321429,571729.962142857,540163.743267857,638831.869375,788580.424071429,788580.424071429,708525.935696429
"TG 53_4",40740.1316785714,19915.4671964286,35409.6194821429,23535.6674,24045.4217035714,33549.8261214286,79587.1851607143,36345.0238035714
"TG 54_4",2057660.45535714,729938.209285714,994300.145714286,919618.595714286,1211694.65464286,1662327.25089286,2194597.62678571,1211694.65464286
"TG 60_12",80728.0989821429,74354.0717321429,83724.0643392857,79587.1851607143,47138.1425892857,59235.9577142857,43291.4779107143,70122.0761785714
"TG 60_8",25187.8067964286,23535.6674,38739.4274821429,23786.4344803571,49856.8851607143,31145.2635178571,23233.7167285714,34346.9940660714
"TG 58_2",7446.81342910714,3062.60029232143,7560.55331428571,4972.19124428571,8182.79665892857,4677.01265857143,10017.8381107143,11187.2991785714
"TG 62_14",81740.4788392857,58039.6899285714,106251.872142857,71418.1367142857,35812.2215678571,36345.0238035714,27516.2858410714,56548.0280714286
"TG 54_2",626634.444821429,257841.348571429,428359.130321429,300330.617678571,295686.620535714,372047.992285714,407758.431857143,393477.473428571
"TG 48_2",85871.8150892857,53603.7779642857,74354.0717321429,60928.3265178571,73265.899375,65810.4067678571,92328.8735892857,78684.2205
"TG 64_16",21658.0276339286,6769.99999642857,21115.1249267857,12054.161475,4565.76887392857,7560.55331428571,3797.53521178571,11324.7492232143
"TG 62_12",24878.3242321429,36345.0238035714,47138.1425892857,21115.1249267857,27852.3630714286,33964.91875,14779.4399142857,38222.1059642857
"TG 48_0",30828.0614821429,27166.2703839286,31521.0185357143,51863.2385178571,59235.9577142857,42270.1891785714,44872.1232142857,33964.91875
"TG 58_8",276026.942321429,263002.767857143,365996.245535714,263002.767857143,329361.089857143,316463.574178571,243308.448035714,285347.296428571
"TG 51_2",64172.3337857143,33163.5863571429,51078.9281285714,47138.1425892857,56548.0280714286,60928.3265178571,81740.4788392857,55809.6597678571
"TG 53_2",60928.3265178571,27516.2858410714,46053.4322303571,24045.4217035714,40158.8461785714,64910.1661964286,56548.0280714286,53084.9719464286
"TG 50_0",59235.9577142857,30828.0614821429,56548.0280714286,55809.6597678571,83724.0643392857,72407.9940714286,57274.9927142857,53603.7779642857
"TG 51_0",7674.84652875,10017.8381107143,9064.79783035714,12820.3079732143,20466.9086928571,12252.0707714286,14251.4973392857,6769.99999642857
"TG 60_10",99141.5412678571,93520.8039821429,166881.198089286,99141.5412678571,125566.644553571,82936.7736785714,55809.6597678571,116331.312910714
"TG 58_10",496519.185875,359016.831160714,583411.744732143,372047.992285714,477320.170892857,414307.393392857,306250.888214286,477320.170892857
"TG 50_4",93520.8039821429,33964.91875,97910.0930892857,53603.7779642857,69235.555,103280.380357143,177587.820892857,100478.048964286
"TG 49_2",20896.0796607143,25885.5997321429,19250.3550410714,31145.2635178571,39180.905925,29256.8306071429,46053.4322303571,29604.2187464286
"TG 52_0",16758.3396607143,11664.5865464286,14429.5051482143,16305.6618767857,31812.2950125,19508.9562589286,17905.7529821429,16990.3754589286
"TG 49_0",8568.66695714286,12646.7265160714,7149.45778035714,19707.9837678571,24648.4148571429,24878.3242321429,17470.1654285714,12961.7473964286
"TG 54_8",55809.6597678571,56548.0280714286,84781.2899285714,61580.5224107143,44400.4986964286,71418.1367142857,68428.0165178571,79587.1851607143
"TG 56_10",33964.91875,25187.8067964286,50560.2420107143,38222.1059642857,41284.5769428571,27516.2858410714,22655.337375,38739.4274821429
"TG 55_8",5932.3872675,3904.26020160714,6173.28736053571,5630.22297285714,8321.50644589286,5510.25820196429,4347.66305482143,5380.08657803571
"TG 51_4",14429.5051482143,20184.7195535714,16305.6618767857,15837.7024571429,15837.7024571429,49173.166625,36743.522125,24338.8607678571
"CerP 34_2",10143.9528345455,9990.47905272727,8236.94939454545,9468.03370545455,11142.6323054545,8236.94939454545,9346.85608727273,8889.12027272727
"CerP 42_2",57009.8259636364,47326.6418818182,47326.6418818182,58943.4986,45526.0605236364,42410.7590545455,38782.4138890909,38782.4138890909
"CL 78_4",19107.8860654545,41592.5119563636,22409.6534854545,32310.8818436364,47326.6418818182,35426.3408036364,36859.4703418182,41592.5119563636
"CL 76_12",11724.04016,5866.43738363636,7162.15114545455,8889.12027272727,8889.12027272727,7652.70599272727,7652.70599272727,11005.9712345455
"CL 78_6",17022.6279036364,11724.04016,30130.8315818182,12915.2874909091,18353.8908218182,8889.12027272727,7162.15114545455,13836.4772727273
"CL 80_12",9628.43103090909,6618.18286545455,4473.90411636364,8709.07516363636,7028.74746545455,7327.28099454545,7327.28099454545,7801.94191454545
"PA 36_2",37989.7489563636,42410.7590545455,39474.9633090909,53916.5330545455,71891.4965272727,61958.4258,58124.6517781818,45526.0605236364
"PA 34_2",19517.7800563636,25275.5612727273,13236.2018363636,31629.8523345455,43146.7638545455,33655.2162072727,34807.9464727273,20758.1983927273
"PA 33_2",11005.9712345455,15413.1013036364,16174.2238418182,10843.7392036364,1261.14515818182,3888.09214727273,11724.04016,8709.07516363636
"PA 28_4",41592.5119563636,53916.5330545455,42410.7590545455,60180.1820472727,65327.4519636364,53916.5330545455,30130.8315818182,42410.7590545455
"PA 38_6",33063.6316290909,21973.8504818182,26372.0165672727,35426.3408036364,20758.1983927273,28113.76454,27572.9905781818,32310.8818436364
"PA 38_4",82719.2799454545,71891.4965272727,63226.0477090909,84731.7347454546,116132.873854545,73402.4356545455,70164.5698545455,95652.4921090909
"PA 41_4",98130.0780727273,100160.636436364,173744.822181818,58124.6517781818,34257.5131836364,100160.636436364,90651.9524363636,122604.455909091
"PA 39_6",10540.3549818182,3300.25515818182,3888.09214727273,8419.50032909091,5407.52952363636,7028.74746545455,3600.76852363636,9468.03370545455
"PA 36_4",16454.7909436364,19517.7800563636,19107.8860654545,20758.1983927273,13236.2018363636,29402.5963909091,17792.0980981818,12118.4005945455
"PA 38_2",14376.4855672727,9346.85608727273,7652.70599272727,13406.0181290909,18116.0346363636,16763.26976,9990.47905272727,22409.6534854545
"PG 36_0",275597.323090909,258998.162181818,221270.823090909,236758.660909091,201566.416363636,181918.598,285138.584,293705.257090909
"PG 36_2",52138.1599636364,65916.1456545455,49527.11608,45841.7542554546,48722.40027,79657.0927636364,83725.5073454545,63734.9241818182
"PG 36_4",4473.90411636364,6757.53943818182,3759.13447272727,4592.72678727273,5547.77660727273,5687.03287636364,5687.03287636364,4025.66982909091
"PG 34_2",15413.1013036364,16763.26976,13406.0181290909,9017.58217090909,11005.9712345455,14376.4855672727,15413.1013036364,18353.8908218182
"PG 38_4",9990.47905272727,7963.58558,12737.5104981818,9346.85608727273,10540.3549818182,11142.6323054545,11940.6530927273,13106.4799327273
"PG 40_6",11940.6530927273,11371.2585218182,17792.0980981818,10143.9528345455,3300.25515818182,7801.94191454545,5547.77660727273,8105.70919272727
"PG 35_2",13406.0181290909,10843.7392036364,7028.74746545455,9628.43103090909,24826.0364181818,16454.7909436364,13406.0181290909,10143.9528345455
"PG 38_6",6914.74766,7484.21061090909,7801.94191454545,4835.73145636364,4592.72678727273,4188.42650545455,3759.13447272727,4714.74555090909
"PG 40_8",5407.52952363636,9628.43103090909,8558.57108909091,2186.76804727273,6618.18286545455,5866.43738363636,7028.74746545455,5994.45970727273
"PI 36_4",197027.961818182,293705.257090909,207640.948545455,221270.823090909,112695.509490909,106410.299363636,95652.4921090909,88696.2273818182
"PI 40_6",169020.554909091,155593.116709091,98130.0780727273,135158.035909091,42410.7590545455,44727.9883654545,48294.6786672727,51649.7562181818
