Sample,Ctrl_BKS_2202,Ctrl_BKS_2203,Ctrl_BKS_2206,Ctrl_BKS_2211,HF_BKS_2214,HF_BKS_2216,HF_BKS_2217,HF_BKS_2218,Ctrl_BKS_db+_2225,Ctrl_BKS_db+_2226,Ctrl_BKS_db+_2227,Ctrl_BKS_db+_2231,HF_BKS_db+_2239,HF_BKS_db+_2241,HF_BKS_db+_2242,HF_BKS_db+_2243,Ctrl_BL6_2249,Ctrl_BL6_2250,Ctrl_BL6_2251,Ctrl_BL6_2252,HF_BL6_2260,HF_BL6_2261,HF_BL6_2262,HF_BL6_2266,Ctrl_BL6_db+_2273,Ctrl_BL6_db+_2274,Ctrl_BL6_db+_2275,Ctrl_BL6_db+_2279,HF_BL6_db+_2286,HF_BL6_db+_2287,HF_BL6_db+_2288,HF_BL6_db+_2289,Ctrl_BTBR_2292,Ctrl_BTBR_2293,Ctrl_BTBR_2297,Ctrl_BTBR_2298,HF_BTBR_2306,HF_BTBR_2307,HF_BTBR_2308,HF_BTBR_2309,Ctrl_BTBR_ob+_2316,Ctrl_BTBR_ob+_2317,Ctrl_BTBR_ob+_2318,Ctrl_BTBR_ob+_2320,HF_BTBR_ob+_2329,HF_BTBR_ob+_2331,HF_BTBR_ob+_2333,HF_BTBR_ob+_2334,Test Pool_Negatve_01,Test Pool_Negatve_02,Test Pool_Negatve_03,Test Pool_Negatve_04,Test Pool_Negatve_05,Test Pool_Negatve_06,Test Pool_Negatve_07
CL 70:2; [M-2H](2-)@7.60,12414.265,11448.179,17238.688,9257.07,13270.868,10282.547,5415.497,15499.666,11677.875,8889.706,5598.214,16953.841,10915.805,8664.453,8904.139,15051.593,9245.324,15253.879,13943.562,10875.82,5536.293,5727.92,5874.076,19135.432,4253.187,6660.94,7149.9,7491.927,5545.146,3174.574,5229.098,9165.935,9897.853,18800.257,11656.844,2742.492,10286.022,6172.669,8218.173,7594.902,10663.149,3256.097,7646.277,10645.877,4961.23,6773.453,3219.461,11407.523,10391.788,5417.881,11096.404,6704.703,7745.874,6221.581,4898.568
CL 70:4; [M-2H](2-)@6.66,6636.2924,550.4223,14993.0492,3992.681,6542.8214,6431.5825,2296.3519,8931.9973,13154.0202,5555.9375,14830.2813,19154.4477,10973.2818,6826.305,7814.5104,5637.8669,13346.0076,15401.4853,8425.9379,7306.1493,3879.2272,1932.7005,6548.984,3585.8331,4175.7854,2987.9754,5351.0179,4767.17,5086.8444,4970.2129,2694.4297,7193.9868,2859.8627,2447.5457,4141.3128,9420.0665,3054.0257,867.5341,5914.5309,3263.5286,3443.9471,3879.9603,6155.4288,3967.2126,1361.2241,5632.1455,2395.895,2898.8003,6500.9985,7036.4323,4188.8214,6992.5828,7669.9353,10892.0346,8102.5458
CL 70:5; [M-2H](2-)@6.05,181248.05,164425.69,340093.46,70702.85,146585.28,195674.63,68994.75,280216.71,246165.84,149896.53,219800.67,226875.93,230245.32,184476,274849.27,144567.78,108770.09,263978.03,142246.76,240275.43,24578.24,111038.1,97447.14,123114.81,77712.17,66305.98,117899.57,82577.07,85157.18,117994.53,201857.51,184985.43,60212.56,91489.25,115235.14,89222.51,71743.47,79582.05,81238.47,72408.24,127663.85,26066.24,37731.71,35794.54,79501.39,83717.64,42391.33,102826.43,88448.75,85189.62,120614.59,124128.75,163080.43,114004.26,99617.56
CL 72:0; [M-2H](2-)@7.89,12912.239,14214.967,19658.89,13956.799,1806.514,20519.056,11214.808,24090.644,25271.106,23952.554,32225.676,32995.798,25229.073,14095.046,26198.019,12334.074,15477.738,32924.075,23363.275,22121.438,16690.923,13171.286,15389.075,15928.823,14770.106,6970.605,12947.451,12223.2,16692.882,12644.061,23128.05,22456.726,16358.808,13056.078,15796.88,39735.955,17312.108,7581.396,13925.485,19255.184,11139.956,8233.931,13681.866,22283.191,5868.583,19523.252,11374.739,21053.352,10409.014,13260.502,8045.787,15106.208,9401.372,13949.422,20253.848
CL 72:2; [M-2H](2-)@7.33,35256.297,89460.252,90642.493,30726.139,20666.467,56565.557,33779.887,85668.606,30101.845,75836.016,101969.304,122130.854,19999.527,22533.887,89768.076,61529.944,32144.043,29406.861,65960.28,33914.739,41419.704,6988.905,19299.505,26341.489,22069.501,13565.23,41063.205,15118.375,67715.933,16977.362,22114.148,58884.507,15330.113,66770.353,16240.417,97208.07,53892.42,52936.13,78640.73,58773.876,104166.846,13972.647,47689.428,34387.93,10389.365,52171.824,39643.699,81279.629,49264.767,51544.084,17406.619,73170.845,18076.719,25149.172,52158.797
CL 72:4; [M-2H](2-)@6.98,133028.81,71127.42,132834.17,52859.89,87525.61,80478.65,60986.16,131445.33,118614.04,76425.74,128140.36,142334.4,103488.09,111873.59,135384.62,79482.58,89844.93,134166.92,138204.67,159013.76,34939.52,69978.32,66729.84,123695.01,62640.01,71835.12,89500.83,88479.86,91558.77,62030.98,95339.15,95209.56,53696.21,83212.13,60576.32,99245.86,70174.42,74701.79,92684.22,70787.91,127906.66,61376.24,52883.39,65402.24,72632.56,93483.38,65744.02,90548.52,80285.77,77556.43,73545.42,76462.58,84407,74500.36,53255.48
CL 72:6; [M-2H](2-)@6.94,28998.57,19808.511,24207.972,14801.362,22880.846,25819.563,17889.189,45783.149,21455.679,21029.754,24955.015,29957.158,30808.722,25425.74,21747.813,23534.204,25815.825,37565.695,10808.745,40890.466,13928.781,19469.462,22219.886,31230.106,18740.553,12798.724,23652.154,22199.366,26405.045,20966.515,34187.238,40182.947,19635.721,13493.533,6233.581,15808.455,28260.971,18249.727,23184.468,13090.333,15216.119,13902.973,3501.26,13195.702,18855.354,19277.06,13649.584,25073.238,7666.422,23254.908,19811.125,15378.722,21759.292,19304.413,23690.932
CL 72:7; [M-2H](2-)@6.20,39939.787,20643.488,22350.294,6766.882,18213.608,19559.318,16085.682,31198.186,16600.868,12107.402,17805.51,24270.49,14038.164,6539.189,19031.2,17961.387,14327.71,33751.374,15744.444,26064.813,5252.346,22816.414,18756.044,12896.986,9287.098,7417.352,9961.033,15212.511,10499.098,7738.381,9926.774,14943.316,7964.257,27917.617,22772.525,11020.684,10065.114,16216.477,31733.035,18509.752,21535.366,7129.715,13474.523,3407.261,9775.538,8913.347,5648.986,12726.339,17598.498,6709.385,11646.257,13173.843,21029.48,13596.651,12489.379
CL 72:8; [M-2H](2-)@5.55,24050.002,29512.672,22374.223,4861.298,24178.622,16699.462,10343.394,27904.517,22810.986,25363.313,26880.592,24747.132,9286.202,14456.023,22615.761,13895.294,29543.2,41587.098,15759.007,20427.539,2340.203,19296.021,13332.597,11398.116,7144.872,15184.426,18725.108,21481.097,11408.349,5555.627,12977.191,23973.609,6120.882,32224.455,19771.224,13043.889,16271.588,9483.415,23597.342,11869.615,21521.74,6778.665,14368.428,3343.661,7242.463,16158.809,6229.393,14172.6,8745.876,9257.573,12151.929,12548.666,22533.815,6007.806,13372.669
CL 72:9; [M-2H](2-)@6.22,4807.4836,4623.4969,3299.7397,7093.8497,3723.1056,3047.2204,2262.779,4556.9477,2870.97,4165.3791,8308.3115,1834.9592,956.5317,2816.8466,1921.7728,3935.0857,5630.3846,7767.7179,6758.7563,4001.7313,4019.6866,6420.6839,6224.1408,2410.1051,5217.0932,3682.8965,887.8523,1231.978,3399.0958,6888.8359,2507.0225,4410.5731,2190.0975,3393.8424,4143.3768,6394.6249,7494.897,3001.6353,3540.5385,2555.5582,3603.9578,2598.4274,4696.2731,5134.5896,3662.1799,7778.8583,4521.7934,3146.0575,2704.6722,4340.2559,1862.0468,1452.0378,5279.3722,4103.5829,4689.8843
