Sample,Ctrl_BTBR_ob._2316,Ctrl_BTBR_ob._2317,Ctrl_BTBR_ob._2318,Ctrl_BTBR_ob._2320,HF_BTBR_ob._2329,HF_BTBR_ob._2331,HF_BTBR_ob._2333,HF_BTBR_ob._2334
Label,CT,CT,CT,CT,HF,HF,HF,HF
SM 41_2,98002.17611,66431.73261,79906.4642,60797.1668,85222.35717,75955.92836,89892.23749,61696.74295
SM 36_2,134342.7299,111645.8634,163820.4218,117112.8993,136613.6724,147621.2227,113034.0706,169170.5188
SM 42_4,42984.45277,36062.8865,42525.83699,41906.14201,58122.70206,60797.1668,71783.0883,48750.50814
SM 44_2,86274.81925,74998.71264,102761.4095,78917.75005,94315.78286,66431.73261,64495.07466,69107.74852
SM 36_0,117112.8993,177684.4334,174216.0384,169170.5188,145226.5468,189438.5936,147621.2227,113034.0706
SM 40_4,182.9634616,1326.532441,2284.431709,2383.173868,787.3384626,812.6641799,1872.004713,842.310761
SM 43_2,40876.3725,47675.58453,58122.70206,37258.37254,49259.51288,77564.55512,38334.3873,38334.3873
SM 42_2,3270246.353,2509585.327,3270246.353,2219699.516,2509585.327,2366880.507,2219699.516,2509585.327
SM 35_2,4641.788098,1056.295484,2872.255076,1373.613251,4565.825721,3534.633299,3560.774964,3461.308373
SM 33_2,439.345155,160.7384096,369.7743645,394.0975823,468.4455153,160.7384096,620.3235154,517.2856136
SM 32_0,2995.122344,2529.955592,2554.402104,1155.776144,1940.413148,1653.849199,1155.776144,1836.511721
SM 34_0,101230.3089,57314.43958,115371.6908,130490.0362,134342.7299,140845.2377,126704.5429,150334.73
SM 37_2,5651.645311,3501.577631,2037.409481,1779.687037,4430.950426,4602.288706,3586.931183,4866.332948
SM 42_0,23062.94212,43602.71871,17331.87007,34680.75675,19718.04588,36595.13001,22880.89744,18914.86071
SM 38_0,147621.2227,211876.145,177684.4334,198169.6381,174216.0384,226198.4777,163820.4218,99507.87234
SM 32_2,1653.849199,2509.781795,2217.249324,3656.86449,1750.977985,2284.431709,3194.73727,3101.702177
TG 53_6,14558.08559,12078.49421,5339.378486,14204.14243,17130.56278,22327.21182,54974.6959,18758.21968
TG 44_2,314826.9665,134342.7299,83895.46567,314826.9665,74111.75373,130490.0362,107976.7383,132184.5353
TG 50_2,2219699.516,4255723.599,4510552.265,3270246.353,2219699.516,2219699.516,2896139.481,1651171.853
TG 52_6,715296.0689,361550.5895,292577.8048,715296.0689,578458.1021,880423.239,851263.203,1042328.166
TG 56_8,33709.44587,34680.75675,31735.47788,48750.50814,35305.14154,31387.51938,40876.3725,44461.71636
TG 56_2,409670.8792,222801.3405,155761.5367,268561.4321,325325.0093,520465.6053,458617.4125,399448.7542
TG 53_2,399448.7542,484291.1482,368098.6606,505407.2398,553364.3953,473714.663,578458.1021,306452.3363
TG 52_4,3481367.83,5483044.94,5483044.94,4754888.155,5995165.944,4255723.599,4754888.155,3757901.423
TG 54_2,3684337.264,2293290.011,1589205.426,2951767.868,4919376.782,6388540.457,5283455.174,4919376.782
TG 48_2,2366880.507,3610773.105,2896139.481,3481367.83,1527238.999,1957907.916,1771600.023,1450031.999
TG 54_6,621994.1168,694218.5985,458617.4125,977996.2115,2366880.507,2509585.327,3007396.256,2736999.518
TG 46_2,1771600.023,1042328.166,773041.6783,1771600.023,409670.8792,621994.1168,534418.5089,578458.1021
TG 51_4,77564.55512,145226.5468,99507.87234,171923.3079,166501.1962,183777.1748,194980.59,153621.1533
TG 56_4,163820.4218,226198.4777,189438.5936,242014.7298,198169.6381,242014.7298,343459.0345,180586.0403
TG 58_4,38334.3873,26185.41217,21908.4025,47675.58453,50374.41382,49259.51288,51129.81649,45851.00436
