"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"DG 42_5",4690.18976199036,6944.29567652905,5734.19565769063,3307.77124437562,2133.5277537567,3073.38796754991,6615.97621860381,5806.58241784265
"DG 40_1",5078.54572133119,6986.65352454895,6415.46529542456,2746.29622424888,3582.78283814596,6018.64947411107,14421.4546845661,6212.89145658457
"DG 42_2",4606.09519097871,2792.16641440127,5003.92710488384,2497.42925529389,2888.20130516259,4315.69286789868,8098.19161660726,5894.31053216795
"DG 40_2",16398.9150415773,10617.2889325545,25140.6987545294,9003.97914838529,6415.46529542456,20489.9222612137,35029.180799929,17674.5104604884
"DG 30_1",7181.06267139208,1841.90731019952,7830.0347096027,7181.06267139208,9315.48313178483,8253.97862949947,6737.60235618507,4690.18976199036
"DG 36_0",3073.38796754991,7099.42489676729,2016.78089022534,1489.26020830246,2954.96209743807,3582.78283814596,4108.57150185707,2933.8102000047
"DG 30_2",4523.81938229584,2463.72976106722,3871.3772013047,12371.1538903283,4033.57837199241,6944.29567652905,3825.95664015282,4851.37058862409
"DG 34_0",2763.26955216501,2526.69052478253,3825.95664015282,3178.84755895613,4658.99882366799,2933.8102000047,3488.07484525728,2954.96209743807
"DG 44_9",3340.27121100111,4690.18976199036,2150.65085523474,2238.01365217653,4606.09519097871,1992.79957348893,2253.41289796525,2914.5716884683
"DG 36_6",7521.65635821746,8253.97862949947,5499.30928878379,29098.7429507766,8881.26991652829,13013.8554366387,12617.9747302927,12617.9747302927
"DG 30_3",2016.78089022534,1356.2504283063,2723.50919798186,9116.96634196858,2296.18709518999,2576.24005045038,1925.48406474703,3414.40905155836
"DG 38_0",1214.09548181217,1992.79957348893,772.591738737534,967.493285690812,504.415032282568,1181.43716573132,2107.3595663576,756.675442748719
"DG 32_6",1181.43716573132,411.857620228863,1275.09920477369,2631.50820672498,1841.90731019952,556.009742992647,652.014498258233,1640.88491618403
"DG 42_3",2107.3595663576,1925.48406474703,2711.87506641911,2324.59129354116,1744.8986397575,2463.72976106722,3968.82427597725,3204.28483972103
"DG 44_6",951.55816296729,1422.03743606239,1517.57027202074,772.591738737534,671.690912655492,730.332756594138,1422.03743606239,1967.98764251771
"DG 40_9",2253.41289796525,3204.28483972103,2133.5277537567,4851.37058862409,3148.91292249763,1784.75471519342,2723.50919798186,2082.10089015757
"DG 44_8",1593.08427456051,5351.22997895585,3148.91292249763,698.43541324027,652.014498258233,1160.54267482823,2366.94818681383,3263.31706892546
"DG 28_2",1925.48406474703,1535.07870355577,2253.41289796525,4658.99882366799,1236.73503590444,2082.10089015757,1897.22557948763,2775.60599579203
"DG 42_1",1610.30246045259,1897.22557948763,1967.98764251771,468.636942619916,1066.27728321814,2349.87217094041,5078.54572133119,3055.71176991106
"DG 26_1",306.09485313677,348.253380980336,274.601658013218,254.771202212389,46.2231406157872,306.09485313677,388.959228370039,85.7070415368658
"lysoPC 18_2",42603.1113185256,35029.180799929,47939.3302360704,39263.3205847908,35029.180799929,36018.5583491844,39263.3205847908,51163.9308922764
"lysoPC 22_4",12617.9747302927,11883.0535993216,12371.1538903283,6615.97621860381,10042.6537131761,9430.7525966114,11746.80878921,11970.1854289872
"lysoPC 20_1",59201.6588274221,31780.529422496,69043.8616110691,31044.5978948227,34344.8502303868,47939.3302360704,45075.3780566745,49734.025777868
"lysoPC 24_1",2526.69052478253,1129.8513077015,3340.27121100111,2775.60599579203,2855.25124036555,3263.31706892546,2526.69052478253,3381.53356686189
"lysoPC 22_0",671.690912655492,772.591738737534,1295.87866096083,1032.09039381935,772.591738737534,1099.35468823432,982.897086953587,1066.27728321814
"lysoPC 16_0",16638.9186889241,8590.10472840768,15576.6245390726,13265.0160448372,6018.64947411107,10234.0226500262,11970.1854289872,13013.8554366387
"lysoPC 20_0",2933.8102000047,2819.37281518542,2576.24005045038,3098.33124903292,2038.85933672195,3684.63961635496,5351.22997895585,4566.45164615393
"lysoPC 16_1",9315.48313178483,1593.08427456051,10940.7823372663,7099.42489676729,7588.59786689119,6112.19420364619,6415.46529542456,5734.19565769063
"lysoPC 26_1",1129.8513077015,671.690912655492,730.332756594138,730.332756594138,926.677194824214,967.493285690812,698.43541324027,835.146637849803
"lysoPC 22_1",3098.33124903292,1409.42199173385,3512.76359261794,2668.93604567935,2178.01478957907,4108.57150185707,3791.74057775684,3234.7581157626
"lysoPC 24_0",1683.81788655123,967.493285690812,1578.23701615733,1376.14463056216,698.43541324027,1470.78612428839,1236.73503590444,1422.03743606239
"lysoPC 18_0",3582.78283814596,3098.33124903292,2631.50820672498,3073.38796754991,3933.98877819309,3461.41157137891,2651.01698708592,3098.33124903292
"lysoPC 18_3",1763.29903418314,792.668621563319,1841.90731019952,2444.07630078938,1683.81788655123,1659.52222452611,1992.79957348893,2253.41289796525
"lysoPC 24_4",411.857620228863,1517.57027202074,982.897086953587,568.856072751554,528.195474843724,982.897086953587,608.179116249848,608.179116249848
"lysoPE 18_1",216947.980412317,172072.500201358,208716.393441901,122669.923299236,120923.941238811,165485.017869633,177440.178067119,161088.750012994
"lysoPE 20_4",333527.230997889,192407.087625631,396714.381841279,177440.178067119,177440.178067119,261622.123674963,288542.857786893,333527.230997889
"lysoPE 16_1",14421.4546845661,4156.4876883499,14953.6999839701,10828.7381983571,11514.8733047935,14136.5796460737,13573.8301418147,11052.2513510666
