"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"lysoPE 20_4",399638.407278493,191781.315366133,388549.653473836,219895.798058679,209728.588613599,297147.382170884,300594.491324654,312313.446709965
"lysoPE 18_0",46295.5868290625,38794.2625867384,37622.2355018158,33583.9252853003,17647.5742413616,37024.2216409409,37024.2216409409,30940.6936529974
"lysoPE 22_6",167284.443858467,131330.344833363,167284.443858467,127762.761999658,106739.081221889,155985.897132277,169004.920664712,159807.161182971
"lysoPE 18_2",42683.5292181251,33583.9252853003,38794.2625867384,37024.2216409409,20649.6422341141,35944.0614955863,49095.6636716867,49095.6636716867
"lysoPE 16_0",294471.614786708,169004.920664712,255176.613725738,191781.315366133,161913.223851172,246780.912515554,236098.534861412,263009.855006669
"lysoPE 20_0",3250.01598520178,2831.78157646371,2633.70282567467,3576.13659047438,2039.71323146747,4297.32765293452,6936.11213049948,5246.73262411114
"lysoPE 17_0",5753.94456184644,7405.07584755638,4596.3214433127,4194.80605188399,3296.42027279908,7351.88585211156,5927.32513005781,6811.53938918706
"lysoPE 19_0",5370.9411307013,4158.14077645848,3137.22308896939,4942.01514868249,2240.20328686215,6004.09932241579,5641.91454082801,4331.75192124648
"lysoPE 22_4",4816.92661576776,6064.23020432577,5339.89556407679,2362.98400548809,2347.1043421304,3947.68276337239,4740.58120621564,4297.32765293452
"lysoPE 20_2",2801.83256587401,3608.07627784769,3460.63880356535,1368.90333501256,1481.60246230716,2312.02383160553,2490.0870873841,2101.85438883992
"MG 18_2",10956.5558441073,14354.0048367405,11766.433221824,12635.7637753574,7486.03814800902,11012.8127589136,16117.4974673831,15441.3314525348
"MG 16_0",5588.00734598558,6704.6400958362,4977.01692965908,3061.73304483105,3608.07627784769,4421.47396917124,4875.8041486049,3760.1105090174
"MG 20_4",4651.07417388974,7296.91110402939,5588.00734598558,5004.0916647346,3947.68276337239,4449.80068863028,4780.75993694419,7405.07584755638
"MG 17_0",9745.72162595804,12483.9920387019,8963.20183685301,9157.37485495905,12595.2879669237,9457.06140130954,8389.90272731045,10956.5558441073
"MG 18_0",1840.33635477347,3041.7934725039,1934.98229291972,2057.41867699427,1317.34897814317,1699.64212798452,1796.44019095061,2083.4343941525
"MG 22_4",535.373865591017,1393.33289572531,488.550869887022,535.373865591017,535.373865591017,562.188632767996,562.188632767996,1131.52388753819
"MG 18_4",1368.90333501256,1840.33635477347,1617.97932022628,2039.71323146747,1840.33635477347,997.628592971291,1501.14260139955,1083.11737226478
