"Sample","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309"
"SM 40_0",420031.33529828,399638.407278493,428208.362204687,456109.61713212,300594.491324654,324367.258046751,420031.33529828,456109.61713212
"SM 34_0",85119.4370989657,109779.628932065,111158.332499694,131330.344833363,104241.280521005,77939.4761919844,119146.889017984,90872.1535862592
"SM 36_0",31286.7108140912,19842.3013124,19734.4956973106,25295.5130480684,17227.026328746,21281.716105718,20312.1753037811,25526.2930323481
"SM 38_0",91689.4872602494,76973.0616912095,75310.1195569915,91689.4872602494,59295.6593322572,50170.3769829691,57251.6074609001,63912.7748038651
"SM 21_0",6624.27680289497,8618.70487840286,11363.6719494148,8389.90272731045,7006.97272119885,8963.20183685301,10438.2833045293,10651.4909074882
"SM 38_2",13794.9987875219,14696.9302536588,9852.99982527622,14696.9302536588,9407.2863116555,9852.99982527622,8658.72376166879,12023.0136743158
"SM 42_4",5753.94456184644,7486.03814800902,4251.26451468607,7486.03814800902,4194.80605188399,4780.75993694419,4520.52712664271,4352.74720008174
"SM 39_2",13681.1088522039,7596.55931957331,5537.39891337781,4651.07417388974,4561.97948587872,6204.20539970562,3811.92709393377,7596.55931957331
"SM 33_0",11363.6719494148,9305.37965226405,9252.29667955813,7092.48104035762,6370.12295766941,11850.8956648633,7296.91110402939,6420.40335731058
"SM 32_2",2201.01173635389,1556.38587675031,1481.60246230716,1535.70259365792,1317.34897814317,3150.94665301451,3137.22308896939,2201.01173635389
"SM 42_0",2831.78157646371,2707.36013913356,3326.11617920981,3576.13659047438,3061.73304483105,2362.98400548809,2396.60695986736,709.834246840461
"SM 44_2",8235.17158255477,6936.11213049948,7405.07584755638,6936.11213049948,6936.11213049948,7486.03814800902,5285.23665755958,4449.80068863028
"SM 32_0",2057.41867699427,2684.16899592295,2831.78157646371,2565.04978497635,2850.89184530722,3793.73605084512,2463.85235090243,1340.42363876208
"SM 41_0",8103.10241384769,8103.10241384769,8298.33160095459,9015.61809485474,8513.7481196235,9901.71460703127,8963.20183685301,6004.09932241579
"SM 37_2",2463.85235090243,1210.96009800957,1043.86007020296,853.57897892234,1107.56407097716,922.188627786189,1210.96009800957,1043.86007020296
"TG 52_4",6319225.94346054,5838334.37089802,5268696.54947492,5838334.37089802,7427774.99633669,4548799.77765387,5268696.54947492,5268696.54947492
"TG 60_8",50916.1746091036,63912.7748038651,65985.9527328861,49095.6636716867,35944.0614955863,91689.4872602494,45693.0241821957,52956.3951662452
"TG 60_10",108259.564861215,119146.889017984,112611.025065258,125864.35974696,112611.025065258,102499.731965587,91689.4872602494,66568.4103653987
"TG 46_2",169004.920664712,117151.06355283,99853.8759968656,209728.588613599,149475.507196352,64347.7833401961,101195.44502001,93824.3805573624
"TG 62_8",30670.7043265908,11850.8956648633,12774.047051995,12483.9920387019,11275.622571761,20312.1753037811,15941.6762991514,13510.288389398
"TG 58_8",528928.358604734,538169.051634409,581443.631605996,493331.907936879,399638.407278493,581443.631605996,456109.61713212,475072.255866054
"TG 56_6",893324.137877715,1126925.96936975,1220538.32809233,1094226.2079901,863411.857229731,1415950.67866297,1300876.63591984,1094226.2079901
"TG 50_4",49095.6636716867,53942.0594615606,40164.9571390481,69075.0141810134,60429.0992623498,38794.2625867384,49095.6636716867,42289.2103262086
"TG 62_12",40164.9571390481,32628.5052858994,34130.6693822138,34528.7216254758,19627.1270103753,26785.0806580441,27279.5745919317,18812.488512923
"TG 60_12",312313.446709965,365926.886783037,279726.070307564,463279.810590199,463279.810590199,197258.633944881,246780.912515554,114611.226029598
"TG 51_2",106739.081221889,191781.315366133,169004.920664712,182013.062898843,120569.121375179,227119.100088581,236098.534861412,312313.446709965
"TG 58_10",1509678.80795524,639095.094773155,647113.793806319,616746.36040637,694046.244752706,550866.251529508,720459.261598743,517475.075117045
"TG 54_6",4357197.78400929,3354188.31645269,3354188.31645269,3581928.81366308,3471770.91700051,3630410.70849431,3738273.8547349,3861215.29778433
"TG 52_6",3630410.70849431,1772184.27558777,2262226.30154771,2262226.30154771,3127646.13736274,1220538.32809233,2596807.49799822,1220538.32809233
"TG 64_16",10438.2833045293,6302.67907815243,3892.40519672107,6811.53938918706,10277.655315727,2222.78484828685,4297.32765293452,661.701726194008
"TG 42_0",5246.73262411114,2787.46456758213,1572.0345417168,4561.97948587872,3727.52865006795,1776.60150112924,2565.04978497635,1416.2229744169
"TG 56_8",3581928.81366308,2678086.71346041,2678086.71346041,2361033.38820366,3581928.81366308,2596807.49799822,3581928.81366308,2596807.49799822
"TG 51_4",114611.226029598,81047.2777540216,76973.0616912095,89829.9594643393,76406.0331345384,75310.1195569915,112611.025065258,106739.081221889
"TG 54_8",1659805.95321523,694046.244752706,606113.21030197,694046.244752706,1034506.77533707,388549.653473836,844084.566491932,365926.886783037
"TG 53_4",141691.439941726,87403.209724609,86390.6868003689,76406.0331345384,61080.6159934839,125864.35974696,113815.049295875,159807.161182971
"TG 50_0",136485.38936018,113815.049295875,106739.081221889,187207.809750757,151525.528020157,141691.439941726,106739.081221889,219895.798058679
"TG 49_2",17914.6728062189,22833.0337552682,18415.4383711671,34869.4934917118,20472.7100910555,21499.8675767849,24300.2153389872,26785.0806580441
"TG 55_4",37236.1889931239,24774.4929782752,21281.716105718,18050.1628732226,25038.7220317533,41040.9749646158,32877.522425997,37236.1889931239
"TG 49_0",3576.13659047438,2240.20328686215,3348.80427639111,4714.57132214172,2347.1043421304,2868.05496409185,1535.70259365792,5413.99020214328
"TG 57_6",9457.06140130954,10043.2766494492,12635.7637753574,8658.72376166879,5753.94456184644,13794.9987875219,11012.8127589136,11463.9837683774
"TG 48_2",165049.156497165,312313.446709965,242761.467785837,581443.631605996,294471.614786708,209728.588613599,227119.100088581,283900.147748847
"TG 58_6",269054.501519072,227119.100088581,216701.615215464,191781.315366133,174653.851017311,294471.614786708,242761.467785837,250662.54663703
"TG 50_2",10043.2766494492,28680.2377966882,16434.8192218106,26785.0806580441,11057.8169252351,20786.3918220843,21891.214775356,27559.8037176293
"TG 42_2",61080.6159934839,9965.75793731266,10335.0614774214,21716.9374580112,32877.522425997,8298.33160095459,21716.9374580112,37622.2355018158
"TG 55_6",29101.4604065852,31586.1301321739,22833.0337552682,26507.7173171222,21891.214775356,30670.7043265908,30050.1632857825,28680.2377966882
"TG 49_4",36276.3300613752,23405.7501917733,19627.1270103753,39345.2861958027,29101.4604065852,29275.2218724974,43168.2229758679,30329.2354079651
"TG 56_10",336287.778342442,187207.809750757,171549.19389106,216701.615215464,365926.886783037,81047.2777540216,230335.205077582,69075.0141810134
"TG 56_4",1300876.63591984,863411.857229731,1070383.96283891,808430.961338688,668899.818579714,1509678.80795524,1070383.96283891,1126925.96936975
"TG 55_8",42683.5292181251,25526.2930323481,20786.3918220843,24774.4929782752,32319.1975117992,21716.9374580112,37880.7574159998,20786.3918220843
"TG 48_0",9157.37485495905,19153.5206912724,12483.9920387019,20132.9424723763,11133.2459059991,10438.2833045293,13180.8142668834,15185.1170197429
"TG 62_10",14696.9302536588,13339.4186942186,11707.0603577913,11427.4024649282,9965.75793731266,13681.1088522039,10217.7567972871,9015.61809485474
"TG 58_12",81047.2777540216,35147.1963522091,33158.4929006148,35147.1963522091,33158.4929006148,20649.6422341141,38254.2056444587,12265.7524091103
"TG 46_0",3487.41852007017,7092.48104035762,3915.41370986772,14129.1047476765,4977.01692965908,5858.54372244989,4942.01514868249,7188.74804537574
"TG 51_6",79042.4947477102,89054.874745338,59295.6593322572,75310.1195569915,73961.3872605396,61080.6159934839,52125.4570300496,48260.1465277245
"TG 52_0",209728.588613599,138838.766552366,149475.507196352,227119.100088581,197258.633944881,178098.597961836,147639.332734624,169004.920664712
"TG 52_2",23405.7501917733,19734.4956973106,16742.6095476278,19734.4956973106,28680.2377966882,6670.95130253294,11057.8169252351,5285.23665755958
"TG 60_6",120569.121375179,72698.9541535975,73961.3872605396,73961.3872605396,81047.2777540216,98929.1672032851,76406.0331345384,56266.2557345703
"TG 44_2",246780.912515554,58522.2469545577,42289.2103262086,114611.226029598,141691.439941726,33158.4929006148,73961.3872605396,72698.9541535975
"TG 62_14",138838.766552366,52956.3951662452,48260.1465277245,47727.9679118561,64347.7833401961,35147.1963522091,40530.7723909027,18173.1943736526
"TG 64_14",7486.03814800902,5339.89556407679,4942.01514868249,6370.12295766941,3811.92709393377,4016.36413085536,3509.81797920138,1294.782669757
"TG 57_4",35944.0614955863,13083.5577641879,15441.3314525348,16742.6095476278,23405.7501917733,22554.6299610122,20649.6422341141,15759.6582710285
"TG 54_0",18812.488512923,9852.99982527622,13510.288389398,19627.1270103753,17914.6728062189,15441.3314525348,18415.4383711671,20132.9424723763
"TG 53_2",485965.537390618,428208.362204687,439588.312701574,283900.147748847,219895.798058679,517475.075117045,485965.537390618,485965.537390618
"TG 58_4",456109.61713212,224515.234726437,227119.100088581,294471.614786708,355430.55585346,399638.407278493,274042.873629878,246780.912515554
"TG 57_8",11427.4024649282,14354.0048367405,8618.70487840286,9252.29667955813,8451.02017039113,12774.047051995,13339.4186942186,12635.7637753574
"TG 55_2",184394.056512352,136485.38936018,122038.914022224,144037.791465528,182013.062898843,171549.19389106,127762.761999658,111158.332499694
"TG 61_6",3509.81797920138,1776.60150112924,2083.4343941525,1572.0345417168,3326.11617920981,2039.71323146747,4561.97948587872,1776.60150112924
"TG 60_14",12774.047051995,4064.43123530729,3760.1105090174,7405.07584755638,16254.5599799933,2201.01173635389,3017.81609681193,587.828837963357
"TG 40_0",2126.78304823275,2018.09652912973,1235.15002263905,1481.60246230716,2201.01173635389,801.32014527493,544.522375388823,2537.35150865498
"TG 64_12",4520.52712664271,3487.41852007017,3653.12836411614,2490.0870873841,2362.98400548809,4064.43123530729,1966.56407740869,1317.34897814317
"TG 59_4",17647.5742413616,4596.3214433127,3727.52865006795,5370.9411307013,10043.2766494492,10277.655315727,8154.35757026881,4375.30349670509
"TG 55_0",13339.4186942186,2664.79874083962,3698.46239328225,7188.74804537574,7238.96136822344,9015.61809485474,4596.3214433127,6670.95130253294
"CL 76_4",22145.5932237834,14589.2596391774,8223.51871446462,11196.8370100297,12641.3271214671,18422.6022447198,14042.4022303097,16328.4466952437
"CL 72_8",82187.1006181964,73034.8931539208,78695.0530453306,57966.4207157565,98902.095819984,128561.508408334,113119.08871725,124149.506933343
"CL 70_6",13693.1479985585,19766.0902323077,15507.0561482008,14942.0395560165,25252.9578295235,22432.4909232519,24545.7280568123,18052.1514022068
"CL 82_2",8635.27005289917,8820.96042483646,8405.98152389093,10364.5405776268,12532.7743970171,15507.0561482008,14790.6659292596,12641.3271214671
"CL 68_2",15507.0561482008,27136.7913086955,19766.0902323077,35473.9336373973,26691.0866922063,7241.97550704791,13693.1479985585,14589.2596391774
"CL 74_10",3074.37226074816,4740.23170646276,3296.56507804701,4335.75747725508,6666.52714092414,6118.74510740346,4208.25870172074,4561.13176880706
"CL 78_8",11302.8023337359,10063.9615314615,9280.91190583454,43903.6272116872,13693.1479985585,9815.49086811924,8405.98152389093,6201.19672700279
"CL 78_6",8820.96042483646,14042.4022303097,10567.9691574085,8562.32096238921,7892.45584426399,19502.167767695,23668.8150888774,19766.0902323077
"CL 74_8",33625.6170813812,40240.0754398973,39121.7235390526,47123.1700389236,78695.0530453306,60549.0879490913,62248.297380789,43390.0427690779
"CL 82_4",5512.95920683964,8562.32096238921,8345.6837321175,9280.91190583454,14942.0395560165,7629.5286172313,3296.56507804701,10364.5405776268
"CL 80_10",8345.6837321175,1977.98365687146,1622.89172218463,7892.45584426399,3189.89019742479,2488.41517143889,4276.62936680334,2531.50572594519
"CL 78_0",3880.87459357936,2488.41517143889,1568.71163037696,2042.02564079167,1462.72153683665,2379.44107396467,3074.37226074816,3074.37226074816
"CL 72_4",2531.50572594519,2919.73357774234,4161.95974347231,2584.60353712309,8562.32096238921,7434.25355009642,8562.32096238921,2260.07784213417
"CL 76_12",5433.85536434509,6860.64490177395,6419.39100182543,7767.3764624444,10567.9691574085,5433.85536434509,5664.71865704873,3817.98226544077
"CL 72_6",43390.0427690779,45803.6944741775,73034.8931539208,85545.30156897,113119.08871725,65788.2052304147,73034.8931539208,46377.5448066994
"CL 82_8",18422.6022447198,29905.1422589492,25770.5874241869,20113.1906722862,28371.0524068473,23154.368444744,14183.4344751869,20553.0435169247
