"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","Test.Pool_Negatve_01","Test.Pool_Negatve_02","Test.Pool_Negatve_03","Test.Pool_Negatve_04","Test.Pool_Negatve_05","Test.Pool_Negatve_06","Test.Pool_Negatve_07"
"PG 40:6; [M-H]-@5.50",228237.2,204851.1,378671.4,392897.1,137657,345913.1,365428.7,584683.3,436560.2,1306905.1,646404.6,663415,641478.4,1061953.6,897727.5,749092.9,857643.2,864892.2,149096.5,576318.1,716596.4,336765.5,1091652.9,664762.7,443936.3,220788.2,658008.1,574347.7,325986.1,103419.3,256500.1,242180.1,124148.5,374395.2,456663.6,133359.2,150236.1,491820,241367.4,232648.6,208511.3,199657.6,337229.5,476100.1,644840.5,174319.2,300583.6,590295.9,623875.6,490179.8,615231.1,490645,541602.4,550799.5,533571.1
"PG 40:7; [M-H]-@5.03",1270662.5,1279804.8,1644931.5,1124239,431274.1,1252099.5,1765731.8,1751580.5,1446585.2,4536260.8,2998163.7,3110504,2183503.6,2865020.4,3083696.9,3029213.7,2009701.8,2855988.6,354087.4,2343739,2976919.8,1066644.6,3453596.4,2752976.1,1527407.4,883971.4,1541023.6,1383300.5,766907,322901.1,1438678.6,743576.1,715032.8,1533796.5,1689516,356324.8,873530.2,1859772.9,1333109.6,1375673.1,1068692.2,1065964.3,1818881.1,1722655.1,3367328.4,951670.6,1360925.5,1650538.2,2283363.6,2347352.5,2127303.3,1815851.3,1972931.8,1982837.1,1939953.4
"PG 40:8; [M-H]-@4.73",694817.7,1339304.9,1038966.6,818719.2,256568.6,846047.3,1394867.6,1166463.9,1022491.1,2374097.5,1490285.2,1468652.3,1519570.2,1741361.2,1647327.2,1152473.1,866687.2,1568312.1,105802.2,1010041.6,1316189.5,1260285.6,972140.1,772905.2,448482.3,776634.3,1547752.6,1269588.2,944455.8,296301.1,1650508,929141.5,660712.6,1246019.5,1672954.6,274156.9,1031605.8,1609782.9,1280610.8,1435695,1194358.9,1192162.8,1774092.9,2116777.9,973355,805629.2,1425213.1,2036251.4,1528017.1,1526184.6,1460614.2,1250912,1301772.7,1470142.2,1285806.9
"PG 40:9; [M-H]-@4.32",27216.1,48753.283,48528.49,40829.524,12622.726,50502.577,61961.124,54175.132,45100.857,137910.107,114068.554,75978.117,83579.787,82757.792,108537.546,76483.367,41595.719,67561.299,8161.349,49257.977,60462.978,62861.581,51842.016,36653.333,22737.105,33716.377,64748.051,65816.417,33942.85,19273.163,71415.528,25711.656,32900.386,47530.916,58856.476,16216.087,30571.22,85858.697,65196.687,56773.847,55647.557,49988.984,69388.984,88807.863,47414.797,29014.99,56408.179,108162.54,66448.845,69368.3,62160.95,58806.371,60491.651,65022.958,64146.353
"PG 42:10; [M-H]-@4.64",230672.37,611194.69,418167.3,152073.36,102809.15,267633.07,391867.9,404015.47,275145.51,1215307.63,681480.72,544133.15,534291.46,529025.22,300529.07,535075.28,273348.38,571603.55,47935.3,328714.04,435266.86,676864.74,372220.17,265445.47,158482.06,163137.61,354004.69,542725.62,391777.34,72985.62,472700.48,268695.34,164184,584043.5,725248.96,121973.5,353697.82,558600.62,446169.69,429876.01,459365.64,522821.91,800447.74,806976.31,422873.21,291750.96,570865.3,941308.58,541108.87,585662.4,509332.53,456796.97,491498.17,521858.62,469311.45
"PG 42:11; [M-H]-@4.28",31283.884,30052.78,26908.267,6510.437,3994.444,21711.657,32565.359,18814.654,14549.481,94295.622,89882.922,59581.088,52683.198,37814.393,49424.305,74648.805,19874.359,47413.101,5007.856,44602.644,52088.482,47726.72,27792.142,35696.78,20245.558,8061.615,42746.07,35970.616,18364.4,7850.104,19476.946,14819.083,6564.677,26974.491,25508.76,8654.991,17561.304,40166.852,37248.58,26816.258,36970.359,34845.572,52828.535,70025.396,63407.108,17622.199,35986.685,42015.862,39111.139,39713.713,36056.644,37206.704,38893.006,39832.777,30400.404
"PG 42:8; [M-H]-@5.27",112432.49,164094.34,122887.2,85490.5,54697.66,98060.45,149415.37,169921.89,138065.95,284811.08,169238.27,176274.12,207245.33,204624.57,200182.55,125647.53,156770.18,223291.76,31636.28,119159.62,173262.72,106447.14,227220.2,167570.08,120314.68,73135.77,172338.24,174106.73,149670.45,37524.2,119682.89,46831.88,34745.25,164542.03,195026.31,57685.42,88973.75,253842.27,149963.89,193222.47,111646.04,140533.64,168307.88,225647.63,208328.28,125008.93,155758.36,147933.52,197679.92,168565.76,162123.4,147339.05,147436.78,178590.81,170502.75
"PG 42:9; [M-H]-@4.95",107162.46,189015.5,219269.67,93784.88,60386.74,136546.76,234119.74,291081.88,249007.38,905893.42,358046.02,427485.25,481423.14,609353.18,500270.05,290619.54,375466.32,604448.87,34069.97,323356.28,515166.51,235525.24,421480.19,301583.73,198927.22,59041.59,230479.48,178737.5,126455,30272.86,152049.83,78242.66,46290.14,395962.94,465649.91,88581.31,163504.61,575253.5,352553.85,233587.89,197843.05,251733.63,342693.67,320718.33,378107.03,167380.02,273218.61,365033.36,341371.43,368527.28,329486.79,283666.05,327156.5,354213.77,300032.82
"PG 44:10; [M-H]-@5.21",82275.01,132837.79,125082.29,41537,32324.11,55362.78,90492.86,95476.46,81004.65,233107.18,130583.79,130631.75,130306.49,214032.43,142340.38,162216.89,115990.68,156395.68,30664.04,114148.24,142892.93,115908.75,208657.71,133820.92,82249.52,32598.25,120462.11,96126.36,79232.74,20441.47,64699.38,34528.84,23255.33,119266.03,121499.96,26440.23,53351.74,166141.51,126679.72,69070.27,90911.99,116293.71,185450.6,183702.59,143300.17,79075.45,122461.01,166328.61,135439.72,112525.69,126066.05,108712.85,126329.51,101518.32,123128.49
"PG 44:11; [M-H]-@4.90",124065.85,254046.82,268195.63,85270.93,62459.08,176468.11,192070.25,280724.55,218007.53,1042105.96,508176.47,539384.6,604897.81,768623.2,627511,669575.66,480510.76,650081.22,64228.44,494228.01,658568.48,222368.9,765368.08,569876.33,358756.81,39565.56,288227.09,160167.54,71443.53,46611.51,94224.46,47646.55,33245.79,303388.84,373053.23,61733.84,69608.23,461495.89,307179.67,158994,120754.56,239781.02,378579.27,451295.97,494893.25,177231.89,269269.09,344927.97,390916.9,369725.58,318922.05,338450.52,355806.92,429537.49,389455.87
